[00:00:00.089 --> 00:00:01.190]  We're good.
[01:55:24.842 --> 01:55:27.224]  And the video is from PrisonPlanet.tv members.
[01:55:27.704 --> 01:55:30.987]  Live video feeds, clips, document cam, guest cam.
[01:55:32.148 --> 01:55:38.113]  We're gonna even do stuff where our guests have their own video connections, their own camera pods.
[01:55:39.102 --> 01:55:40.183]  We're going to dial in.
[01:55:40.463 --> 01:55:41.504]  We'll do this in the next few weeks.
[01:55:41.524 --> 01:55:42.505]  We won't be with a lot today.
[01:55:42.785 --> 01:55:47.309]  With him on the internet, pumping that feed in here as well.
[01:55:47.429 --> 01:55:48.750]  So a lot coming up here.
[01:55:49.951 --> 01:55:51.912]  Listen, this is out of Bloomberg today.
[01:55:52.053 --> 01:55:53.954]  Dollar bottom elusive, G7.
[01:55:54.735 --> 01:55:56.436]  Bets doubled.
[01:55:57.277 --> 01:56:03.862]  Optimism for a dollar rebound that pervaded the currency market at the start of the year is fading because of the market basics.
[01:56:03.922 --> 01:56:04.703]  It's not coming back.
[01:56:04.923 --> 01:56:08.706]  Futures traders doubled bets against the greenback in the past two months.
[01:56:09.292 --> 01:56:10.953]  And they're also betting gold's gonna surge.
[01:56:11.494 --> 01:56:12.174]  They're not wrong.
[01:56:12.655 --> 01:56:29.167]  Data from the Commodities Future Trading Commission in Washington shows Citigroup Inc., Deutsche Bank, and Royal Bank of Scotland Group, which have almost 40% of global exchange trading, say the currency may slump to 1.65 per euro by October, to 1.70 by the way, that's what the full report says.
[01:56:29.747 --> 01:56:31.088]  While the dollar rose April 1st,
[01:56:32.202 --> 01:56:34.383]  And then it goes on to say that it's actually going to go down.
[01:56:34.643 --> 01:56:37.305]  And again, the futures are doubled down on it, that it's going to go down.
[01:56:37.625 --> 01:56:39.746]  I mean, hundreds of billions of dollars are betted on this.
[01:56:40.987 --> 01:56:42.788]  Also, consumer confidence is slumming.
[01:56:42.808 --> 01:56:44.909]  A lot of other key economic indicators.
[01:56:44.969 --> 01:56:46.830]  Government spending at all-time highs.
[01:56:47.751 --> 01:56:50.893]  And cutting interest rates over and over again, which only draws down the dollar.
[01:56:51.513 --> 01:56:56.636]  The fundamentals are hyperinflation, which leads to an inflationary depression.
[01:56:56.716 --> 01:56:58.197]  Every economist we've had on has said.
[01:56:58.497 --> 01:56:59.658]  I hope that's not the case, but
[01:57:02.026 --> 01:57:10.028]  It's like having a bulkhead that can only hold the pressure of 100,000 tons of water, and they're going to put 300,000 tons of water against it.
[01:57:10.268 --> 01:57:10.969]  It's going to break.
[01:57:12.529 --> 01:57:14.730]  And the bulkhead's righted to 100,000 tons.
[01:57:14.990 --> 01:57:16.990]  They've already put 200,000 tons against it.
[01:57:17.270 --> 01:57:18.071]  It's creaking.
[01:57:18.091 --> 01:57:19.311]  It's starting to bow.
[01:57:20.171 --> 01:57:21.292]  There's even a few leaks.
[01:57:23.272 --> 01:57:25.833]  And they're going to add another 100,000 pounds of water pressure on it.
[01:57:27.210 --> 01:57:37.825]  I mean, a miracle might happen and the Easter Bunny might flap down out of the heavens and wave a magic wand with pixie dust and make all this stop, but the globalists have engineered all this.
[01:57:38.365 --> 01:57:39.407]  I pray it doesn't happen.
[01:57:39.707 --> 01:57:40.789]  Bringing in Ted Anderson.
[01:57:40.829 --> 01:57:42.872]  Ted, gold is going back up again.
[01:57:42.912 --> 01:57:43.813]  Its futures are up.
[01:57:45.257 --> 01:57:46.998]  And they're betting the gold's going to go up.
[01:57:47.278 --> 01:57:49.578]  The futures market a month ago betted it was going to go down.
[01:57:49.898 --> 01:57:51.079]  Now they're betting it's going to go up.
[01:57:51.399 --> 01:57:52.519]  That's the market fundamentals.
[01:57:52.539 --> 01:57:53.099]  Tell us about it.
[01:57:53.219 --> 01:57:55.520]  Well, Alex, we will have hyperinflation.
[01:57:55.600 --> 01:57:58.161]  We have the dollars falling way too fast.
[01:57:58.201 --> 01:57:59.541]  They're printing way too much money.
[01:57:59.581 --> 01:58:01.861]  We will have hyperinflation here in the United States.
[01:58:01.942 --> 01:58:03.202]  It's going crazy right now.
[01:58:04.042 --> 01:58:11.084]  I know we're going to the break, but there's some good information on there we should talk about on the other side, because yes, indeed, the dollar's falling and it will continue to do so.
[01:58:12.356 --> 01:58:13.937]  And you've got a life raft as well.
[01:58:14.077 --> 01:58:14.758]  Great deals.
[01:58:14.818 --> 01:58:18.880]  Ted secured gold over a week ago when it was about $30, $40 cheaper.
[01:58:19.561 --> 01:58:22.242]  And these deals are not lasting long, ladies and gentlemen.
[01:58:22.322 --> 01:58:23.963]  Use it as a buying opportunity.
[01:58:24.024 --> 01:58:27.025]  Five minutes with Ted on the economy, then Alan Watt from Canada.
[01:58:31.428 --> 01:58:36.271]  Thank you for listening to GCN.
[01:58:36.291 --> 01:58:37.692]  Visit GCNlive.com today.
[01:58:41.061 --> 01:58:42.462]  It is a big idea.
[01:58:42.482 --> 01:58:44.583]  A New World Order.
[01:58:45.303 --> 01:58:49.725]  In the near future, Earth is dominated by a powerful world government.
[01:58:50.185 --> 01:58:52.986]  It's known as the Bilderberg Group.
[01:58:53.026 --> 01:58:55.267]  Put their objective being world domination.
[01:58:55.807 --> 01:58:58.228]  For thousands of years, their dark order grew.
[01:58:58.989 --> 01:59:06.312]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:59:09.335 --> 01:59:14.320]  For the first time in history, the elite's plan for world government is blown wide open.
[01:59:14.781 --> 01:59:18.244]  You will learn the secret that drives the entire New World Order agenda.
[01:59:18.664 --> 01:59:21.127]  Bill Burgess is making great progress toward a world government.
[01:59:21.227 --> 01:59:22.368]  Most people have no idea.
[01:59:22.388 --> 01:59:23.149]  They're not after money.
[01:59:23.169 --> 01:59:24.250]  They have all the money they need.
[01:59:24.450 --> 01:59:25.171]  They're after power.
[01:59:25.431 --> 01:59:26.272]  That's what happens here.
[01:59:26.592 --> 01:59:30.736]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[01:59:31.337 --> 01:59:34.798]  Or watch it online right now at PrisonPlanet.tv.
[01:59:35.298 --> 01:59:35.638]  In-game.
[01:59:36.038 --> 01:59:37.559]  Blueprint for global enslavement.
[01:59:38.079 --> 01:59:39.299]  You have been warned.
[01:59:43.340 --> 01:59:45.261]  Waging war on corruption.
[01:59:45.741 --> 01:59:48.502]  Alex Jones on the GCN Radio Network.
[01:59:53.937 --> 01:59:56.498]  ...stream media, government cover-ups.
[01:59:57.178 --> 01:59:57.979]  You want answers?
[01:59:58.759 --> 01:59:59.659]  Well, so does he.
[01:59:59.679 --> 02:00:03.981]  He's Alex Jones on the GCN Radio Network.
[02:00:04.501 --> 02:00:08.603]  And now, live from Austin, Texas, Alex Jones.
[02:00:10.824 --> 02:00:17.427]  One hour from now, we go live on the video cam with the document cam, video clips, everything.
[02:00:18.627 --> 02:00:19.768]  In my new fourth hour,
[02:00:21.204 --> 02:00:24.467]  Going back to Ted Anderson, owner of the Genesis Network, also owns Midas Resources.
[02:00:24.487 --> 02:00:28.991]  28 years, almost 30 years in the gold and silver precious metals business.
[02:00:29.852 --> 02:00:38.640]  Ted, continuing with what's happening with the market, the futures market doubling down their bets that the dollar is going to implode and that gold and other commodities are going to explode.
[02:00:38.880 --> 02:00:44.802]  Well, it's going to happen, Alex, because of the fact that we've gone too far into debt, and now we're financing our debt with more debt.
[02:00:45.042 --> 02:00:46.342]  The credit bubble's bursting.
[02:00:46.522 --> 02:00:50.143]  Every single economist that you talk about out there are saying the same thing.
[02:00:50.183 --> 02:00:51.103]  We've got these problems.
[02:00:51.123 --> 02:00:51.544]  They're hot.
[02:00:51.824 --> 02:00:54.204]  It's here, and there's no way to get away from it.
[02:00:54.224 --> 02:00:56.145]  We've just simply sold our future out.
[02:00:56.185 --> 02:00:58.105]  We've ruined our children's future.
[02:00:59.346 --> 02:01:02.367]  The United States government, the Federal Reserve System, it's
[02:01:03.727 --> 02:01:05.949]  It's coming to the end of its reign, if you will.
[02:01:06.029 --> 02:01:20.779]  I mean, they're just simply, the Federal Reserve note is not going to be doing well because of the fact that we are just too far down and we're no longer a world currency, we can't borrow it from anybody else, so now we have to take printed money and send it into the system to solve our problems.
[02:01:21.140 --> 02:01:24.182]  And that is why we're going to have hyperinflation.
[02:01:24.582 --> 02:01:28.825]  And you can blame it on the politicians going all the way back to 1913,
[02:01:30.086 --> 02:01:32.169]  Controlled by the bankers, although they orchestrated this.
[02:01:32.469 --> 02:01:35.112]  Ted, tell them about the coin offers you've got.
[02:01:35.272 --> 02:01:38.076]  Oh man, Alex, I just got into a deal on silver dollars.
[02:01:38.136 --> 02:01:38.797]  I can't believe it.
[02:01:38.857 --> 02:01:41.880]  I can offer silver dollars again, first time in probably a month.
[02:01:41.980 --> 02:01:42.962]  Nah, a month and a half, yeah.
[02:01:42.982 --> 02:01:43.402]  $540 per roll of 20.
[02:01:46.025 --> 02:01:55.353]  And these are silver dollars, and right now if you've been thinking about getting involved in the silver market, this is the thing to do, because it is very tight right now, and I'll be lucky to get these in the future.
[02:01:55.413 --> 02:02:01.699]  The other thing I do have to offer, like you said, I kept the British Sovereign Deal the same exact as it was on Friday.
[02:02:02.279 --> 02:02:03.901]  And gold hit a high today of $930.
[02:02:04.641 --> 02:02:09.125]  That's $30 more than it was on Friday, and I picked this up in the $889 area.
[02:02:10.066 --> 02:02:14.370]  So right now I've got British Sovereigns available, and they're at $247.
[02:02:14.450 --> 02:02:17.953]  I also have the Frank coin sitting in the same situation.
[02:02:18.013 --> 02:02:24.259]  It's $197 per coin, and that coin was priced back when gold was less than $900 per ounce.
[02:02:25.600 --> 02:02:28.204]  Fabulous, fabulous, fabulous deal.
[02:02:28.785 --> 02:02:32.490]  Ladies and gentlemen, convert out of greenbacks now while you still have time.
[02:02:32.810 --> 02:02:33.652]  At least hedge your bets.
[02:02:33.692 --> 02:02:36.896]  Even mainstream news is saying 20% gold now, when they used to say 10%.
[02:02:36.936 --> 02:02:36.996]  1-800-686-2237.
[02:02:41.202 --> 02:02:42.884]  The brokers are there to take your order.
[02:02:42.944 --> 02:02:48.709]  You just call up, tell them the Alex Jones Special that Alex Jones and Ted Anderson sent you, or it will be this week's prices.
[02:02:48.749 --> 02:02:52.772]  Gotta tell them that Alex and Ted sent you the Alex Jones Special.
[02:02:52.792 --> 02:02:55.655]  1-800-686-2237.
[02:02:56.315 --> 02:03:00.079]  Ladies and gentlemen, now is the time to move into the medals before they go up again.
[02:03:00.099 --> 02:03:00.159]  1-800-686-2237.
[02:03:03.174 --> 02:03:08.101]  Yeah, the British sovereigns are in the 250 range now, so definitely, and so are the francs.
[02:03:08.481 --> 02:03:11.725]  I just didn't price that particular coin, but all that stuff has gone up.
[02:03:12.066 --> 02:03:13.388]  So you do have an opportunity to get it.
[02:03:13.428 --> 02:03:15.911]  You locked in, you bought these, what, a week and a half ago?
[02:03:16.272 --> 02:03:17.774]  That's why, how long until these are gone?
[02:03:18.114 --> 02:03:19.515]  Well, it's a small supply.
[02:03:19.535 --> 02:03:22.257]  It depends upon how many people are buying at this particular moment.
[02:03:22.297 --> 02:03:23.418]  But I'm going to hold them today.
[02:03:23.818 --> 02:03:34.286]  If you want to get into something and you want to get into something... By the way, when you say that a lot of times, you get 10, 20, 30, 40 orders that you've got to buy at the new price because you've run out, but you still give it to them at that price.
[02:03:34.326 --> 02:03:35.968]  Well, if I have to take the loss, I will.
[02:03:36.228 --> 02:03:40.511]  But the thing is, the main thing is, we'll get the money, we'll get the gold into the hands of the people.
[02:03:40.892 --> 02:03:45.215]  And right now, with the way the economy is going, the more gold in the hands of people, the better it is.
[02:03:45.495 --> 02:03:47.096]  And this is real currency.
[02:03:47.136 --> 02:03:49.597]  This has been real money for six and a half thousand years.
[02:03:49.617 --> 02:03:49.677]  1-800-686-2237.
[02:03:49.697 --> 02:03:51.038]  If you missed that number, it's 1-800-686-2237.
[02:03:59.218 --> 02:04:01.079]  What is it?
[02:04:01.099 --> 02:04:01.399]  1-800-686-2237.
[02:04:01.839 --> 02:04:08.162]  I'll tell you, Ted, in between alarm passcodes and computer passcodes and 1-800 numbers, I can't keep track of any of it anymore.
