[00:00:00.668 --> 00:00:03.931]  1998.
[02:26:48.073 --> 02:26:53.916]  Before the Marine Corps, before the Army, before the Founding Fathers, they are the Sons of Liberty.
[02:26:53.976 --> 02:26:55.037]  They are the Corps.
[02:26:55.117 --> 02:26:56.217]  They did it all.
[02:26:56.838 --> 02:26:59.719]  In fact, interestingly enough, remember, the war didn't start until 1775.
[02:27:01.000 --> 02:27:05.142]  The Declaration of Independence doesn't come around until 16 months later.
[02:27:06.046 --> 02:27:09.968]  1776.
[02:27:06.787 --> 02:27:09.968]  We are taught 1776, so we will ignore history.
[02:27:10.068 --> 02:27:11.789]  The Sons of Liberty were around in 1760.
[02:27:12.609 --> 02:27:14.390]  That's right.
[02:27:14.490 --> 02:27:23.674]  They were, in fact, it was anticipated that the American Revolution would probably start around 1765 based upon the abuses and the train of abuses that preceded.
[02:27:24.392 --> 02:27:29.955]  What took place is because of the money change and a number of other actions, the British were able to stall that off.
[02:27:30.015 --> 02:27:38.500]  In other words, they appeased to a degree, and they realized, wait a minute, well, the stove's getting a little too hot, we don't want them to figure out what's going on, we're boiling the frog too fast.
[02:27:39.080 --> 02:27:51.487]  So they backed off, but then a chain of abrupt abuses came into play to include the occupation, and in fact the forced housing and feeding of British troops on colonial soil, on American houses.
[02:27:52.116 --> 02:27:55.037]  This is part of a long, progressive occupation.
[02:27:55.097 --> 02:27:57.797]  And we're seeing a replay of all of it.
[02:27:58.377 --> 02:28:01.318]  In 1775, the forces then tried to confiscate the arms.
[02:28:01.358 --> 02:28:02.458]  They came out many times.
[02:28:02.538 --> 02:28:04.098]  Paul Brewer didn't make his ride once.
[02:28:04.558 --> 02:28:09.359]  He made his ride at least seven times, and you could count actually nine, depending on how you look at it.
[02:28:09.819 --> 02:28:13.020]  In fact, they stopped him and wanted to arrest him, and they said, you're the guy.
[02:28:13.660 --> 02:28:17.040]  Yeah, that was on April 18th, through to April 19th.
[02:28:17.420 --> 02:28:21.461]  But before that, he had made the ride many times, and the militia had mobilized.
[02:28:21.934 --> 02:28:23.840]  And the British forces had come out of Boston.
[02:28:23.860 --> 02:28:28.253]  They were forced to retreat because the militia across the whole of the countryside was active.
[02:28:28.672 --> 02:28:31.694]  Because the militia was the whole of the people.
[02:28:31.934 --> 02:28:35.476]  And by the way, folks, you're not directed by any one individual or group.
[02:28:35.936 --> 02:28:38.457]  It is a basic manifesto of liberty and freedom.
[02:28:38.477 --> 02:28:41.919]  It is a code to where this is leaderless resistance.
[02:28:41.979 --> 02:28:43.540]  It is unstoppable.
[02:28:43.580 --> 02:28:45.301]  They're taking women and children to camps.
[02:28:45.601 --> 02:28:46.322]  You defend them.
[02:28:46.682 --> 02:28:47.643]  Period.
[02:28:47.863 --> 02:28:48.923]  Everybody pitches in.
[02:28:48.963 --> 02:28:51.585]  And this is one of the things where we said, what do you do when your neighbors attack?
[02:28:52.395 --> 02:28:57.659]  Number one, if at all possible, you organize virtually so that you are working together.
[02:28:57.939 --> 02:29:13.189]  When a foreign invader, and a foreign invader can be the federal forces askew, if an individual, if any kind of enforcement agency, is acting, and it is an obvious, apparent, you know, it'd be apparent beyond a shadow of a doubt... In a rogue fashion!
[02:29:13.269 --> 02:29:14.249]  In a rogue fashion!
[02:29:14.610 --> 02:29:19.553]  When they are acting, and they are violating, when you see them beating women, when you see them shooting people,
[02:29:20.129 --> 02:29:23.251]  Arbitrarily, which is one of the things that you are going to see.
[02:29:23.291 --> 02:29:24.893]  This isn't going to be a kind of sort of.
[02:29:25.673 --> 02:29:27.214]  I'll give you another example here real quick.
[02:29:27.615 --> 02:29:28.736]  We had all the information.
[02:29:28.876 --> 02:29:30.457]  I brought this up at American Peril 3.
[02:29:31.257 --> 02:29:34.020]  I got attacked left and right for the torture issue.
[02:29:34.580 --> 02:29:40.584]  We had all the documentation on what they were proposing for torture over 13 years ago.
[02:29:40.605 --> 02:29:41.225]  Stay there, Mark.
[02:29:41.305 --> 02:29:44.567]  Everybody's got to go to Infowars.com to hear the behind the scenes with Mark.
[02:29:44.748 --> 02:29:46.309]  For everybody else, we'll be right back.
[02:29:46.349 --> 02:29:47.330]  Thank you all for tuning in.
[02:29:49.215 --> 02:29:50.576]  Mark, continue with the torture.
[02:29:50.616 --> 02:29:54.979]  Yes, you covered torture when it was on all their manuals, being prepared as a form of terror.
[02:29:55.219 --> 02:29:56.440]  People couldn't believe it now.
[02:29:56.600 --> 02:29:57.160]  It's everywhere.
[02:29:57.200 --> 02:29:57.721]  Tell us about it.
[02:29:57.741 --> 02:29:59.382]  And not only that, it's right in your face.
[02:29:59.402 --> 02:30:09.189]  So again, here's the thing is, we already knew because it came from military personnel, it came from law enforcement, it came from peace officers around the country who were becoming thoroughly disgusted with what they saw.
[02:30:09.809 --> 02:30:18.515]  And this is just one example of where you go from behind the scenes, out of the shadows, and it creeps like a goo into the public eye.
[02:30:19.201 --> 02:30:21.383]  The Founding Fathers warned everybody about this.
[02:30:21.703 --> 02:30:26.586]  We had, for instance, and this is another thing people aren't thinking about this, but this is coming, Alex.
[02:30:27.247 --> 02:30:28.367]  Writs of a tainter.
[02:30:28.387 --> 02:30:30.549]  Writs of a tainter.
[02:30:30.609 --> 02:30:33.031]  There shall be no writs of a tainter.
[02:30:33.631 --> 02:30:36.233]  A writ of a tainter is where, if I can't get Alex,
[02:30:37.060 --> 02:30:44.264]  I grab his wife and his kids and his mom and his dad, and I dig up even his old relatives, and I torture or I abuse them.
[02:30:44.324 --> 02:30:45.744]  They've been doing that in Iraq!
[02:30:45.764 --> 02:30:49.546]  They advertise it, they torture your children until you come turn yourself in!
[02:30:50.127 --> 02:31:01.032]  Exactly, and this is an indirect violation of the premise, the whole core and foundation of our process, the way we of the West would operate traditionally.
[02:31:01.423 --> 02:31:05.205]  And the antithesis of our form of government and our psyche.
[02:31:05.345 --> 02:31:06.286]  Well, it's pure evil.
[02:31:06.346 --> 02:31:09.548]  I mean, whoever does that is the dark side, is the enemy.
[02:31:11.129 --> 02:31:11.629]  Exactly.
[02:31:11.689 --> 02:31:17.432]  And that's one of the things here that's interesting is that, again, for people who are wondering about that, get yourself a pocket Constitution.
[02:31:17.452 --> 02:31:22.195]  You can get them from a number of different sources, witten printers, but citizens' rule books.
[02:31:22.335 --> 02:31:24.336]  You will find a copy of the Constitution.
[02:31:24.776 --> 02:31:29.399]  You will find in it that there shall be no writs of a tainter.
[02:31:30.089 --> 02:31:33.293]  This is where, again, it's also the term was corruption of the blood.
[02:31:33.333 --> 02:31:43.287]  In other words, even if Alex did something ten years ago, we're going to blame his sons, his daughters, his granddaughters, and everybody will be charged with the same crime.
[02:31:43.307 --> 02:31:46.891]  They can't punish your family house for what you've individually done.
[02:31:47.441 --> 02:31:47.901]  That's right.
[02:31:48.162 --> 02:31:57.130]  And again, this is part of the whole concept of Western jurisprudence, developed in England, perfected in the United States, and brought forward.
[02:31:57.350 --> 02:31:58.291]  That's right.
[02:31:58.351 --> 02:32:02.394]  In fact, if you rebelled against the king, they would come and clap your whole family in irons.
[02:32:02.455 --> 02:32:07.919]  But the Magna Carta, which was hard, that was paid for in blood, 1215 at Ronnymede said no.
[02:32:09.922 --> 02:32:12.006]  Exactly, and tied into that is what happened here.
[02:32:12.106 --> 02:32:19.644]  We fought a war for independence, which took us to the next step, scraping the table off and breaking all of the chains.
[02:32:20.293 --> 02:32:28.678]  This is critical to the overall concept of American justice, in that all of the, well actually it's also critical to the enemy occupying and destroying our system.
[02:32:28.738 --> 02:32:35.281]  And I want to point this out, Mark, we stand on the shoulders of the British people who did fight against that, and then now we stand on the shoulders of 1776.
[02:32:36.262 --> 02:32:39.183]  It's all part of a continual stream.
[02:32:39.423 --> 02:32:49.549]  We're all connected to each other, and I do want to point out that it was almost 50% in the Parliament against attacking the colonies, but the King came in and demanded that they vote for war.
[02:32:49.609 --> 02:32:49.869]  So we all
[02:32:50.009 --> 02:32:51.090]  I also had friends in England.
[02:32:51.571 --> 02:32:55.156]  There were people there who understood fully what was wrong about what was being done.
[02:32:55.196 --> 02:32:56.718]  In fact, even... Let's go one step further.
[02:32:56.738 --> 02:32:57.459]  Well, here we go, Mark.
[02:32:57.499 --> 02:32:58.380]  Tell everybody about it right now.
[02:32:58.420 --> 02:32:58.780]  Here we go.
[02:33:03.126 --> 02:33:03.947]  Rich the Betayner.
[02:33:03.987 --> 02:33:07.551]  Recap that, Mark, and then bring us up to where we are today.
[02:33:08.733 --> 02:33:10.354]  You know, one of the most important things here.
[02:33:10.395 --> 02:33:13.057]  Years ago, the king could take the whole family.
[02:33:13.097 --> 02:33:16.359]  He could grab the wife, he could grab the kids, but he could grab the grandma and grandpa.
[02:33:16.659 --> 02:33:20.863]  And when I said digging up bodies, that's not an exaggeration, people.
[02:33:21.523 --> 02:33:24.065]  One of the things was desecration of graves.
[02:33:24.846 --> 02:33:30.430]  Much in the same way that you would draw and quarter a person and take their body parts and put the skulls on the bridge of London.
[02:33:32.069 --> 02:33:35.332]  On London Bridge, and then take the body parts and spread them all over the countryside?
[02:33:35.812 --> 02:33:39.075]  They would do this also with family members' remains.
[02:33:39.575 --> 02:33:46.401]  In fact, Cromwell had the king dug up and cut up, and then I believe he was dug up too, and beheaded.
[02:33:46.981 --> 02:33:54.127]  And another example, remember, even for people who are wondering about this, even in the movie Braveheart, you see an example, remember, where he had to go?
[02:33:54.567 --> 02:33:58.150]  They desecrated the graves of his brother and his father.
[02:33:58.800 --> 02:34:04.064]  And so he went and dug up the grave of his wife and moved her body so she could not be desecrated by the enemy?
[02:34:05.165 --> 02:34:05.805]  Think about that.
[02:34:06.145 --> 02:34:10.468]  This is stuff that sounds so bizarre, but it is the nature of your enemy.
[02:34:10.528 --> 02:34:28.121]  Well, Prima Noctu is also in there where they would demand, you know, with your virgin wife on the honeymoon, they would try to impregnate her, quote, breed them out, and then they would even pick people that were their, you know, unofficial sons and give them power to be go-betweens with the local slave class.
[02:34:28.701 --> 02:34:29.141]  Exactly.
[02:34:29.341 --> 02:34:31.923]  And again, people are going, well, that's back then, really?
[02:34:32.863 --> 02:34:50.753]  There's a whole issue here, and we need to spend a couple of days on all the networks talking about the straw man, because the straw man is where Americans have been put back into bondage, and it's the admiralty law of our enemies who are the bar members, the British Accredited Registry.
[02:34:51.215 --> 02:34:53.675]  The British Accredited Regency.
