[00:00:00.049 --> 00:00:01.910]  Welcome, my friends.
[01:58:46.160 --> 01:58:47.101]  In the near future.
[01:58:47.975 --> 01:58:51.038]  Earth is dominated by a powerful world government.
[01:58:51.038 --> 01:58:53.881]  It's known as the Bilderberg Group.
[01:58:53.881 --> 01:58:56.664]  Put their objective to be world domination.
[01:58:56.664 --> 01:58:59.848]  For thousands of years, their dark order grew.
[01:58:59.848 --> 01:59:07.175]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:59:10.197 --> 01:59:15.641]  For the first time in history, the elite's plan for world government is blown wide open.
[01:59:15.641 --> 01:59:19.504]  You will learn the secret that drives the entire New World Order agenda.
[01:59:19.504 --> 01:59:22.086]  Dillberg is making great progress toward a world government.
[01:59:22.086 --> 01:59:23.227]  Most people have no idea.
[01:59:23.227 --> 01:59:24.027]  They're not after money.
[01:59:24.027 --> 01:59:25.288]  They have all the money they need.
[01:59:25.288 --> 01:59:26.289]  They're after power.
[01:59:26.289 --> 01:59:27.430]  That's what they're after these years.
[01:59:27.430 --> 01:59:31.573]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[01:59:32.193 --> 01:59:36.137]  Or watch it online right now at PrisonPlanet.tv.
[01:59:36.137 --> 01:59:36.898]  In-game.
[01:59:36.898 --> 01:59:38.940]  Blueprint for global enslavement.
[01:59:38.940 --> 01:59:44.145]  You have been warned.
[01:59:44.145 --> 01:59:46.547]  Waging war on corruption.
[01:59:46.547 --> 01:59:49.310]  Alex Jones on the GCN Radio Network.
[01:59:56.306 --> 01:59:58.067]  Government cover-ups.
[01:59:58.067 --> 01:59:59.648]  You want answers?
[01:59:59.648 --> 02:00:01.209]  Well, so does he.
[02:00:01.209 --> 02:00:05.391]  He's Alex Jones on the GCN Radio Network.
[02:00:05.391 --> 02:00:16.497]  And now, live from Austin, Texas, Alex Jones.
[02:00:16.497 --> 02:00:19.779]  We're now into the third hour, fourth hour coming up, Headship.
[02:00:22.463 --> 02:00:23.323]  Fourth hour.
[02:00:23.323 --> 02:00:29.907]  We're going to be joined in the next segment by William Lewis, documentary filmmaker, and very interesting information.
[02:00:29.907 --> 02:00:34.069]  His new film we're carrying, Washington, You're Fired, just out, just came out.
[02:00:34.069 --> 02:00:37.730]  We have it for you right now at InfoWars.com.
[02:00:37.730 --> 02:00:39.791]  And we're working on getting Bob Chapman at the end of the show.
[02:00:39.791 --> 02:00:43.193]  We've got time zones scrambled to pop in with an economic report.
[02:00:44.071 --> 02:00:46.232]  Regardless, I've got the news here in front of me.
[02:00:46.232 --> 02:00:50.894]  We're going to be covering it as the mainstream media now start talking about depression ad nauseam.
[02:00:50.894 --> 02:00:53.135]  First it was a hint here, a comment there.
[02:00:53.135 --> 02:01:02.199]  Now I've got like ten different articles or more today from quote, prestigious publications saying this.
[02:01:02.199 --> 02:01:06.761]  Bush says that we must halt our CO2 emissions.
[02:01:06.761 --> 02:01:11.823]  And again, they picked an inert gas, the life-giving gas that life started with on this planet.
[02:01:11.823 --> 02:01:12.724]  Oxygen came later.
[02:01:14.480 --> 02:01:25.008]  They picked it, and then now by saying it's bad, they can target humanity, tax us, regulate us, have one-child policies, and introduce eugenics to you in the name of anti-humanism.
[02:01:25.008 --> 02:01:31.272]  Anti... I don't mean that in the classical anti-humanism, I mean anti-human life, anti-almost-sapien-sapien.
[02:01:31.272 --> 02:01:34.194]  Now, this is Richard N. Haas, Chairman of the Council on Foreign Relations.
[02:01:34.194 --> 02:01:38.958]  Paul wrote an article a month ago with his mainstream publication saying, humans are the enemy,
[02:01:39.736 --> 02:01:45.698]  This is a false, made-up threat, just like terrorism, and he said they will govern us with it.
[02:01:45.698 --> 02:01:49.440]  So, uh, now here is Nancy Pelosi and Newt Gingrich!
[02:01:49.440 --> 02:01:55.402]  Total fake, total Trojan horse, always meant to neutralize conservatives, always been his job.
[02:01:55.402 --> 02:01:56.623]  Here he is with Nancy Pelosi.
[02:01:58.908 --> 02:02:03.812]  Hi, I'm Nancy Pelosi, lifelong Democrat and Speaker of the House.
[02:02:03.812 --> 02:02:07.775]  And I'm Newt Gingrich, lifelong Republican and I used to be Speaker.
[02:02:07.775 --> 02:02:10.957]  We don't always see eye to eye, do we Newt?
[02:02:10.957 --> 02:02:15.720]  No, but we do agree our country must take action to address climate change.
[02:02:15.720 --> 02:02:18.803]  We need cleaner forms of energy and we need them fast.
[02:02:18.803 --> 02:02:23.306]  If enough of us demand action from our leaders, we can spark the innovation we need.
[02:02:23.306 --> 02:02:25.548]  Go to WeCanSolveIt.org.
[02:02:25.548 --> 02:02:27.029]  Together, we can do this.
[02:02:27.634 --> 02:02:32.559]  So every word is written by a top behavioral psychologist, pitch man or woman.
[02:02:32.559 --> 02:02:47.573]  First off, it puts you back into left-right division by saying they don't agree, but then it says, but we've got to unify around this outside threat, so it's meant to unify you back into believing the government when the government has an 11% approval rating via Congress.
[02:02:47.573 --> 02:02:51.837]  So it's desperate to get you back into the con game for one more trip to the FEMA camp.
[02:02:52.817 --> 02:03:00.001]  Then they say the solution to bring us together is climate change is real, it's man-made, and then he adds, oh, you're for innovating.
[02:03:00.001 --> 02:03:01.142]  Everybody's for innovation.
[02:03:01.142 --> 02:03:06.405]  They had that little notch in there to fool conservatives and think, oh, I'm for innovating.
[02:03:06.405 --> 02:03:09.286]  Newt Gingrich was there to destroy the contract on America.
[02:03:09.286 --> 02:03:11.087]  He was there to fool conservatives.
[02:03:11.087 --> 02:03:14.049]  He was there to muffle a conservative revolution.
[02:03:15.248 --> 02:03:22.698]  When you hear fake neocons on the radio like Bortz or Limbaugh, these dumb liberals, they're stopping us from drilling in ANWR in Alaska.
[02:03:22.698 --> 02:03:27.804]  These dumb liberals, they talk bad about the loving oil companies.
[02:03:27.804 --> 02:03:31.189]  You know, oh, the dumb liberals are keeping us from cheap oil.
[02:03:31.189 --> 02:03:32.170]  OPEC's a cartel.
[02:03:32.170 --> 02:03:33.432]  The oil companies are a cartel.
[02:03:34.275 --> 02:03:35.536]  An oligopoly.
[02:03:35.536 --> 02:03:41.360]  We have their own lawsuit documents where they shut down 214 refineries in their documents.
[02:03:41.360 --> 02:03:48.606]  They bought them up for sometimes five, ten times what they were worth because people wouldn't sell to just shut them down to create an artificial bottleneck.
[02:03:49.292 --> 02:03:56.033]  It's the oil companies, we've had oil company execs on and others, the documents have come out, to not drill in Alaska because there's too much oil.
[02:03:56.033 --> 02:03:59.934]  They want to artificially keep prices high with artificial scarcity.
[02:03:59.934 --> 02:04:02.495]  Please stop being conned!
[02:04:02.495 --> 02:04:10.776]  The foundations through the Pentagon and others, Carnegie Endowment on Peace, was hired by the Department of War in the 20s to start all this.
[02:04:10.776 --> 02:04:14.897]  They are waging war on you, this is the bankers, they use left-right to control you.
[02:04:16.167 --> 02:04:29.897]  They hire and control the leftist, the focus groups, the non-governmental organizations, as Philip Bobbitt at UT called for, as their fronts to claim they're keeping you from getting oil.
[02:04:29.897 --> 02:04:31.338]  They are manipulating you.
[02:04:31.338 --> 02:04:32.719]  They're lying to you.
[02:04:32.719 --> 02:04:35.602]  Why doesn't Neil Borch tell you it's the bankers doing it?
[02:04:35.602 --> 02:04:41.486]  Why doesn't he tell you that the government, you think a bunch of dirty hippies are keeping you from oil?
[02:04:41.486 --> 02:04:44.328]  They're a bunch of scum owned by the banks!
[02:04:44.328 --> 02:04:45.169]  We'll be right back!
[02:04:49.133 --> 02:04:51.995]  Terror Storm, a history of government-sponsored terror.
[02:04:51.995 --> 02:04:53.556]  Loose Change Final Cut.
[02:04:53.556 --> 02:04:55.697]  Endgame, blueprint for global enslavement.
[02:04:55.697 --> 02:04:57.598]  The true story of the Bilderberg Group.
[02:04:57.598 --> 02:04:59.079]  The late great USA.
[02:04:59.079 --> 02:05:00.860]  America, freedom to fascism.
[02:05:00.860 --> 02:05:07.884]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[02:05:07.884 --> 02:05:11.967]  When you visit prisonplanet.com, you can connect to our amazing online store.
[02:05:11.967 --> 02:05:15.349]  Whether you're looking for survival and wellness products like Berkey water filters,
[02:05:15.749 --> 02:05:18.510]  Or you would like a book on the history of the Federal Reserve.
[02:05:18.510 --> 02:05:21.591]  We've got the most well-researched and documented titles.
[02:05:21.591 --> 02:05:23.952]  All available at PrisonPlanet.com.
[02:05:23.952 --> 02:05:29.633]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[02:05:29.633 --> 02:05:34.595]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[02:05:35.655 --> 02:05:46.294]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[02:05:46.294 --> 02:05:47.736]  Join the info war today!
[02:05:50.057 --> 02:05:51.418]  I'm Harold Williams.
[02:05:51.418 --> 02:05:53.501]  I know about martial law.
[02:05:53.501 --> 02:05:55.382]  I want to teach you how to survive it.
[02:05:55.382 --> 02:06:04.351]  America has 10 telling signs of martial law, so use the short time left to learn to protect your family with the vital information in this book.
[02:06:04.351 --> 02:06:07.114]  Find the book at survivemartiallaw.com.
[02:06:07.114 --> 02:06:10.578]  I will tell you what you need to know to prepare for martial law.
[02:06:10.578 --> 02:06:11.859]  Things are changing fast.
[02:06:12.139 --> 02:06:14.962]  We even email you a free weekly update.
[02:06:14.962 --> 02:06:22.348]  I teach you how to act around troops, where to put supplies, how to be safe during the worst part of martial law, which is in the beginning.
[02:06:22.348 --> 02:06:26.392]  Surviving this major life transition can be difficult but possible.
[02:06:26.392 --> 02:06:31.356]  Arm yourself with the knowledge as this is the only weapon you will have to protect your family.
[02:06:31.516 --> 02:06:34.439]  Go to survivemartiallaw.com or call 866-644-1933.
[02:06:34.439 --> 02:06:36.621]  Act today as there will be no warning.
[02:06:36.621 --> 02:06:36.721]  866-644-1933.
[02:06:36.721 --> 02:06:38.022]  Find the book at survivemartiallaw.com.
[02:06:38.022 --> 02:06:38.642]  Protect your family!
[02:06:49.967 --> 02:06:51.948]  Hey there, this is your radio talking.
[02:06:51.948 --> 02:06:55.691]  Have you noticed how every type of gadget these days requires some specific type of battery?
[02:06:55.691 --> 02:06:57.692]  It doesn't matter what kind of gadget you're using.
[02:06:57.692 --> 02:06:59.834]  We all take different sizes and types of batteries.
[02:06:59.834 --> 02:07:01.955]  That's where BatteryStation.com comes in.
[02:07:01.955 --> 02:07:03.196]  More like battery heaven.
[02:07:03.196 --> 02:07:04.477]  BatteryStation.com has
[02:07:04.497 --> 02:07:04.777]  I think.
[02:07:26.394 --> 02:07:26.854]  I think so.
[02:07:53.362 --> 02:07:58.183]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:07:58.183 --> 02:07:59.783]  You want answers?
[02:07:59.783 --> 02:08:01.324]  Well, so does he.
[02:08:01.324 --> 02:08:05.525]  He's Alex Jones on the GCN Radio Network.
[02:08:05.525 --> 02:08:09.566]  And now, live from Austin, Texas, Alex Jones.
[02:08:21.616 --> 02:08:24.137]  September the 11th for them was a bad day.
[02:08:24.137 --> 02:08:25.937]  For us, it was a change of attitude.
[02:08:25.937 --> 02:08:32.499]  The Military Commissions Act of 2006 is one of the most important pieces of legislation in the war on terror.
