[00:00:00.189 --> 00:00:00.609]  We're good.
[01:50:14.020 --> 01:50:16.362]  They can't help themselves, unfortunately.
[01:50:16.382 --> 01:50:22.326]  As I say, they're pseudo-masochistic, even in their personal lives and in their interaction with each other.
[01:50:22.346 --> 01:50:26.169]  They play games all the time for one-upmanship, that type of thing.
[01:50:27.385 --> 01:50:29.146]  Um, they can't help themselves.
[01:50:29.166 --> 01:50:30.727]  They cannot reform themselves.
[01:50:30.787 --> 01:50:34.729]  A psychopath has no ability to stop their own ego.
[01:50:34.769 --> 01:50:36.630]  Their ego is everything to them.
[01:50:37.130 --> 01:50:39.672]  They will take the world down rather than admit they were wrong.
[01:50:41.624 --> 01:50:43.325]  And Hitler said that, too, in the bunker.
[01:50:43.365 --> 01:50:50.891]  He said, if Germany cannot take over the world, they do not deserve to exist as a people, and therefore they should all die.
[01:50:51.211 --> 01:50:53.673]  Well, that's when he flooded his own people in the tunnels.
[01:50:53.913 --> 01:50:54.073]  Yes.
[01:50:54.513 --> 01:51:01.378]  And with the same thing with Prime Minister Begin, who was diagnosed psychopathic in Israel when he had the Samson Complex back in the 70s.
[01:51:02.521 --> 01:51:07.168]  And he said, if Israel goes down, we'll unleash all the nuclear weaponry and take the world with us.
[01:51:07.769 --> 01:51:11.435]  That was also a psychopathic trait he was showing right there.
[01:51:12.335 --> 01:51:16.597]  Well, I hope the elites know that it's their own trait that's going to destroy us if they don't get control of themselves.
[01:51:17.198 --> 01:51:19.559]  That's what frightens some of them, actually.
[01:51:20.119 --> 01:51:25.943]  Some of them understand that, and that they're wary of each other towards the top of the pyramid structure.
[01:51:26.363 --> 01:51:31.205]  And I do believe they will start fighting each other when they see their end in sight.
[01:51:31.686 --> 01:51:33.827]  And that's maybe one of the best advantages we have.
[01:51:34.607 --> 01:51:36.949]  Because they will start to fight for power.
[01:51:37.009 --> 01:51:42.733]  Well, they're so nihilistic that every time a King Rothschild dies, you see a bunch of the kids die as they're killing each other.
[01:51:43.453 --> 01:51:45.114]  And they do the same thing in the British royalty.
[01:51:45.134 --> 01:51:47.296]  I mean, it's the same pathology.
[01:51:47.616 --> 01:51:53.099]  Look at how royals going back to Egypt and the British are always killing their children, killing their parents.
[01:51:53.660 --> 01:51:55.201]  I mean, normal people don't do that.
[01:51:55.561 --> 01:51:56.421]  No, they're famous.
[01:51:56.701 --> 01:51:58.822]  Famous for patricide and so on.
[01:51:59.762 --> 01:52:01.263]  Alexander the Great was the same.
[01:52:01.303 --> 01:52:02.283]  All done through history.
[01:52:02.323 --> 01:52:03.503]  The same characters, you know.
[01:52:04.264 --> 01:52:08.425]  Trained by the same high philosophers that really were just the high priests of the religion.
[01:52:09.165 --> 01:52:13.246]  Aren't they, the high philosophers, the real power behind the throne?
[01:52:13.606 --> 01:52:14.087]  They are.
[01:52:14.107 --> 01:52:16.207]  They're also the ones who select the mates.
[01:52:16.647 --> 01:52:18.728]  They keep the genealogies for these people, yeah.
[01:52:20.385 --> 01:52:28.952]  Aristotle, for instance, he taught Alexander the Great, and Alexander came out believing that he could become a god on earth.
[01:52:29.513 --> 01:52:31.374]  And that hasn't changed.
[01:52:31.995 --> 01:52:39.061]  We find it not Prince Philip who's bad enough, but... Prince Charles has these things erected of him as an angel, and then he's worshipped.
[01:52:39.401 --> 01:52:41.603]  Yes, and he says, he says, I am an Olympian.
[01:52:43.922 --> 01:52:50.785]  When really he's a doddering scumbag, but he has a bristling, armored, almost AI fortress.
[01:52:52.146 --> 01:52:55.648]  It's these institutions that serve them that go on.
[01:52:55.668 --> 01:52:57.229]  And it's a cancer.
[01:52:58.149 --> 01:52:58.749]  Yes, it is.
[01:52:58.909 --> 01:53:01.030]  And they've given us their culture.
[01:53:01.071 --> 01:53:02.171]  We think it's our culture.
[01:53:02.191 --> 01:53:04.352]  They've actually given us their culture.
[01:53:04.912 --> 01:53:07.734]  And we have to stop fighting each other and see who the enemy is.
[01:53:08.448 --> 01:53:21.367]  I was in London at a decent hotel, wasn't even that fancy, but it was down by Windsor Palace, and I was with the Watson Brothers right during the 7-7 bombings there covering all of that.
[01:53:23.726 --> 01:53:29.433]  And this woman and this man kept looking at us with hatred and then laughing at us and then she even said, oh Alex Jones, ah, ah, ah.
[01:53:30.054 --> 01:53:31.036]  And I said, who are you?
[01:53:31.116 --> 01:53:35.241]  And she was like, oh I'm the such and such of Marlboro and this is the such and such.
[01:53:35.261 --> 01:53:36.102]  And I said, oh what are you doing?
[01:53:36.142 --> 01:53:40.287]  And they laughed at me and they said, we have a life of leisure and research.
[01:53:40.828 --> 01:53:44.329]  They laughed at me, and I got home and Googled them, and sure enough it was them.
[01:53:45.009 --> 01:54:02.575]  But I saw in their eyes, they were jealous, they were hateful, I was real, I had a real life, I was standing up against the corruption, and they were so unhappy, they hated the Watson brothers because they were young and good looking, they hated me because I wasn't scared of them, and they had to sit there and shoot their mouths off and tell me that they were better than me.
[01:54:02.935 --> 01:54:04.797]  I mean, that is so pathetic!
[01:54:05.217 --> 01:54:09.641]  They are so disgusting, and it turned out that it really was who they said it was.
[01:54:09.941 --> 01:54:11.182]  I mean, that's when you're pathetic.
[01:54:11.683 --> 01:54:25.234]  When they identify one of their enemies in a restaurant, you know, two tables over, and then they get your attention to get you to talk to them, just so they could then turn their backs on us and act elitist, like that would hurt me, like I'm at an ego level.
[01:54:25.394 --> 01:54:27.096]  I mean, they're very childlike, Alan.
[01:54:27.476 --> 01:54:28.337]  Oh, they are childlike.
[01:54:28.477 --> 01:54:29.518]  Very, very childlike.
[01:54:29.878 --> 01:54:30.739]  The women especially.
[01:54:31.405 --> 01:54:34.730]  But the women, as I say, are mainly used as breeders.
[01:54:35.852 --> 01:54:36.893]  Yeah, it was the woman.
[01:54:36.933 --> 01:54:38.816]  The male was horrified that she was talking to me.
[01:54:39.337 --> 01:54:40.338]  Yeah.
[01:54:40.358 --> 01:54:41.420]  The women are like that.
[01:54:41.440 --> 01:54:42.562]  They're very childish.
[01:54:42.582 --> 01:54:43.823]  They're kept in a life of leisure.
[01:54:43.843 --> 01:54:45.426]  They're perpetual children, in fact.
[01:54:46.705 --> 01:54:53.170]  One of them I talked to said to me, she said, I was brought up with my own personal butler and stuff like that.
[01:54:53.190 --> 01:55:00.116]  She said, I used to wonder how the cups would get brought through that door to the kitchen and how they'd always come back clean.
[01:55:00.136 --> 01:55:02.658]  She'd never been in a kitchen in her life, even her own one.
[01:55:03.479 --> 01:55:04.900]  They have no idea of reality.
[01:55:08.043 --> 01:55:11.986]  But they have the best think tanks in the world organizing the system to keep them in control.
[01:55:12.327 --> 01:55:12.487]  Yes.
[01:55:14.943 --> 01:55:19.325]  But the females absolutely are generally, they tend to be terribly immature.
[01:55:19.666 --> 01:55:23.208]  Now I've met some of the other ones that work for this system.
[01:55:23.308 --> 01:55:26.890]  Some of the other ones have gone into this system and they work for the United Nations.
[01:55:27.770 --> 01:55:30.692]  They work in high levels of governments in Europe.
[01:55:31.332 --> 01:55:33.894]  And I used to talk to some of them in the 70s and 80s.
[01:55:34.894 --> 01:55:39.437]  And they'd take me, they'd bring me back home in fact if I'd been on stage in some places.
[01:55:40.237 --> 01:55:43.119]  And I was still putting everything together at that time.
[01:55:43.860 --> 01:55:59.966]  But when I look back at the questions they'd ask and some of the comments they made, one of them in Norway, who became a top person in the United Nations, she said to me, she says, you realize that Europe is over, it's being integrated, and by the end of the millennium, it'll be the one government.
[01:56:00.126 --> 01:56:03.788]  And then the push is on, she says, to establish the global government.
[01:56:04.642 --> 01:56:17.707]  And I realize this woman did come from a long lineage of these particular families, so they do use the brighter ones, but most of them, I must admit, don't have too much smarts.
[01:56:18.147 --> 01:56:29.752]  Well, I don't understand why... I see Elitist writings and I've interviewed them, and I've talked to them, and they go, well, soon there'll be no more war and peace, and whatever we do to get that's okay.
[01:56:30.352 --> 01:56:33.033]  And I'm like, look at you, you're a bunch of psychos who like to hurt people.
[01:56:34.093 --> 01:56:40.855]  I mean, really, they claim that it's an end justifies the means, but really, it's the end justifying the means.
[01:56:41.655 --> 01:56:43.716]  They just like stomping around playing God.
[01:56:44.356 --> 01:56:46.597]  They'd have to kill each other at the end.
[01:56:46.637 --> 01:56:52.458]  If they had no more beasts to torment, they would have to turn on each other.
[01:56:52.478 --> 01:56:54.639]  It's a trait that they have.
[01:56:54.659 --> 01:56:56.219]  They've never ever figured out that.
[01:56:56.920 --> 01:56:58.420]  Actually, one person did.
[01:56:58.440 --> 01:57:01.341]  They've had meetings about this, how they control each other.
[01:57:02.270 --> 01:57:11.872]  And Arthur C. Clarke, who was a big writer on their behalf for predictive programming, with his 2001 and 2010.
[01:57:11.972 --> 01:57:19.954]  2001, remember, was written in the 60s, and its allegorical form, it meant the creation of a new system on Earth, beginning in 2001 to be completed by 2010.
[01:57:24.560 --> 01:57:43.215]  He wrote another book called 3001, and in this particular book, the elite themselves, the survivors of all this catastrophe that happens on Earth, are monitored by computers to ensure none of them get the urge to be number one tyrant and take over over the rest of them.
[01:57:44.116 --> 01:57:46.618]  So they've already asked these questions.
[01:57:46.658 --> 01:57:49.681]  They know their own problems down through history.
[01:57:49.701 --> 01:57:50.061]  Yeah, that's right.
[01:57:50.081 --> 01:57:52.023]  They've all got brain chips that monitor them.
[01:57:52.594 --> 01:57:52.854]  Yes.
[01:57:53.415 --> 01:57:57.739]  David, it's the same thing too with Rockefeller.
[01:57:57.759 --> 01:58:03.004]  David Rockefeller, he'll tell everyone at every meeting and every interview he has, you must know your history.
[01:58:03.405 --> 01:58:11.233]  He also means the elite themselves must know their own history, because down through the ages they've battled each other, they've taken countries to war against each other.
[01:58:11.953 --> 01:58:16.857]  Not because of the people or the flag, but because they want personal aggrantizement.
[01:58:16.877 --> 01:58:19.919]  They want to be at the top, the pinnacle of the planet.
[01:58:20.239 --> 01:58:23.361]  They have this incredible lust for power.
[01:58:23.841 --> 01:58:27.704]  And they do, every 50 years or so, have a lust for blood.
[01:58:27.744 --> 01:58:30.226]  It's almost like a bloodletting they have to go through.
[01:58:30.826 --> 01:58:36.089]  Well, it's so sad that all this is happening, and that they rationalize their psychopathic behavior.
[01:58:36.669 --> 01:58:38.270]  Humanity could do so much, go so far,
