[00:00:00.009 --> 00:00:01.290]  We're good.
[02:25:30.128 --> 02:25:31.289]  Greenhouse gases.
[02:25:31.289 --> 02:25:32.230]  Water vapor.
[02:25:32.230 --> 02:25:35.472]  Oh, it's so deadly, water.
[02:25:35.472 --> 02:25:36.873]  Carbon dioxide.
[02:25:36.873 --> 02:25:37.734]  Oh, my God.
[02:25:37.734 --> 02:25:38.754]  Methane.
[02:25:38.754 --> 02:25:41.857]  Nitrous oxide allows sunlight to enter the atmosphere.
[02:25:43.553 --> 02:25:49.535]  The IPC, it teaches us our new master of our farms and ranches and everything they're now taking over.
[02:25:49.535 --> 02:25:58.538]  Intergovernmental Panel on Climate Change, an organization established to investigate climate change, its potential impact, and its options to reduce the risk.
[02:25:58.538 --> 02:26:04.860]  VOC's volatile organic compounds or chemical compounds creating carbon and can be harmful.
[02:26:05.723 --> 02:26:11.909]  Meanwhile, genetic engineering butchering everything, toxic waste everywhere, injecting you with biochemical weapons.
[02:26:11.909 --> 02:26:12.830]  Oh, die.
[02:26:12.830 --> 02:26:15.052]  Take your injections, will you, Genesis?
[02:26:15.052 --> 02:26:16.653]  Oh, you're an evil human.
[02:26:16.653 --> 02:26:17.915]  You exhale carbon.
[02:26:17.915 --> 02:26:19.036]  Oh, gosh, we're gonna get you.
[02:26:19.036 --> 02:26:19.556]  Don't worry.
[02:26:19.556 --> 02:26:23.099]  I mean, the head of the CFR says it's about making you the enemy.
[02:26:23.099 --> 02:26:25.782]  What do you think all these scheme-ass cops and cameras for?
[02:26:25.782 --> 02:26:26.963]  They're not for Al-Qaeda.
[02:26:26.963 --> 02:26:27.604]  They're for you.
[02:26:29.332 --> 02:26:30.452]  I shouldn't be doing the show today.
[02:26:30.452 --> 02:26:31.213]  I am so mad.
[02:26:31.213 --> 02:26:32.773]  I hate these people so much.
[02:26:32.773 --> 02:26:36.915]  They've got this poor little pathetic chicken neck here with this little hippie beard.
[02:26:36.915 --> 02:26:37.555]  Means well.
[02:26:37.555 --> 02:26:40.116]  He's got his little suit on, his little monkey outfit.
[02:26:40.116 --> 02:26:43.497]  It says, the employee parking lot at QBP.
[02:26:46.987 --> 02:26:49.249]  It says he's dominated by bikes.
[02:26:49.249 --> 02:26:52.692]  Ezra Taylor doesn't just pedal to work.
[02:26:52.692 --> 02:26:55.675]  He's a cross-cycling racing champion.
[02:26:55.675 --> 02:26:56.896]  See, it's all tailored.
[02:26:56.896 --> 02:26:59.538]  Ooh, you're a winner when you're involved with this.
[02:26:59.538 --> 02:27:01.399]  Ooh, he's a champion.
[02:27:01.399 --> 02:27:03.561]  Ooh, you're going green.
[02:27:03.561 --> 02:27:08.085]  Everything to comfort you as you're put into your new, strapped down your new control grid.
[02:27:08.085 --> 02:27:11.488]  Just like when you're breaking a horse.
[02:27:11.488 --> 02:27:14.230]  First they give you some grain and they put the bridle on.
[02:27:14.230 --> 02:27:15.491]  Shh, shh, it's okay, baby.
[02:27:16.195 --> 02:27:17.336]  Oh, here you go.
[02:27:17.336 --> 02:27:18.396]  Put the bit in your mouth.
[02:27:18.396 --> 02:27:21.717]  Now, let me walk you onto this little trailer here.
[02:27:21.717 --> 02:27:24.658]  We're gonna take you to a nice place where you're government.
[02:27:24.658 --> 02:27:28.220]  Let me just close the back panels, close the back doors.
[02:27:28.220 --> 02:27:30.020]  Let me just throw this bolt.
[02:27:30.020 --> 02:27:30.581]  Ha ha ha!
[02:27:30.581 --> 02:27:32.221]  Got you now, horse!
[02:27:32.221 --> 02:27:34.502]  You're going directly to the glue factory.
[02:27:34.502 --> 02:27:38.884]  We're gonna march you into a squeeze chute and hang you up by your legs and slit your throat.
[02:27:39.264 --> 02:27:42.186]  And then render you down into Elmer's glue.
[02:27:42.186 --> 02:27:45.248]  You go ahead and kick all you want on that door.
[02:27:45.248 --> 02:27:50.552]  When we get your guns, which is going to be very soon, we're going to have our way with you.
[02:27:50.552 --> 02:27:58.397]  You think we're just stopping with going into different colleges and telling people they can't talk about the Constitution or they'll be arrested?
[02:27:58.397 --> 02:27:59.678]  That's only the beginning.
[02:27:59.678 --> 02:28:03.040]  We're going to take your houses, your companies, everything you've got.
[02:28:03.040 --> 02:28:04.621]  We're hardcore criminals.
[02:28:04.621 --> 02:28:06.563]  We didn't join the team for nothing.
[02:28:07.703 --> 02:28:14.145]  Sure, I couldn't run a business or start a company or make a painting or make a film or take care of anybody.
[02:28:14.145 --> 02:28:24.349]  I'm a dirty dirtbag criminal, but I can put on a fancy black uniform with fancy black sunglasses and have you lick my boots and make me God over you.
[02:28:24.349 --> 02:28:28.310]  You understand, you filthy dirtbag trash?
[02:28:28.310 --> 02:28:30.091]  You cowardly scum!
[02:28:30.091 --> 02:28:33.332]  I'm running your life now, and I want to run it good!
[02:28:35.051 --> 02:28:35.892]  You know what I'm sick of?
[02:28:35.892 --> 02:28:42.918]  I'm sick of them all training us to be smiley and friendly and stupid and childlike to them while they have their way with us.
[02:28:42.918 --> 02:28:44.259]  It's time to get mad!
[02:28:44.259 --> 02:28:45.540]  It's time to get angry!
[02:28:45.540 --> 02:28:47.442]  Our ancestors weren't a bunch of wimps!
[02:28:47.442 --> 02:28:48.683]  They were vicious!
[02:28:48.683 --> 02:28:49.804]  They were strong!
[02:28:49.804 --> 02:28:51.685]  But they weren't into backstabbing.
[02:28:51.685 --> 02:28:52.987]  They weren't into cheating.
[02:28:52.987 --> 02:28:54.508]  They weren't into double dealing.
[02:28:54.508 --> 02:28:55.749]  They were adventurers.
[02:28:55.749 --> 02:28:57.030]  And they were builders.
[02:28:57.030 --> 02:28:58.551]  And they were trailblazers.
[02:28:58.551 --> 02:28:58.892]  They were...
[02:28:59.532 --> 02:29:00.533]  Explorers!
[02:29:00.533 --> 02:29:01.674]  They were fighters!
[02:29:01.674 --> 02:29:03.556]  They weren't what we've turned into now!
[02:29:03.556 --> 02:29:05.117]  A nation of filth!
[02:29:05.117 --> 02:29:06.659]  Trash everywhere!
[02:29:06.659 --> 02:29:13.064]  Let me be... I'm gonna let We Are Change comment on this.
[02:29:13.064 --> 02:29:14.045]  We got him with a good phone line.
[02:29:14.045 --> 02:29:16.768]  Apologize, I've been having to hold, but the phone was off when we went to him earlier.
[02:29:16.768 --> 02:29:21.512]  Now just look at this little leek piece of trash!
[02:29:38.682 --> 02:29:42.607]  We're on the march, the Empire's on the run.
[02:29:42.607 --> 02:29:45.291]  Alex Jones and the GCN Radio Network.
[02:29:49.184 --> 02:29:52.346]  Spyville.com is your choice for everything spy related.
[02:29:52.346 --> 02:30:00.510]  Stealth cameras cleverly disguised as items commonly found around the home, night vision cameras, covert phone and voice recorders, powerful binoculars, security systems and more.
[02:30:00.510 --> 02:30:06.353]  Find hidden cameras wherever you go with a small handheld spy finder and locate hidden transmitters with one of our bug detectors.
[02:30:06.673 --> 02:30:12.557]  Spyville.com also carries a wide variety of night vision scopes, allowing you to see in the darkest of conditions.
[02:30:12.557 --> 02:30:17.461]  Protect your home and business with our complete line of security cameras, made to fit any situation.
[02:30:17.461 --> 02:30:20.523]  We also carry a large selection of personal security devices.
[02:30:20.523 --> 02:30:27.368]  Keep your personal belongings secure using our hidden safes made out of everyday household items, including an outlet safe and even an underwear safe.
[02:30:27.648 --> 02:30:32.573]  Go to Spyville.com, that's S-P-Y-V-I-L-L-E dot com, or call us today at 866-779-8455, that's 866-779-8455.
[02:30:32.573 --> 02:30:35.115]  Use promotional code GCN007 and receive a 5% discount when ordering online.
[02:30:35.115 --> 02:30:37.117]  Spyville.com, where your personal security and well-being is our goal.
[02:30:48.649 --> 02:30:54.493]  Doctors around the world claim that cancer and other diseases cannot live in a pH-balanced alkaline environment.
[02:30:54.493 --> 02:30:59.936]  But as you know, most people are overly acidic due to stress, acidic diet, and lack of exercise.
[02:30:59.936 --> 02:31:05.300]  pH balance is the foundation of energy abundance and perfect health, as well as prevention of disease.
[02:31:05.300 --> 02:31:11.223]  People who alkalize the water they drink experience normalized blood sugar, mental clarity, and loss of weight.
[02:31:11.223 --> 02:31:15.486]  It was intended for human beings to drink alkaline water, but due to modern way of life,
[02:31:15.686 --> 02:31:17.427]  Most people are overly acidic.
[02:31:17.427 --> 02:31:21.210]  The fact is that disease simply cannot exist in an alkaline environment.
[02:31:21.210 --> 02:31:26.034]  Fat accumulates if a person consumes too much acid on a regular basis and doesn't neutralize it.
[02:31:26.034 --> 02:31:27.094]  Do your part.
[02:31:27.094 --> 02:31:29.716]  Alkalize and supercharge your body now!
[02:31:29.716 --> 02:31:35.841]  AlkaVision Plasma pH Drops contain a special mineral salt concentrate that raises the pH of the water you drink
[02:31:36.061 --> 02:31:41.247]  Hi, my name's Don Whiskin and for over 7 years I've been telling people about Cardivite.
[02:31:41.247 --> 02:31:44.730]  Here's Dr. John Matson, a naturopathic doctor, and his views on Cardivite.
[02:31:57.626 --> 02:32:02.187]  Thank you, Don, for making my job so much easier because your products just make it so simple, right?
[02:32:02.187 --> 02:32:07.968]  To fool around with a lot of exotic things that don't work, we can just put them on cardivite and things start to work almost right away.
[02:32:07.968 --> 02:32:16.389]  I've had dozens and dozens of patients with heart problems who have corrected them and what it's doing, there's so much garlic in there that has a yeast killing effect.
[02:32:16.389 --> 02:32:19.370]  That yeast is a big problem in the gut, pushes the liver hard.
[02:32:19.370 --> 02:32:24.371]  It also has metal chelating effect and most of the other herbs in there I find that strengthen the arteries.
[02:32:24.371 --> 02:32:26.151]  They help to neutralize free radicals.
[02:32:26.351 --> 02:32:31.494]  Your remedy is as close to what we do in our program as you can get as far as one supplement goes.
[02:32:31.494 --> 02:32:35.616]  It's working on the gut, it's working on the liver, it's working on the arteries.
[02:32:35.616 --> 02:32:36.897]  What more can you ask for?
[02:32:36.897 --> 02:32:40.259]  To learn more call 1-877-928-8822 or visit our website at heartdrop.com.
[02:32:40.259 --> 02:32:41.660]  That's H-E-A-R-T-D-R-O-P dot com.
[02:32:54.229 --> 02:32:56.810]  You wanna know how I really feel when I think about these people?
[02:32:56.810 --> 02:32:59.471]  That's really who I am.
[02:32:59.471 --> 02:33:03.873]  I know, it's embarrassing.
[02:33:03.873 --> 02:33:05.633]  But it's like a ship bulkhead.
[02:33:05.633 --> 02:33:10.895]  We're in a submarine on the bottom, it's engines broken down, we're waiting on rescue.
[02:33:10.895 --> 02:33:13.216]  We don't know if it's coming.
[02:33:13.216 --> 02:33:17.658]  And behind that door is millions of pounds of pressure.
[02:33:17.658 --> 02:33:19.939]  And that bulkhead door is straining, there's a leak in it.
[02:33:22.728 --> 02:33:23.569]  That's the globalist.
[02:33:23.569 --> 02:33:29.874]  I mean, just scum of the earth, want to kill us, already killing us with soft kill weapons, setting up eugenics.
[02:33:29.874 --> 02:33:35.259]  You know, this UPS thing should read, it says, how is green, how green is your business?
[02:33:35.259 --> 02:33:37.040]  Take our quiz.
[02:33:37.040 --> 02:33:39.663]  It should read, how enslaved is your business?
[02:33:39.663 --> 02:33:45.508]  Are you going to help us shut you down and roll you into the new world order with a new global eugenics world government tax?
[02:33:47.594 --> 02:33:48.835]  But see, it isn't honest with people.
[02:33:48.835 --> 02:34:03.389]  It's all PR, all about looking calm, all about being passive, making you lay down, making you think everything's okay, making you think everything's alright, everything's friendly, making you think you're a stakeholder and what you think's really being listened to.
[02:34:03.389 --> 02:34:06.552]  Meanwhile, they build giant prisons and arm police as fast as they can.
[02:34:07.981 --> 02:34:10.924]  I mean, and right behind that door is the host of hell.
[02:34:10.924 --> 02:34:12.525]  And I watch them steal people's kids.
[02:34:12.525 --> 02:34:14.406]  I mean, I've been there and covered it, folks.
[02:34:14.406 --> 02:34:15.547]  I've seen them torture people.
[02:34:15.547 --> 02:34:16.747]  I've seen them get away with their evil.
[02:34:16.747 --> 02:34:18.489]  I am a person who has feelings.
[02:34:18.489 --> 02:34:21.211]  I'm a person who has a lot of love.
[02:34:21.211 --> 02:34:28.756]  And then at an animal level, I just literally just am so mad at the weak public being so stupid.
[02:34:28.756 --> 02:34:30.977]  Do you have any idea who you're dealing with here?
[02:34:30.977 --> 02:34:35.620]  Do you know what they're gonna do to you?
[02:34:35.620 --> 02:34:36.281]  Let's go to Sam.
[02:34:37.478 --> 02:34:46.552]  Logalo of We Are Change, Ohio, who confronted Lord Gore, who is just the biggest snake oil con, just a total piece of trash.
[02:34:47.905 --> 02:35:02.411]  Up there, all the science shows carbon dioxide is 700 years after the warming, and that it's good, and it's just we're in an oxygen and carbon dioxide starved environment in this earth cycle.
