[00:00:06.221 --> 00:00:07.101]  You found it.
[02:11:32.460 --> 02:11:34.542]  Because I don't believe in government involvement things.
[02:11:34.562 --> 02:11:35.263]  I'm a libertarian.
[02:11:35.383 --> 02:11:47.552]  Except when you have corporations working in tandem as combines, like tech, bigger than most countries individually together, more powerful than probably even the US, and they are
[02:11:48.613 --> 02:12:03.876]  Censoring people, they are manipulating the general info that the public can get, and they're abusing that power, and they have a monopoly section in law here, Section 230, where they are seen as a utility, so they don't have liability.
[02:12:04.496 --> 02:12:14.998]  What I want is a First Amendment that doesn't take rights, but enshrines them and guards them, and is a prohibition on the exact gang mentality control that we now see unfolding.
[02:12:16.946 --> 02:12:20.567]  There is a very strong libertarian argument to not have the government be involved.
[02:12:20.607 --> 02:12:30.450]  Because, you know, the argument goes something like, well, ten years ago Google was nothing, so, you know, and then, you know, where's MySpace, where are these other platforms now?
[02:12:30.910 --> 02:12:40.573]  But I think that the, as you say, Section 280 has been manipulated, not manipulated, taken advantage of for a political agenda.
[02:12:40.653 --> 02:12:44.014]  And the scope of these companies has become so big
[02:12:44.674 --> 02:12:48.676]  And they have been masquerading as platforms when really they are publishers.
[02:12:49.756 --> 02:12:57.580]  It is kind of irresponsible for us to not do something because we are seeing the actual political disintegration of Western countries.
[02:12:57.980 --> 02:13:00.001]  And it probably is because of social media.
[02:13:00.021 --> 02:13:02.402]  I mean, Jack Dorsey looks like he's a monk.
[02:13:02.482 --> 02:13:08.105]  He looks like he spends his time in the desert meditating on how he has screwed the West because of Twitter.
[02:13:08.365 --> 02:13:10.206]  I mean, and Twitter is ruining
[02:13:10.546 --> 02:13:11.326]  The political class.
[02:13:11.587 --> 02:13:20.851]  Like the Daily Beast, one of these journalistic outlets, they actually, internal documents were leaked, where the CEOs of it were recommending that they stop using Twitter.
[02:13:21.051 --> 02:13:22.192]  Just stop using Twitter.
[02:13:22.472 --> 02:13:25.253]  Because it's doing damage to the mental health of the people on it.
[02:13:25.533 --> 02:13:28.435]  It puts them in this war mode, where they're constantly fighting the enemy.
[02:13:28.735 --> 02:13:30.816]  You know, you're the right wingers of the enemy.
[02:13:30.876 --> 02:13:31.616]  We're the good guys.
[02:13:31.636 --> 02:13:33.717]  So we're just in this constant war footing.
[02:13:34.117 --> 02:13:36.018]  And it really is driving a wedge.
[02:13:36.198 --> 02:13:38.580]  And people get radicalised on social media.
[02:13:38.620 --> 02:13:39.080]  They know it.
[02:13:39.640 --> 02:13:45.941]  And it's one of those things where if you're taking the opposition off, then you're going to get all one side.
[02:13:46.161 --> 02:13:48.062]  And it's going to radicalize faster.
[02:13:48.122 --> 02:13:48.802]  You can't help it.
[02:13:49.342 --> 02:13:53.623]  And so I don't like to have to say, well, the government is going to have to do something.
[02:13:53.643 --> 02:14:02.245]  But I think that revoking the Section 280 protections and making them publishers rather than platforms is probably the easiest, simplest, and least intrusive thing to do.
[02:14:03.135 --> 02:14:08.924]  Absolutely, and remember two years ago, Jack Dorsey was quoted in a newspaper interview, and he said, yeah, I said that, saying...
[02:14:09.733 --> 02:14:12.675]  I'm not one-sided, I mean I'm not two-sided, I'm not fair.
[02:14:12.835 --> 02:14:14.797]  We need to have war, we need to crush these people.
[02:14:14.817 --> 02:14:24.784]  You can pull up the actual quote, but it was very similar to that and there's a couple of Matt Taibbi articles about myself and the censorship a year ago where he actually got it right.
[02:14:25.004 --> 02:14:29.608]  Censorship is not in well was one, beware the slippery slope of Facebook censorship was the other.
[02:14:30.188 --> 02:14:35.992]  And he exposes, and I'll say it again a year after we did here because we're the conspiracy theorists, that the Atlantic Council
[02:14:37.689 --> 02:14:43.358]  Was already there, but it was a group of CIA and NSA high-level former directors and others.
[02:14:44.465 --> 02:14:51.267]  When Obama left, he funded billions of dollars into a, quote, group to fight the Russians.
[02:14:51.827 --> 02:14:56.809]  But then they just took that money and purposed it to go after myself and others to set the precedent.
[02:14:57.149 --> 02:15:07.213]  And so Trump has a stay-behind network group, and it's all in here, the Atlantic Council, with people still in government and out of government that are operating mutinously against Trump.
[02:15:08.733 --> 02:15:14.717]  He even gets the quotes together that we've played here on air of the Senators and Congressmen saying, I want all right-wingers off.
[02:15:15.137 --> 02:15:16.658]  Banning Alex Jones isn't enough.
[02:15:16.938 --> 02:15:18.859]  There's thousands of sites that are just as bad.
[02:15:19.420 --> 02:15:25.043]  Senator Blumenthal, Wyden, Murphy, they've said getting rid of Jones is key to saving America.
[02:15:25.864 --> 02:15:26.564]  These are quotes.
[02:15:26.624 --> 02:15:29.406]  And so these Matt Taibbi articles aren't Alex Jones.
[02:15:30.730 --> 02:15:31.551]  I told you this before.
[02:15:31.571 --> 02:15:42.317]  They are, Taibbi explaining, this is already the government, but a faction of the government is giving clearance, they believe, to Big Tech and giving them orders.
[02:15:42.557 --> 02:15:44.479]  So this group was already giving them orders, okay?
[02:15:44.759 --> 02:15:48.501]  Well, we don't even need to go to the government either.
[02:15:48.561 --> 02:15:51.083]  The worst thing is, this can happen without government intervention.
[02:16:03.069 --> 02:16:10.934]  I think that with the Trump election, in fact with elections all across the world starting with Modi in India, we had the upper hand.
[02:16:13.275 --> 02:16:14.716]  Through social media we had the upper hand.
[02:16:16.076 --> 02:16:21.940]  For years the media and the government and the establishment have been able to dictate what people think and how they think.
[02:16:22.860 --> 02:16:24.561]  Now all of a sudden people can give their own voice.
[02:16:25.682 --> 02:16:29.484]  And now the establishment are trying to take back the power.
[02:16:30.888 --> 02:16:31.670]  And that's what you're witnessing.
[02:16:32.071 --> 02:16:38.765]  Before, if a politician or someone said something about me on Twitter, I'd go on and I'd comment and I'd put them right about the lies they're telling me.
[02:16:38.786 --> 02:16:39.908]  Right now, there's no way to do that.
[02:16:40.710 --> 02:16:41.391]  They're allowed to lie.
[02:16:42.150 --> 02:16:45.813]  And then there's many comments underneath it, and no one gets to see the other side of the story.
[02:16:45.853 --> 02:16:48.014]  You don't get a right to reply on any of it.
[02:16:48.335 --> 02:16:50.396]  And that's what their sole intention was.
[02:16:51.617 --> 02:16:54.419]  So that they, again, could have the power to tell people who you are.
[02:16:54.759 --> 02:17:02.545]  Right now, anyone on Twitter can tell the public on Twitter, or the people on Twitter, who I am, what I stand for, without me having an opportunity to put them right on the lies they're telling.
[02:17:03.886 --> 02:17:06.308]  And it's simply not right, it's not fair, and the public see that.
[02:17:06.948 --> 02:17:09.510]  They shouldn't be able to censor or delete people from everyday life.
[02:17:09.630 --> 02:17:10.171]  That's what they're doing.
[02:17:11.081 --> 02:17:12.362]  It's part of society.
[02:17:13.182 --> 02:17:20.486]  And if you're deleted off of Facebook, off of Instagram, off of Twitter, off of YouTube, it's like you're removed from society.
[02:17:21.526 --> 02:17:22.847]  They shouldn't be allowed to do that.
[02:17:22.987 --> 02:17:28.850]  There should be some sort of Bill of Rights from media giants and tech giants that should prevent them from doing that.
[02:17:29.390 --> 02:17:31.511]  If people aren't committing crimes, we have laws.
[02:17:32.051 --> 02:17:34.693]  We have many laws in this country to prevent people from owning agents.
[02:17:35.213 --> 02:17:37.014]  If I was breaching any of those laws, I'd be arrested.
[02:17:37.774 --> 02:17:39.055]  So I'm not promoting any hate.
[02:17:39.595 --> 02:17:44.037]  You're just using, you're using that word in order to remove people.
[02:17:44.157 --> 02:17:47.218]  No one has given me... PayPal couldn't give me an example of why they've removed me.
[02:17:48.079 --> 02:17:51.280]  Twitter's example was irrelevant because it was a fact.
[02:17:51.540 --> 02:17:53.041]  I wasn't even given my opinion.
[02:17:53.541 --> 02:17:54.161]  It was a fact.
[02:17:54.862 --> 02:17:59.644]  And then one of the other tweets that they'd already previously warned me for was saying that Islam promotes killing people.
[02:18:00.204 --> 02:18:04.126]  Every imam in the world would agree that Islam promotes killing people.
[02:18:04.886 --> 02:18:06.207]  It promotes murder and war.
[02:18:07.435 --> 02:18:07.859]  That's a fact.
[02:18:08.544 --> 02:18:09.129]  That's not hatred.
[02:18:10.443 --> 02:18:23.332]  Actually, so I was released from prison by the highest judge in the country, who accepted that everything that happened was unlawful, that I hadn't even been asked to plead guilty or not guilty, that it was... So I was released from prison, but I was released pending another trial.
[02:18:24.873 --> 02:18:38.223]  I then went to the Old Bailey three times, and then it went before the head judge of the Old Bailey, where I wrote out a letter the night before, where I listed all of the unlawful things they were still doing, and the evidence that I'd give would expose all of these things.
[02:18:39.301 --> 02:18:44.906]  For example, so, and then when that judge read that, the day he was due to start the trial, he refused to start the trial.
[02:18:45.527 --> 02:18:46.648]  And he sent it back to the government.
[02:18:47.789 --> 02:18:49.250]  So then it's been with the Attorney General.
[02:18:49.731 --> 02:18:56.337]  Now one week before I went, before Christmas, I was sent a letter and an email by the Attorney General saying that they were reviewing further charges.
[02:18:57.097 --> 02:19:01.802]  I believe this is being left hanging over me in order to act as some sort of mental torture.
[02:19:05.603 --> 02:19:08.225]  It's just heavy, heavy, heavy.
[02:19:09.046 --> 02:19:12.228]  Make no mistake, it's... We're not in Kansas anymore.
[02:19:13.089 --> 02:19:14.090]  We're not in Kansas anymore.
[02:19:17.173 --> 02:19:18.874]  If you have a corrupt media, you don't have a democracy.
[02:19:21.816 --> 02:19:24.899]  I don't think we've seen division like this in America since Vietnam.
[02:19:24.999 --> 02:19:26.000]  It's a form of fascism.
[02:19:27.103 --> 02:19:30.584]  The High Court will examine free speech rights and social media.
[02:19:30.684 --> 02:19:37.406]  Multiple online platforms have now taken down content associated with Alex Jones and InfoWars.
[02:19:42.007 --> 02:19:45.448]  First they come for Alex Jones, everyone else like Davos would fall.
[02:19:53.631 --> 02:19:54.851]  We're not in Kansas anymore.
[02:19:57.569 --> 02:19:58.650]  You can't watch this.
[02:19:58.930 --> 02:20:02.354]  The movie available now at InfoWarsStore.com.
[02:20:06.197 --> 02:20:08.820]  You're listening to the Alex Jones Show.
[02:20:38.489 --> 02:20:50.357]  As we saw with Steven Crowder and Carlos Maza of Vox, who's now left Vox, but it was Carlos's insistence that he didn't like Steven Crowder making jokes about him calling him a lispy queer.
[02:20:50.377 --> 02:20:52.919]  You know, that guy calls himself a queer.
[02:20:53.499 --> 02:20:54.760]  Yes, he does.
[02:20:55.521 --> 02:21:10.594]  But Stephen Crowder was mocking him, and Carlos Maza didn't like that, and so he complained on Twitter to YouTube, and YouTube said, well, he hasn't actually broken the terms of service, and the Twitter mob got louder and angrier, and so they demonetized his entire platform.
[02:21:10.675 --> 02:21:11.756]  Millions of subscribers.
[02:21:12.136 --> 02:21:17.801]  He must have, you know, he's got an entire team behind it that supports his entire business model, and they were like, no, we're going to demonetize it.
