[00:00:20.205 --> 00:00:21.927]  The Alex Jones Show.
[02:31:26.490 --> 02:31:30.531]  If there wasn't you, I mean, I don't know that anybody else would be on the air doing it.
[02:31:30.691 --> 02:31:37.473]  Like you said, you're the tip of the spear, so I really appreciate you and what you say, you know, helps me stay connected to the truth.
[02:31:37.553 --> 02:31:47.156]  It helps me to stay connected to God, and I can't say enough about how much I love InfoWars, how much I love the products, but I would like to have some female cut shirts.
[02:31:48.357 --> 02:31:50.259]  No, no, I totally agree.
[02:31:51.100 --> 02:31:55.085]  We put out the one gold foil female shirt that was a big hit, and we're just brain dead.
[02:31:55.105 --> 02:31:57.568]  But I promise, that's our number one complaint, is from women.
[02:31:57.588 --> 02:31:59.510]  We've only got a couple shirts that are cut for females.
[02:31:59.570 --> 02:32:00.551]  We will get it done for you.
[02:32:00.571 --> 02:32:05.858]  But Jessica, you give me strength to go on, and your husband, and your family, because just hearing what's in your voice, the
[02:32:06.138 --> 02:32:09.341]  The powerful feminine energy and then the male energy together.
[02:32:09.561 --> 02:32:18.129]  All of us focused together against the globalists is unstoppable, and that's why they're attacking a sacred system of the family, of all of us together.
[02:32:18.409 --> 02:32:19.330]  We are humanity.
[02:32:19.630 --> 02:32:20.611]  We are the experience.
[02:32:20.631 --> 02:32:21.391]  We are everything.
[02:32:21.812 --> 02:32:25.915]  And so you just got my commitment to fight on, but let me tell you, I'm obnoxious most of the time.
[02:32:25.956 --> 02:32:26.496]  I'm burnt out.
[02:32:26.856 --> 02:32:28.818]  Hearing you, I don't want to just say this.
[02:32:28.938 --> 02:32:29.659]  I'm not just telling you this.
[02:32:30.159 --> 02:32:31.260]  You are the info war.
[02:32:31.380 --> 02:32:32.661]  You're the power of the whole thing.
[02:32:33.642 --> 02:32:37.503]  And that's why I get so freaked out about begging the audience for help, because it's the truth!
[02:32:37.603 --> 02:32:38.703]  I mean, I'm not just saying it.
[02:32:38.803 --> 02:32:42.324]  If you weren't here, standing in the way, they would have already destroyed me.
[02:32:42.544 --> 02:32:43.724]  But we're in this together.
[02:32:43.744 --> 02:32:45.565]  So God bless you, Jessica from Virginia.
[02:32:46.125 --> 02:32:48.966]  And yeah, looking at that little pathetic gremlin governor.
[02:32:49.126 --> 02:32:50.526]  Of course he's KKK.
[02:32:50.666 --> 02:32:52.787]  Who the hell wants to harvest babies' organs?
[02:32:52.827 --> 02:32:54.247]  That's what that's all really about.
[02:32:54.707 --> 02:32:55.907]  These are demons.
[02:32:56.427 --> 02:32:57.908]  But thanks to you and others, we're going to win.
[02:32:57.988 --> 02:32:58.648]  Thank you so much.
[02:33:06.318 --> 02:33:10.400]  You're listening to The Alex Jones Show.
[02:33:23.725 --> 02:33:29.927]  From the front lines of the information war, it's Alex Jones.
[02:33:32.844 --> 02:33:34.285]  We're going back to Gerald Cilente in a moment.
[02:33:34.305 --> 02:33:43.172]  I want to get his take on this before we look at the 2020 field and the economy and Trump trying to pull troops out of Afghanistan and Syria and being demonized and attacked.
[02:33:43.212 --> 02:33:49.557]  Where he sees the big nationalist movements, populist movements going, the Yellow Vests, so much more with Gerald Cilente in a moment.
[02:33:49.577 --> 02:33:52.520]  But here is Congresswoman Jayapal.
[02:33:54.039 --> 02:33:55.740]  From just minutes ago, I told you about it.
[02:33:56.260 --> 02:33:57.141]  How dare you?
[02:33:57.181 --> 02:33:59.062]  Your children are crying!
[02:33:59.983 --> 02:34:05.426]  Meanwhile, people show up, like 7 or 8 adults, 20 kids, no one knows who's who, they have no ID.
[02:34:06.127 --> 02:34:10.550]  It was the ACLU sued back under Bush, like 15 years ago.
[02:34:12.293 --> 02:34:18.396]  And said you've got to separate kids from adults and they just lie about this and say it's Trump and we've made conditions better.
[02:34:19.296 --> 02:34:25.158]  And even the Senate report said a lot of kids going to sex slavery who weren't checked and she just sits here in this big act.
[02:34:26.059 --> 02:34:30.581]  Well the Democrats won't stand when Trump says let's not abort babies after they're born.
[02:34:32.121 --> 02:34:37.384]  So beyond pro-life pro-choice I mean that's where we've gotten they can't have the cake and eat it too.
[02:34:37.744 --> 02:34:38.264]  So here it is.
[02:34:41.878 --> 02:34:46.480]  Our country is still reeling from the horrors of family separation that occurred at the border.
[02:34:47.061 --> 02:34:53.364]  I was the first member of Congress to talk to hundreds of women and men who had been ripped apart.
[02:34:53.504 --> 02:34:55.705]  Hundreds of thousands killed in Mexico.
[02:34:56.286 --> 02:34:58.347]  Federal prison to talk to those women.
[02:34:58.807 --> 02:35:02.209]  Many of them had not... This woman would end our civilization if she could.
[02:35:02.549 --> 02:35:06.790]  They sat in the room next door as they heard their children yelling for them.
[02:35:07.391 --> 02:35:10.071]  And they were not able to go and speak to their children.
[02:35:10.291 --> 02:35:11.032]  God, these people are sick.
[02:35:11.052 --> 02:35:13.312]  And for weeks they didn't know where their children were.
[02:35:15.393 --> 02:35:18.754]  I... Shouldn't have let them across the desert with no ID.
[02:35:18.914 --> 02:35:28.997]  I mean, these people commit these huge crimes and the left bitches and complains and gets in our face and tries to make us guilty and they're just a group of child trafficking monsters.
[02:35:30.578 --> 02:35:31.338]  Let's continue.
[02:35:33.183 --> 02:35:36.306]  These women, most of the men, were seeking asylum.
[02:35:36.886 --> 02:35:47.956]  And your department, instead of allowing them their legal right to seek asylum, your department instead imposed a zero-humanity policy to prosecute... Pause again.
[02:35:48.376 --> 02:35:49.537]  The UN broke Europe.
[02:35:49.557 --> 02:35:52.240]  They're breaking us, organizing millions to invade.
[02:35:52.260 --> 02:35:53.821]  They're almost all military-age men.
[02:35:53.841 --> 02:35:55.102]  They use a few kids as shields.
[02:35:55.503 --> 02:35:57.665]  They meant to overwhelm the judges and collapse the country.
[02:35:57.905 --> 02:35:58.846]  This is the plan!
[02:36:00.066 --> 02:36:01.227]  And this woman knows it!
[02:36:01.887 --> 02:36:02.467]  Let's continue.
[02:36:02.487 --> 02:36:03.308]  We'll get Gerald's take.
[02:36:03.348 --> 02:36:03.628]  Go ahead.
[02:36:05.709 --> 02:36:07.290]  Proceedings resulting in the U.S.
[02:36:07.310 --> 02:36:10.851]  government tearing thousands of children from their moms and dads.
[02:36:11.172 --> 02:36:12.412]  And this is still happening.
[02:36:12.432 --> 02:36:16.454]  And the truth is, we may not know how many children were separated from their parents.
[02:36:17.355 --> 02:36:23.398]  So, Mr. Whitaker, you were Attorney General, former Attorney General Jeff Sessions' Chief of Staff at the time.
[02:36:23.438 --> 02:36:23.918]  Is that correct?
[02:36:25.367 --> 02:36:27.812]  Of the zero tolerance policy being implemented?
[02:36:27.932 --> 02:36:30.037]  You were his chief of staff at the time.
[02:36:30.077 --> 02:36:30.999]  At what point in time?
[02:36:31.279 --> 02:36:32.702]  At the family separation policy.
[02:36:33.510 --> 02:36:34.231]  Let me just tell you, you were.
[02:36:34.271 --> 02:36:36.252]  I'm sorry, there was no family separation policy.
[02:36:36.272 --> 02:36:38.414]  There was a tolerance policy.
[02:36:38.734 --> 02:36:41.617]  This has been given four Pinocchios multiple times.
[02:36:41.957 --> 02:36:45.220]  I'm just going to tell you, you were former Attorney General's Chief of Staff at the time.
[02:36:45.620 --> 02:36:47.722]  Last month, Senator Merkley released... Hit pause again.
[02:36:47.742 --> 02:36:48.642]  I'm going to go to Joel on this.
[02:36:49.423 --> 02:36:53.426]  They have this thing where, oh, Snopes or one of our paid groups says you're a Pinocchio.
[02:36:53.466 --> 02:36:54.908]  Like, whatever it goes, the sky's blue.
[02:36:55.328 --> 02:36:56.269]  They go, no it's not!
[02:36:56.709 --> 02:36:58.571]  We have a group that says four Pinocchios!
[02:37:00.930 --> 02:37:05.611]  Then go move to Mexico or Venezuela, you dumb, ignorant blob!
[02:37:06.591 --> 02:37:14.052]  Stop coming here and just bitching that we're the most open country in the world and trying to shame us because you want to use our Christian ethos against it, you ugly witch!
[02:37:14.613 --> 02:37:15.153]  Go back to her.
[02:37:17.413 --> 02:37:24.334]  By senior officials at the Department of Justice and Homeland Security outlining policies to separate children from their families.
[02:37:24.514 --> 02:37:26.295]  Were you aware of this memo at the time?
[02:37:27.455 --> 02:37:27.595]  No.
[02:37:28.860 --> 02:37:34.044]  So as the Chief of Staff, you were not aware of what your boss was doing.
[02:37:36.566 --> 02:37:41.310]  Was the memo, I'm sorry, are you talking about the leaked memo or the memo that General Sessions issued?
[02:37:41.530 --> 02:37:46.014]  There was a leaked draft memo by senior officials at the Department of Justice.
[02:37:46.034 --> 02:37:47.135]  You were the Chief of Staff.
[02:37:47.175 --> 02:37:51.078]  I would think you would know, and you would be a senior official, you would know about that memo.
[02:37:51.358 --> 02:37:52.419]  The memo stated
[02:37:52.819 --> 02:38:04.709]  That a policy of criminally prosecuting parents would require close coordination between DHS and the Department of Health and Human Services, which would be tasked with housing children separated from their moms and dads.
[02:38:05.029 --> 02:38:15.357]  And yet, a report released by the Government Accountability Office last October says that DHS and HHS were, quote, unaware that your... That's enough of her.
[02:38:15.518 --> 02:38:17.619]  So, again, just we have a totally open border.
[02:38:18.040 --> 02:38:18.740]  Do whatever you want.
[02:38:18.780 --> 02:38:19.521]  This is a total joke.
[02:38:20.441 --> 02:38:21.642]  And Gerald, I appreciate you joining us.
[02:38:21.662 --> 02:38:23.283]  You got a lot to cover when we come back next segment.
[02:38:23.303 --> 02:38:25.764]  But just on this whole subject, what do you make of this?
[02:38:26.824 --> 02:38:33.087]  Well, again, you know, we one of our top trends for 2019 is human waves.
[02:38:33.768 --> 02:38:47.514]  And you're looking at Latin America for Central America over, according to a Gallup poll survey, nearly 27 percent of the people want to leave those regions because of the violence, the corruption.
[02:38:48.328 --> 02:38:50.490]  And the inability to get any jobs.
[02:38:50.970 --> 02:38:52.151]  So, let's go back.
[02:38:52.211 --> 02:38:52.992]  How to stop it?
[02:38:53.612 --> 02:39:00.378]  Number one, it goes back to Occupy Peace, the movement that I've started, OccupyPeace.com.
[02:39:00.798 --> 02:39:05.742]  Close all the bases overseas and bring the troops back to protect the homeland.
[02:39:06.423 --> 02:39:07.444]  That's the first thing.
[02:39:07.844 --> 02:39:13.689]  Number two, I suggested, this is my suggestion on how to solve this problem.
[02:39:14.409 --> 02:39:15.350]  Let the people vote.
[02:39:15.370 --> 02:39:17.932]  And it's a very simple referendum.
[02:39:18.626 --> 02:39:24.091]  Do you want to spend X billions of dollars to construct a wall?
[02:39:24.791 --> 02:39:25.652]  You have yes or no.
[02:39:26.213 --> 02:39:28.215]  Or B, you could say yes or no.
[02:39:28.615 --> 02:39:34.600]  Or B, yes, I want to bring in more refugees and immigrants.
[02:39:35.181 --> 02:39:41.046]  It will cost me X amount of dollars for each one that comes in.
[02:39:41.966 --> 02:39:54.389]  So what I say to people, if you want to house them, if you want to educate them, if you want to take care of their health care, if you want to feed them, then that's your choice.
[02:39:54.789 --> 02:39:57.750]  But don't tell me that I have to do the same thing.
[02:39:58.350 --> 02:40:03.051]  So I'm saying I believe we should have a national referendum.
[02:40:03.931 --> 02:40:06.472]  Open the borders or close the borders.
[02:40:07.349 --> 02:40:08.330]  It's as simple as that.
[02:40:08.350 --> 02:40:20.562]  And, by the way, how come we don't hear this kind of vitriol coming from that congresswoman about what they're doing in Hungary, what they're doing in Austria, what they're doing in Poland, what they're doing in the Czech Republic?
[02:40:21.167 --> 02:40:27.429]  What they're now doing in Italy, they cannot, they don't want other people coming in until they can take care of their own.
[02:40:27.589 --> 02:40:37.613]  Oh, and I forgot Germany, and you look what happened to Angela Merkel, because she allowed some 2 million refugees to come in, and now you can see the other movements going on against it.
[02:40:37.893 --> 02:40:43.715]  So what I'm saying is, who are these people, these little privileged people, to tell us what to do?
[02:40:44.196 --> 02:40:45.036]  Let the people vote.
[02:40:45.606 --> 02:40:52.770]  If we could bank online, we could vote online, this should be a referendum of the American people, not the political interests.
[02:40:53.890 --> 02:40:58.453]  And you forgot, Brazil, Italy, Brazil's closed its borders to Venezuela.
