[00:00:04.623 --> 00:00:04.745]  Okay.
[02:29:47.445 --> 02:29:55.631]  It's fuelled by powerhouse ingredients from all over the world that have been used for hundreds of years to give you an effective energy boost.
[02:29:56.011 --> 02:29:57.572]  Don't let your day slow you down.
[02:29:57.772 --> 02:30:01.855]  Perk up by getting TurboForce right now at infowarslife.com.
[02:30:04.076 --> 02:30:05.437]  I want to say brain force is great.
[02:30:05.517 --> 02:30:07.298]  I want to say turbo force is amazing.
[02:30:07.418 --> 02:30:07.818]  It is.
[02:30:08.018 --> 02:30:12.420]  But if you took it with fish oil, it's like the fish oil is it.
[02:30:12.900 --> 02:30:14.161]  The fish oil is better than it.
[02:30:14.241 --> 02:30:16.002]  And that's an example of what I'm talking about.
[02:30:16.062 --> 02:30:18.383]  Fish oil is liquid energy.
[02:30:18.543 --> 02:30:20.104]  Brain, body, heart.
[02:30:20.184 --> 02:30:21.564]  The cleanest, the best out there.
[02:30:21.644 --> 02:30:22.865]  You've got the children's.
[02:30:23.005 --> 02:30:23.946]  You've got the adults.
[02:30:24.126 --> 02:30:25.026]  You've got the krill oil.
[02:30:25.126 --> 02:30:28.488]  If you're going to get the full effect, the fish oil and the children's are really strong.
[02:30:28.508 --> 02:30:30.869]  They don't give you the burpees, but krill oil is the best.
[02:30:31.249 --> 02:30:33.110]  It'll give you the damn burps, and I'm just sorry.
[02:30:33.310 --> 02:30:34.190]  You want something like this?
[02:30:34.290 --> 02:30:35.151]  You don't get stuff for free.
[02:30:35.251 --> 02:30:37.131]  The krill is hallucinogenic.
[02:30:37.191 --> 02:30:38.312]  It's so good, in my view.
[02:30:38.392 --> 02:30:40.393]  I'm not making a medical statement here, but let me tell you something.
[02:30:40.433 --> 02:30:45.054]  When I eat five capulets of krill oil before I go to bed, I'm seeing Santa Claus that night.
[02:30:46.835 --> 02:30:51.377]  So, your brain is made basically out of what fish oil is.
[02:30:54.349 --> 02:31:00.153]  So, we don't make a big profit off of it, but you notice I just obsess because whatever the best is we've got, I just can't lie to you.
[02:31:00.373 --> 02:31:01.094]  I just can't do it!
[02:31:03.001 --> 02:31:08.985]  The scientists at Infowars Life have created a powerful formula for inflammatory support and joint support.
[02:31:09.365 --> 02:31:11.987]  Discover the power of ancient medicine with Bades.
[02:31:12.587 --> 02:31:16.009]  Bades contains one of the most potent forms of turmeric available.
[02:31:16.290 --> 02:31:20.552]  Turmeric has been used for thousands of years and is one of the most studied herbals today.
[02:31:20.993 --> 02:31:24.235]  It is well known in traditional medicine for its soothing properties.
[02:31:25.155 --> 02:31:35.382]  Our pure turmeric extract plus piperine from Black Pepper makes for optimal absorption to help boost and support your flexibility, mobility, joint function, immune system, and so much more.
[02:31:36.142 --> 02:31:44.688]  Regular turmeric root from the store only contains 1-5% of active ingredients, but our turmeric root extract contains over 95% of the active ingredients.
[02:31:46.309 --> 02:31:54.854]  Bodies combines turmeric with organic herbs such as spearmint, sage, lemon balm, and thyme to work synergistically for full body support.
[02:31:55.355 --> 02:31:59.637]  Try Bodies today at InfoWarsLife.com or call us at 1-888-253-3139.
[02:32:02.967 --> 02:32:08.871]  In a time where your body is constantly under attack by outside toxins, irregularity can be a nightmare.
[02:32:09.091 --> 02:32:15.275]  That's why InfoWars Life created Regulize Complete to relieve intestinal issues in a gentle way.
[02:32:15.595 --> 02:32:18.077]  Often a result of poor diet and lifestyle habits.
[02:32:18.297 --> 02:32:21.701]  An occasionally constipated colon can cause massive problems.
[02:32:22.022 --> 02:32:28.230]  Our researchers combined ancient ingredients traditionally used to combat these issues in an affordable way.
[02:32:28.510 --> 02:32:34.558]  Other harsh, stimulant laxatives can create massive discomfort in trying to solve intestinal issues.
[02:32:35.058 --> 02:32:42.064]  But Regulize Complete was made to be taken in a daily overnight colon cleanse to help you reach optimal gut and colon health.
[02:32:42.304 --> 02:32:49.210]  Our gentle, natural laxative, unlike other laxative products, our low dose is safe enough for year-round consumption.
[02:32:49.371 --> 02:32:53.754]  Don't let intestinal distress and occasional constipation get the jump on you.
[02:32:54.255 --> 02:33:01.681]  Start your colon cleansing for a healthier, happier gut today with Regulize Complete, available at infowarestore.com.
[02:33:05.703 --> 02:33:08.326]  You're listening to The Alex Jones Show!
[02:33:35.287 --> 02:33:35.908]  We're good.
[02:34:02.034 --> 02:34:06.378]  Sweet Lucy was a dancer, but none of us could have her.
[02:34:06.398 --> 02:34:15.707]  Sweet Lucy was a dancer, but none of us could chance her, because she was a samurai.
[02:34:20.436 --> 02:34:27.861]  All right, I'm going to take your calls these next two segments, and then I'm going to just take two segments of baggage, which is coming up the fourth hour as a guest host.
[02:34:27.901 --> 02:34:28.582]  That's a great job.
[02:34:29.502 --> 02:34:33.325]  Because I want listeners to know what we're up to and what we're doing.
[02:34:34.366 --> 02:34:38.088]  And I want you to know where your money's going when you support the First Amendment and support us.
[02:34:39.389 --> 02:34:47.695]  I told folks, with all those Hillary Clinton, WilmerHale finance lawsuits, that's her law firm, that I'm not settling any of these cases.
[02:34:49.266 --> 02:34:49.846]  I told them that.
[02:34:49.926 --> 02:34:54.909]  Word is they've spent over a million and a half dollars suing me over Pepe the Frog.
[02:34:55.529 --> 02:34:56.190]  We've spent about $100,000.
[02:34:56.230 --> 02:35:02.873]  And we just won huge court victories yesterday.
[02:35:04.074 --> 02:35:08.096]  Now the media tries to spin these and just say it's going to a jury trial.
[02:35:08.936 --> 02:35:13.599]  They already tried to settle for nothing but have me say I'm guilty of something I didn't do.
[02:35:15.686 --> 02:35:19.791]  So, we're going to trial, and I'm getting up there in front of that jury.
[02:35:20.972 --> 02:35:27.018]  Because we've got the man that supposedly made the frog, telling everybody to use it, it's free to air, there's no copyright.
[02:35:29.461 --> 02:35:34.306]  And then we sold somebody else's poster that had a little bitty image of a red frog on it, with a bunch of other symbols.
[02:35:34.386 --> 02:35:35.047]  That's fair use.
[02:35:35.508 --> 02:35:36.669]  Hell, that's not even fair use, that's just art!
[02:35:40.703 --> 02:35:43.485]  Judge ruled yesterday the maximum they can get is $13,000.
[02:35:43.585 --> 02:35:47.067]  That's the order to the jury.
[02:35:48.848 --> 02:35:54.432]  So Hillary Clinton and Wilmer Hale have spent over a million dollars trying to annihilate the First Amendment.
[02:35:55.693 --> 02:36:03.918]  And when they get us to the jury trial, even if we lose $13,000, that's called a Pyrrhic victory.
[02:36:04.859 --> 02:36:06.740]  You win the war, but you lose it.
[02:36:10.034 --> 02:36:16.595]  So as John Paul Jones once said, the British ship three times the size of his said, would you like to surrender?
[02:36:16.615 --> 02:36:19.716]  Because he had a fire on his deck when he was attacking them.
[02:36:20.496 --> 02:36:21.856]  And he said, I've only begun to fight.
[02:36:23.317 --> 02:36:33.699]  We've gotten 18 of 23 lawsuits thrown out in the last two years, and you never see it in the news.
[02:36:36.288 --> 02:36:40.891]  When they win some little procedural thing, which is normal and stuff, they'll call it a big victory.
[02:36:42.272 --> 02:36:43.413]  And then they'll move on from that.
[02:36:45.234 --> 02:36:46.515]  And it's been one hell of a fight.
[02:36:47.556 --> 02:36:48.817]  And it's cost millions of dollars.
[02:36:50.238 --> 02:36:53.960]  But the good news is, about the left, is they're such inherent liars.
[02:36:58.123 --> 02:37:01.586]  They just, when they put these filings in, they're just so full of crap!
[02:37:04.124 --> 02:37:06.627]  That when it gets down to brass tacks, that's the end of them.
[02:37:11.772 --> 02:37:18.339]  Now, I don't have the money, but we've got some sure cases against some people I'd like to sue to teach them a lesson.
[02:37:21.462 --> 02:37:26.507]  If some rich endowment comes along and would like to support the First Amendment and fund us, we're going to sue the Southern Poverty Law Center.
[02:37:27.679 --> 02:37:34.563]  Facebook, Media Matters, and fake whistleblowers that lie about things I never did.
[02:37:34.583 --> 02:37:36.584]  In fact, I'm going to sue some of them regardless.
[02:37:37.445 --> 02:37:39.366]  Just because at a certain point I've got to fight back.
[02:37:40.167 --> 02:37:45.170]  People tell these whole cloth lies for money about me, and they'll do it to you too.
[02:37:46.811 --> 02:37:55.376]  But I'm just telling you this, I'm committed to fighting, and I said I'd get to the whole Pepe thing, and I'm already doing it right now.
[02:37:56.980 --> 02:37:57.981]  It's getting crazy, man.
[02:37:58.702 --> 02:38:02.365]  You turn the news on, Alex Jones taking off YouTube for beating up a 10-year-old boy.
[02:38:03.706 --> 02:38:09.011]  And the phone's ringing, and I got like a cousin calling at 6 a.m., and I go look, and it's like, that's not me.
[02:38:09.111 --> 02:38:10.352]  I've never been arrested.
[02:38:10.412 --> 02:38:11.934]  I never beat up any kid.
[02:38:12.714 --> 02:38:17.839]  It's some ABC video out of Missouri of a guy that barely even looks like me.
[02:38:20.461 --> 02:38:21.702]  And they said I beat a kid up.
[02:38:21.762 --> 02:38:23.204]  I mean, you know, I mean, I got a...
[02:38:25.043 --> 02:38:25.783]  Sue somebody?
[02:38:34.405 --> 02:38:35.105]  It's out of control.
[02:38:38.066 --> 02:38:39.286]  It's totally out of control.
[02:38:40.186 --> 02:38:41.166]  I had family calling up.
[02:38:41.246 --> 02:38:44.107]  They said, you're off YouTube for beating a child up?
[02:38:44.507 --> 02:38:45.487]  And I'm like, excuse me?
[02:38:45.727 --> 02:38:45.927]  What?
[02:38:46.487 --> 02:38:47.287]  Let me go to a computer.
[02:38:47.307 --> 02:38:48.388]  I'm sitting there looking at the computer.
[02:38:48.408 --> 02:38:49.828]  I'm like, what the hell is this?
[02:38:51.957 --> 02:38:53.358]  I said I'd go to your calls, and I apologize.
[02:38:53.378 --> 02:38:54.198]  I'm going to Debbie right now.
[02:38:54.218 --> 02:39:02.363]  It's just that for some reason this morning I was on the computer, and I was on YouTube watching a Paul Watson video, and I saw a John Ronson video.
[02:39:04.464 --> 02:39:05.264]  And so I hit play.
[02:39:05.284 --> 02:39:07.666]  It just had my name in it.
[02:39:09.106 --> 02:39:10.827]  And man, he was telling lies.
[02:39:10.927 --> 02:39:12.708]  Just, it was all lies.
[02:39:14.689 --> 02:39:19.632]  And I remember when I agreed to do an interview with the guy, he said, oh, it was about your cool childhood in Wild Wild West.
[02:39:20.713 --> 02:39:21.473]  And I agreed to do the interview.
[02:39:24.807 --> 02:39:33.251]  And when I was doing the interview, he said, yeah, you got tied up by a bunch of kids you bullied, and they knocked all your teeth out.
[02:39:34.672 --> 02:39:35.712]  I was like, that never happened.
[02:39:36.353 --> 02:39:37.733]  He goes, I'm sorry, Alex.
[02:39:37.773 --> 02:39:39.574]  They knocked all your front teeth out.
[02:39:41.355 --> 02:39:42.556]  And I said, you're joking, right?
[02:39:42.596 --> 02:39:44.196]  I said, I'll go to a dentist.
[02:39:44.216 --> 02:39:45.017]  They can do a scan.
[02:39:45.037 --> 02:39:47.178]  A dentist can tell you I've never had any teeth knocked out.
[02:39:50.137 --> 02:39:51.218]  He goes, oh, we want that.
[02:39:51.238 --> 02:39:54.919]  Then of course they backed out of it because the guy is a fiction writer.
[02:39:55.420 --> 02:40:00.102]  And of course, almost all the YouTube comments are like, look at this slimy psychopath.
[02:40:00.962 --> 02:40:13.528]  Cause he talks about his morals and he talks to the video all about his ethics with him and some other loser that no one would watch unless they were talking about us about how I'm this bad guy and they're these good guys.
[02:40:14.789 --> 02:40:16.970]  No, no, John, you're a, you're a fraud.
[02:40:19.281 --> 02:40:25.322]  And I don't know why I would carry a scorpion on my back like the frog does, because I already knew you were a liar.
[02:40:26.923 --> 02:40:30.423]  And he even talks about how they trick people to do interviews with him in the deal.
[02:40:30.723 --> 02:40:43.306]  And it's just like, why are we plagued by these fake, nightmare-like sociopaths and psychopaths that sit there and pose like there's these good people, because they know what they're tasked with.
[02:40:46.192 --> 02:40:55.960]  Their task is to create fake legends about Americana, about men, about families, about anything good.
[02:40:56.080 --> 02:40:56.620]  That's their job.
[02:40:58.242 --> 02:40:58.762]  That's their job.
[02:41:00.203 --> 02:41:00.604]  Yes.
[02:41:02.966 --> 02:41:06.849]  And it doesn't even hurt me that they tell these lies, but my wife saw me watching it.
