[00:00:09.586 --> 00:00:11.450]  Yeah.
[02:37:53.846 --> 02:37:57.567]  This is what I really want people to understand about how sick this is.
[02:37:57.607 --> 02:37:58.908]  Because look, abortion is legal.
[02:37:59.348 --> 02:38:00.348]  It's a touchy subject.
[02:38:00.669 --> 02:38:03.029]  Part of me politically even understands why it's legal.
[02:38:03.730 --> 02:38:06.371]  But the fact that they celebrate abortion!
[02:38:06.751 --> 02:38:08.792]  Like, this isn't something they're all depressed about.
[02:38:08.832 --> 02:38:12.833]  This isn't something like, man, it's sad that we live in a society where people want to kill their kids.
[02:38:13.113 --> 02:38:15.994]  It's sad we live in a society where people feel they can't bring a kid in the world.
[02:38:16.214 --> 02:38:20.096]  It's sad we live in a society where we'll just toss a life to die.
[02:38:20.396 --> 02:38:21.577]  It's sad we live in that society.
[02:38:21.757 --> 02:38:22.558]  No, they love it!
[02:38:23.239 --> 02:38:25.000]  They literally are out there celebrating it!
[02:38:25.300 --> 02:38:26.161]  Dancing for it!
[02:38:26.601 --> 02:38:31.365]  And it's like, if they can't see how they're engaged in a death cult ritual, I can't help them!
[02:38:32.266 --> 02:38:32.787]  Look at that!
[02:38:32.847 --> 02:38:35.489]  That is the face of somebody celebrating abortion!
[02:38:35.849 --> 02:38:38.412]  That is the face of somebody celebrating abortion, man!
[02:38:38.672 --> 02:38:39.613]  That is sick!
[02:38:41.114 --> 02:38:41.634]  Disgusting.
[02:38:41.874 --> 02:38:44.937]  And Crowder's planned a good video where it's about 12 minutes long and it's called
[02:38:46.727 --> 02:38:59.913]  Late-term abortion is exposed, and it's a 12-minute video, but they were talking to a patient where the lady's talking about giving an injection to her baby that's eight and a half months along, and just to stop the heartbeat and pretend that the baby died on its own.
[02:39:00.394 --> 02:39:03.095]  And the lady that was talking to her had to leave crying and praying for her.
[02:39:03.295 --> 02:39:05.876]  Oh yeah, our own Millie Weaver got him to admit this stuff.
[02:39:06.177 --> 02:39:08.558]  Other undercover video have got him to admit this stuff.
[02:39:10.221 --> 02:39:21.151]  You had a local here, I always forget her name, Giles, who caught originally, she was kind of the pioneer catching Planned Parenthood admitting what they're doing.
[02:39:21.371 --> 02:39:23.533]  They've been caught admitting they sell baby parts.
[02:39:24.014 --> 02:39:26.096]  I mean, it's literally all caught on tape.
[02:39:26.996 --> 02:39:27.537]  It's ridiculous.
[02:39:27.557 --> 02:39:30.900]  But again, these leftists that stand up, they're not even alive, quite frankly.
[02:39:31.921 --> 02:39:33.782]  Their souls have been totally corrupted by the devil.
[02:39:34.588 --> 02:39:35.708]  They've been totally brainwashed.
[02:39:35.788 --> 02:39:36.669]  I mean, there's nothing I can do.
[02:39:36.729 --> 02:39:38.489]  Again, they're out here celebrating abortion.
[02:39:38.589 --> 02:39:38.889]  I get it.
[02:39:39.129 --> 02:39:40.250]  You want abortion to be legal?
[02:39:40.510 --> 02:39:40.810]  Fine.
[02:39:40.990 --> 02:39:41.850]  It's a political thing?
[02:39:42.130 --> 02:39:42.490]  I get it.
[02:39:42.850 --> 02:39:45.751]  You're literally celebrating the fact that people kill their kids.
[02:39:46.071 --> 02:39:47.832]  That makes you a member of a death cult.
[02:39:48.112 --> 02:39:49.392]  Mark, thank you so much for the call.
[02:39:49.652 --> 02:39:52.513]  Let's jump to Brad in Pennsylvania.
[02:39:52.553 --> 02:39:53.133]  Go ahead, Brad.
[02:39:55.051 --> 02:39:55.691]  Thanks, Owen.
[02:39:56.472 --> 02:40:02.935]  I want to just mention that every time they try and lie and cover it up, it's an opportunity for us.
[02:40:03.055 --> 02:40:09.037]  I mean, there's, God knows there's millions of them right now with these criminals in control, even with Trump in there.
[02:40:09.517 --> 02:40:23.684]  But like you're saying about Assange, it is an opportunity because if they can bring him here and if Trump can pardon him and get him to, or they can just get him on the witness stand to tell what happened with Mark Rich, that will blow the whole Clinton-Obama
[02:40:26.048 --> 02:40:32.810]  Oh, how about the Epstein pedophile files that you have unnamed attorneys trying to keep classified?
[02:40:34.330 --> 02:40:48.733]  Yeah, there's just numerous, millions of ways to pin these people down and to point out their criminal doings, but it's so massive, it's such a large scale that it's almost impossible to focus on where to go first.
[02:40:50.680 --> 02:41:00.367]  Well, and I think, like you said, they keep giving us opportunities and the president has decided to pounce on this illegal spying that the Obama administration engaged in because it became such a huge thing.
[02:41:00.667 --> 02:41:05.150]  The Russian collusion was the biggest story, so that can now be used as a weapon against them.
[02:41:07.272 --> 02:41:14.277]  Yes, but then you saw, you heard Barr kind of walk it back there after they questioned him about it because they've got this alternate universe set up where
[02:41:14.958 --> 02:41:20.803]  The Democrats and the Liberals are running everything and they think we're crazy.
[02:41:21.304 --> 02:41:28.890]  When we're standing on high ground and the moral superiority and only trying to be fair and do what's right for everyone... Oh, there's no doubt.
[02:41:29.010 --> 02:41:30.692]  Again, these people celebrate baby murder.
[02:41:30.932 --> 02:41:32.173]  And again, I hear you Brad.
[02:41:32.273 --> 02:41:35.876]  I'm not the most confident with this hinging on William Barr either.
[02:41:36.397 --> 02:41:36.697]  I'm not.
[02:41:36.897 --> 02:41:38.018]  He comes from the swamp.
[02:41:38.178 --> 02:41:39.719]  He comes from the establishment.
[02:41:40.299 --> 02:41:41.800]  He's got all the bush ties.
[02:41:41.860 --> 02:41:45.302]  So I'm nervous, but hey, we've just entered the hemisphere.
[02:41:45.322 --> 02:41:46.362]  There's no denying that.
[02:41:46.743 --> 02:41:48.043]  Where we go from here, we'll find out.
[02:41:48.083 --> 02:41:51.786]  But we just entered the hemisphere, Brad, and it's time to respond accordingly.
[02:41:52.406 --> 02:41:53.326]  Thank you so much for the call.
[02:41:53.366 --> 02:41:55.428]  Folks, please support us at Infowarsstore.com.
[02:41:55.868 --> 02:41:59.530]  You know, I got to tell you, in fact,
[02:42:02.321 --> 02:42:02.981]  Yeah.
[02:42:03.561 --> 02:42:04.382]  I don't know what they're going to do.
[02:42:04.402 --> 02:42:06.342]  They're going to start coming after us next level, too.
[02:42:06.582 --> 02:42:08.423]  Now that we've entered this hemisphere, everything changes.
[02:42:09.183 --> 02:42:12.804]  They're going to try to censor us in some new way, shape, or form, probably within the next week.
[02:42:14.764 --> 02:42:21.946]  So we need your support at InfoWarsTore.com because once all this stuff starts to come down, the mainstream media is going to totally cover for Obama.
[02:42:22.947 --> 02:42:26.068]  Even Fox News, except for a few names, will probably go against Trump on this.
[02:42:26.948 --> 02:42:30.569]  And it's going to be all-out, total information warfare.
[02:42:31.564 --> 02:42:37.408]  And it already is, but we're still broadcasting here at InfoWars.com slash show, so they can't even have that, folks.
[02:42:37.428 --> 02:42:38.309]  They're not even going to have that.
[02:42:39.070 --> 02:42:40.451]  And we've entered a new hemisphere now.
[02:42:40.711 --> 02:42:47.936]  I'm still gathering data on all the measurements from this atmosphere we've just entered, but folks, it is about to go.
[02:42:49.037 --> 02:42:50.158]  It's very volatile.
[02:42:51.059 --> 02:42:52.860]  It's very volatile, this hemisphere we're in now.
[02:42:53.140 --> 02:42:54.822]  Please support us at InfoWarsStore.com.
[02:42:55.142 --> 02:42:56.423]  Do not let them shut us down.
[02:42:56.683 --> 02:42:58.064]  Go to InfoWarsStore.com.
[02:42:58.124 --> 02:43:00.286]  Fuel our engines so that we can go on.
[02:43:02.789 --> 02:43:05.910]  Democrats are pushing for full-term abortions.
[02:43:06.030 --> 02:43:07.371]  The infant would be delivered.
[02:43:08.031 --> 02:43:10.012]  The infant would be kept comfortable.
[02:43:10.392 --> 02:43:15.034]  The infant would be resuscitated, if that's what the mother and the family desired.
[02:43:15.354 --> 02:43:19.175]  And then a discussion would ensue between the physicians and the mothers.
[02:43:19.516 --> 02:43:23.357]  And telling us that the future is too grim for us to think about raising a family.
[02:43:23.597 --> 02:43:28.459]  There's scientific consensus that the lives of children are going to be very difficult.
[02:43:28.479 --> 02:43:30.960]  Is it okay to still have children?
[02:43:31.761 --> 02:43:37.502]  I told you 24 years ago that the globalists have an anti-human, anti-child agenda.
[02:43:38.442 --> 02:43:40.843]  And back then, it was more secretive, only in their white papers.
[02:43:40.903 --> 02:43:42.023]  Now, it's all over the news.
[02:43:42.863 --> 02:43:52.605]  In fact, Alexandria Cortez, or AOC, doesn't just say you shouldn't have children, but that the world's going to end in 12 years.
[02:43:52.705 --> 02:43:59.326]  And, of course, the governor of Virginia, when he's not running around in blackface, well, he's saying they're going to kill babies after they're born.
[02:44:00.663 --> 02:44:05.928]  And Trump tried to get a bill passed to not kill babies after they're born, which is already the law.
[02:44:06.549 --> 02:44:09.932]  And the Democrats in the Senate shot it down.
[02:44:10.292 --> 02:44:14.616]  Senate Democrats just voted against legislation to prevent the killing of newborn infant children.
[02:44:15.056 --> 02:44:22.423]  The Democrat position on abortion is now so extreme that they don't mind executing babies after birth.
[02:44:22.824 --> 02:44:24.065]  This is America.
[02:44:24.105 --> 02:44:24.805]  This is the world.
[02:44:26.668 --> 02:44:30.634]  2019.
[02:44:28.190 --> 02:44:30.634]  Brought to you by the technocrats, the eugenicists, the globalists.
[02:44:30.894 --> 02:44:33.898]  They call themselves fascists, liberals, communists, socialists.
[02:44:33.959 --> 02:44:34.479]  It's all the same.
[02:44:35.512 --> 02:44:36.453]  Watch my film in-game.
[02:44:36.553 --> 02:44:38.355]  It's free online until they delete it.
[02:44:38.375 --> 02:44:39.916]  I made it 11 years ago.
[02:44:40.317 --> 02:44:41.878]  In-game blueprint for global enslavement.
[02:44:42.459 --> 02:44:59.035]  Now that said, if they can't abort a baby before it's born, or now kill it after it's born, and not fill them full of all these toxic vaccines tainted by design to brain damage them, if they can't fry us with electromagnetic cell phone radiation or GMO, or brainwash us with this toxic culture,
[02:44:59.943 --> 02:45:05.567]  They're going to hit us with people having major mineral and vitamin deficiencies.
[02:45:06.367 --> 02:45:13.251]  And the biggest deficiency in the mainline studies in America and around the world is pure iodine.
[02:45:14.072 --> 02:45:14.852]  In fact, going back in the 20s,
[02:45:16.178 --> 02:45:20.800]  The IQs were 15, 20, 25, 30 points lower.
[02:45:20.860 --> 02:45:24.781]  There was major deformity, major gout, major problems with the thyroid.
[02:45:25.101 --> 02:45:31.924]  And the federal government put a cruddy form of iodine in the salt and IQs went up on average 15 points.
[02:45:32.324 --> 02:45:33.704]  The deformities went way down.
[02:45:34.725 --> 02:45:37.546]  Our environment is lacking iodine.
[02:45:38.516 --> 02:45:43.421]  That's why coastal populations live longer on average, because they do get some seafood that has some iodine.
[02:45:43.441 --> 02:45:45.383]  But a lot of that seafood is contaminated.
[02:45:46.023 --> 02:45:51.789]  And of course, in the olden days, until just like a hundred years ago, people ground up bones and put it in their bread.
[02:45:51.969 --> 02:45:53.030]  Fee-fi-fo-fum.
[02:45:53.470 --> 02:45:54.992]  I smell the blood of an Englishman.
[02:45:55.312 --> 02:45:58.015]  Be they alive or be they dead, I'll grind their bones to make my bread.
[02:45:59.376 --> 02:46:03.280]  But the good news is, for your children, for adults, for everybody,
[02:46:04.133 --> 02:46:12.396]  We have the pure deep earth crystal iodine in original X2 that nobody else has and nobody else has brought to market.
[02:46:12.536 --> 02:46:17.917]  Now I brought out X3 because some scientists said you need all three types of iodine and some folks like it better.
[02:46:18.738 --> 02:46:22.059]  But I was able to secure with the original manufacturer
[02:46:22.759 --> 02:46:47.545]  A better deal by breaking my deal with them and playing guts ball where it's only been sold out for a couple months and we got the new deal done just about a month ago and they are manufacturing it now so people get on the waiting list in about two weeks we'll be shipping x2 original all deep earth crystal pure atomic iodine directly to your door
[02:46:48.445 --> 02:46:49.246]  Across the world.
[02:46:49.686 --> 02:46:50.507]  X2 is back.
