[00:00:03.237 --> 00:00:05.138]  We're live.
[02:36:16.314 --> 02:36:20.436]  I am for decriminalization because I'm against giving the police state a reason to be in our lives.
[02:36:21.300 --> 02:36:25.934]  A lot of people use marijuana and some studies show it's better than a lot of the drugs that get people to calm down.
[02:36:25.934 --> 02:36:27.760]  It's got a lot of uses against cancer.
[02:36:28.971 --> 02:36:30.732]  Cancer treatment, you name it.
[02:36:30.732 --> 02:36:34.235]  People that are nauseous, glaucoma, there's hundreds of uses.
[02:36:34.235 --> 02:36:38.738]  It is an amazing plant, like aloe vera and a few other really cool plants that do so much.
[02:36:38.738 --> 02:36:40.859]  So, I think we should demystify it.
[02:36:40.859 --> 02:36:55.909]  That said, I know a lot of people that are total jellyfish, that all they do is smoke pot all day, and the new pot that's around, because I know I've smoked it, and I'm not really a pot smoker, but I mean, I really do, like the police do, I'll smoke it once a year, just to test it out, see how strong it is.
[02:36:55.909 --> 02:36:58.571]  I mean, I've smoked pot where I can't get out of a chair for an hour.
[02:36:59.552 --> 02:37:04.197]  And back when I was more of a drinking man, I can drink a bottle of Jack Daniels and you can't even tell.
[02:37:04.197 --> 02:37:07.301]  So let me tell you, that's some hardcore stuff right there.
[02:37:07.301 --> 02:37:09.503]  And do I think that's something a 14-year-old should be smoking?
[02:37:09.503 --> 02:37:10.664]  Absolutely not.
[02:37:10.664 --> 02:37:13.087]  Do I want his house SWAT team and the dog killed because of it?
[02:37:13.087 --> 02:37:14.128]  No.
[02:37:14.128 --> 02:37:19.595]  But you legalize or decriminalize it, I'm up for total legalization, that cuts out the drug gangs, the money laundering, all of it.
[02:37:20.983 --> 02:37:22.524]  And so I think it's a state's rights issue.
[02:37:22.524 --> 02:37:24.924]  I think it should be a state issue.
[02:37:24.924 --> 02:37:29.346]  I just get criticized by the pro-marijuana people because I say, hey, it's got a lot of pitfalls.
[02:37:29.346 --> 02:37:30.806]  It's got a lot of problems.
[02:37:30.806 --> 02:37:31.806]  Here's what I see negative.
[02:37:31.806 --> 02:37:34.347]  But hey, you've got a right to go buy Drano at the store and drink it.
[02:37:34.347 --> 02:37:35.167]  It's going to kill you.
[02:37:35.167 --> 02:37:39.329]  We're going to have, you know, DEA raid people's houses, ban Drano because somebody could kill themselves with it.
[02:37:39.329 --> 02:37:42.109]  You've got people that go get spray paint and huff it.
[02:37:42.109 --> 02:37:43.530]  Brain damaging them.
[02:37:43.530 --> 02:37:45.890]  I mean, I don't want them to do that, but that's just what you do.
[02:37:45.890 --> 02:37:47.051]  I mean, you can't stop that.
[02:37:47.871 --> 02:37:48.992]  And those idiots are gonna do it.
[02:37:48.992 --> 02:37:50.512]  They do it all over the world.
[02:37:50.512 --> 02:37:53.234]  So I'm just a libertarian at the end of the day.
[02:37:53.234 --> 02:37:55.735]  Joe Biggs, what's your take on the marijuana situation?
[02:37:55.735 --> 02:37:58.296]  Like you said, there is a lot of medical uses for it.
[02:37:58.296 --> 02:38:00.117]  I think there's a lot of great uses for it.
[02:38:00.117 --> 02:38:07.221]  I think the VA should allow a lot of these soldiers with PTSD to use it, because I have a lot of friends that use it, and it calms them down.
[02:38:07.221 --> 02:38:12.964]  Meanwhile, the VA wants to push all these prescription drugs on it, and then that's what sets them over the edge, makes them go a little crazy.
[02:38:12.964 --> 02:38:14.785]  They prove marijuana doesn't make you kill anybody.
[02:38:14.785 --> 02:38:15.345]  Prozac does.
[02:38:15.851 --> 02:38:17.112]  Yeah, that will definitely happen.
[02:38:17.112 --> 02:38:22.979]  Marijuana, I mean, that's going to have you sitting on the couch for a little bit, you know, chilled out, thinking about stuff, relaxed.
[02:38:22.979 --> 02:38:25.962]  But just like with anything out there, with alcohol, alcohol's legal.
[02:38:25.962 --> 02:38:30.907]  But you can overuse it, and you can get your, you know, get alcohol poisoning, you can get a DUI.
[02:38:30.907 --> 02:38:35.012]  So there's going to be people out there who are going to abuse marijuana, but overall, yeah, it should be decriminalized.
[02:38:35.012 --> 02:38:36.353]  We shouldn't have people in jail.
[02:38:37.054 --> 02:38:39.275]  For a plant like that, that has so many positive uses.
[02:38:39.275 --> 02:38:44.958]  But then I get criticized for not just saying it's God, and let's, you know, instead of Mount Rushmore, I'm in George Washington, a marijuana leaf.
[02:38:44.958 --> 02:38:45.198]  Yeah.
[02:38:45.198 --> 02:38:51.702]  There's that whole movement where it's just weed, weed, weed, weed, and it's just, I kind of get sick of it.
[02:38:51.702 --> 02:38:56.084]  I mean... Like I said, I think there's some good uses out there, but in moderation, definitely.
[02:38:56.084 --> 02:38:57.485]  Well, I just know this.
[02:38:57.485 --> 02:38:59.146]  Thank God you're not smoking that devil plant.
[02:39:00.694 --> 02:39:02.015]  No, I've admitted to it.
[02:39:02.015 --> 02:39:05.356]  It's just... Have you ever smoked pot that knocks you on your butt?
[02:39:05.356 --> 02:39:06.056]  It all does for me.
[02:39:06.056 --> 02:39:07.097]  It doesn't matter what kind it is.
[02:39:07.097 --> 02:39:08.598]  That's why I know my limit.
[02:39:08.598 --> 02:39:16.161]  If I do, it's literally those times at night if I wake up having those nightmares from combat, whatever it may be, that'll help me get back to sleep.
[02:39:16.161 --> 02:39:16.861]  Forget about it.
[02:39:16.861 --> 02:39:17.702]  My mind's clear.
[02:39:17.702 --> 02:39:19.243]  I wake up the next day rested.
[02:39:19.243 --> 02:39:20.003]  I feel good to go.
[02:39:20.003 --> 02:39:22.004]  So you do use it medically?
[02:39:22.004 --> 02:39:25.145]  I mean, I'm not prescribed it, but I mean, I definitely use it for a medical reason.
[02:39:25.145 --> 02:39:26.086]  Yeah, I don't do it for fun.
[02:39:27.026 --> 02:39:28.247]  I'm not out every day doing that.
[02:39:28.247 --> 02:39:39.774]  It's maybe once every couple months, because every once couple months I might have one of these episodes where I just get stressed out, everything hits me from combat, something happens, it just hits me.
[02:39:39.774 --> 02:39:44.317]  And that will ease me down, get me back at ground zero again, and I'm ready to go.
[02:39:44.317 --> 02:39:51.361]  Well, total truthfulness here at InfoWars, teleprompter free, that's why this broadcast is going to be a big hit.
[02:39:52.481 --> 02:39:56.383]  We want to be a big hit to stop tyranny, not to be a big hit on TV.
[02:39:56.383 --> 02:39:58.664]  I mean, this is the excitement of being real, folks.
[02:39:58.664 --> 02:39:59.485]  That was a good question.
[02:39:59.485 --> 02:40:02.446]  I want to get to Trump.
[02:40:02.446 --> 02:40:04.607]  Mark and folks have been holding, but I'm going to get to them in the next segment.
[02:40:04.607 --> 02:40:06.288]  We've got to get to the Trump situation.
[02:40:06.288 --> 02:40:07.789]  So you're up there for Lord Trump-us.
[02:40:07.789 --> 02:40:09.250]  What happened?
[02:40:09.250 --> 02:40:10.951]  I went in there with an open mind, you know?
[02:40:12.273 --> 02:40:13.894]  He says a lot of good things out there, you know.
[02:40:13.894 --> 02:40:16.296]  He's definitely a crowd pleaser.
[02:40:16.296 --> 02:40:18.598]  And I wrote down on this piece of paper that he was lackluster.
[02:40:18.598 --> 02:40:25.043]  He's lackluster in the sense that he's not motivated or convicted in a sense when it comes to the issues at hand.
[02:40:25.043 --> 02:40:30.368]  Issues that a presidential candidate should be, you know, have conviction in, have knowledge in.
[02:40:31.989 --> 02:40:34.051]  Certain questions about these issues.
[02:40:34.051 --> 02:40:35.332]  He doesn't have a really good answer.
[02:40:35.332 --> 02:40:36.633]  He doesn't know what he's doing.
[02:40:36.633 --> 02:40:40.316]  He kind of reminded me of Rodney Dangerfield with these one-liners.
[02:40:40.316 --> 02:40:42.458]  Like, hey, we got a border problem, huh?
[02:40:42.458 --> 02:40:43.459]  What are we gonna do about it?
[02:40:43.459 --> 02:40:45.020]  Let's build a wall!
[02:40:45.020 --> 02:40:46.741]  Alright, so what is a wall gonna do?
[02:40:46.741 --> 02:40:50.184]  All he does, he brings problems to the table without a solution.
[02:40:50.184 --> 02:40:51.746]  And that's what I heard last night.
[02:40:51.746 --> 02:40:58.772]  A whole lot of problems being brought to the table without him giving any kind of clear path to how he was going to, well, give a solution to these
[02:40:59.912 --> 02:41:03.634]  We know a wall won't work contiguously.
[02:41:03.634 --> 02:41:07.655]  What really works is prosecuting people that hire illegals.
[02:41:07.655 --> 02:41:08.275]  Well, yeah.
[02:41:08.275 --> 02:41:25.342]  I mean, when I was down in Hereford, Arizona, for example, at Glenn Spencer's, we were walking up and down through the border there, and you could see where they pulled out of settling gas torches, cut the fence down, the cartels drove over those fences to the road, made their drops, came back, hooked it to a winch, pulled the fence back up, and then welded it all the way back up.
[02:41:25.862 --> 02:41:29.185]  No, I mean, and the Border Patrol is the one that goes out there and marks it.
[02:41:29.185 --> 02:41:37.251]  On this day, April 15, 2015, the cartel came through here and cut this, and they'll mark it, and they highlight it, and you can see that when you drive down that border.
[02:41:37.251 --> 02:41:40.714]  So all you're going to do is spend all this money on this giant fence.
[02:41:40.714 --> 02:41:41.755]  It's going to get cut down.
[02:41:41.755 --> 02:41:44.997]  It's going to get dug a hole under it, because that's how El Chapo got out.
[02:41:44.997 --> 02:41:49.221]  That's how all these different people move cocaine shipments underground through tunnels and water.
[02:41:49.221 --> 02:41:52.904]  You got a guy driving motorcycles, a cartel guy, through a tunnel out of prison.
[02:41:53.664 --> 02:41:55.625]  Anything that has a wall, you can get under it.
[02:41:55.625 --> 02:41:58.046]  And making it illegal makes the price go up.
[02:41:58.046 --> 02:41:59.707]  Just like with marijuana.
[02:41:59.707 --> 02:42:01.528]  So we decriminalize all that stuff.
[02:42:01.528 --> 02:42:02.529]  We stop.
[02:42:02.529 --> 02:42:05.791]  We look at how we're dealing with immigration and we actually get to it.
[02:42:05.791 --> 02:42:09.052]  You know, Donald Trump said in two years he's going to have every illegal out of the country.
[02:42:09.052 --> 02:42:13.995]  The only way you could do that, it was just like I was talking to Mikhail Thelin back there, it would be like Nazi Germany.
[02:42:13.995 --> 02:42:15.216]  They're going to have to go door to door.
[02:42:16.212 --> 02:42:18.155]  And fine, are you an American?
[02:42:18.155 --> 02:42:18.876]  I need to see proof.
[02:42:18.876 --> 02:42:19.757]  And that's what's going to happen.
[02:42:19.757 --> 02:42:22.961]  That's the only way you're going to get all the illegals out.
[02:42:22.961 --> 02:42:26.065]  But then at the same time, you still have illegals in the country who want to do good.
[02:42:26.065 --> 02:42:34.436]  And what we're not even saying, all we're saying is don't say free welfare, free babies, come here and have the Democrats sign them up to the anti-gun groups.
[02:42:35.436 --> 02:42:38.678]  Well, a lot of them are brought in and then just let loose.
[02:42:38.678 --> 02:42:47.682]  What we have to do is get these people on the right track to the right source of legal immigration, get them in the right steps they need to take to become an American citizen.
[02:42:47.682 --> 02:42:52.084]  Like, I had a lot of buddies who joined the military so they've become American citizens.
[02:42:52.084 --> 02:43:03.709]  They take that as a spit in the face when all these people are allowed to come over and they're given better health care, better education, better financial situations than these guys who are over here the proper way, doing it the right way like everyone else.
[02:43:04.707 --> 02:43:06.528]  Let's get into more of Trump.
[02:43:06.528 --> 02:43:09.769]  I mean, I saw a lot of articles saying thousands line up to see Trump.
[02:43:09.769 --> 02:43:12.470]  InfoWars reports from Texas campaign.
[02:43:12.470 --> 02:43:14.151]  Wall Street's latest panic.
[02:43:14.151 --> 02:43:15.051]  Trump could win.
[02:43:15.051 --> 02:43:16.692]  We're not even critics of Trump here.
[02:43:16.692 --> 02:43:20.093]  I mean, Joe just wanted to see what he was really like.
[02:43:20.093 --> 02:43:24.215]  Yeah, but a lot of it is like a Rodney Dangerfield one-liner.
[02:43:25.799 --> 02:43:27.681]  Why do folks like him so much then?
[02:43:27.681 --> 02:43:28.682]  He's a crowd pleaser.
[02:43:28.682 --> 02:43:31.666]  He definitely knows how to work a crowd, and that's what he was doing.
[02:43:31.666 --> 02:43:38.455]  He didn't have, the first thing he talked about when he showed up, hey this is teleprompter free, we don't have any, and he rambled on about how he made $215 million on The Apprentice.
