[00:00:00.009 --> 00:00:01.373]  The Alex Jones Show.
[01:46:15.459 --> 01:46:24.805]  Said, we're sorry, we know mistakes were made and we didn't handle this properly and the judge said it would be a shame if this were ever to happen again.
[01:46:25.266 --> 01:46:30.269]  You go away and you change your whole process of conducting these fitness to practice inquiries.
[01:46:30.329 --> 01:46:31.570]  So, it was demolished.
[01:46:32.330 --> 01:46:36.093]  However, they got what they wanted and that was taking my license away.
[01:46:36.869 --> 01:46:45.704]  And now autism rates have gone, I mean they vary, the highest are in South Korea, correct me if I'm wrong, like 1 in 30-something, it's 1 in 50-something here now, it was 1 in 68, it was 1 in 25,000 30 years ago.
[01:46:49.634 --> 01:46:54.597]  I mean, I can see the children when I'm at the grocery store or I'm out in public.
[01:46:55.157 --> 01:46:56.198]  Kids aren't looking too good.
[01:46:57.579 --> 01:46:58.659]  And the babies aren't looking too good.
[01:46:58.679 --> 01:47:09.226]  And I mean, you go to a movie theater, sometimes the thing is just full of autistic children, God bless their little hearts, you know, babbling and just going through hell.
[01:47:10.306 --> 01:47:17.749]  And I go to doctor's offices sometimes to take my children to the pediatrician and I'll be in there and there's like 15 kids and 5 of them are autistic.
[01:47:18.209 --> 01:47:19.769]  I mean, this is an epidemic.
[01:47:20.089 --> 01:47:21.750]  Is it going to be 1 in 10?
[01:47:21.790 --> 01:47:22.210]  1 in 5?
[01:47:22.250 --> 01:47:22.690]  1 in 2?
[01:47:22.730 --> 01:47:25.411]  I mean, how long will this go?
[01:47:25.491 --> 01:47:25.931]  How many?
[01:47:25.951 --> 01:47:31.533]  I mean, does half the population have to be sitting in the corner in diapers cussing when they're 15 years old?
[01:47:31.793 --> 01:47:33.514]  Screaming at their parents before we do something?
[01:47:33.934 --> 01:47:39.035]  I think the way to look at this, Alex, is look at the CDC's own numbers on this and look at the trend over time.
[01:47:40.675 --> 01:47:42.896]  It's now, as you say, around 1 in 50.
[01:47:43.376 --> 01:47:49.097]  If you extrapolate from that and you look at the risk for autism for a child born today, it's 1 in 25.
[01:47:49.237 --> 01:47:56.018]  And it's estimated that by 2025 it will be 1 in 2 children will have autism if nothing is done about it.
[01:47:56.718 --> 01:47:59.699]  And that is completely, the situation now is completely unacceptable.
[01:48:00.595 --> 01:48:02.295]  But that will be a disaster.
[01:48:02.375 --> 01:48:07.057]  No economy in the world can sustain that kind of attrition of its population.
[01:48:07.717 --> 01:48:10.338]  So, something has got to be done immediately.
[01:48:10.718 --> 01:48:11.838]  Well, yeah, something was done.
[01:48:12.298 --> 01:48:14.699]  Have you read Ecoscience, written by the current White House Science Czar?
[01:48:15.019 --> 01:48:15.419]  I have not.
[01:48:16.379 --> 01:48:17.559]  It's pretty interesting.
[01:48:19.080 --> 01:48:26.562]  They talk about social engineering through medical systems, water and vaccines to get people in line.
[01:48:27.731 --> 01:48:28.572]  Pretty interesting.
[01:48:28.612 --> 01:48:33.955]  It was written by, I think there's too many people, Paul R. Ehrlich, Annie H. Ehrlich, and John P. Holdren.
[01:48:35.056 --> 01:48:37.997]  And this book is digitally online for free.
[01:48:38.037 --> 01:48:41.279]  They try to pull it down when people find it, because it's pretty shocking.
[01:48:41.619 --> 01:48:49.664]  This was basically adopted by UNESCO as a global shadow policy to carry out social engineering through medicine.
[01:48:50.105 --> 01:48:50.305]  Right.
[01:48:51.363 --> 01:48:52.984]  Well, keep an eye on your copy, Alex.
[01:48:53.084 --> 01:48:54.364]  I might have to steal it before I go.
[01:48:54.384 --> 01:48:55.064]  Well, you can borrow it.
[01:48:55.084 --> 01:48:56.004]  You're certainly welcome to.
[01:48:56.805 --> 01:48:57.945]  Thank you.
[01:48:58.005 --> 01:48:59.866]  And the other issue is, what happens?
[01:48:59.986 --> 01:49:01.286]  Okay, there are two elements to this.
[01:49:01.646 --> 01:49:04.807]  There's the epidemic that's occurring now, and then there are the children who are already damaged.
[01:49:04.887 --> 01:49:09.149]  What do we do about those children as they age out and they become adults?
[01:49:09.569 --> 01:49:11.469]  As you say, sitting in diapers at the age of 15, 20, 25.
[01:49:14.030 --> 01:49:14.711]  Unable to cope.
[01:49:15.071 --> 01:49:16.112]  Unable to deal with themselves.
[01:49:16.152 --> 01:49:18.313]  And we had a tragic case here in Austin the other day.
[01:49:18.853 --> 01:49:22.395]  Of a young man who was in a group home in the district, in the community.
[01:49:23.016 --> 01:49:24.517]  And a simple thing happened.
[01:49:24.557 --> 01:49:26.318]  I think someone stood on a DVD of his.
[01:49:26.338 --> 01:49:27.198]  He had a meltdown.
[01:49:27.779 --> 01:49:30.060]  He went running round the district, knocking on doors.
[01:49:30.340 --> 01:49:31.761]  And he was shot four times.
[01:49:32.181 --> 01:49:32.762]  Shot to death.
[01:49:33.642 --> 01:49:35.683]  These people cannot cope in the community.
[01:49:35.743 --> 01:49:36.543]  They have no idea.
[01:49:36.563 --> 01:49:45.588]  It's scary when a 25-year-old autistic man's at your door, and we're sad he got shot, but I mean, and cops are shooting him all the time too, because you get some guy running at you screaming.
[01:49:45.648 --> 01:49:47.749]  I mean, it's... Yeah, and nobody understands the problem.
[01:49:47.769 --> 01:49:48.389]  This is the problem.
[01:49:48.409 --> 01:49:54.452]  The people out there in the community do not understand what autism is, or that these individuals have no sense of danger whatsoever.
[01:49:55.132 --> 01:49:58.013]  So, what are we going to do with all of these autistic adults?
[01:49:58.633 --> 01:50:00.074]  And that's a tragedy.
[01:50:00.114 --> 01:50:07.416]  And someone here in Austin, Polly Tommy, is creating the Autism Trust to provide a long-term home for these individuals where they won't be drugged.
[01:50:07.876 --> 01:50:14.879]  They won't be simply put on psychotropic medications which have no indication in autism whatsoever, but make life easier for the carers.
[01:50:15.499 --> 01:50:17.119]  I think I met him out in Lakeway.
[01:50:17.680 --> 01:50:19.600]  Polly, you probably met her husband.
[01:50:19.840 --> 01:50:20.281]  Husband, yeah.
[01:50:20.301 --> 01:50:21.461]  The husband and wife team.
[01:50:21.981 --> 01:50:23.723]  He was showing me all the stuff they're going to build at the campus.
[01:50:23.743 --> 01:50:24.063]  Pretty nice.
[01:50:24.103 --> 01:50:25.264]  Absolutely, that's right.
[01:50:25.384 --> 01:50:31.428]  So, it's an exciting time for people here in Austin, but one of these places is not going to be anywhere near enough.
[01:50:31.468 --> 01:50:36.452]  You could have 10 or 15 in Austin alone, let alone the rest of Texas or the country.
[01:50:36.993 --> 01:50:41.676]  Well, I know a lot of personal friends, some quite famous people as well.
[01:50:41.696 --> 01:50:47.901]  I mean, you'll be on the phone with them and, you know, there are kids in the background going, just over and over again screaming at them.
[01:50:47.921 --> 01:50:49.662]  I mean, for hour after hour after hour.
[01:50:52.253 --> 01:50:54.314]  I couldn't think of a way to debilitate a society better.
[01:50:54.914 --> 01:51:02.216]  You know, they came up with a 223 to just wound people in Vietnam because they found that would debilitate the Vietnamese if they had to have five people take care of somebody who was just wounded instead of dead.
[01:51:02.636 --> 01:51:03.157]  Well, that's what this is.
[01:51:03.177 --> 01:51:04.417]  It's like a walking dead.
[01:51:04.437 --> 01:51:06.378]  I mean, they're just walking wounded.
[01:51:07.378 --> 01:51:07.998]  It's incredible.
[01:51:08.378 --> 01:51:08.859]  Stay with us.
[01:51:08.899 --> 01:51:09.739]  We'll be right back.
[01:51:10.342 --> 01:51:13.244]  This hour brought to you by InfidelBodyArmor.com.
[01:51:13.304 --> 01:51:17.046]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:17.086 --> 01:51:20.608]  With prices starting at just $374.99 and ships free.
[01:51:20.788 --> 01:51:23.189]  Get yours at InfidelBodyArmor.com.
[01:51:23.290 --> 01:51:24.550]  Just won't quit.
[01:51:25.171 --> 01:51:27.252]  Hi, Ted Anderson with Midas Resources.
[01:51:27.512 --> 01:51:32.035]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:32.215 --> 01:51:33.796]  Get our 10 Reasons book free.
[01:51:33.976 --> 01:51:34.236]  Call 800-686-2237.
[01:51:34.256 --> 01:51:34.456]  That's 800-686-2237.
[01:51:39.899 --> 01:51:44.122]  Have you ever wondered if you could make electric, light, or heat in your home for free?
[01:51:44.483 --> 01:51:45.724]  It is now a new day.
[01:51:46.084 --> 01:51:48.626]  How about a motor that charges batteries at the same time?
[01:51:49.186 --> 01:51:52.789]  What if this also restores useless batteries and saves you lots of money?
[01:51:53.330 --> 01:51:57.753]  Come to our Renaissance Charge Conference Workshop on March 7th and 8th in Chicago.
[01:51:58.133 --> 01:51:59.935]  Visit r-charge.com.
[01:52:00.215 --> 01:52:02.376]  That's r-charge.com for details.
[01:52:02.797 --> 01:52:03.117]  Or call 208-304-2954.
[01:52:03.137 --> 01:52:03.177]  208-304-2954.
[01:52:10.865 --> 01:52:12.486]  Time and time again.
[01:52:12.806 --> 01:52:15.307]  You need to come here and help us.
[01:52:15.387 --> 01:52:16.468]  We need assistance.
[01:52:16.848 --> 01:52:17.409]  Please!
[01:52:17.669 --> 01:52:20.910]  Those we should be able to depend on let us down.
[01:52:21.251 --> 01:52:27.334]  Federal and state and local officials saying help is on the way, while the folks here in Bell Harbor say show me.
[01:52:27.634 --> 01:52:29.975]  Don't depend on the government to save you.
[01:52:30.155 --> 01:52:36.519]  Take action now so that you're prepared for the next disaster with MyPatriotsupply.com.
[01:52:36.799 --> 01:52:49.085]  Get the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more at MyPatriotsupply.com.
[01:52:49.125 --> 01:52:49.466]  Call 866-229-0927.
[01:52:49.646 --> 01:52:52.087]  We are hurting down here and we need help.
[01:52:56.429 --> 01:52:57.230]  Immediately!
[01:52:57.331 --> 01:53:01.676]  Before it's time to survive, it's time to prepare.
[01:53:02.116 --> 01:53:06.502]  MyPatriotSupply.com MyPatriotSupply.com
[01:53:09.062 --> 01:53:10.403]  Attention Alex Jones listeners.
[01:53:10.543 --> 01:53:17.988]  When you're on the road or have limited data or Wi-Fi, now you can listen to Alex Jones unfiltered and untapped at no extra charge on this non-federal phone number.
[01:53:18.008 --> 01:53:18.728]  1-605-562-5136.
[01:53:19.869 --> 01:53:24.472]  Try it now to listen to Alex Jones 24-7 at no extra cost or data charges.
[01:53:24.592 --> 01:53:25.852]  These are not on federal lines.
[01:53:26.033 --> 01:53:28.554]  These are lines located on Indian reservations off the grid.
[01:53:28.674 --> 01:53:28.954]  Call 1-605-562-5136.
[01:53:31.636 --> 01:53:33.097]  No smartphones or internet needed.
[01:53:33.217 --> 01:53:36.699]  To hear Alex Jones untapped and off the grid, just call 1-605-562-5136.
[01:53:36.880 --> 01:53:44.905]  Virtually anyone can hack your cell phone and track your calls, your texts, your emails, your every movement.
[01:53:45.165 --> 01:53:46.906]  But only if they can detect a signal.
[01:53:47.227 --> 01:53:50.869]  Stay one step ahead of hackers and Big Brother with a Blockett Pocket.
[01:53:51.149 --> 01:53:56.413]  A custom-made pocket infused with pure silver that creates a complete Faraday enclosure for your cell phone.
[01:53:56.673 --> 01:54:03.259]  For free shipping to the lower 48, visit BlockItPocket.com or call 888-315-9618.
[01:54:03.719 --> 01:54:05.521]  BlockItPocket.com.
[01:54:05.861 --> 01:54:07.423]  Enhancing health and privacy.
[01:54:10.385 --> 01:54:15.470]  Pienso que un sueño parasito no volverá más.
[01:54:15.510 --> 01:54:20.695]  Que me pintaba las manos y la cara azul.
