[00:00:00.373 --> 00:00:00.919]  Alex Jones Show!
[02:26:44.046 --> 02:26:47.588]  One of the interesting things that happened this week as well is the U.S.
[02:26:47.628 --> 02:26:50.811]  for the first time attacked Syrian army positions.
[02:26:51.844 --> 02:27:03.833]  In other words, this is a major escalation because Russia is going to be forced, perhaps, to defend the Syrian troops against Russian or U.S.
[02:27:03.953 --> 02:27:04.673]  air attacks.
[02:27:05.154 --> 02:27:10.658]  They may have to turn on their systems, which is usually enough to get the U.S.
[02:27:10.718 --> 02:27:14.160]  aircraft to turn around if you get locked on by an S-400 missile.
[02:27:16.242 --> 02:27:17.743]  Typically, you turn tail and run.
[02:27:18.243 --> 02:27:19.444]  That, coupled with Turkey,
[02:27:20.024 --> 02:27:25.307]  Publishing this photo of the Russian crew member supposedly holding a rocket launcher.
[02:27:25.368 --> 02:27:27.609]  Now, I want to say something's wrong with that.
[02:27:27.989 --> 02:27:35.794]  That looks like a provocation from Turkey because those ships passing through the Bosporus are a mile to two miles away from shore.
[02:27:35.814 --> 02:27:36.494]  Can't see it.
[02:27:37.155 --> 02:27:38.235]  You can't see that.
[02:27:38.996 --> 02:27:47.181]  The pictures that they've showed of the Russian ships don't have that type of structure that shows up in the picture.
[02:27:48.082 --> 02:27:48.622]  In other words,
[02:27:49.463 --> 02:27:53.407]  That either was photoshopped or that was from a different time or frame.
[02:27:53.767 --> 02:28:06.559]  I'm surprised that the Russians haven't come out and debunked that particular picture because it obviously is very, very fraudulent or something that, you know, they picked out of some other time frame.
[02:28:06.579 --> 02:28:08.381]  Well, Turkey's threatened to blow up their ships already.
[02:28:08.441 --> 02:28:11.944]  I wouldn't be surprised if they weren't aiming, but it wouldn't be shoulder-fired, would it?
[02:28:12.024 --> 02:28:13.826]  It'd be a larger onboard missile.
[02:28:14.705 --> 02:28:16.366]  You're talking about a mile or two away.
[02:28:16.406 --> 02:28:21.449]  You don't use a shoulder-fired, you know, bazooka-type, you know, cannon to do that.
[02:28:21.489 --> 02:28:25.451]  You've got all kinds of weapons on ships to do those types of things.
[02:28:25.511 --> 02:28:28.333]  So, this, there's something wrong with that story.
[02:28:29.413 --> 02:28:31.074]  Either it means that the U.S.
[02:28:31.134 --> 02:28:39.799]  is trying to provoke additional reactions, not because, and I disagree with Paul Craig Roberts, I don't think this is meant to provoke World War III.
[02:28:39.899 --> 02:28:41.560]  As I pointed out on Sunday on your show,
[02:28:42.557 --> 02:28:43.038]  The U.S.
[02:28:43.138 --> 02:28:51.788]  isn't going to gain anything in terms of getting the world to join a militarized global government by creating a conventional war with Russia.
[02:28:52.969 --> 02:28:53.851]  It just doesn't do it.
[02:28:54.271 --> 02:28:54.712]  The U.S.
[02:28:54.772 --> 02:28:56.854]  is sitting there managing the conventional war.
[02:28:56.874 --> 02:28:59.297]  Everyone's sitting on the sideline cheering the U.S.
[02:28:59.397 --> 02:29:00.559]  on and saying, yeah, go to it.
[02:29:00.999 --> 02:29:01.420]  But you see,
[02:29:02.597 --> 02:29:03.117]  The U.S.
[02:29:03.317 --> 02:29:09.000]  really wants to set us up for a nuclear confrontation with Russia and China, where our military gets taken down.
[02:29:09.240 --> 02:29:17.504]  That, and that alone, is what drives people into accepting their solution, that we need a military global government to fight this war, because the U.S.
[02:29:17.524 --> 02:29:18.645]  has been decapitated.
[02:29:19.025 --> 02:29:20.205]  At least our military has.
[02:29:20.826 --> 02:29:29.570]  So, I think it's still too premature for a third world war, but I'll tell you, the globalists are doing something in there to provoke
[02:29:31.129 --> 02:29:35.893]  You know, Russia to escalate tensions with Turkey.
[02:29:35.933 --> 02:29:39.016]  Now, on Putin's part, it's very obvious... Well, stay there, stay there.
[02:29:39.036 --> 02:29:39.776]  Explain when we come back.
[02:29:39.796 --> 02:29:40.997]  But they're definitely playing with fire.
[02:29:41.037 --> 02:29:41.918]  This is unprecedented.
[02:29:41.938 --> 02:29:43.439]  We're going to come back on that front.
[02:29:43.459 --> 02:29:50.505]  And also, global government itself, the big Paris conference, we'll talk about that, the economy, oil prices with Joel Scowls in a worldaffairsbrief.com.
[02:29:50.946 --> 02:29:52.347]  I'm with infowars.com.
[02:29:52.367 --> 02:29:54.008]  They don't want you to check these sites out, folks.
[02:29:54.329 --> 02:29:55.730]  Send the links out to friend and family.
[02:29:59.298 --> 02:30:00.219]  We're on the march.
[02:30:00.699 --> 02:30:02.300]  The Empire's on the run.
[02:30:02.320 --> 02:30:06.002]  Alex Jones and the GCN Radio Network.
[02:30:09.924 --> 02:30:12.306]  Hillary Clinton wants to censor people who make fun of her.
[02:30:12.426 --> 02:30:18.269]  She was recently trying to censor comedy skits that poked fun at her, which were produced by the Laugh Factory in Los Angeles, California.
[02:30:18.389 --> 02:30:24.993]  The owner of the Laugh Factory, Jamie Masada, told Judicial Watch that her campaign threatened to put him out of business if he didn't pull the videos.
[02:30:25.213 --> 02:30:33.521]  So in response to this attack on free speech, InfoWars.com has launched the Make Fun of Hillary Defend the First Amendment contest with a first place cash prize of $5,000.
[02:30:34.081 --> 02:30:39.066]  We want the funniest, most outrageous satire and comedy videos guaranteed to make Hillary's blood boil.
[02:30:39.266 --> 02:30:46.253]  To enter, read the contest rules at InfoWars.com forward slash contest and then shoot a comedy or satire video making fun of Hillary Clinton.
[02:30:46.613 --> 02:30:51.855]  All entries must be uploaded to YouTube in a link emailed to HillaryContest at InfoWars.com.
[02:30:52.135 --> 02:30:55.436]  Enter your video before the contest deadline at 1159 p.m.
[02:30:55.496 --> 02:30:58.617]  Pacific Standard Time on Tuesday, December 22, 2015.
[02:30:59.457 --> 02:31:04.299]  Once again, the contest rules and information can be found at InfoWars.com forward slash contest.
[02:31:04.559 --> 02:31:06.419]  This is Kit Daniels with InfoWars.com.
[02:31:06.459 --> 02:31:08.500]  We look forward to your video making fun of Hillary Clinton.
[02:31:09.744 --> 02:31:12.947]  When cells become toxic, they die early and aging sets in.
[02:31:13.247 --> 02:31:21.274]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:31:21.494 --> 02:31:26.518]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[02:31:26.918 --> 02:31:29.200]  You want the best that's out there at the lowest price anywhere?
[02:31:29.441 --> 02:31:31.242]  We now have the synergistic solution.
[02:31:31.562 --> 02:31:35.746]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[02:31:39.617 --> 02:31:40.538]  Brain Force is here.
[02:31:40.719 --> 02:31:42.842]  Ladies and gentlemen, I've been on this the last few months.
[02:31:42.922 --> 02:31:47.648]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of Brain Force.
[02:31:47.929 --> 02:31:51.093]  There's always hidden additives in your food, even organic food has hidden additives.
[02:31:51.213 --> 02:31:54.398]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[02:31:54.698 --> 02:31:56.401]  Ultimately, we've all been dumbed down to some degree.
[02:31:56.681 --> 02:31:57.562]  It doesn't have stimulants.
[02:31:57.582 --> 02:31:58.522]  It doesn't have garbage in it.
[02:31:58.782 --> 02:32:00.663]  It has natural things that do it clean.
[02:32:00.763 --> 02:32:06.307]  You will find Brain Force and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[02:32:06.387 --> 02:32:06.687]  Secret 12.
[02:32:06.767 --> 02:32:08.448]  InfoWarsLife's Vitamin B12 formulation.
[02:32:13.451 --> 02:32:19.574]  Most forms of vitamin B12 are highly processed and synthetic and cannot be properly absorbed by the body.
[02:32:19.754 --> 02:32:26.737]  That's why for real results, so many are having to turn to painful B12 injections, which are known to have higher absorption rates.
[02:32:27.037 --> 02:32:35.841]  Infowarslife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive perfective process.
[02:32:36.161 --> 02:32:42.084]  Secret 12 is a binary of nutrimedical-grade, bioavailable coenzyme forms of B12.
[02:32:42.324 --> 02:32:46.806]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[02:32:47.146 --> 02:32:50.467]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[02:32:50.747 --> 02:32:52.368]  No needles, no injections.
[02:32:52.648 --> 02:32:54.169]  Don't take my word for it.
[02:32:54.289 --> 02:32:55.329]  Try it for yourself.
[02:32:55.490 --> 02:32:57.050]  Discover the secret, Secret 12.
[02:32:57.791 --> 02:33:02.953]  Secure your revolutionary Secret 12 formula right now at infowarslife.com or call 888-253-3139.
[02:33:05.774 --> 02:33:06.915]  The answer to 1984 is 1776.
[02:33:07.075 --> 02:33:12.819]  You're listening to the Alex Jones Show.
[02:33:12.959 --> 02:33:14.220]  Welcome back, folks.
[02:33:32.617 --> 02:33:35.838]  As I went to break, I just pointed out something that I should point out a lot more.
[02:33:36.458 --> 02:33:46.539]  White House-run Media Matters memos got leaked five years ago where they said all independent, libertarian, patriot-based media needs to be infiltrated and destroyed.
[02:33:46.559 --> 02:33:52.160]  Now I want to explain to you, separately, we have been partially infiltrated before, like a movie.
[02:33:53.021 --> 02:33:55.681]  I mean, I get followed around home sometimes, you name it.
[02:33:55.721 --> 02:33:57.261]  I'm not going to get into it all, but it's like a movie.
[02:33:58.682 --> 02:34:00.362]  Can you imagine what it's like for other people?
[02:34:00.442 --> 02:34:01.162]  This is real.
[02:34:02.870 --> 02:34:03.190]  Okay.
[02:34:04.391 --> 02:34:06.673]  And you need to understand, we're having a big effect.
[02:34:06.853 --> 02:34:07.794]  They don't like us.
[02:34:08.534 --> 02:34:10.436]  I like to have lots of company in this fight.
[02:34:11.136 --> 02:34:12.498]  That's why I have all these other great guests on.
[02:34:12.518 --> 02:34:14.439]  They're doing just as good a job as I am or better.
[02:34:15.320 --> 02:34:16.741]  But you have the real power.
[02:34:16.921 --> 02:34:18.582]  You are why they're scared of InfoWars.
[02:34:19.223 --> 02:34:24.827]  Because we have millions and millions and millions and millions and millions of viewers and listeners.
[02:34:25.748 --> 02:34:30.532]  And again, when you've got billions of views on YouTube, when you've got
[02:34:31.618 --> 02:34:37.619]  This weekend I shot three videos, together they had over two million, no, two and a half million views.
[02:34:38.479 --> 02:34:49.542]  Those were live, unedited, where instantly there's 50,000 watching within a minute, and then by the end of the video there's 100,000 watching, and then 300, 400, 500, 600, 700, 800, in one video had 1.3 million views within a day.
[02:34:55.640 --> 02:34:57.581]  Now do you think the establishment likes that?
[02:34:57.741 --> 02:34:58.902]  No, they are scared to death.
[02:34:59.202 --> 02:35:02.504]  Because it's not a fat lady on a treadmill getting that many videos.
[02:35:02.604 --> 02:35:03.765]  It's not cats playing.
[02:35:04.005 --> 02:35:05.085]  It's not French Bulldogs.
[02:35:05.145 --> 02:35:06.066]  It's not Jay-Z.
[02:35:06.706 --> 02:35:08.367]  It's Alex Jones.
[02:35:08.407 --> 02:35:09.448]  It's people like Joel Skousen.
[02:35:11.369 --> 02:35:14.450]  Let me tell you, when we have a video, our average video gets about 50,000 views.
[02:35:14.470 --> 02:35:16.111]  We put out about 40 videos a day.
[02:35:16.131 --> 02:35:20.514]  40-50,000 people watching a political video is a victory.
[02:35:21.772 --> 02:35:28.078]  So I'm not bragging, I'm saying this, I can feel the wings of doom flapping around, spiritually.
