[00:00:00.009 --> 00:00:00.511]  Alex Jones Show!
[01:52:14.864 --> 01:52:18.827]  Some municipalities are now adding ammonia plus chlorine to your water supply.
[01:52:19.007 --> 01:52:20.868]  It's a disinfectant called chloramine.
[01:52:21.409 --> 01:52:25.872]  But with a trusted Big Berkey water filter, you can keep chloramine out of your water.
[01:52:26.172 --> 01:52:38.777]  New NSF EPA Certified Lab Tests show EPA Berkey Water Filters remove chloramines, pharmaceuticals, BPA, pesticides, bacteria and viruses, all forms of fluoride, and much more.
[01:52:39.057 --> 01:52:42.539]  Big Berkey Water Filters are the original and most trusted on the market.
[01:52:42.839 --> 01:52:45.140]  The gold standard in water purification.
[01:52:45.500 --> 01:52:49.501]  And our filters last for years at less than two cents per gallon.
[01:52:49.801 --> 01:52:50.421]  Big Berkey.
[01:52:50.621 --> 01:52:54.122]  The one that's powerful enough to purify stagnant pond water.
[01:52:54.323 --> 01:52:55.943]  Get your Big Berkey today.
[01:52:56.083 --> 01:52:58.384]  Call 1-877-99-BERKEY or click BigBerkeyWaterFilters.com.
[01:52:58.404 --> 01:52:59.084]  That's 1-877-99-BERKEY.
[01:52:59.204 --> 01:53:00.464]  Big Berkey Water Filters.
[01:53:00.524 --> 01:53:01.585]  For the love of clean water.
[01:53:09.955 --> 01:53:13.839]  The human body is extraordinary, despite all the stress we inflict upon it.
[01:53:14.059 --> 01:53:19.104]  Thousands of people across the country use an extremely effective product to help their body stay balanced.
[01:53:19.404 --> 01:53:28.933]  It's Heart and Body Extract, an all-natural herbal formula designed to help maintain healthy blood pressure, clean arteries, promote good circulation, and balance cholesterol.
[01:53:29.213 --> 01:53:35.559]  Heart and Body Extract, along with good nutrition and exercise, can give you a life free from pain, sickness, and fear.
[01:53:35.899 --> 01:53:42.480]  Recapture your youthful vitality and experience your body healing itself with the aid of Heart and Body Extract.
[01:53:42.540 --> 01:53:47.941]  Learn more and read scores of testimonials from satisfied customers at heartandbody.com.
[01:53:48.102 --> 01:53:53.403]  Heart and Body Extracts offers a lifetime guarantee with no price increase in over 14 years.
[01:53:53.523 --> 01:53:54.983]  For free info call 866-295-5305 now!
[01:53:55.043 --> 01:53:56.283]  That's 866-295-5305 or heartandbody.com.
[01:53:56.323 --> 01:53:57.523]  Distributor inquiries welcome!
[01:54:06.326 --> 01:54:25.301]  Welcome back to the Alex Jones Show.
[01:54:25.381 --> 01:54:26.062]  I'm David Knight.
[01:54:26.482 --> 01:54:30.746]  As you were hearing in that last segment, Alex Jones was saying, we're not done yet.
[01:54:31.499 --> 01:54:33.341]  Of course, the TPP has not passed.
[01:54:33.481 --> 01:54:34.923]  We need to understand that.
[01:54:34.983 --> 01:54:40.268]  That's another part of their tactic, is to make you think that it's already over.
[01:54:40.408 --> 01:54:41.629]  To make you think that you've lost.
[01:54:41.790 --> 01:54:43.291]  They haven't had the vote.
[01:54:43.952 --> 01:54:46.074]  They voted and passed fast track.
[01:54:46.094 --> 01:54:51.620]  And now they're going to try to run down... We've got at least... There were two treaties that we know they've been working on for a very long time.
[01:54:51.640 --> 01:54:53.642]  The Transatlantic, the Trans-Pacific Partnership.
[01:54:54.282 --> 01:55:04.827]  Joining us to Asia, joining us to Europe, just as we've seen with the Trilateral Commission's plan for a world government, moving from economic unity to political unity.
[01:55:05.287 --> 01:55:11.731]  Nevertheless, there are other treaties that are coming down the road, but we can fight these one at a time.
[01:55:11.751 --> 01:55:16.613]  And as Alex pointed out, even if they pass these, we can still reverse them.
[01:55:16.673 --> 01:55:20.375]  There are people in Europe now who are pushing to get out of the EU.
[01:55:21.175 --> 01:55:22.376]  So, it's not over.
[01:55:22.436 --> 01:55:33.920]  As he pointed out, once people understand that we weren't spouting out some wild conspiracy theories, we were telling you what their conspiracy plans were, and have been for a very long time.
[01:55:34.441 --> 01:55:38.602]  When we look at the Supreme Court decision today, again, there was another Supreme Court decision on Obamacare.
[01:55:38.923 --> 01:55:44.165]  When we look at Obamacare, and we look at Obama Trade, they have something in common, and it's not Obama.
[01:55:45.231 --> 01:55:54.097]  It is holding a gun to your head and forcing you to buy products from corporations who have influence with government.
[01:55:54.337 --> 01:55:55.217]  That's what they're both about.
[01:55:55.618 --> 01:56:02.922]  We talk about the fact that the headlines say Supreme Court upholds nationwide health care law subsidies, gives Obamacare a big win.
[01:56:02.962 --> 01:56:08.345]  Listen, they like to portray this as these are subsidies for individuals.
[01:56:08.465 --> 01:56:12.088]  These are subsidies, folks, for the insurance companies.
[01:56:12.756 --> 01:56:14.196]  They're the ones who get to set the rates.
[01:56:14.716 --> 01:56:27.339]  They set the rates high, they set it for certain things that you would not normally buy, like if you were a single male, you're not going to buy maternity coverage, unless you're buying it as part of Obamacare, then you will pay for that.
[01:56:27.379 --> 01:56:28.739]  They will set the rates for that.
[01:56:29.159 --> 01:56:37.561]  This is a massive transfer of wealth from the individuals to the insurance companies, and that's what these subsidies are really subsidizing.
[01:56:37.961 --> 01:56:42.022]  They're not subsidizing your healthcare, they're subsidizing your insurance that was fixed
[01:56:42.813 --> 01:56:45.915]  By these insurance companies, telling you what you're going to buy and what you can't buy.
[01:56:46.476 --> 01:56:51.160]  And again, it doesn't really matter what the law is when you've got a government that doesn't pay any attention to it.
[01:56:51.280 --> 01:56:52.521]  That's what Scalia is saying.
[01:56:52.561 --> 01:56:55.303]  He says, we ought to start calling this law SCOTUS care.
[01:56:55.343 --> 01:56:58.085]  Now, of course, SCOTUS is the Supreme Court of the U.S.
[01:56:58.105 --> 01:56:59.686]  That's the abbreviation where they talk about it.
[01:57:00.407 --> 01:57:03.890]  He says, this is a defense of the indefensible.
[01:57:03.950 --> 01:57:09.874]  He says, rather than rewriting the law, this is Supreme Court Justice Scalia, he says, rather than rewriting the law, which is what they did,
[01:57:10.715 --> 01:57:20.521]  Under the pretense of interpreting it, the court should have left it to Congress to decide what to do about the act's limitation of tax credits to state exchanges.
[01:57:20.601 --> 01:57:24.284]  But instead they just pretend it doesn't say what it clearly says.
[01:57:25.324 --> 01:57:34.130]  For example, okay, when you look at this law, they have a, they say Congress would have had to amend the Affordable Care Act.
[01:57:34.150 --> 01:57:36.692]  So they put it in there that there would be state subsidies.
[01:57:37.702 --> 01:57:39.444]  States did not enact those subsidies.
[01:57:39.784 --> 01:57:57.739]  So rather than going back and following a constitutional process to go back and fix the law, like Congress has the duty to do, instead they just take it with the Supreme Court and say, we're going to pretend that it says something that it doesn't really say so that you don't have to go through that legal process.
[01:57:58.399 --> 01:58:08.564]  They say Congress would have had to amend the Affordable Care Act to fix the, quote, established by the state, unquote, language, a politically treacherous and likely untenable action in a Republican Congress.
[01:58:08.604 --> 01:58:11.825]  So it'd be a bit of a bother, and you know, it might not really pass.
[01:58:11.965 --> 01:58:16.428]  So let's just say that it means something that it doesn't mean, that it clearly doesn't mean.
[01:58:16.788 --> 01:58:19.029]  This is what one of the attorneys for the challenger said.
[01:58:19.349 --> 01:58:27.533]  If the rule of law means anything, it is that text is not infinitely malleable, that agencies must follow the law as written.
[01:58:27.933 --> 01:58:33.115]  Not revise it to better achieve what they assume Congress had as a purpose.
[01:58:33.195 --> 01:58:35.636]  Yeah, but that's not the world that we currently live in.
[01:58:36.117 --> 01:58:37.737]  That's the world we're going to live in.
[01:58:38.037 --> 01:58:39.878]  We're going to make that happen with your help.
[01:58:40.278 --> 01:58:40.959]  Be with your help.
[01:58:41.019 --> 01:58:41.459]  Stay with us.
[01:58:41.479 --> 01:58:42.379]  We'll be right back.
[01:58:52.203 --> 01:58:56.165]  This is GCN, the Genesis Communications Radio Network.
[01:58:59.528 --> 01:59:15.954]  Ladies and gentlemen, you haven't really ever heard firearms manufacturers as sponsors on my syndicated radio show, or the nightly news, or the news website, InfoWars.com, because the companies I've been approached by were not the highest quality, and they weren't as affordable as they should be, so I refused.
[01:59:16.194 --> 01:59:19.695]  Probably 30, 40 firearms manufacturers over the years will then
[01:59:20.035 --> 01:59:23.696]  About six months ago, we get contacted by Head Down Firearms.
[01:59:23.936 --> 01:59:25.337]  hdfirearms.com.
[01:59:25.617 --> 01:59:33.819]  Owned and run by a bunch of former Navy SEALs, Special Ops people, they're veterans, they're patriots, they're listeners of the radio show, and they want to support the broadcast.
[01:59:34.059 --> 01:59:37.800]  It's always about security, whether it's for yourself, your wife, your loved ones.
[01:59:38.001 --> 01:59:40.281]  Go to their website, hdfirearms.com.
[01:59:40.381 --> 01:59:44.603]  Buy right off their website, and they'll just send it to the FFL dealer of your choice.
[01:59:44.803 --> 01:59:48.904]  You can pick it up at the gun show, you can pick it up at a local sporting goods store, whatever you do,
[01:59:49.304 --> 01:59:52.285]  Get your Head Down Firearm today!
[01:59:52.505 --> 01:59:56.886]  The spirit of 1776 lives at Head Down Firearms!
[01:59:57.167 --> 01:59:58.887]  HDFirearms.com!
[02:00:01.968 --> 02:00:04.609]  You're listening to the Alex Jones Show!
[02:00:15.475 --> 02:00:16.115]  Big Brother.
[02:00:16.795 --> 02:00:17.816]  Mainstream media.
[02:00:18.556 --> 02:00:19.656]  Government cover-ups.
[02:00:20.316 --> 02:00:21.117]  You want answers?
[02:00:21.897 --> 02:00:22.797]  Well, so does he.
[02:00:23.437 --> 02:00:27.038]  He's Alex Jones on the GCN Radio Network.
[02:00:27.638 --> 02:00:31.699]  And now, live from Austin, Texas, Alex Jones.
[02:00:35.956 --> 02:00:37.376]  Welcome back to the Alex Jones Show.
[02:00:37.436 --> 02:00:38.597]  I'm David Knight, your host today.
[02:00:38.617 --> 02:00:39.897]  We're going to be joined in the next segment.
[02:00:40.097 --> 02:00:44.278]  Michael Snyder is going to join us from the EconomicCollapseBlog.com.
[02:00:44.318 --> 02:00:45.618]  We cover a lot of his articles.
[02:00:46.498 --> 02:00:51.759]  Also, End of the American Dream is another website that he writes on and publishes articles from.
[02:00:51.799 --> 02:00:54.680]  Here's a sample of just some of the articles that he's had in the last week.
[02:00:55.240 --> 02:00:59.641]  Why is NASA working on a way to destroy asteroids using nuclear weapons?
[02:01:00.221 --> 02:01:03.522]  Does the IMF actually want to cause a Greek debt default?
[02:01:04.082 --> 02:01:08.986]  Warren Buffett says derivatives are still weapons of mass destruction and they're likely to cause big trouble.
[02:01:09.086 --> 02:01:10.106]  Twelve signs the U.S.
[02:01:10.167 --> 02:01:12.528]  and China are moving towards war and then one.
[02:01:12.568 --> 02:01:17.412]  Lindsey Williams, Martin Armstrong, and Alex Jones all warn about what is coming in the fall of 2015.
[02:01:17.512 --> 02:01:20.774]  We're going to talk to him in the next segment.
[02:01:20.894 --> 02:01:21.435]  This segment
[02:01:21.815 --> 02:01:29.686]  I want to talk a little bit about the war on the press, because that is key for the people who are... it's an information war, folks.
[02:01:29.746 --> 02:01:36.215]  We talk about this all the time, and one of the ways that they're going to win the war is if they keep us in the dark, if they keep us ignorant.
