[00:00.000 --> 00:15.000]  Music
[1:53:21.000 --> 1:53:32.000]  There's certain areas that your attorney is well aware of as is opposing counsel that are not going to be asked about and cannot be testified about.
[1:53:32.000 --> 1:53:39.000]  And I'm more than happy to go over. It's a very short list and I'm more than happy to go over it with you if you want me to.
[1:53:39.000 --> 1:53:45.000]  But if you don't want me to, that's fine too. I'm simply trying to avoid any issues in front of the jury.
[1:53:45.000 --> 1:53:51.000]  I don't want to have any unpleasantness. There's no other way to put it. So that's why I'm willing to do it if you want me to do it.
[1:53:51.000 --> 1:53:53.000]  But I don't have to do it.
[1:53:53.000 --> 1:53:55.000]  Well, please.
[1:53:55.000 --> 1:53:57.000]  Okay, that's enough.
[1:53:57.000 --> 1:53:59.000]  My lawyers, they told me about that.
[1:53:59.000 --> 1:54:03.000]  The yes was enough. That's all I need to know.
[1:54:03.000 --> 1:54:11.000]  And the lawyers know not to ask you these questions. So the only way there would be a problem is if you gave a non responsive answer.
[1:54:11.000 --> 1:54:16.000]  So if I just go over it briefly, I don't think we're going to have any problem at all.
[1:54:16.000 --> 1:54:30.000]  So the lawyers are not going to ask you about, nor can you offer any testimony about the plaintiff's settlements with the former defendants Wolfgang Halbig and Corey Sklenka.
[1:54:30.000 --> 1:54:35.000]  The Soto versus Bushmaster case and who the plaintiff did not sue.
[1:54:35.000 --> 1:54:43.000]  So I understand you may not agree with those rulings and this is just a yes or no answer. Do you understand that you may not testify on those topics?
[1:54:43.000 --> 1:54:44.000]  Yes.
[1:54:44.000 --> 1:54:59.000]  Okay. So there can be no testimony and there's not going to be any questions, obviously, regarding the maximum amount of Sandy Hook coverage on your shows or the percentage or proportion of Sandy Hook coverage.
[1:54:59.000 --> 1:55:06.000]  But yes or no, do you understand that that's not testimony that you can offer? You're not going to be asked about it and you can't offer it.
[1:55:06.000 --> 1:55:07.000]  Yes.
[1:55:07.000 --> 1:55:22.000]  Okay. You may not offer testimony and you're not going to be asked about whether you substantially complied or you produced everything or that you challenged the basis for the default ruling.
[1:55:22.000 --> 1:55:30.000]  All of these issues may be the basis for an appeal, but they're not going to be asked, nor can you offer that testimony. Do you understand that?
[1:55:30.000 --> 1:55:31.000]  Yes.
[1:55:31.000 --> 1:55:39.000]  Okay. Finally, the First Amendment is not an issue in this hearing and damages. No one is going to ask you about the First Amendment.
[1:55:39.000 --> 1:55:45.000]  This is not the appropriate forum for you to offer that testimony. Do you understand that, sir?
[1:55:45.000 --> 1:55:46.000]  Yes.
[1:55:46.000 --> 1:55:53.000]  Is there anything that prevents you from understanding what we just talked about?
[1:55:53.000 --> 1:55:56.000]  I understand this. I was going to ask you those questions.
[1:55:56.000 --> 1:56:05.000]  Right. They're not going to ask you those questions if they did. I mean, they're officers of the court and they understand the rulings, so they're not going to ask you those questions.
[1:56:05.000 --> 1:56:16.000]  After attacking free speech systems, all American business model, the plaintiffs then focus on a single video that went viral 10 years ago featuring Robbie Parker.
[1:56:16.000 --> 1:56:23.000]  This video was played on Info Wars because it was a viral video, which alone made it newsworthy.
[1:56:23.000 --> 1:56:33.000]  Once the plaintiffs established that Info Wars played this video, they dramatically introduced an emotional Robbie Parker in the courtroom.
[1:56:33.000 --> 1:56:43.000]  The cameras move in for the close-up, shaking with emotion by the mere presence of Alex Jones for playing a viral video.
[1:56:43.000 --> 1:56:50.000]  As far as Alex Jones' crimes, it's not clear what their claim is, but their argument is clear.
[1:56:50.000 --> 1:56:57.000]  According to the plaintiffs, alternative media should not exist and should not be allowed to report the news.
[1:56:57.000 --> 1:57:13.000]  Reporting for Info Wars, this is Greg Rees.
[1:57:13.000 --> 1:57:17.000]  And you've called this judge a tyrant, correct?
[1:57:17.000 --> 1:57:18.000]  Yes.
[1:57:18.000 --> 1:57:22.000]  Okay. And you actually use that word a lot with your audience. You call people tyrants, don't you?
[1:57:22.000 --> 1:57:24.000]  Only when they act like it.
[1:57:24.000 --> 1:57:27.000]  Oh, my God!
[1:57:27.000 --> 1:57:30.000]  A huge shot!
[1:57:30.000 --> 1:57:33.000]  Oh, my God!
[1:57:33.000 --> 1:57:35.000]  Right hand!
[1:57:35.000 --> 1:57:37.000]  Oh, my God!
[1:57:37.000 --> 1:57:39.000]  That hand is ridiculous!
[1:57:39.000 --> 1:57:41.000]  Oh, my goodness!
[1:57:41.000 --> 1:57:44.000]  Why don't we talk about cryptocurrency?
[1:57:44.000 --> 1:57:45.000]  Okay.
[1:57:45.000 --> 1:57:53.000]  Because one of the ways that you encourage your audience to give you money is in cryptocurrency donations, right?
[1:57:53.000 --> 1:57:54.000]  Yes.
[1:57:54.000 --> 1:57:58.000]  And you have a page on your website that is just for cryptocurrency donations, right?
[1:57:58.000 --> 1:58:01.000]  InfoWars.com forward slash crypto.
[1:58:01.000 --> 1:58:03.000]  Is that a little advertisement just there?
[1:58:03.000 --> 1:58:05.000]  Well, we're fighting the deep state. We need money.
[1:58:05.000 --> 1:58:13.000]  All right. This is it. Give crypto fun info wars. Sponsor us with Bitcoin and other cryptocurrencies, right?
[1:58:13.000 --> 1:58:19.000]  That will end up as a clip on your show tonight. Your advertisement for your cryptocurrency page.
[1:58:19.000 --> 1:58:24.000]  You know, I mean, I mean, people want to keep us in the fight.
[1:58:24.000 --> 1:58:28.000]  So I mean, I hope wherever the big whales are, they'll give us money before we keep doing it.
[1:58:28.000 --> 1:58:32.000]  We'll just keep, we'll just keep minting money as you're in this courtroom.
[1:58:32.000 --> 1:58:33.000]  Catch, catch.
[1:58:33.000 --> 1:58:35.000]  All right, let's move on.
[1:58:35.000 --> 1:58:37.000]  People care about the First Amendment.
[1:58:40.000 --> 1:58:44.000]  Hi, Robert Barnes. Appreciate your time on this live Saturday broadcast.
[1:58:44.000 --> 1:58:49.000]  We're closing comments on this because in Texas and Connecticut, they say we're going to shut him down.
[1:58:49.000 --> 1:58:52.000]  That's our mission, but he can't say we're trying to shut him down.
[1:58:52.000 --> 1:58:54.000]  And they say we're going to use this against everybody else.
[1:58:54.000 --> 1:59:04.000]  I mean, thank God folks are finally starting to get this because I'm getting buzz everywhere that even mainline liberals are going, whoa, this is, this is dangerous.
[1:59:04.000 --> 1:59:13.000]  If they can set the precedent that they can do a show trial in America that even would embarrass the Soviet Union, then they will use it as a precedent.
[1:59:13.000 --> 1:59:23.000]  Just as the platform, the platforming of you, which you're also not allowed to talk about in the trial was the canary in the coal mine is to the intentions of big tech social media censorship control.
[1:59:23.000 --> 1:59:37.000]  This case will be used as the template to use against other politically disfavored dissidents in weaponizing the civil and criminal justice system for politicized partisan purposes that will gut the meaning of our of everybody having their day in court.
[1:59:37.000 --> 1:59:48.000]  Whatever you think of Alex Jones or info wars, everybody's entitled to their day in court, and that's what they're denying you anything that even vaguely resembles your day in court.
[1:59:48.000 --> 1:59:59.000]  All right, what do you want to hit first, the huge vaccine news, the huge Matt Gates frame up collapses news, the Russian news, World War three news, the inflation news and all ties together.
[1:59:59.000 --> 2:00:01.000]  What do you want to hit first?
[2:00:01.000 --> 2:00:13.000]  Well, may I first big news that looks like the US Supreme Court will finally weigh in on the vaccine mandate context, at least as to title seven and the religious right to have a religious objection to it.
[2:00:13.000 --> 2:00:20.000]  Because a lot of courts are waiting on the US Supreme Court to say that this in fact does violate your rights of religious conscience.
[2:00:20.000 --> 2:00:31.000]  If they are actually going to take the New York case, I think the only reason they would do so is to say that the vaccine mandate violates religious rights under the First Amendment and Title Seven Civil Rights Act.
[2:00:31.000 --> 2:00:35.000]  And it's analogous provision. So that could be a very big, big decision.
[2:00:35.000 --> 2:00:47.000]  And that comes right on the right after the big Fifth Circuit decision just last week, which said now people can sue for big tech social media censorship in Texas.
[2:00:47.000 --> 2:00:54.000]  Now, they can get their attorney's fees, they can get certain costs, they can get an injunction, they can get regulatory relief.
[2:00:54.000 --> 2:01:06.000]  So that means anybody who gets censored by Google, by YouTube, by Twitter, by Facebook, by Instagram can now file suit in Texas to get themselves reinstated on those platforms.
[2:01:06.000 --> 2:01:11.000]  If the basis of their exclusion was viewpoint political discrimination.
[2:01:11.000 --> 2:01:17.000]  So that was a huge ruling that hopefully the Supreme Court will affirm if it takes it up at all.
[2:01:17.000 --> 2:01:23.000]  So those are two big rulings. And then a third ruling on the vaccine mandate case came out yesterday.
[2:01:23.000 --> 2:01:35.000]  The state court in New York recognized that the vaccine mandate on firemen and policemen was illegal and was not properly issued and demanded that those people be reinstated.
[2:01:35.000 --> 2:01:43.000]  I met many of them up in New York a couple of months ago. So that too, you know, we're seeing some headway in the vaccine mandate context.
[2:01:43.000 --> 2:01:46.000]  Even Canada has cases docketed to deal with it.
[2:01:46.000 --> 2:01:49.000]  And again, you didn't bring yourself up here, but we need credit. We're credit.
[2:01:49.000 --> 2:02:00.000]  So folks know who's effective. You were involved at the center of the whistleblower to Robert Kennedy and the lawsuits that have gotten the documents out that are bringing them down right now.
[2:02:00.000 --> 2:02:05.000]  The whole agenda is forced inoculation to control the autonomy of your body to put into you what they want.
[2:02:05.000 --> 2:02:10.000]  So there isn't a more important fight other than stopping nuclear war than anybody's involved in.
[2:02:10.000 --> 2:02:16.000]  And we now I was there with several senior New York police officers who were in their off time providing security for us.
