[00:00.000 --> 00:21.160]  The
[2:14:33.020 --> 2:14:40.380]  Correct. Now, this is all speculation on my part. But if I was writing the movie script, that's what
[2:14:40.380 --> 2:14:46.860]  I would do. But see, I don't see it as speculation. I've read Zbrenski's books. I've read hundreds
[2:14:46.860 --> 2:14:51.500]  of books by these people. They all brag about this. And it's not speculation. When you predict
[2:14:51.500 --> 2:14:55.900]  you've done it, I've done it hundreds of times. And it comes exactly true. You just start seeing
[2:14:55.900 --> 2:15:00.300]  things from their perspective. And then it's deadly clear once you get into Hegelian wargaming.
[2:15:00.300 --> 2:15:08.300]  Yeah. Look, I'm speculating. But if I had to bet capital on my speculation, I would make a big bet on it.
[2:15:10.860 --> 2:15:11.660]  What comes next?
[2:15:14.060 --> 2:15:19.180]  So we got the midterms. They tried monkeypox. I don't think that's going to fly.
[2:15:21.420 --> 2:15:27.100]  I'm worried about China. I'm worried about what's going on there. They hit a demographic cliff
[2:15:27.100 --> 2:15:34.380]  in 2020. And they have a debt problem, an internal debt problem based on unproductive assets that they
[2:15:35.660 --> 2:15:39.580]  overlevered into, which is real estate. So there's a real estate collapse, which is causing
[2:15:40.140 --> 2:15:45.900]  a banking collapse. And there's internal issues there. And when you have that kind of internal
[2:15:45.900 --> 2:15:50.620]  issues, you need an enemy outside of. That's right. So at the end of a bubble, and China's
[2:15:50.620 --> 2:15:53.820]  problem is the worst, we all have the same problem. This is where you get these great
[2:15:53.820 --> 2:15:59.100]  research. What does that mean? Try to add the best product. I'm not I'm not supposed to be biased.
[2:15:59.100 --> 2:16:02.780]  But I'm going to tell you all now, if you haven't tried turbo force, you need to try it. I've tried
[2:16:02.780 --> 2:16:08.060]  turbo force with everything. Sometimes, you know, I went a little bit crazy. I put turbo force in my
[2:16:08.060 --> 2:16:12.300]  coffee. That was a crazy week. I don't remember sleeping. But as far as the products go, turbo
[2:16:12.300 --> 2:16:16.140]  force is my favorite. And all the info wars products are down to taking control your life,
[2:16:16.140 --> 2:16:22.140]  taking control your health, not relying on other people to do it for you. Nobody wakes up in the
[2:16:22.140 --> 2:16:26.940]  morning and thinks I'm going to give that person over there a better life. I'm going to wake up
[2:16:26.940 --> 2:16:31.100]  today. You know, I'm going to spend my entire day trying to make that guy over there healthier,
[2:16:31.100 --> 2:16:34.780]  happier and richer. I'm going to make sure he gets a Ferrari and a girlfriend. I don't think that
[2:16:34.780 --> 2:16:38.140]  happens very often. It's never happened to me. I've never had anyone knock on my door and said,
[2:16:38.140 --> 2:16:41.820]  Tate, you're such a good guy. How can I improve your life in every single way? There's only one
[2:16:41.820 --> 2:16:45.660]  person who woke up and thought that and that was me. I woke up and thought, you know what? Okay,
[2:16:45.660 --> 2:16:48.700]  I want to take control of my life. I want to take control of my health. And that's why you need to
[2:16:48.700 --> 2:16:52.460]  go to info wars.com. Take control of your health right now and support the resistance. Don't buy
[2:16:52.460 --> 2:16:56.060]  into the group. Think don't drink the Kool-Aid. Drink the turbo force. Kool-Aid is bad and the
[2:16:56.060 --> 2:17:02.220]  turbo force is good. Several years ago, I approached one of the top companies in the U.S.
[2:17:02.220 --> 2:17:07.580]  that supplies the highest quality signature reducing Faraday cages, the Pentagon and other
[2:17:07.580 --> 2:17:13.420]  U.S. government agencies. And now they have produced specifically for us this made America
[2:17:13.420 --> 2:17:19.500]  high end line at a very affordable price, whether it's small pouches that protect your cell phone
[2:17:19.500 --> 2:17:25.660]  or big pouches that protect laptops and iPads or big bags that promote whatever electronics you
[2:17:25.660 --> 2:17:32.860]  want to put in like desktop computers. It is all exclusively available at info wars.com under the
[2:17:32.860 --> 2:17:38.940]  Redux name. Redux is info wars taking the highest quality products and bringing them directly to
[2:17:38.940 --> 2:17:45.580]  you at info wars.com. In this insane world, you are crazy if you don't protect your signature,
[2:17:45.580 --> 2:17:51.580]  your identity from identity theft, hackers, criminals, corporations, governments. This is
[2:17:51.580 --> 2:17:56.220]  one of the hottest items out there today that's exclusively available at infowarstore.com.
[2:17:57.020 --> 2:18:00.940]  If you're like myself and so many other people on this planet, especially as you get older,
[2:18:00.940 --> 2:18:06.460]  you gain weight even if you eat a lot less. I got to tell you info wars is only about bringing
[2:18:06.460 --> 2:18:10.780]  you amazing products that really work. So we looked at the supplement market that we find a lot of
[2:18:10.780 --> 2:18:18.140]  our operations with and we said, what are the best selling natural, healthy, anti-fat weight loss
[2:18:18.140 --> 2:18:23.500]  products that are out there? We went and looked at the top 10. They all had the same ingredients in
[2:18:23.500 --> 2:18:30.620]  common that is in this product. But with our new product from X7 diet force, we got the very best
[2:18:30.620 --> 2:18:38.460]  concentrates of these known natural essences that's two amazing things for your body. And so I've
[2:18:38.460 --> 2:18:43.100]  lost almost 40 pounds. I'm so a little bit overweight in the last three months and I've been doing it
[2:18:43.100 --> 2:18:49.500]  using diet force and also exercise. Well now diet force is exclusively available right now
[2:18:49.500 --> 2:18:56.460]  at info wars store.com 40% off info wars store.com diet force. You need to take this product. It
[2:18:56.460 --> 2:19:02.540]  really works. The globalists are fighting around the clock to destroy the family, to destroy heterosexual
[2:19:02.540 --> 2:19:08.380]  relationships, to annihilate our marriages. And the studies are all clear. The number one cause
[2:19:08.380 --> 2:19:15.180]  of marital splits is that there is problems in the bedroom. And the number one issue men have
[2:19:15.180 --> 2:19:20.700]  is erectile dysfunction. Ladies and gentlemen, the left makes big jokes about this because they
[2:19:20.700 --> 2:19:25.420]  don't want people having lasting good, loving relationships. They want to break up society.
[2:19:25.420 --> 2:19:32.380]  And we are so excited to have the number one natural male enhancement pill in the world
[2:19:32.380 --> 2:19:39.980]  available as a major sponsor now go to the ironpatriot.com today the ironpatriot.com and watch
[2:19:39.980 --> 2:19:44.380]  the instructional video. Look at the science yourself and then get a bottle of Insta heart.
[2:19:44.380 --> 2:19:48.700]  It's discrete shipping. I've used it. It's amazing. And it's not just for folks that have
[2:19:48.700 --> 2:19:58.540]  problems in the bedroom. This also enhances it. So again, get yours today at the ironpatriot.com.
[2:20:36.940 --> 2:20:41.180]  I know the enemies plan. We know how to stop them. We're going to have to, speaking of stop,
[2:20:42.220 --> 2:20:46.140]  selling signed copies in a couple of days because I got 10,000 books sold that are signed.
[2:20:46.140 --> 2:20:50.700]  I'm going to sign these suckers. It's going to be a full time job to get this out in the next week.
[2:20:50.700 --> 2:20:55.500]  I'm going to spend hours a day doing it. And so ladies and gentlemen, if you want a piece of
[2:20:55.500 --> 2:21:00.460]  history and to support the info war, order your signed copies at infowarstore.com with a great
[2:21:00.460 --> 2:21:06.860]  reset and the war for the world. We're not even selling unsigned copies right now and get those
[2:21:06.860 --> 2:21:12.380]  in Amazon because we're out of the books except for a few thousand copies we've got left. So get
[2:21:12.380 --> 2:21:19.180]  yours today at infowarstore.com and keep us on the air as we fight the globalist toe to toe.
[2:21:19.180 --> 2:21:22.780]  So ever doubt, I can ask you a thousand questions. I really respect you. You've been vindicated.
[2:21:22.780 --> 2:21:27.340]  I'm sad you've been vindicated. Other key points the next eight minutes you want to impart to the
[2:21:27.340 --> 2:21:35.340]  millions watching right now. Sure. Let me make a little more short term predictions that might
[2:21:35.340 --> 2:21:43.340]  be helpful to people. The real economy is imploding as we speak. Since June, we've had what's called
[2:21:43.340 --> 2:21:49.740]  a stock market rally. So everyone is relaxing thinking everything's fine. If I had to guess,
[2:21:50.380 --> 2:21:55.980]  I'm not a hundred percent sure, but I'm fairly confident that the stock market rally peaked
[2:21:55.980 --> 2:22:02.060]  out last Tuesday and we're not going to begin the descent into the fall in the midterms.
[2:22:02.060 --> 2:22:08.700]  And by the way, you were on six months ago and predicted basically exactly right the last downturn.
[2:22:09.980 --> 2:22:15.820]  Yeah. So I think there's a good chance that the rally from this summer ended last Tuesday.
[2:22:16.940 --> 2:22:21.340]  We've had a little bit of a sell off. I'm not a hundred percent sure, but fairly confident
[2:22:21.340 --> 2:22:27.580]  that it's begun. How do I know that? The Baltic dry index, which is the daily average prices of
[2:22:27.580 --> 2:22:34.700]  the shipping of raw materials across the globe hit a new low last week. And that's a leading
[2:22:34.700 --> 2:22:42.620]  indicator. So the real economy is imploding. In the state of Hawaii, year to date, we've seen
[2:22:43.260 --> 2:22:52.460]  refi and resale home applications drop 51 percent and home resale alone has dropped 27 percent. So
[2:22:52.460 --> 2:22:58.460]  the real estate market's rolling over. The real economy is rolling over. Building permits are
[2:22:58.460 --> 2:23:04.060]  rolling over. So even though the summer may seem like, oh, the stock market's okay, I'm here to
[2:23:04.060 --> 2:23:11.020]  tell you we're about to go into a bit of a tailspin into the midterm elections. How many do you
[2:23:11.020 --> 2:23:16.540]  think this will be compared to the last downturn that you predicted? So we lost about 20 percent
[2:23:16.540 --> 2:23:23.900]  into June from my call in January, February. If I'm right, and I don't want to get into the
[2:23:23.900 --> 2:23:31.500]  technical stuff of it because it's mumbo jumbo, but if we take out the June low, we're looking at a
[2:23:32.940 --> 2:23:38.620]  30, 40 percent correction into the fall from the top in January. So from the June low, another 10
[2:23:38.620 --> 2:23:46.780]  to 20 percent. And when do you see that slide starting? It's IBM has started last Tuesday.
