[00:00:00.170 --> 00:00:00.613]  Network.
[01:51:26.536 --> 01:51:30.577]  Has a 100-year shelf life and is a perfect addition to any storage shelter.
[01:51:30.677 --> 01:51:32.998]  Make Micro Plant Powder Gold your choice.
[01:51:33.138 --> 01:51:34.818]  Call 888-910-4367 or visit HempUSA.org today.
[01:51:40.097 --> 01:51:47.701]  That's the sound of a .44 Magnum and TraumaMaxx, a high-tech hybrid Kevlar bulletproof vest from InfidelBodyArmor.com.
[01:51:47.821 --> 01:51:50.143]  We'll stop it and most pistol rounds.
[01:51:50.303 --> 01:51:56.926]  TraumaMaxx is a major breakthrough in pistol-rated body armor, and prices start at just $170 per insert.
[01:51:57.146 --> 01:52:02.169]  More protection, more stopping power, more mobility, and it weighs less than 5 pounds.
[01:52:02.369 --> 01:52:04.851]  Get details at InfidelBodyArmor.com.
[01:52:05.011 --> 01:52:08.193]  That's I-N-F-I-D-E-L-BodyArmor.com.
[01:52:09.133 --> 01:52:12.616]  For over five years, you've been hearing about the Berkey guy.
[01:52:12.936 --> 01:52:14.758]  So you may know a few things about him.
[01:52:15.038 --> 01:52:21.283]  For example, you are well aware of the superior quality and effectiveness of Berkey water filters and accessories.
[01:52:21.724 --> 01:52:26.968]  But did you know the Berkeys have had independent lab tests done to prove just how effective they are?
[01:52:27.329 --> 01:52:29.851]  It's true, and he can email you the test results.
[01:52:30.191 --> 01:52:32.093]  Just visit GoBerky.com.
[01:52:32.353 --> 01:52:37.237]  You may also know that the Berky Guy has helped tens of thousands of people get better prepared.
[01:52:37.477 --> 01:52:39.038]  Now here's something you may not know.
[01:52:39.398 --> 01:52:46.364]  GoBerky.com has amazing specials and deals all the time on a wide variety of survival and preparedness products.
[01:52:46.704 --> 01:52:48.565]  Most ready to ship same day.
[01:52:48.946 --> 01:52:54.930]  Visit the Berkey Guy at GoBerkey.com and be sure to click the red Products On Sale Now button.
[01:52:55.210 --> 01:52:56.811]  You can always call toll-free 877-886-3653.
[01:52:56.831 --> 01:52:57.532]  Again, that's 877-886-3653.
[01:52:57.572 --> 01:52:59.293]  GoBerkey.com, home of the Berkey Guy.
[01:53:08.559 --> 01:53:13.660]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[01:53:14.020 --> 01:53:22.501]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[01:53:22.901 --> 01:53:30.203]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[01:53:30.723 --> 01:53:38.124]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[01:53:38.644 --> 01:53:42.026]  I personally store and use their high-quality products.
[01:53:42.586 --> 01:53:46.229]  It tastes great, and it's easy to store for up to 25 years.
[01:53:46.769 --> 01:53:53.373]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[01:53:53.933 --> 01:54:00.657]  Visit mypatriotsupply.com forward slash alex today with the new world order making rapid advances on every front.
[01:54:01.137 --> 01:54:05.180]  It is essential to prepare with My Patriot Supply today.
[01:54:41.688 --> 01:54:47.232]  Ladies and gentlemen, everything that globalists do is insane and degenerate and evil.
[01:54:49.233 --> 01:54:53.715]  Everything they do is where they have the moral high ground and they care about you and they're doing a great thing.
[01:54:54.416 --> 01:55:03.782]  I've been researching GMOs for about 18 years and I've had all these top scientists on who are making millions of dollars a year and morally saw the rats dying and getting sick eating this stuff.
[01:55:04.719 --> 01:55:08.440]  And saying there's a eugenics component and they're hiding stuff in these.
[01:55:09.460 --> 01:55:13.001]  And this is like stuff 10-15 years ago that's nothing compared to what's come out now.
[01:55:13.581 --> 01:55:16.822]  And then you look at what it does to people on record.
[01:55:17.442 --> 01:55:19.243]  You look at the effect that it's having.
[01:55:20.303 --> 01:55:22.284]  Because humans are in a generation every 20-30 years.
[01:55:22.324 --> 01:55:24.064]  With rats it can be a couple times a year.
[01:55:24.424 --> 01:55:25.385]  They know in guinea pigs.
[01:55:25.405 --> 01:55:26.025]  They know in rats.
[01:55:26.065 --> 01:55:27.565]  Look up GMO studies in rats.
[01:55:28.145 --> 01:55:30.026]  GMO studies in guinea pigs.
[01:55:30.766 --> 01:55:42.632]  I mean, we're talking about eyeballs twice the size, hair growing out their mouths, giant tumors everywhere, 99% sterilization by three generations, totally retarded, and then you look at all the statistics, we're one generation in.
[01:55:42.732 --> 01:55:43.993]  It's devastating us.
[01:55:44.493 --> 01:55:51.397]  Gut, gut disorders, and I guess this is all their... Anthony, what do you think is at the heart of this whole GMO takeover?
[01:55:51.637 --> 01:55:55.539]  Well, we can look at it as a whole paradigm of this government system.
[01:55:55.599 --> 01:55:57.540]  There's a reason the top generals are being purged.
[01:55:57.680 --> 01:55:58.080]  Why is that?
[01:55:58.100 --> 01:55:59.261]  They're not playing ball with Obama.
[01:55:59.930 --> 01:56:06.454]  Why then are there so many people coming out from these biotech companies emailing me and telling me information, insiders telling me what's going on?
[01:56:06.795 --> 01:56:07.755]  Because the same deal.
[01:56:07.935 --> 01:56:14.319]  Monsanto and these other companies are purging the employees and the top executives and the top PR guys who aren't willing to go to the next level.
[01:56:14.600 --> 01:56:16.861]  The next level is biopharmaceutical crops.
[01:56:17.261 --> 01:56:19.863]  The next level is the vaccine components in your food.
[01:56:20.223 --> 01:56:21.544]  GMOs are nothing on
[01:56:21.544 --> 01:56:21.824]  Almost.
[01:56:21.884 --> 01:56:25.886]  I mean, it's the implemental blueprint to get us to accept this whole paradigm.
[01:56:26.106 --> 01:56:27.847]  They're going to force it down our throats because we're not.
[01:56:27.867 --> 01:56:29.568]  Except I think we can defeat it in many ways.
[01:56:29.808 --> 01:56:32.670]  But after that becomes biopharmaceutical crops.
[01:56:32.690 --> 01:56:35.011]  It becomes genetic clones of animals.
[01:56:35.031 --> 01:56:38.333]  It becomes biopharmaceutical... Well, there's already cloned animals on the shelves.
[01:56:38.533 --> 01:56:40.514]  Yeah, exactly, but it's going mainstream.
[01:56:40.554 --> 01:56:48.676]  And then we're talking things like the 2045 project, if you're familiar with that, which is essentially that everyone will be genetically modified holograms of themselves.
[01:56:48.716 --> 01:56:52.077]  And it sounds insane, but this is what these biotech companies are moving towards.
[01:56:52.117 --> 01:56:52.517]  No, no, no.
[01:56:52.617 --> 01:56:52.977]  I mean, exactly.
[01:56:52.997 --> 01:56:57.838]  The New York Times will make fun of me when I quote Google execs and Ray Kurzweil saying I said it.
[01:56:58.459 --> 01:57:00.499]  No, no, this is their plan.
[01:57:00.599 --> 01:57:03.960]  No, they're the ones launching secret black barges.
[01:57:04.460 --> 01:57:06.721]  They're the ones saying they're going to be gods, not me.
[01:57:08.081 --> 01:57:10.805]  I think they should all be rounded up, basically.
[01:57:11.146 --> 01:57:14.611]  Bill Gates in an interview said, they said, you know, what are you going to do before you die?
[01:57:14.631 --> 01:57:15.633]  He said, I'm not going to die.
[01:57:16.411 --> 01:57:18.352]  And it was real smug, like, I'm not going to die.
[01:57:18.792 --> 01:57:22.274]  They think they're going to live forever in these genetically modified bodies.
[01:57:22.474 --> 01:57:23.215]  That's what they believe.
[01:57:23.235 --> 01:57:23.715]  No, no, exactly.
[01:57:23.735 --> 01:57:27.777]  They say they're going to merge with silicone so the radiation isn't going to hurt them.
[01:57:27.837 --> 01:57:33.060]  And they don't think they need food or sustenance anymore because they'll just... And they're poisoning everything to wipe us out.
[01:57:33.140 --> 01:57:38.503]  And they'll program their brains into this genetically modified artificial body, put a chip in, and that's their...
[01:57:38.843 --> 01:57:39.503]  Consciousness.
[01:57:39.764 --> 01:57:43.486]  They believe they can transport our memories and everything into an artificial being.
[01:57:43.546 --> 01:57:45.567]  And by the way, it's not like it's a couple of them.
[01:57:45.607 --> 01:57:47.708]  This is all they say at the TED conference.
[01:57:48.309 --> 01:57:49.469]  All the top people do.
[01:57:49.750 --> 01:57:50.770]  This is their religion.
[01:57:50.930 --> 01:57:52.952]  They have major transhumanistic conferences.
[01:57:52.992 --> 01:57:54.473]  The head guys at Google are into it.
[01:57:54.513 --> 01:57:55.533]  Bill Gates is into it.
[01:57:55.953 --> 01:57:57.955]  Ray Kurzweil's been predicting it for decades.
[01:57:58.155 --> 01:57:59.816]  But look up 2045 program.
[01:57:59.836 --> 01:58:06.080]  The Russian scientists were developing this idea that first you have by 2045 you have the ultimate hologram artificial GMO.
[01:58:06.100 --> 01:58:06.780]  No, no, we've covered it.
[01:58:07.100 --> 01:58:09.162]  Yeah, by 2015, the beginnings of it.
[01:58:09.222 --> 01:58:12.825]  And they give a timetable that's actually further out so folks don't get concerned.
[01:58:12.905 --> 01:58:14.486]  And you have to be a billionaire to get into it.
[01:58:14.806 --> 01:58:16.607]  You have to pay millions upon millions of dollars.
[01:58:16.627 --> 01:58:19.069]  It'll be the elite class that gets it.
[01:58:19.449 --> 01:58:27.155]  And the peasantry, us, we'll be able to work for them to get enough money to have... And we'll get the facsimile, the control stuff.
[01:58:27.516 --> 01:58:28.636]  It'll be the new bling.
[01:58:28.676 --> 01:58:29.317]  Everyone wants it.
[01:58:29.637 --> 01:58:29.797]  Oh yeah.
[01:58:29.817 --> 01:58:30.778]  I got my odd manner.
[01:58:31.078 --> 01:58:31.738]  I'm totally cool.
[01:58:31.758 --> 01:58:32.899]  I've got a 6 and 943 chip.
[01:58:32.999 --> 01:58:38.843]  Oh yeah, I mean... And there's just gonna be... Lady Gaga will have it, or whatever the idiot is.
[01:58:39.303 --> 01:58:41.485]  I mean, not that everyone... We want your souls, is what they're saying.
[01:58:41.565 --> 01:58:41.885]  Exactly.
[01:58:41.905 --> 01:58:42.125]  Stay there.
[01:58:42.145 --> 01:58:42.766]  I wanna finish up.
[01:58:42.786 --> 01:58:47.529]  Then we're gonna give the phone number out and talk to military and police about the purge that is taking place.
[01:58:49.830 --> 01:58:51.091]  You are listening to GCN.
[01:58:51.291 --> 01:58:54.513]  Visit GCNlive.com today.
[01:58:59.071 --> 01:59:00.692]  Introducing Pro-1.
[01:59:00.952 --> 01:59:04.473]  All of your filtration in one system, portable, on-the-go.
[01:59:04.613 --> 01:59:09.015]  No more do you have two or three filters to just reduce sodium fluoride.
[01:59:09.155 --> 01:59:15.137]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:59:15.257 --> 01:59:26.041]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[01:59:26.241 --> 01:59:32.543]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[01:59:32.723 --> 01:59:49.669]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:59:50.029 --> 01:59:57.014]  Get your Pro-Pure with the new Pro-1 filters today at infowarstore.com or by calling 888-253-3139.
[02:00:02.158 --> 02:00:04.079]  Waging war on corruption.
[02:00:04.539 --> 02:00:07.341]  Alex Jones on the GCM Radio Network.
[02:00:18.050 --> 02:00:22.213]  Defending the Republic from enemies, foreign and domestic.
[02:00:22.934 --> 02:00:24.875]  It's Alex Jones.
[02:00:26.056 --> 02:00:28.298]  Yeah, I saw ABC News this morning.
[02:00:28.338 --> 02:00:34.022]  They were promoting that we'll all soon have chips on our skin and then chips in our brains and it's gonna be sold as the trendy thing.
