[00:00:00.149 --> 00:00:02.172]  You're listening to GCN.
[02:13:16.756 --> 02:13:18.677]  And your little dog, too, of course.
[02:13:19.198 --> 02:13:20.859]  Just ask Dianne Feinstein.
[02:13:23.961 --> 02:13:28.342]  Ladies and gentlemen, we have huge breaking Google News up on InfoWars.com.
[02:13:28.642 --> 02:13:30.262]  They are becoming Bilderberg.
[02:13:30.582 --> 02:13:38.184]  The passing of the torch of satanic Prometheus, of anti-Prometheus, is being transferred right now.
[02:13:38.764 --> 02:13:44.446]  UK newspaper creates illegal 3D gun, sneaks it onto trains and aircraft.
[02:13:45.549 --> 02:13:46.450]  So they can demonize it.
[02:13:46.911 --> 02:13:47.672]  That's all breaking.
[02:13:47.972 --> 02:13:51.837]  Bilderberg 2.0, the new technocratic construct in the works.
[02:13:52.378 --> 02:13:55.963]  France's socialist government moves to impose smartphone tax.
[02:13:56.504 --> 02:14:00.068]  Globalberg, global elite, transforms itself for technoc...
[02:14:02.171 --> 02:14:09.599]  That's the big breaking story with videos and photos of the Google complex at a former OSS spy base.
[02:14:10.079 --> 02:14:10.379]  U.S.
[02:14:10.419 --> 02:14:14.964]  consumers can blame Walmart for the new online sales tax when it passes.
[02:14:15.325 --> 02:14:19.549]  FEMA to stage a massive drill at Pennsylvania Amusement Park today.
[02:14:19.569 --> 02:14:22.012]  That's on the left-hand side of DrudgeReport.com.
[02:14:22.632 --> 02:14:28.894]  Also at Infowars.com, Washington Post blames gangland shooting on Second Amendment.
[02:14:29.195 --> 02:14:31.516]  I predicted it'd be gangland and indeed that's what it was.
[02:14:31.876 --> 02:14:35.957]  By the way, Watson should probably add the fact that they admit woundings from guns down 69% since 93.
[02:14:38.739 --> 02:14:42.261]  Gets from guns down 39 percent, violent crime down 49.
[02:14:42.561 --> 02:14:46.284]  The main factor, Justice Department's own numbers, gun ownership increasing.
[02:14:46.644 --> 02:14:53.189]  But the average American believes that there is more gun crime than there ever has been because of perception.
[02:14:53.589 --> 02:14:59.314]  Just like you have the perception that Google's not evil because they got pretty colors and say they're not evil.
[02:15:00.074 --> 02:15:04.976]  They have a campus with guys who drink beer and play ping pong and have socks that don't match.
[02:15:05.856 --> 02:15:11.438]  And they got Hollywood movies coming out about how, you know, you go and you join the Google team.
[02:15:11.458 --> 02:15:16.060]  I mean, what bull!
[02:15:16.961 --> 02:15:20.162]  I'm convinced if Hitler would have worn rainbow uniforms.
[02:15:21.112 --> 02:15:23.475]  And handed kids teddy bears before they shot him in the head.
[02:15:23.515 --> 02:15:24.476]  I'm not being sarcastic.
[02:15:25.357 --> 02:15:29.622]  Our media would have saluted them and said, how dare you not love Hitler?
[02:15:30.263 --> 02:15:38.412]  If Stalin would have worn maybe a pink uniform and walked around like, then everything would be fine.
[02:15:38.652 --> 02:15:39.593]  Because I'm telling you.
[02:15:40.723 --> 02:15:55.178]  If a tank ran up to your house and had, like, Lucky Charms colors on it, and, like, the military dressed like leprechauns, and showed up at your house and said, bring your children out, line them up, we're gonna shoot them, parents would come out and kill their children in front of them.
[02:15:55.519 --> 02:15:56.199]  I'm not kidding!
[02:15:56.299 --> 02:15:57.541]  I mean, it's incredible!
[02:15:57.961 --> 02:16:02.926]  As long as Eric Schmidt... Okay, I'm having a moment, I'm gonna stop right now.
[02:16:04.028 --> 02:16:06.029]  See, this stuff crashes in on me, ladies and gentlemen.
[02:16:06.049 --> 02:16:09.249]  It really crashes in on me, and it's absurdist.
[02:16:09.690 --> 02:16:12.710]  Reality is absurdist, so I start getting absurdist, and I'm out of control.
[02:16:12.890 --> 02:16:14.531]  I got all this news coming up this hour.
[02:16:15.011 --> 02:16:18.732]  I've got just... This is serious.
[02:16:18.872 --> 02:16:31.035]  I've got drills all over the country where homeschoolers, where they have drills where people attack the public school, and they'll come in with guns and point them at seven-year-old kids and say, we're going to kill you.
[02:16:31.315 --> 02:16:33.316]  We're homeschoolers against the federal government.
[02:16:34.358 --> 02:16:39.421]  In Michigan, you name it, and then the parents freak out, and they go, well, we're sorry, it's a federal grant to do this.
[02:16:40.262 --> 02:16:54.851]  They just had another one last week, unannounced, and I'm not just saying this for effect, it's true, with people going to the bathroom in their pants when men come in and say, we're going to kill you, and they engage in massive re-education camp behavior in America.
[02:16:55.651 --> 02:16:58.113]  The schools are re-education camps.
[02:17:00.199 --> 02:17:06.905]  Richard Belzer, of course, is a researcher and an author before he became a movie star and TV star.
[02:17:07.926 --> 02:17:18.575]  And BelzerBook.com, iBells.com, his new book went on the New York Times bestseller list, and I think it's the best JFK book out in over a decade, because it chronicles all the witnesses that were killed to cover it up.
[02:17:18.775 --> 02:17:21.638]  And that's the real proof of what happened, but we're not so much getting into that today.
[02:17:21.978 --> 02:17:25.141]  He was on with us for like an hour and a half extended overdrive interview.
[02:17:25.902 --> 02:17:26.882]  He's always got to guess late.
[02:17:28.153 --> 02:17:30.834]  I want guests, but I also want to be able to talk, so I kind of split it up.
[02:17:31.334 --> 02:17:34.975]  And he was there when the bombing happened, and we basically predicted everything that would then unfold.
[02:17:35.175 --> 02:17:40.396]  That there'd be drills, that the Patsy's would be connected to the NSA and CIA, all of it.
[02:17:40.436 --> 02:17:45.817]  But who would know that we would route the story so quickly, and it would blow up in spectacular fashion.
[02:17:46.218 --> 02:17:50.459]  So you've heard my Google ranting, you've heard my, all of it coming out here.
[02:17:50.599 --> 02:17:51.659]  I am in overload.
[02:17:52.499 --> 02:17:55.003]  I mean, my brain has already been rewired, man.
[02:17:55.103 --> 02:17:57.426]  And let me tell you, it's wired against this stuff.
[02:17:57.907 --> 02:18:00.230]  A lot of people get rewired to, like, submit to the tyranny.
[02:18:00.551 --> 02:18:03.175]  I'm wired into the tyranny, but it's like torture.
[02:18:03.195 --> 02:18:06.519]  You know, pain amplifiers or something.
[02:18:07.422 --> 02:18:15.905]  But it's not really like a pain, it's more of an enraged aphrodisiac of like a caged animal struggling against his incineration.
[02:18:16.125 --> 02:18:17.705]  Do you see what I'm saying, Richard Belzer?
[02:18:18.826 --> 02:18:20.266]  I see exactly what you're saying.
[02:18:20.286 --> 02:18:25.608]  The synaptic aspects of our brain are being overloaded with information that
[02:18:26.161 --> 02:18:32.803]  People like you and I have known for a long time and we're frustrated when we try to tell other people.
[02:18:33.303 --> 02:18:36.765]  I've been censored for years, Alex, from... I can't tell you how.
[02:18:36.825 --> 02:18:42.486]  I've had plugs pulled on me and I was taken off panels and... You've been talking about this stuff since the 70s.
[02:18:42.867 --> 02:18:44.027]  Yeah, you know, it's interesting.
[02:18:44.287 --> 02:18:49.649]  Your last guest made a very chilling, astute observation about how
[02:18:50.365 --> 02:18:53.166]  A different age group is fed different information.
[02:18:53.786 --> 02:19:04.131]  Like her father would not know that Monsanto, you know, was the devil, but younger people who are more tech savvy are more into that, so they give them their information.
[02:19:04.731 --> 02:19:06.552]  That is really starting to get...
[02:19:07.612 --> 02:19:08.152]  Scary.
[02:19:08.332 --> 02:19:13.953]  In the 1950s, our government in the 50s had a thing called Operation Mockingbird.
[02:19:14.453 --> 02:19:18.154]  They were already working on looking at us through televisions.
[02:19:18.574 --> 02:19:20.415]  And that was cathode ray tubes.
[02:19:21.175 --> 02:19:24.235]  Now, of course, you know, they could see us when our TVs are off.
[02:19:24.715 --> 02:19:26.656]  Now they just hide the camera in plain view.
[02:19:27.476 --> 02:19:27.716]  Yes.
[02:19:27.816 --> 02:19:30.357]  And you said before, you know, Hitler wore flowers.
[02:19:31.037 --> 02:19:36.978]  You know, Hitler didn't have to wear flowers for the bankers in the United States and the Harrimans and
[02:19:37.458 --> 02:19:42.140]  And Prescott Bush and John Kennedy's father and the DuPonts.
[02:19:42.801 --> 02:19:44.582]  You know, Hitler declared war on us.
[02:19:44.662 --> 02:19:46.503]  We didn't declare war on Germany.
[02:19:46.523 --> 02:19:52.866]  I have nightmares wondering how long we would have waited before we declared war on Hitler.
[02:19:52.926 --> 02:19:54.607]  I mean, he was in Paris in 1940.
[02:19:54.667 --> 02:19:56.107]  We still weren't at war with them.
[02:19:57.068 --> 02:19:58.809]  We were helping Hitler throughout the war.
[02:19:58.829 --> 02:20:04.091]  I want to talk about that when we come back, because I know you've written about it and it's on record, but also it shows the normalcy bias.
[02:20:04.632 --> 02:20:06.693]  We're faced by our own Hitlers today.
[02:20:07.313 --> 02:20:14.395]  HempUSA.org has a revolutionary wonder food for detoxing the body and rebuilding the immune system.
[02:20:14.695 --> 02:20:23.037]  Microplant powder can help unclog arteries and soften heart valves while removing heavy metals, virus, fungus, bacteria, and parasites.
[02:20:23.237 --> 02:20:26.778]  Plus it cleans and purifies the blood, lungs, stomach, and colon.
[02:20:26.938 --> 02:20:29.918]  Keep your body clean with Microplant Powder.
[02:20:30.319 --> 02:20:31.699]  Order today at 888-910-4367 or visit HempUSA.org.
[02:20:36.500 --> 02:20:37.561]  Hi, this is Ted Anderson.
[02:20:37.741 --> 02:20:42.124]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[02:20:42.304 --> 02:20:48.008]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[02:20:48.108 --> 02:20:51.530]  Gold has outperformed paper investments, yet no word about IRAs.
[02:20:51.750 --> 02:20:54.352]  If you would like to have gold for your retirement, call 800-686-2237.
[02:20:54.472 --> 02:20:59.375]  Don't get left behind by rising inflation and low returns.
[02:20:59.535 --> 02:20:59.836]  Call 800-686-2237.
[02:20:59.896 --> 02:21:01.177]  Secure your future and call 1-800-686-2237.
[02:21:06.680 --> 02:21:10.784]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[02:21:11.445 --> 02:21:13.587]  I want you to know some very important information.
[02:21:14.488 --> 02:21:22.816]  In 1985, President Ronald Reagan requested that carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[02:21:23.456 --> 02:21:28.361]  Now, 27 years later, carnivora capsules are used around the world to keep people healthy.
[02:21:28.991 --> 02:21:39.960]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[02:21:40.361 --> 02:21:47.367]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[02:21:48.047 --> 02:21:52.310]  Call 1-866-VENUSFLY or order from carnivora.com.
[02:21:52.330 --> 02:21:55.511]  That's C-A-R-N-I-V-O-R-A dot com.
[02:21:55.932 --> 02:21:58.853]  That's 1-866-836-8735.
[02:21:58.873 --> 02:22:02.896]  1-866-VENUSFLY or visit carnivora.com.
[02:22:03.196 --> 02:22:04.216]  Protect your immune system.
[02:22:04.477 --> 02:22:05.537]  It's the only one you've got.
[02:22:06.858 --> 02:22:10.100]  There is an increased need to support our immunity and health.
[02:22:11.138 --> 02:22:17.044]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[02:22:18.146 --> 02:22:28.957]  Our most popular silver-based products are the 32-ounce NanoSilver solutions, our 2-ounce NanoSilver nasal applicators, as well as our all-natural silver soaps.
