[00:00:03.123 --> 00:00:05.145]  You're listening to GCN.
[03:43:05.945 --> 03:43:09.127]  You've got guys that their bodies look like Navy SEALs, they act like them.
[03:43:09.428 --> 03:43:13.951]  Why would you have Navy SEALs everywhere, pretty much in quasi-uniform?
[03:43:14.391 --> 03:43:15.652]  Is that some type of cover?
[03:43:15.692 --> 03:43:16.913]  Because clearly there was a drill.
[03:43:17.870 --> 03:43:21.115]  Well, it is a cover, but you've got to remember what you're seeing now.
[03:43:21.155 --> 03:43:32.652]  What we do, what you're seeing now, and it's created in the government, and it's often created by the CIA or FEMA or the FBI even, and what it's called, it's called the theater of terrorism.
[03:43:33.172 --> 03:43:46.038]  And what they do specifically is to create an incident where a few people are killed and a lot of damage, but the most important part aren't the people who kill, it's the anxiety and the terror that's created.
[03:43:46.419 --> 03:43:48.560]  We call that the theater of terror.
[03:43:48.720 --> 03:43:51.261]  And of course, the ones who amplify that
[03:43:51.841 --> 03:43:51.981]  CIA?
[03:44:12.977 --> 03:44:14.159]  Let me ask you this.
[03:44:14.299 --> 03:44:15.661]  I've never seen Body Language.
[03:44:15.681 --> 03:44:22.951]  They were all real happy until I made my announcement and then suddenly they all started responding and freaking out and we've got the suspect.
[03:44:22.991 --> 03:44:23.532]  No we don't.
[03:44:23.852 --> 03:44:26.215]  And they all, every channel looks freaked out right now.
[03:44:26.516 --> 03:44:27.998]  This has put them into disarray.
[03:44:28.058 --> 03:44:28.679]  What's going on?
[03:44:30.045 --> 03:44:31.627]  Well, you hit it right on the head.
[03:44:31.667 --> 03:44:59.128]  The issue of the theater of terror when you create this kind of an explosion or false flag is to recreate uncertainty so that each one of the newscasters reflects that uncertainty and starts to fill in all kinds of fabrication and detail in a way that we want them to create the fear and anxiety and confusion so that the public becomes confused because they're confused and then they begin to contradict each other
[03:44:59.568 --> 03:45:02.056]  And it's like a storyline that has no sense.
[03:45:02.737 --> 03:45:15.804]  So it's a fog of war, a fog of war just to create a... It's not a fog of war, it's an intentional created fog of war on steroids because they amplify it so much that there's no sense of reality at all.
[03:45:15.904 --> 03:45:22.487]  Sure, expanding on this though, they obviously don't want us to show the drill and the government operatives there.
[03:45:22.507 --> 03:45:24.468]  They are very freaked out about this.
[03:45:25.889 --> 03:45:29.651]  Let me ask you this, why would they have people dressed like Navy SEALs everywhere?
[03:45:31.141 --> 03:45:31.521]  Why?
[03:45:31.621 --> 03:45:46.986]  Because they would assume that they could excuse that by saying, you know, these are guys who like the Marine Corps Marathon, they're interested in basically jogging and they're representing the Navy.
[03:45:47.086 --> 03:45:53.028]  In that sense, they could hide anything they want by saying, you know, the Boston Marathon ranks first.
[03:45:53.428 --> 03:46:00.653]  The Marine Marathon ranks third, so there's no issue for them in terms of rationalizing why they would have a Navy SEAL.
[03:46:01.054 --> 03:46:06.898]  That would have been part of any team, when in fact that would have been part of the stand-down and the false flag.
[03:46:07.358 --> 03:46:09.279]  That's a double whammy for the government.
[03:46:09.400 --> 03:46:13.142]  They can use that very easily, because they don't have to justify that.
[03:46:13.242 --> 03:46:21.068]  They can say, well, we have Navy guys who are able to run, we have Marine guys who are always involved, we have a Navy Yard in Boston, we have a Navy Yard
[03:46:21.528 --> 03:46:23.769]  In Portsmouth, we have a Navy Yard in Maine.
[03:46:24.149 --> 03:46:30.991]  But the real issue is that this whole issue covered the basic story of the indictment of Bush Jr.
[03:46:31.051 --> 03:46:43.074]  and two presidents for war crimes, which normally would have put them in prison and would have incarcerated them, but it took the attention totally away because nobody even listened to it.
[03:46:44.485 --> 03:46:45.466]  That was the key issue.
[03:46:45.726 --> 03:46:47.367]  Well, I'm glad I called you.
[03:46:47.467 --> 03:46:50.288]  I'm really glad I called you because I heard that on the radio.
[03:46:50.428 --> 03:46:51.209]  I knew about that.
[03:46:51.509 --> 03:46:52.609]  And it's not even news.
[03:46:52.669 --> 03:46:53.890]  It's like back of the paper.
[03:46:54.150 --> 03:46:54.470]  There it is.
[03:46:54.590 --> 03:46:54.890]  U.S.
[03:46:54.911 --> 03:46:56.271]  engaged in torture for 9-11.
[03:46:56.651 --> 03:46:57.572]  Review concludes.
[03:46:58.012 --> 03:47:04.576]  It is indisputable that the United States engaged in the practice of torture and the nation's highest officials were ultimate responsibility.
[03:47:04.636 --> 03:47:08.578]  And Obama's been caught at the Benghazi Center still doing the torture.
[03:47:09.278 --> 03:47:12.820]  I mean, this is, and it's a sweeping 577 page report.
[03:47:12.840 --> 03:47:24.968]  Bipartisan and also indicts our favorite liberal Nancy Pelosi, who comes around and tells us exactly what we should do, why we should hide our guns.
[03:47:25.028 --> 03:47:30.371]  She was one of the first liberals to really support... She's on Nancy Pelosi.
[03:47:30.411 --> 03:47:34.014]  By the way, we're raping small children in front of their parents with battery acid.
[03:47:36.243 --> 03:47:40.546]  The only woman who protested this was Jane Harman from California.
[03:47:41.206 --> 03:47:43.327]  And this was really quite amazing.
[03:47:43.407 --> 03:47:54.274]  It was approved by Condoleezza Rice, it was approved by Colin Powell, it was approved by Bush, Cheney... Are we seeing good guys in the government stand up, which you've talked about?
[03:47:54.314 --> 03:47:55.615]  I mean, I can't believe it.
[03:47:55.675 --> 03:47:57.756]  I can't believe it was hiding in plain view and I didn't get it.
[03:47:57.976 --> 03:47:59.337]  You should have demanded to come on.
[03:48:00.897 --> 03:48:03.559]  Alex, it's not intended for you to get it.
[03:48:03.739 --> 03:48:13.525]  It was intended kind of, with all due respect to you and the entire American audience, you have to be trained in what we call, you know, the subtle languages.
[03:48:13.606 --> 03:48:23.452]  It's really, we have to give gratitude to Julia Abramson of the New York Times, who kind of cued me in very quickly.
[03:48:23.552 --> 03:48:27.995]  It's not me specifically, but she did a very clever job on the New York Times
[03:48:28.015 --> 03:48:39.508]  No, but what does it signify to have a major power structure organ do this and then if they knew it's coming so they do the bombing to coincide as a cover just like he did the fake SEAL team thing over the birth certificate?
[03:48:39.868 --> 03:48:42.091]  I mean, what does this signify internally?
[03:48:43.212 --> 03:48:49.178]  So you're saying a certain part of the establishment gets they're going to lose a war with the states?
[03:49:03.499 --> 03:49:16.765]  Well, it's not only that, it's a certain part of the establishment is against exactly Obama, Bush Jr., the suppression, the false flags, and they've been showing it to guys like me in a hidden way, in a covert way.
[03:49:16.885 --> 03:49:19.326]  Yeah, I mean, let's say they're not even good people.
[03:49:19.606 --> 03:49:23.548]  They get, when there's no checks and balances, nobody's grandkids are safe.
[03:49:25.384 --> 03:49:25.804]  No.
[03:49:26.125 --> 03:49:31.835]  At this particular point of view, you have a totalitarian system run by criminals.
[03:49:32.076 --> 03:49:35.222]  I mean, they were literally indicted yesterday as criminals.
[03:49:35.242 --> 03:49:36.183]  God, I can't believe it.
[03:49:37.403 --> 03:49:39.164]  You know, I go off my gut, but also intellectual.
[03:49:39.224 --> 03:49:43.527]  I was so focused on the event analyzing it, I wasn't looking at... I know, but that's what they wanted you to do.
[03:49:43.607 --> 03:49:44.928]  No, no, no, I understand that.
[03:49:45.148 --> 03:49:45.468]  I get it.
[03:49:45.528 --> 03:49:46.149]  I fell for it.
[03:49:46.489 --> 03:49:50.612]  Everything just even crystallized to another level because I get so focused on analyzing who's behind it.
[03:49:51.172 --> 03:49:52.413]  And now it all came together.
[03:49:52.993 --> 03:49:54.975]  There is a giant power structure fight.
[03:49:55.015 --> 03:49:56.736]  This is huge that they did this.
[03:49:57.096 --> 03:49:57.536]  Huge.
[03:49:57.816 --> 03:50:06.920]  This is why I had to go on your show and why I wrote it last night and I was disturbed and I told my friends this is one of the most major indictments you've ever seen.
[03:50:07.260 --> 03:50:09.261]  It's not just Bush Jr.
[03:50:09.301 --> 03:50:12.442]  who should have been in prison and executed a long time ago.
[03:50:12.482 --> 03:50:18.384]  You're talking about Obama who's been indicted as well on a bipartisan level as well as Clinton.
[03:50:18.704 --> 03:50:24.990]  Now you talked last time you were on about how, you've talked a lot the last few months about indicting him, indicting him.
[03:50:25.230 --> 03:50:29.574]  Had you gotten rumbles from the CFR, people that aren't pure criminals, that this was coming?
[03:50:30.034 --> 03:50:31.956]  Well, you know, I left the CFR.
[03:50:31.976 --> 03:50:35.118]  The CFR is so irrelevant to what's going on.
[03:50:35.539 --> 03:50:37.620]  That's not really the power structure.
[03:50:37.821 --> 03:50:42.845]  The CFR is just for a bunch of retarded old people who have nothing else to do.
[03:50:42.865 --> 03:50:44.907]  Okay, well tell me how you knew this was coming.
[03:50:44.967 --> 03:50:45.928]  What does this signify?
[03:50:46.588 --> 03:51:01.484]  What this signifies to me is that the absolute sense of power that Obama has, and the continuation of the CIA, the FBI, FEMA, and the intelligence security is literally out of control.
[03:51:02.004 --> 03:51:08.892]  Congress does not have control over the inter- And now they've run the most ridiculous false flag ever in front of us all.
[03:51:09.614 --> 03:51:11.255]  Introducing Pro-1.
[03:51:11.515 --> 03:51:15.017]  All of your filtration in one system, portable, on-the-go.
[03:51:15.157 --> 03:51:19.559]  No more do you have two or three filters to just reduce sodium fluoride.
[03:51:19.719 --> 03:51:25.682]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[03:51:25.802 --> 03:51:36.587]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[03:51:36.787 --> 03:51:39.470]  It is the only one that does it and out of the gates!
[03:51:39.650 --> 03:51:43.113]  We have it discounted at 10% off with promo code WATER.
[03:51:43.293 --> 03:51:58.008]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[03:52:03.250 --> 03:52:11.893]  Do you suffer from low-functioning adrenal or thyroid gland?
[03:52:12.114 --> 03:52:17.836]  Did you know that mercury from your dental fillings comes off your teeth both as a vapor and as metal particles into your body?
[03:52:17.936 --> 03:52:21.677]  Wherever mercury deposits in your body, it stops cells from functioning normally.
[03:52:21.937 --> 03:52:24.759]  Animal studies show that mercury causes kidney function to drop by 60%.
[03:52:25.879 --> 03:52:26.239]  I don't know.
[03:52:43.658 --> 03:52:55.864]  After investigating most high-end whey proteins on the market, only one is the most non-denatured, the most active, the most complete, and in our opinion, the most powerful, in what nature originally put into the fresh raw whey.
[03:52:56.204 --> 03:52:57.765]  It is One World Whey.
[03:52:58.205 --> 03:52:58.625]  Call 888-988-3325.
[03:52:58.645 --> 03:52:58.845]  That's 888-988-3325.
[03:52:58.865 --> 03:52:59.726]  Or visit OneWorldWhey.com.
[03:52:59.746 --> 03:53:00.266]  That's OneWorldWhey.com.
[03:53:09.514 --> 03:53:16.596]  HempUSA.org has a revolutionary wonder food for detoxing the body and rebuilding the immune system.
[03:53:16.916 --> 03:53:25.238]  Microplant powder can help unclog arteries and soften heart valves while removing heavy metals, virus, fungus, bacteria, and parasites.
[03:53:25.438 --> 03:53:28.979]  Plus it cleans and purifies the blood, lungs, stomach, and colon.
[03:53:29.139 --> 03:53:32.120]  Keep your body clean with Microplant Powder.
[03:53:32.520 --> 03:53:33.901]  Order today at 888-910-4367 or visit HempUSA.org.
[03:53:38.701 --> 03:53:39.782]  Hi, this is Ted Anderson.
[03:53:39.942 --> 03:53:44.325]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[03:53:44.505 --> 03:53:50.229]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[03:53:50.329 --> 03:53:53.731]  Gold has outperformed paper investments, yet no word about IRAs.
[03:53:53.971 --> 03:53:56.573]  If you would like to have gold for your retirement, call 800-686-2237.
[03:53:58.835 --> 03:54:01.596]  Don't get left behind by rising inflation and low returns.
[03:54:01.736 --> 03:54:01.977]  Call 800-686-2237.
[03:54:02.037 --> 03:54:03.378]  Secure your future and call 1-800-686-2237.
[03:54:18.728 --> 03:54:22.230]  All right, I'm going to have to go and get a few hours sleep here in about 20-30 minutes.
[03:54:22.250 --> 03:54:23.271]  Dr. Pachinik will leave us.
[03:54:23.291 --> 03:54:25.232]  We're going to have Jakari Jackson and David Knight in here.
[03:54:26.353 --> 03:54:27.794]  But as Pachinik puts it, he's right.
