[00:00:00.089 --> 00:00:01.309]  Network.
[02:06:46.900 --> 02:06:53.943]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[02:06:54.543 --> 02:06:56.824]  That's SupernaturalSilver.com.
[02:06:57.384 --> 02:07:00.846]  Check out our new low prices and like us on Facebook.
[02:07:04.560 --> 02:07:04.720]  Police!
[02:07:04.740 --> 02:07:05.561]  Action!
[02:07:05.601 --> 02:07:06.522]  Tyranny is here.
[02:07:06.862 --> 02:07:10.385]  The grim future foretold in 1984 has become reality.
[02:07:10.405 --> 02:07:13.007]  It really says that the state is God.
[02:07:13.027 --> 02:07:18.471]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[02:07:18.891 --> 02:07:25.136]  This film conclusively proves the existence of a secret network of FEMA camps now being expanded nationwide.
[02:07:25.556 --> 02:07:31.101]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[02:07:31.541 --> 02:07:35.224]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[02:07:35.724 --> 02:07:39.688]  Prepare to enter the secretive world of emergency dictatorship.
[02:07:40.008 --> 02:07:45.512]  Body scanners, sound cannons, citizen spies, stage terror, and cameras on every street corner.
[02:07:45.953 --> 02:07:48.875]  It's only the beginning of the New World Order's hellish plan.
[02:07:49.516 --> 02:07:50.937]  The police state isn't coming.
[02:07:51.477 --> 02:07:51.918]  It's here.
[02:07:52.578 --> 02:07:59.587]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[02:08:04.552 --> 02:08:11.280]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[02:08:27.283 --> 02:08:27.785]  All right!
[02:08:59.073 --> 02:09:03.955]  If the Feds start confiscating assault weapons, will you turn your guns in?
[02:09:04.315 --> 02:09:05.056]  Absolutely not.
[02:09:05.116 --> 02:09:06.276]  No chance.
[02:09:07.017 --> 02:09:14.181]  I completely disagree with what President Obama said the other day and his order and all that, and I will not turn any of my guns in.
[02:09:14.381 --> 02:09:17.062]  There's nothing they can really do that will change my mind about that.
[02:09:17.562 --> 02:09:21.965]  Well, personally, I don't have any guns on me, but if I did, I probably wouldn't.
[02:09:23.359 --> 02:09:27.461]  Just a matter of protection for myself, or if I had a family, for my family.
[02:09:28.101 --> 02:09:31.043]  I don't own any guns, so I don't have any to turn in.
[02:09:33.064 --> 02:09:34.384]  Do you think other people should turn them in?
[02:09:35.065 --> 02:09:35.365]  I do.
[02:09:35.445 --> 02:09:43.429]  I think that you should follow the law, and also I'm kind of against assault weapon guns and guns in general, and I don't see that there's that much of a need for them.
[02:09:43.989 --> 02:09:47.411]  If everyone turns them in, then you won't need them to defend against other people with.
[02:09:48.072 --> 02:09:55.814]  I don't own any assault weapons, but I am a gun owner, and my guns would be in compliance with those new laws, and so it wouldn't personally affect me.
[02:09:56.854 --> 02:10:11.318]  But if I did own assault weapons, I would comply with the law, because I don't think that other than the headstrong Southern attitude that what's mine is mine, there's no reason to be owning assault weapons in a
[02:10:12.523 --> 02:10:14.205]  Um, just personal setting.
[02:10:14.405 --> 02:10:22.874]  How do you feel about President Obama bringing children on stage as he talks about gun control, yet he's killed at least 168 kids in drone attacks in Pakistan?
[02:10:23.414 --> 02:10:32.644]  I think national security and domestic security are two different issues, and that security abroad is a separate issue entirely from security inside the nation.
[02:10:32.664 --> 02:10:35.807]  I feel that's kind of, um, almost hypocritical, in a way.
[02:10:36.587 --> 02:10:37.728]  Yeah, I don't agree with that.
[02:10:37.788 --> 02:10:44.634]  I think that dragging kids into it and having them listen to all this stuff, they do need to be educated, but I think they're way too young, and I think that's wrong.
[02:10:44.654 --> 02:10:45.735]  I don't agree with that at all.
[02:10:45.995 --> 02:10:48.958]  I mean, I don't think it's fair to bring kids onto the stage as he talks about it.
[02:10:48.978 --> 02:10:55.303]  It's kind of unfair to make his point that way, but I think a life's a life and it shouldn't be lost either way.
[02:10:55.563 --> 02:10:58.306]  So, I think it needs to be on both sides.
[02:10:59.587 --> 02:11:02.990]  It needs to value the life of the children as much as, you know, Pakistani civilians.
[02:11:03.661 --> 02:11:11.588]  Maybe he feels bad about all the kids that he has unintentionally killed and he's trying to make up for that by saying that, you know, by bringing the kids on stage.
[02:11:12.489 --> 02:11:24.933]  No one is... He's not... In the way of asking the question, that way you're making the blame go specifically on a single person, on the President of the United States, when it's a much more complicated and complex issue.
[02:11:25.353 --> 02:11:29.375]  And then in those sort of situations, you can't place the blame on one person.
[02:11:29.655 --> 02:11:32.416]  Yes, people have died, but people die in any sort of conflict.
[02:11:33.136 --> 02:11:38.578]  I don't personally agree with our presence in the Middle East, but I'm going to support our President and the sort of decisions he makes.
[02:11:38.918 --> 02:11:41.059]  And I think that having drones in the Middle East
[02:11:42.279 --> 02:11:43.720]  No, I don't think it's un-American.
[02:11:43.740 --> 02:11:48.363]  Just because I think that within America, each state does have its right to make their own laws.
[02:11:48.383 --> 02:11:49.964]  I don't think that it's un-American.
[02:11:49.984 --> 02:11:50.244]  I find that
[02:12:13.473 --> 02:12:22.995]  States, when they have enough reason to stray away from the national government, it is their right to do that.
[02:12:23.295 --> 02:12:32.617]  I guess it would be considered un-American to push the feds back because these are the same people that we expect to protect us, the same people who we expect to watch our homeland security.
[02:12:32.637 --> 02:12:37.038]  Okay, and lastly, can you recite the Second Amendment?
[02:12:37.058 --> 02:12:38.838]  The Second Amendment.
[02:12:39.773 --> 02:12:40.794]  No, I cannot at this point.
[02:12:41.514 --> 02:12:42.475]  I forgot, clearly.
[02:12:42.595 --> 02:12:44.217]  I don't know the first one.
[02:12:44.657 --> 02:12:45.338]  Uh, freedom of speech.
[02:12:45.858 --> 02:12:49.000]  Second one, uh, should be, uh, right to the press, isn't it?
[02:12:49.901 --> 02:12:50.462]  Right to press.
[02:12:50.862 --> 02:12:53.144]  Or, uh, yeah, it's probably that.
[02:12:53.464 --> 02:12:54.765]  I should feel ashamed of myself, though.
[02:12:55.045 --> 02:12:55.806]  Wanting to be a lawyer.
[02:12:56.346 --> 02:12:56.527]  Yeah.
[02:12:57.447 --> 02:12:58.388]  The right to bear arms.
[02:12:59.029 --> 02:13:00.490]  Every citizen should have the right to bear arms.
[02:13:01.991 --> 02:13:04.373]  And it mentions in there something about a militia.
[02:13:06.114 --> 02:13:07.015]  Uh, I don't.
[02:13:07.295 --> 02:13:07.916]  I used to know it.
[02:13:07.936 --> 02:13:09.117]  I'm sorry.
[02:13:10.106 --> 02:13:10.806]  Uh, the right to bear arms?
[02:13:13.068 --> 02:13:16.169]  Okay, and it mentions something about a militia in the Second Amendment.
[02:13:17.050 --> 02:13:17.490]  Oh, okay.
[02:13:17.710 --> 02:13:18.831]  Uh, well, my bad.
[02:13:19.751 --> 02:13:21.392]  Uh, no, I have no idea what it is.
[02:13:21.412 --> 02:13:22.613]  Could you say it to me?
[02:13:24.974 --> 02:13:25.515]  I cannot.
[02:13:25.935 --> 02:13:28.716]  Reporting for InfoWars Nightly News, I'm David Ortiz.
[02:13:43.626 --> 02:13:50.930]  There will be pundits and politicians and special interest lobbyists publicly warning of a tyrannical, all-out assault on liberty.
[02:13:52.390 --> 02:13:55.392]  Alex Jones here for Infowars.com with a special report.
[02:13:55.972 --> 02:14:06.137]  Most people that watch television or even YouTube know that last Monday I debated Piers Morgan and got in his face and said, look, you're coming for our guns to enslave us.
[02:14:06.577 --> 02:14:08.738]  America is becoming a police state tyranny.
[02:14:09.238 --> 02:14:09.819]  Back off!
[02:14:10.936 --> 02:14:11.876]  Hitler took the guns.
[02:14:12.157 --> 02:14:13.177]  Stalin took the guns.
[02:14:13.477 --> 02:14:14.337]  Mao took the guns.
[02:14:14.517 --> 02:14:15.858]  Fidel Castro took the guns.
[02:14:16.118 --> 02:14:17.259]  Hugo Chavez took the guns.
[02:14:17.439 --> 02:14:22.701]  And I'm here to tell you, 1776 will commence again if you try to take our firearms.
[02:14:22.881 --> 02:14:27.183]  Doesn't matter how many lemmings you get out there on the street begging for them to have their guns taken.
[02:14:27.403 --> 02:14:28.703]  We will not relinquish them.
[02:14:28.903 --> 02:14:29.884]  Do you understand?
[02:14:30.864 --> 02:14:35.026]  Two days later, Ron Paul came on my show, outgoing congressman, and he agreed.
[02:14:35.066 --> 02:14:38.527]  He said if they come to the guns, it's going to cause a civil war, 1776, part two.
[02:14:41.550 --> 02:14:43.134]  Will you turn in your semi-autos?
[02:14:44.346 --> 02:14:49.468]  Well, uh, I might not even have anything to turn in for, uh, for that purpose.
[02:14:49.808 --> 02:14:52.249]  But, uh, I don't think the American people will.
[02:14:52.269 --> 02:14:56.070]  I've always assumed that the line in the sand may well be drawn.
[02:14:56.090 --> 02:15:08.875]  Uh, if the federal agent marches in, uh, unannounced, and they say, well, give me your gun and give me your gold, I don't think, uh, they'll, we'll do that, uh, you know, calmly.
[02:15:08.895 --> 02:15:12.416]  I think the American people, uh, will highly resent it and resist.
[02:15:13.959 --> 02:15:24.274]  Now, as soon as I got off Piers Morgan, the White House released a press release and said they were watching and responded to our petition, your petition, to deport Piers Morgan
[02:15:24.704 --> 02:15:30.809]  for engaging in political subterfuge and trying to overthrow our Bill of Rights and Constitution.
[02:15:31.129 --> 02:15:32.250]  So we know they were watching.
[02:15:32.570 --> 02:15:36.733]  It became the biggest story in the country and the biggest story on Twitter for two days straight.
[02:15:36.934 --> 02:15:40.036]  It's had like 15 million views online on YouTube alone.
[02:15:40.056 --> 02:15:41.377]  So we know the White House is watching.
[02:15:41.978 --> 02:15:51.145]  We also know that it's come out in Homeland Security documents that myself and Matt Drudge have been basically investigated and surveilled and are in secret documents.
[02:15:51.585 --> 02:15:51.865]  I don't know.
[02:16:08.897 --> 02:16:18.406]  And they say that... Alright, ladies and gentlemen, we had some technical difficulties with the Skype, but he's with us via phone, so we were doing a retransmission of some special reports there for the rest of the hour.
[02:16:18.927 --> 02:16:19.847]  He's a busy guy.
[02:16:20.588 --> 02:16:26.273]  Cenk Uygur, of course, founder and host of the Young Turks, theyoungturks.com, is on with us.
[02:16:26.514 --> 02:16:30.598]  He, of course, left MSNBC for several different reasons we're going to talk about.
[02:16:30.618 --> 02:16:33.881]  He went over to Current TV with Al Gore involved.
[02:16:34.341 --> 02:16:39.864]  And the Hyatt's and others, and then now that's been bought out by Al Jazeera, and he joins us.
[02:16:39.904 --> 02:16:55.913]  He has one of the biggest media networks on the internet out there, probably only rivaled by Infowars.com or what Glenn Beck has developed over there with The Blaze, and then of course there's the big granddaddy of all the real alternative media, and that's DrudgeReport.com.
[02:16:56.674 --> 02:16:58.415]  But, Cenk, it is good to have you on with us.
[02:16:58.435 --> 02:17:00.516]  I was looking forward to the full hour, but you promised to come back
[02:17:00.976 --> 02:17:07.439]  Soon, as soon as we can get your Skype going for the TV viewers, but the radio listeners out there are excited to hear you on the broadcast.
[02:17:07.719 --> 02:17:11.121]  Where should we begin in this discussion today?
[02:17:12.502 --> 02:17:13.382]  You tell me, Alex.
[02:17:13.462 --> 02:17:19.085]  We can talk policy, we can talk shows, politics, you let me know.
[02:17:19.865 --> 02:17:21.046]  Let's talk about you a little bit.
[02:17:21.066 --> 02:17:23.447]  Most of the audience knows who you are, but I mean, how did you get started?
[02:17:23.487 --> 02:17:24.788]  How did you form your political beliefs?
[02:17:26.752 --> 02:17:27.393]  Good question.
[02:17:27.493 --> 02:17:31.216]  So, when I was growing up, I was a liberal Republican in the Northeast.
[02:17:31.256 --> 02:17:34.379]  That, of course, doesn't exist anymore, but it did back in the day.
[02:17:34.519 --> 02:17:35.640]  Voted for Tom Kane.
[02:17:35.780 --> 02:17:41.625]  Not voted for, I was too young, but supported Tom Kane, Whitman, etc., right?
