[00:00:02.304 --> 00:00:04.326]  You're listening to GCN.
[02:03:40.779 --> 02:03:53.282]  You know, that's what's so insane about all of this, Max, is that I study this 18 hours a day, as I know you do, and it's so crazy, I can't even believe it at this point.
[02:03:53.563 --> 02:03:55.263]  And it only gets crazier each day.
[02:03:55.543 --> 02:03:56.643]  I appreciate your call, Mike.
[02:03:57.304 --> 02:04:00.744]  We're going to come back and take more calls here.
[02:04:00.805 --> 02:04:02.125]  My phone just went crazy.
[02:04:03.570 --> 02:04:25.386]  and just answered and just went nuts my phone was just sitting here and it just just picked up and uh... and uh... went to some kind of crazy wasn't even touching it my phone is just gone my phone is just gone completely insane guys will you take my phone out of the room please thank you I'm gonna try to reset my thought and find out that that was bizarre
[02:04:29.330 --> 02:04:33.594]  Yeah, it's like the announcement that they're going to have government-forced announcements over your phones.
[02:04:34.074 --> 02:04:34.955]  NSA two-way.
[02:04:34.995 --> 02:04:45.522]  I'm going to try to come back and... I'm talking about how the world's gotten so bizarre and crazy I can't even deal with it anymore and my phone just starts like making... Like I was on the top of a mountain or something.
[02:04:48.845 --> 02:04:49.886]  I'm sure it's just a glitch.
[02:04:50.606 --> 02:04:53.949]  Let me reset there and come back with Max Keiser to try to ask that question again.
[02:04:53.969 --> 02:04:54.629]  I go to Jay.
[02:04:56.089 --> 02:05:00.258]  Kathy, Brendan, Paul, and many others, toll free number to join us, 800-259-9231.
[02:05:00.278 --> 02:05:01.160]  Welcome to Planet Crazy!
[02:05:09.130 --> 02:05:11.031]  In the last two years alone, the U.S.
[02:05:11.071 --> 02:05:13.612]  has seen huge losses to our food supply.
[02:05:13.892 --> 02:05:18.673]  In 2011, storms and floods raged across the U.S., costing us $20 billion in lost crops alone.
[02:05:18.893 --> 02:05:22.655]  In 2012, we saw the largest drought in the country in more than 50 years.
[02:05:22.915 --> 02:05:26.636]  You may think out of sight, out of mind, and so you don't think you will be affected.
[02:05:26.816 --> 02:05:27.997]  The fact is, you are.
[02:05:28.197 --> 02:05:28.977]  We all are.
[02:05:29.217 --> 02:05:31.518]  Food shortages drive prices up for everyone.
[02:05:31.838 --> 02:05:40.125]  You might not be able to control Mother Nature, but you can control your food prices by freezing the cost and availability of your food supply with eFoodsDirect.
[02:05:40.325 --> 02:05:41.546]  Be prepared before you need it.
[02:05:41.726 --> 02:05:44.889]  With nutrient-dense food you can store for up to 25 years.
[02:05:45.169 --> 02:05:47.411]  You can hope for the best, but hope won't feed you.
[02:05:47.551 --> 02:05:51.935]  Do what I've done and get your own supply of the best storable foods out there from eFoodsDirect.
[02:05:52.075 --> 02:05:57.940]  Call 800-409-5633 or visit them on the web at eFoodsDirect.com forward slash Alex.
[02:05:59.000 --> 02:06:10.304]  I had tried everything.
[02:06:10.364 --> 02:06:12.504]  I'd cut back the amount of food I was eating.
[02:06:12.725 --> 02:06:15.425]  I was lifting weights and jogging, but nothing was working.
[02:06:15.845 --> 02:06:20.327]  My body was literally starving for minerals and trace elements as well as key vitamins.
[02:06:20.667 --> 02:06:27.049]  And as soon as I had that, I immediately could eat half of what I was eating previously and be satisfied.
[02:06:27.529 --> 02:06:38.015]  Now, there are hundreds of great products at Infowarsteam.com, but I want to point out the three that have helped me lose 37 pounds in just two months.
[02:06:38.755 --> 02:06:42.878]  Products like Beyond Tangy Tangerine, Pollen Burst, and Rebound.
[02:06:43.218 --> 02:06:49.261]  When I started taking the Tangy Tangerine and other products every day, I lost more than 37 pounds in just two months.
[02:06:49.481 --> 02:06:50.622]  Now, that's results.
[02:06:51.042 --> 02:07:03.175]  I want to challenge my listeners to go to Infowarsteam.com and to order just three of their products and you will see the changes in the way you look, feel, and in your appetite almost immediately.
[02:07:03.575 --> 02:07:05.798]  Start your journey to health and wellness today.
[02:07:06.118 --> 02:07:07.379]  Infowarsteam.com
[02:07:08.982 --> 02:07:10.603]  Introducing Pro-1.
[02:07:10.863 --> 02:07:14.366]  All of your filtration in one system, portable, on-the-go.
[02:07:14.506 --> 02:07:18.929]  No more do you have two or three filters to just reduce sodium fluoride.
[02:07:19.049 --> 02:07:25.053]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[02:07:25.173 --> 02:07:35.981]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[02:07:36.141 --> 02:07:42.447]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[02:07:42.647 --> 02:07:57.380]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[02:07:57.540 --> 02:07:58.621]  Watch me!
[02:07:58.641 --> 02:07:59.021]  Watch me!
[02:07:59.041 --> 02:07:59.361]  I got it!
[02:07:59.381 --> 02:08:00.041]  Watch me!
[02:08:22.503 --> 02:08:23.044]  I got it.
[02:08:23.865 --> 02:08:24.326]  Hey!
[02:08:25.428 --> 02:08:27.912]  I got something that makes me wanna shout.
[02:08:28.974 --> 02:08:31.918]  I got something that tells me what it's all about.
[02:08:31.938 --> 02:08:33.801]  I got soul, and I'm super bad.
[02:08:44.107 --> 02:08:46.208]  Monday through Friday, we're here, folks.
[02:08:46.848 --> 02:08:48.309]  Weekdays, 12 noon to 3 p.m.
[02:08:48.369 --> 02:08:52.270]  Eastern, we have InfoWorks Nightly News, 7 o'clock every evening.
[02:08:52.290 --> 02:08:57.932]  As we went to break, I was trying to get the question out to Max Keiser before we go back to your calls.
[02:08:57.972 --> 02:09:00.813]  He joins us now from the U.K.
[02:09:02.254 --> 02:09:05.655]  A great financial and geopolitical analyst, in my view.
[02:09:07.100 --> 02:09:13.224]  That I study this stuff, I don't want to exaggerate, I don't work as hard as I used to, maybe 16 hours a day.
[02:09:13.784 --> 02:09:17.166]  Some days I work 20 hours a day, but on average about 16 hours a day.
[02:09:19.145 --> 02:09:22.007]  And I mean, I know I'm telling the truth.
[02:09:22.227 --> 02:09:23.708]  I know I'm very accurate.
[02:09:23.888 --> 02:09:31.012]  I know, as crazy as this show sounds, that unfortunately I'm overall telling the truth.
[02:09:31.592 --> 02:09:32.653]  I'm trying to tell the truth.
[02:09:32.673 --> 02:09:37.335]  I try to disprove what I'm saying and it just gets crazier and crazier.
[02:09:37.836 --> 02:09:39.276]  So I look out into the future.
[02:09:39.677 --> 02:09:43.919]  Yes, the technocrats have the NSA spying and have all the economic insider data.
[02:09:44.379 --> 02:09:46.901]  Yes, they've got these militaries and yes, they've got
[02:09:47.461 --> 02:09:48.684]  But I talked to the military.
[02:09:48.724 --> 02:09:49.666]  Most of them are waking up.
[02:09:49.746 --> 02:09:50.548]  I talked to the public.
[02:09:50.969 --> 02:09:51.711]  They're waking up.
[02:09:52.631 --> 02:09:55.813]  Confidence in newspapers is an all-time record low.
[02:09:55.853 --> 02:09:57.854]  Confidence in Obama, all-time low.
[02:09:58.275 --> 02:10:00.476]  17 points lost last month by under 30s.
[02:10:00.536 --> 02:10:01.937]  I mean, he's just imploding.
[02:10:03.898 --> 02:10:06.079]  Congress, lowest approval rating of 10% ever.
[02:10:06.199 --> 02:10:12.183]  I've seen one of nine, but Salon and others and Breitbart say it's 10.
[02:10:13.344 --> 02:10:14.685]  Gallup says that's the lowest ever.
[02:10:15.365 --> 02:10:19.988]  So there's some positive things, but it's kind of like Greece or Spain or Mexico.
[02:10:20.028 --> 02:10:21.249]  You know the government's corrupt, but
[02:10:21.849 --> 02:10:27.898]  It just kind of settles into the police wear a black mask, you're a slave, sewage runs down the street.
[02:10:28.539 --> 02:10:31.923]  And then up on the hill and palaces, the rich people live up there.
[02:10:32.705 --> 02:10:37.191]  And so is there a way to extricate ourselves from this madness because
[02:10:38.055 --> 02:10:46.919]  Because, I mean, things are getting crazy so much faster, it's almost like a quickening or a singularity of corruption, Max.
[02:10:47.580 --> 02:10:50.541]  Do you see a light at the end of the tunnel, a way to get out of this?
[02:10:50.701 --> 02:10:53.082]  And if we don't, how do you see it ending?
[02:10:54.883 --> 02:11:07.109]  Well, I thought it was very interesting, referring back to the Edward Snowden comments today, when asked about encryption, he said that encryption does work, encryption does
[02:11:07.774 --> 02:11:09.114]  Keep the snoops at bay.
[02:11:10.215 --> 02:11:15.936]  And immediately it got me, you know, thinking again about Bitcoin, which is a cryptocurrency.
[02:11:15.956 --> 02:11:17.677]  It's a completely encrypted currency.
[02:11:18.757 --> 02:11:31.541]  And I really believe that this is going to help us get to the promised land by having an economy outside of the Wall Street's ability to corrupt it.
[02:11:32.546 --> 02:11:37.788]  And that doesn't say that Bitcoin can't be used in elaborate products.
[02:11:38.048 --> 02:11:50.733]  I'm sure at some point it will, but the underlying source code of Bitcoin is incorruptible, thanks to the genius of its creation, which I think is going to go down in history as one of the most ingenious inventions ever.
[02:11:50.913 --> 02:11:52.294]  Right there with the light bulb and
[02:11:53.994 --> 02:12:00.676]  A lot of you other ingenious inventions and so I think that Bitcoin is came at the right time.
[02:12:01.037 --> 02:12:02.937]  It's a path to salvation.
[02:12:02.957 --> 02:12:05.098]  Okay, that's a good to Rosie glow on it.
[02:12:05.718 --> 02:12:09.339]  And we had confirmation today from Edward Snowden that encryption does work.
[02:12:09.399 --> 02:12:11.660]  It is a powerful force against government intrusion.
[02:12:12.469 --> 02:12:15.250]  Well, what it makes them do is have to spend more time cracking it.
[02:12:16.070 --> 02:12:20.871]  And so we shouldn't just make it easy for them, and we shouldn't use Facebook, we shouldn't use Twitter.
[02:12:21.551 --> 02:12:24.572]  I use it, but as a way to jack in and fight the system.
[02:12:24.872 --> 02:12:36.214]  But as a general public, Google, all of it, whatever you can do using a proxy like startpage.com, whatever you can do to not make it easy on them is key.
[02:12:36.294 --> 02:12:38.655]  My problem is, we run advertising.
[02:12:39.674 --> 02:12:45.516]  And the last three companies that we've used to run our advertising software get bought by Google.
[02:12:45.936 --> 02:12:50.198]  So, Max, what do you do when the monopoly just buys everything up?
[02:12:50.238 --> 02:12:58.521]  I think that goes back to the last caller saying, what do you do when they own the whole economy and it's impossible to even operate outside of their system?
[02:12:58.621 --> 02:13:02.262]  That's what Monsanto and all of them admit they're going for.
[02:13:03.243 --> 02:13:11.290]  Yeah, I admit that that's a growing problem, because the money used to buy up all the assets is gifted to them through 0% interest rates.
[02:13:11.310 --> 02:13:14.612]  And that's one of the problems of having 0% interest rates.
[02:13:14.672 --> 02:13:16.934]  It leads to what are called malinvestments.
[02:13:17.254 --> 02:13:19.276]  They're malinvestments for society at large.
[02:13:19.336 --> 02:13:21.218]  It's great if you're an insider and a kleptocrat.
[02:13:21.818 --> 02:13:26.461]  But if you're somebody who's not, it really has to be classified as a malinvestment.
[02:13:26.801 --> 02:13:30.823]  But we are, as I point out in my article for InfoWars today, exclusive, I might add.
[02:13:31.603 --> 02:13:39.847]  There is also crowdfunding, which is interesting because you are bypassing the usual routes of money raising.
[02:13:40.628 --> 02:13:48.312]  And a lot of interesting projects are now being financed using crowdfunding platforms, which are outside of the machinations of Wall Street.
[02:13:49.072 --> 02:13:52.394]  So I think that's another alternative economic model that's rising.
[02:13:52.634 --> 02:13:58.878]  If you combine the two, with Bitcoin and crowdfunding, which is something that's an interesting combination, I think that would be a powerful force.
[02:13:59.498 --> 02:14:14.727]  It requires a lot of out-of-the-box thinking, a lot of technologically aware thinking, and I just don't want to throw in the towel and say that we're all going to be living in this NSA pre-crime bubble of casino gulagism.
