[00:00:02.782 --> 00:00:04.806]  You're listening to GCN.
[02:12:18.676 --> 02:12:19.076]  Might be.
[02:12:19.136 --> 02:12:22.899]  Because it doesn't seem like they were serious in actually implementing a Medicare system.
[02:12:22.919 --> 02:12:24.500]  And you're right.
[02:12:24.540 --> 02:12:24.961]  The code.
[02:12:25.862 --> 02:12:34.168]  After the rollout, there were programmers that went on bulletin boards asking for help on programs that they had been working on for this system.
[02:12:34.489 --> 02:12:35.249]  All of them Indian.
[02:12:35.690 --> 02:12:39.173]  CGI has over 10,000 programmers in the country of India.
[02:12:39.850 --> 02:12:45.792]  And they're doing very basic programming in a language that only runs on the front end, that is, your computer.
[02:12:45.812 --> 02:12:51.433]  So when you log on to Obamacare, the programs are downloaded to your computer and run, and then ship the data back.
[02:12:51.773 --> 02:12:53.674]  It's a very cheap and easy way of doing it.
[02:12:54.094 --> 02:12:58.215]  And that's fine if you have 10 or 20 users, but if you have millions, it just isn't going to work.
[02:12:58.575 --> 02:13:00.796]  And that's why the architecture can't support it.
[02:13:01.556 --> 02:13:08.858]  But to have a company whose employees are asking for help from the general public on fixing their problems is absurd.
[02:13:09.418 --> 02:13:12.899]  If you go through the code, there are fundamental misspellings in there.
[02:13:13.699 --> 02:13:14.980]  You know, this shouldn't be happening.
[02:13:15.000 --> 02:13:16.380]  This should be a professional company.
[02:13:16.740 --> 02:13:26.623]  And that company, CGI, that worked for the government of Canada about seven years ago, was fired because of incompetence and not delivering what they had wanted.
[02:13:27.343 --> 02:13:33.625]  So why did we choose a Canadian company when there are plenty of American companies that are very technically competent in this area?
[02:13:34.205 --> 02:13:34.745]  I have no idea.
[02:13:35.489 --> 02:13:36.530]  Well that's another issue.
[02:13:36.550 --> 02:13:41.757]  Consumer Reports is now saying don't go to the website because you can basically have your identity stolen on it.
[02:13:41.857 --> 02:13:42.337]  Absolutely.
[02:13:42.878 --> 02:13:43.239]  Absolutely.
[02:13:43.679 --> 02:13:44.760]  And it's not just the website.
[02:13:45.041 --> 02:13:51.349]  You don't even know if it's a legitimate website because there are so many examiners that can have their own websites.
[02:13:52.711 --> 02:13:54.532]  And, uh, sorry, that's my telephone here.
[02:13:54.572 --> 02:13:55.333]  Hey, it kind of sounds cool.
[02:13:55.353 --> 02:13:56.113]  It's like Star Trek-y.
[02:13:56.153 --> 02:13:56.994]  Let me turn this sucker off.
[02:13:57.014 --> 02:14:02.658]  So, there's, there's so many, um, uh, examiner sites that anybody can put together.
[02:14:03.318 --> 02:14:07.841]  And the, um, uh, the sites can be made by hackers.
[02:14:07.861 --> 02:14:08.962]  They can steal your identity.
[02:14:09.022 --> 02:14:10.903]  They can ask for your social security number.
[02:14:11.424 --> 02:14:13.545]  And the following day, your bank account's going to be empty.
[02:14:14.145 --> 02:14:22.431]  And, and this is going to cost consumers, in terms of lost income and identity theft, more than the entire Obamacare package costs to implement.
[02:14:24.332 --> 02:14:29.694]  Unbelievable, and Obama came out today, I forget the exact quote, let me look at DrudgeReport.com and find it.
[02:14:30.254 --> 02:14:35.516]  He came out and called it a good deal and that it's exceeding expectations.
[02:14:36.243 --> 02:14:38.724]  Well, I mean, I don't know whose expectations those would be.
[02:14:38.744 --> 02:14:40.844]  Does that win the BS award of all time?
[02:14:40.864 --> 02:14:46.485]  Well, I think so, unless your expectations are dramatically lower than any sane person would want to have.
[02:14:46.926 --> 02:14:48.366]  So, really, that makes no sense.
[02:14:48.526 --> 02:14:58.848]  What would the expectations be if, in fact, when it rolled out, you couldn't log on, you couldn't get support, there was no security, and it was crashing every three minutes?
[02:14:59.469 --> 02:15:02.369]  What expectations could you possibly have that it met?
[02:15:03.069 --> 02:15:03.790]  I have no clue.
[02:15:04.230 --> 02:15:05.070]  That is definitely bullshit.
[02:15:06.424 --> 02:15:09.052]  And again, John McAfee is our guest in studio.
[02:15:09.975 --> 02:15:12.102]  Going back here then to understand this.
[02:15:13.519 --> 02:15:25.784]  The Republican committee chair calls you up and says help us fix it and they want you to just tell them over the phone how to fix something that's like many times more complex than landing probably the Mars rover on the moon.
[02:15:26.104 --> 02:15:35.307]  Something this complex with all these different hundreds of millions of people that are supposed to use it with all these interfaces and all these exchanges and nobody's ever made something like this work before from what I've been told.
[02:15:35.527 --> 02:15:35.907]  Right.
[02:15:35.987 --> 02:15:38.468]  And then they want you over the phone to tell them how to do it.
[02:15:38.488 --> 02:15:38.709]  Right.
[02:15:39.149 --> 02:15:39.869]  What did you say to them?
[02:15:40.169 --> 02:15:42.652]  Well, first of all, it wasn't the committee chairman.
[02:15:42.672 --> 02:15:47.997]  It was the lawyer for the committee, Sean Hayes, who contacted me and he was very flattering.
[02:15:48.017 --> 02:15:51.961]  He said, I'm sure this won't be a heavy lift for you with the managerial expertise and all of this.
[02:15:52.902 --> 02:15:53.802]  I said, well, OK.
[02:15:54.143 --> 02:15:55.864]  And then he said, but I can't pay you expenses.
[02:15:55.924 --> 02:15:56.865]  I go, well, OK.
[02:15:56.905 --> 02:15:57.846]  I mean, I'm a good American.
[02:15:58.267 --> 02:15:59.128]  You need help, I'll help.
[02:15:59.808 --> 02:16:07.013]  Then when it got down to, you know, we can't get the committee members all together, can you do this over the phone, I realized that they're not even serious.
[02:16:07.073 --> 02:16:07.834]  I never even responded.
[02:16:08.154 --> 02:16:09.495]  This was an email, this last one.
[02:16:09.595 --> 02:16:11.196]  They wanted you as a PR name.
[02:16:11.276 --> 02:16:11.917]  As a PR name.
[02:16:11.957 --> 02:16:16.620]  Say we contacted John McAfee and he's given us great advice and don't worry, everything's going to be fine.
[02:16:16.840 --> 02:16:17.260]  But it's not.
[02:16:17.660 --> 02:16:18.801]  And so I don't want to be involved.
[02:16:18.861 --> 02:16:20.663]  Did you give him the advice you gave Art Lister?
[02:16:20.703 --> 02:16:21.103]  Scrap it?
[02:16:21.971 --> 02:16:22.611]  Well, they know that.
[02:16:22.632 --> 02:16:24.534]  I've been saying that in the press for a week now.
[02:16:25.636 --> 02:16:26.617]  So yeah, they have to scrap it.
[02:16:26.677 --> 02:16:27.718]  And they're not going to listen to that.
[02:16:28.199 --> 02:16:29.521]  Or at least scrap the front end.
[02:16:30.162 --> 02:16:33.066]  Well, how do you have a website based on a law?
[02:16:33.466 --> 02:16:35.349]  It's got to follow this cockamamie law.
[02:16:35.929 --> 02:16:37.271]  Well, that's the other problem here.
[02:16:37.612 --> 02:16:39.114]  Technology within the government.
[02:16:39.918 --> 02:16:44.824]  There are 6,000 pages of regulations for how you develop technological programs.
[02:16:45.485 --> 02:16:47.908]  And it takes years to write those regulations.
[02:16:48.369 --> 02:16:54.797]  Technology is an area where every year you throw your cell phone away because it's out of date and you get a new one with new features.
[02:16:55.077 --> 02:16:57.240]  Technology is advancing rapidly.
[02:16:57.620 --> 02:16:59.181]  The regulations are years old.
[02:16:59.501 --> 02:17:04.823]  How on earth can you develop a high-tech program using regulations that take three years to write?
[02:17:05.243 --> 02:17:06.464]  That's the fundamental problem.
[02:17:06.784 --> 02:17:07.704]  It has to be simplified.
[02:17:07.724 --> 02:17:08.845]  Throw the regulations out.
[02:17:09.225 --> 02:17:11.186]  Trust the people that you're contracting with.
[02:17:12.126 --> 02:17:14.707]  Get American companies to produce the thing.
[02:17:14.727 --> 02:17:16.708]  And let's get real here.
[02:17:17.503 --> 02:17:25.148]  Well, there are laws that most of our tech that's government-funded should come from the U.S., but they religiously ignore it because of globalism.
[02:17:25.188 --> 02:17:28.811]  They want to de-industrialize this country so they can pick the winners and losers.
[02:17:29.391 --> 02:17:29.871]  Absolutely.
[02:17:30.212 --> 02:17:30.592]  Absolutely.
[02:17:30.912 --> 02:17:34.114]  But given that, then you can't complain when your systems don't work.
[02:17:34.375 --> 02:17:38.057]  You can't complain when... And I'm not putting down Indians, by the way, or India.
[02:17:38.337 --> 02:17:40.519]  They are very intelligent people and great programmers.
[02:17:41.039 --> 02:17:44.380]  But CGI takes them and puts them through a three month training class.
[02:17:44.780 --> 02:17:45.281]  Three months.
[02:17:45.761 --> 02:17:47.821]  And expects them to now produce miracle code.
[02:17:48.062 --> 02:17:48.742]  It doesn't work that way.
[02:17:48.762 --> 02:17:50.162]  And then connect it with all the other code.
[02:17:50.322 --> 02:17:51.423]  And connect it with all the other code.
[02:17:51.463 --> 02:17:53.504]  It's like, sure, that's a very cheap way of doing it.
[02:17:53.784 --> 02:17:55.104]  And you're going to get a lot of code.
[02:17:55.384 --> 02:17:56.625]  But then how on earth do you fix it?
[02:17:56.965 --> 02:17:57.645]  This is the problem.
[02:17:57.765 --> 02:18:01.947]  But I've talked to programmers that say, and now it's in the news, that it's just gibberish, a lot of it.
[02:18:02.207 --> 02:18:04.188]  Like people just gave up and delivered crap.
[02:18:04.448 --> 02:18:06.388]  They did because they were under the gun for time.
[02:18:06.408 --> 02:18:07.029]  It has to be done.
[02:18:07.049 --> 02:18:07.589]  It has to be done.
[02:18:07.629 --> 02:18:08.349]  I know how that works.
[02:18:08.369 --> 02:18:12.031]  You're a programmer and you don't even understand what the problem is and you're trying to fix it.
[02:18:12.431 --> 02:18:14.592]  And your boss says, get it done by Friday.
[02:18:14.992 --> 02:18:20.374]  Well, you get it done by Friday and you turn it and you hope no one ever runs that program to find out that it doesn't work.
[02:18:20.414 --> 02:18:22.235]  That's like homework you do on the school bus.
[02:18:22.295 --> 02:18:22.655]  That's it.
[02:18:23.295 --> 02:18:24.076]  On the way, on the way.
[02:18:24.096 --> 02:18:26.118]  You're scribbling as fast as you can go.
[02:18:26.239 --> 02:18:27.800]  I hope, I hope the teacher doesn't read this.
[02:18:28.501 --> 02:18:32.245]  But unfortunately, we do on these programs and we are going to get found out.
[02:18:32.285 --> 02:18:36.209]  Well yeah, I mean it's not like Common Core where they teach the kids 2 plus 2 equals 4.
[02:18:36.810 --> 02:18:38.712]  A computer's got to have it right or it won't work.
[02:18:39.332 --> 02:18:39.853]  Absolutely.
[02:18:39.973 --> 02:18:41.635]  And 100% right.
[02:18:41.955 --> 02:18:42.356]  Exactly.
[02:18:42.376 --> 02:18:47.602]  I guess the banksters and the globalists have finally tried to feed their con artist bull into a computer.
[02:18:48.002 --> 02:18:48.303]  That's it.
[02:18:48.443 --> 02:18:49.284]  And it's not working.
[02:18:49.544 --> 02:18:51.727]  It's certainly not working the way this was implemented.
[02:18:52.548 --> 02:18:54.049]  So what do you think is going to happen?
[02:18:54.490 --> 02:18:59.255]  He's now trying to blame Republicans and people that don't like socialist health care for the website failing.
[02:18:59.275 --> 02:19:00.337]  He did that in a speech today.
[02:19:00.851 --> 02:19:04.913]  Well, you know, you can blame the manager of the technological program and nothing else.
[02:19:05.413 --> 02:19:09.796]  CGI is responsible, period, for delivering a working program.
[02:19:10.076 --> 02:19:15.479]  They did not because, really, it was unrealistic given the way that they did it.
[02:19:15.759 --> 02:19:17.220]  And they did it in order to make money.
[02:19:17.280 --> 02:19:17.920]  I understand that.
[02:19:18.280 --> 02:19:19.341]  You've got a certain income.
[02:19:19.361 --> 02:19:21.302]  You have $100 million that the government's paying you.
[02:19:21.662 --> 02:19:23.963]  If you can get it done for $500,000, you have a 99.5% profit margin.
[02:19:27.165 --> 02:19:29.447]  But now CGI is going to get more money to fix it.
[02:19:30.007 --> 02:19:30.587]  Which they can't.
[02:19:30.988 --> 02:19:35.531]  And they're going to use the same programmers because you can't use new ones to fix an existing program.
[02:19:36.291 --> 02:19:39.153]  If they threw it out, grab some really decent programmers.
[02:19:39.253 --> 02:19:41.315]  I mean, top-notch programmers.
[02:19:41.755 --> 02:19:43.316]  Don't tell them how to fix it.
[02:19:43.696 --> 02:19:44.757]  We want it to fail.
