[00:00:00.000 --> 00:00:01.000]  [BEEP]
[02:37:54.756 --> 02:37:58.756]  So it's actually a system of absolute hell.
[02:37:58.687 --> 02:38:24.058]  And what Charles Lieber is doing, in my opinion, just as the atomic scientists who worked towards the atomic bomb that was dropped on Nagasaki and Hiroshima, you know, they're brilliant minds thinking they're working for humanity, but in actuality, the corrupt governments of the world and the globalists take that technology and they twist it in order to enslave and destroy humankind and cause pain and suffering and death.
[02:38:24.418 --> 02:38:26.779]  So that's my overview for your question there.
[02:38:27.737 --> 02:38:29.738]  That is an amazing answer, Mike Adams.
[02:38:29.778 --> 02:38:31.720]  So, where do you see all this going?
[02:38:31.740 --> 02:38:35.762]  Because I want to be like, rah, rah, they arrested a Chinese agent, but really, what's behind it?
[02:38:36.663 --> 02:38:46.629]  Well, I do think there are still what I call white hat elements inside the DOJ and some good people still within the FBI and in the intelligence community.
[02:38:46.990 --> 02:38:52.453]  Certainly, certain branches of military intelligence are still good people working on behalf of America.
[02:38:52.493 --> 02:38:56.876]  But there are also, as you well know, extremely evil elements they seem to be dominating.
[02:38:57.296 --> 02:39:07.580]  The FBI right now, or dominating, you know, under Garland, the DOJ right now, which is just going crazy trying to, you know, prosecute people like yourself and Roger Stone and others.
[02:39:07.960 --> 02:39:11.081]  So, this internal war is still taking place.
[02:39:11.502 --> 02:39:15.043]  But they know that something much bigger is coming.
[02:39:15.463 --> 02:39:17.484]  And I want to point to that right now.
[02:39:17.924 --> 02:39:38.175]   And it's the fact, and Trump fought against this by the way, it's the fact that Huawei The communist Chinese company that makes the 5G circuitry, the network control boards, the broadcast antennas, which are arrayed antenna systems, those have been installed worldwide in 5G towers.
[02:39:38.875 --> 02:39:44.437]  And China has backdoors into those systems, which means China can control the broadcast.
[02:39:44.457 --> 02:39:50.259]  They can actually flip a switch and have backdoor control in order to broadcast whatever they want to broadcast.
[02:39:50.299 --> 02:39:59.182]  And think about this in the context of people being wired up with CNTs, carbon nanotubes, payload delivery systems that have been put into them.
[02:39:59.482 --> 02:40:02.563]  Now, to his credit, Trump blocked Huawei.
[02:40:03.363 --> 02:40:05.084]  And try to stop that from happening.
[02:40:05.124 --> 02:40:07.804]  And Trump tried to distance us from this Chinese tech.
[02:40:08.445 --> 02:40:14.586]  And to answer your question that you ended with last segment, I don't know why Trump is still pro-vaccine.
[02:40:14.726 --> 02:40:16.507]  And it's incredibly frustrating.
[02:40:16.907 --> 02:40:19.748]  And I am being critical of Trump on this point as well.
[02:40:20.248 --> 02:40:26.749]  But, Trump knows that China is trying to destroy America, and he knows that everything is at stake right now.
[02:40:26.809 --> 02:40:33.211]  So, I don't know what it's going to take, Alex, to get Trump to wake up about these vaccines, but these vaccines are murder weapons.
[02:40:34.371 --> 02:40:36.091]  Well, I'll tell you what my brain comes up with.
[02:40:37.632 --> 02:40:43.233]  Mike, 99% of what I do is just off the facts, off what's happening, but 1% is what I see.
[02:40:43.253 --> 02:40:46.303]   I think they've told Trump This is pure speculation.
[02:40:47.104 --> 02:40:54.233]  They've got a spike protein weapon that creates total HIV, total AIDS, accelerated death, not five years but months.
[02:40:55.436 --> 02:41:00.278]  As bad as this vaccine is, we've got to give it to them, so the body can fight the spike protein.
[02:41:00.358 --> 02:41:01.859]  It's some story like that.
[02:41:01.879 --> 02:41:05.840]  Because they know it's dangerous, they know it's not working, but they're like, take it, take it, take it!
[02:41:05.860 --> 02:41:09.182]  And like, the world ends in, you know, eight years, as AOC says.
[02:41:09.622 --> 02:41:12.263]  They've really programmed them with, they've got to do this.
[02:41:12.623 --> 02:41:21.807]  They're being given some cover story, where Trump legitimately is like, you need to take it, you need to take it, you need to... I mean, it comes off as real, even though we know the science, it's not.
[02:41:22.207 --> 02:41:24.148]  So, I mean, I think there's something going on like that.
[02:41:25.016 --> 02:41:30.137]   There is a theory out there, and I interviewed Dr. Paul Cattrall about this very point, and
[02:41:30.137 --> 02:41:38.176]   he says that the DoD had actually put out this first wave of vaccines as defenses against
[02:41:38.176 --> 02:41:41.016]  the coming assault by China.
[02:41:41.016 --> 02:41:43.457]  Like we haven't even yet been hit with the real wave.
[02:41:43.457 --> 02:41:48.297]   I mean, this is a theory, but that these vaccines kind of went wrong and they didn't do proper
[02:41:48.297 --> 02:41:49.297]  testing.
[02:41:49.297 --> 02:41:52.137]   They rushed it, which was part of Trump's fault because he pushed them to do it in nine
[02:41:52.137 --> 02:41:54.695]  months instead of what he says, five to 12 years.
[02:41:54.695 --> 02:41:59.297]   So things went kind of wrong, but that their intention was to defend America against a
[02:41:59.297 --> 02:42:03.176]   global bioweapons launch that was about to be put out there by China.
[02:42:03.176 --> 02:42:05.537]  So that's one interpretation of all this, Alex.
[02:42:05.537 --> 02:42:07.816]  And like you, I don't have all the answers either.
[02:42:07.816 --> 02:42:13.297]   But what we are seeing, the facts that we see, you know, gosh, the patents, the money
[02:42:13.297 --> 02:42:18.856]   from China that went to Dr. Lieber, the DOJ prosecution, the history of the DoD, even
[02:42:18.856 --> 02:42:25.537]   Dr. Judy Mikevich talking about how the DoD developed this cesspool of different pathogens
[02:42:25.537 --> 02:42:29.255]   and then somehow that made its way to China at the Wuhan Institute and so on.
[02:42:29.631 --> 02:42:30.611]  These are all facts.
[02:42:31.454 --> 02:42:34.656]  But it's up to you to decide what it all means.
[02:42:34.837 --> 02:42:36.918]  I totally agree, and I'm not defending Communist China.
[02:42:36.938 --> 02:42:42.963]  I think it's the biggest threat in the world, but it is like a setup, like, oh, here it is, China, and you blame China.
[02:42:43.323 --> 02:42:45.485]  I mean, like, why did China even accept this?
[02:42:45.505 --> 02:42:53.050]  Because I know Daszak went to the Pentagon in 2017 and said, oh, nanotech, oh, we're going to give it to you, spray it in caves.
[02:42:53.070 --> 02:42:55.792]  The Pentagon's like, no way, that's World War III.
[02:42:55.832 --> 02:42:57.233]  Well, then why did the Chinese do it?
[02:42:57.574 --> 02:42:58.695]  We'll be right back with Mike Adams.
[02:42:58.514 --> 02:42:59.354]  Adam, stay with us.
[02:42:59.354 --> 02:43:08.793]  Should you wear a mask if you're healthy?
[02:43:09.409 --> 02:43:09.609]  No.
[02:43:09.889 --> 02:43:12.291]  And if you're not sick, you shouldn't be wearing a medical mask.
[02:43:12.331 --> 02:43:13.792]  But if you are, then you should.
[02:43:13.832 --> 02:43:17.774]  Right now is our insistence now on wearing masks.
[02:43:17.894 --> 02:43:19.735]  Masks do not work for the general public.
[02:43:19.755 --> 02:43:21.677]  People should not be walking around with masks.
[02:43:21.777 --> 02:43:23.698]  There's no reason to be walking around with a mask.
[02:43:23.838 --> 02:43:25.719]  You do not need to wear a medical mask.
[02:43:25.819 --> 02:43:27.420]  Masks don't control viruses.
[02:43:27.460 --> 02:43:28.241]  They control you.
[02:43:28.761 --> 02:43:29.642]  That's what this is about.
[02:43:30.302 --> 02:43:35.763]  I really believe that if we get rid of the masks, the rest of this house of cards fall down.
[02:43:35.903 --> 02:43:41.565]  It just blew my mind how the entire world just rolled over and put on a mask.
[02:43:41.685 --> 02:43:45.766]  The biggest issue with face masks is the impact they have on our children.
[02:43:45.826 --> 02:43:49.366]  But children in masks is absolutely dangerous.
[02:43:49.726 --> 02:43:51.447]  And this has to stop!
[02:43:52.107 --> 02:43:53.607]  Defend our children!
[02:43:54.167 --> 02:43:56.188]  The air should not be illegal to breathe.
[02:43:57.813 --> 02:44:00.534]  COVID Land, Episode 2, The Mask.
[02:44:00.914 --> 02:44:12.916]  Order your copy now at InfoWarsTore.com and receive Dark Secrets Inside Bohemian Grove and The Order of Death absolutely free from InfoWarsTore.com.
[02:44:13.116 --> 02:44:17.097]  You're watching the American Journal with Harrison Smith.
[02:44:17.797 --> 02:44:19.617]  The Alex Jones Show.
[02:44:19.818 --> 02:44:23.378]  This is The War Room with Owen Schroeder.
[02:44:23.337 --> 02:44:28.337]  Infra Wars, the most banned network in the world.
[02:44:29.337 --> 02:44:31.337]  Hey, can you keep it monkey?
[02:44:31.337 --> 02:44:32.337]  Yeah, yeah.
[02:44:32.337 --> 02:44:33.878]  Yeah, yeah.
[02:44:33.901 --> 02:44:38.062]  We're here outside the Dáil today, lads, because we're living in very precarious times.
[02:44:38.082 --> 02:44:46.904]  We're living in an inverse world in which the suppression of vital information, which is of public worthiness, is being suppressed by the legacy media.
[02:44:47.104 --> 02:44:53.265]  Federal health officials say neither ivermectin nor hydroxychloroquine are effective treatments for COVID.
[02:44:53.305 --> 02:44:58.446]  Don't even call them mainstream because they're all going to collapse like all the corrupt institutions are going to collapse when this great lie comes out.
[02:45:00.558 --> 02:45:05.200]  There's serious vitriolic anger in the air and it's going to manifest and it's not going to be good for any citizens.
[02:45:05.660 --> 02:45:18.326]  This is not a lunatic fringe, this is people who are very well versed, very well researched and are aware as to the plans of the global elitist cabal that have plans over the course of this decade to completely abonish every single element of the concept of freedom.
[02:45:18.526 --> 02:45:19.667]  Screw your freedom!
[02:45:19.907 --> 02:45:23.510]  It's the freedom of your own body, freedom of bodily autonomy, the freedom of travel.
[02:45:23.790 --> 02:45:28.154]  If you have travel plans, there is one more thing to add to your packing list.
[02:45:28.514 --> 02:45:29.755]  Proof of vaccination.
[02:45:29.775 --> 02:45:32.557]  The freedom of association, the freedom of human expression.
[02:45:33.018 --> 02:45:35.860]  They want to incorporate people into a transhumanist movement.
[02:45:36.260 --> 02:45:41.404]   And whilst that seems very far-fetched for a lot of people, It's what they have in plain sight.
[02:45:41.484 --> 02:45:45.546]  Go look at UN Agenda 21, look at UN Agenda 30, look at the WEF.
[02:45:45.826 --> 02:45:49.567]  It's all there in plain sight for the average Joe Soap to find out this information.
[02:45:49.587 --> 02:45:50.948]  They call it the Great Reset.
[02:45:51.248 --> 02:45:52.428]  This is their global domination.
[02:45:52.508 --> 02:45:52.989]  This is it.
[02:45:53.029 --> 02:45:53.789]  This is modern war.
[02:45:54.665 --> 02:45:56.426]  How it's going to manifest, I do not know.
[02:45:56.766 --> 02:46:00.868]  But I do suspect that the human spirit is going to rise up against this tyranny over the course of the next number of years.
[02:46:01.048 --> 02:46:05.770]  When this sh** hits the fan, when people realize what's actually been done, they're going to want their pound of flesh.
