[00:00:00.429 --> 00:00:04.212]  2024.
[03:52:22.039 --> 03:52:24.300]  She said, she said, on your shield,
[03:52:25.140 --> 03:52:25.941]  Or with your shield.
[03:52:26.201 --> 03:52:26.842]  She reversed it.
[03:52:27.282 --> 03:52:34.869]  And for those who don't know, the Spartans, who were incredible and held off, you know, 50,000... 300's a cheesy movie.
[03:52:34.929 --> 03:52:36.771]  It's fun, but it's an exaggeration.
[03:52:36.791 --> 03:52:46.940]  But 300 for like a week, till they got betrayed by the spy and all that's true, literally held off hundreds of thousands of Persians at one gap.
[03:52:47.401 --> 03:52:50.784]  And so, the women would say to the men leaving,
[03:52:51.741 --> 03:52:58.045]  Because when you're in a war, when men give up, they drop their swords and shields because the enemy can't run as fast with their swords and shields.
[03:52:58.366 --> 03:53:00.287]  So when you flee, you drop your swords and shields.
[03:53:00.607 --> 03:53:05.571]  And the women, the Spartans would tell their men, you come home with your shields or on them.
[03:53:06.111 --> 03:53:08.473]  You come home victorious or dead.
[03:53:09.193 --> 03:53:16.358]  And my mother, who says, like, one thing a year to me that I should do, and it's always been dialed in, she said, you come home with your shielder on it.
[03:53:16.718 --> 03:53:17.759]  You don't back down.
[03:53:18.059 --> 03:53:18.960]  You don't give in.
[03:53:19.260 --> 03:53:20.621]  We don't care what happens to us.
[03:53:20.901 --> 03:53:22.642]  We want you to attack these people.
[03:53:23.503 --> 03:53:24.884]  And I saluted my mother.
[03:53:24.964 --> 03:53:28.306]  I said, I hugged her and I said, I love you so much, mother.
[03:53:28.666 --> 03:53:29.407]  She said, exactly.
[03:53:29.427 --> 03:53:30.428]  You go to prison.
[03:53:30.748 --> 03:53:31.649]  You get killed.
[03:53:31.949 --> 03:53:33.009]  You never give up.
[03:53:33.069 --> 03:53:34.310]  She looked me right in the eyes.
[03:53:34.871 --> 03:53:36.412]  And I said, I will do it, mother.
[03:53:39.713 --> 03:53:40.934]  That's the only order I got.
[03:53:40.954 --> 03:53:42.674]  It's the only order I need, man.
[03:53:42.734 --> 03:53:49.297]  My mother knows these people are criminals, they know that they're liars, and my mother tells me, die for freedom!
[03:53:51.098 --> 03:53:51.978]  I'm ranting, but go ahead.
[03:53:53.979 --> 03:54:01.563]  Yeah, I think the ultimate answer to any evil is the goodness and righteousness of ordinary, everyday people.
[03:54:02.283 --> 03:54:07.025]  And it's what's worked for all of human history, and it's what will continue to work.
[03:54:07.585 --> 03:54:09.085]  And that's what she said earlier.
[03:54:09.125 --> 03:54:12.126]  These attacks are triggering our epigenetics.
[03:54:12.146 --> 03:54:13.746]  My mother is a nice person.
[03:54:13.826 --> 03:54:15.587]  And she's like, ready for full war.
[03:54:15.607 --> 03:54:15.787]  Yeah.
[03:54:15.807 --> 03:54:16.407]  I'm sorry, keep going.
[03:54:34.141 --> 03:54:34.722]  Yeah, yeah.
[03:54:34.822 --> 03:54:41.667]  One of my great-great-great granddaddies was the gentleman who said, don't shoot until you see the whites of their eyes at Bunker Hill.
[03:54:41.687 --> 03:54:42.588]  I didn't know that.
[03:54:42.628 --> 03:54:52.336]  We lost that day at Bunker Hill, but the way in which we fought at Bunker Hill helped win the American Revolution, which unleashed a revolution of freedom and liberty around the globe.
[03:54:52.737 --> 03:54:53.257]  Well, that's it.
[03:54:53.277 --> 03:54:54.838]  These people fuck with people.
[03:54:54.918 --> 03:54:57.781]  They think Americans were intimidated because we were cowards.
[03:54:57.821 --> 03:54:58.461]  We were asleep.
[03:54:58.962 --> 03:55:01.164]  Now that they're attacking us, people are not scared.
[03:55:01.224 --> 03:55:02.425]  They are ready, Barnes.
[03:55:03.325 --> 03:55:03.905]  Yeah, exactly.
[03:55:03.925 --> 03:55:06.766]  Just continue to stand by the American Constitution.
[03:55:06.826 --> 03:55:10.967]  Fight for it in every legal means available and achievable and attainable to you.
[03:55:11.648 --> 03:55:19.350]  And history shows that it is much more likely to prevail than for the wrongdoers or those who wish harm upon the world will prevail.
[03:55:19.910 --> 03:55:25.272]  So that's the example to continue to live by, is the example that will continue to succeed.
[03:55:26.145 --> 03:55:27.907]  Alex, I'm not I'm not kicking you out.
[03:55:27.927 --> 03:55:28.868]  And there's no but to that.
[03:55:29.228 --> 03:55:33.192]  We're going to we're going to go to our Viva Barnes Law dot locals dot com after party.
[03:55:33.812 --> 03:55:36.995]  We will continue following your story as soon as there's news.
[03:55:37.055 --> 03:55:38.317]  And when there's news, you'll let us know.
[03:55:38.337 --> 03:55:43.261]  And you can I will obviously would never come back on as will Barnes and vice versa.
[03:55:43.822 --> 03:55:46.624]  But I know that you've been live for however long you've been
[03:55:49.250 --> 03:55:50.291]  When are you live next?
[03:55:50.631 --> 03:55:53.352]  And everybody knows where to find you, but what's your next schedule?
[03:55:53.392 --> 03:55:55.033]  Harrison Smith, 8 a.m.
[03:55:55.053 --> 03:56:00.956]  I pointed the law out, the security company, everybody else, so we won't be shut down until tomorrow afternoon.
[03:56:01.456 --> 03:56:08.380]  If the judge orders a shutdown, I don't think that's going to happen because, again, I came in here and called the people and got attention to it, and they backed off.
[03:56:09.400 --> 03:56:10.541]  And then people go, oh, it didn't happen.
[03:56:11.121 --> 03:56:11.721]  There's nothing wrong.
[03:56:11.781 --> 03:56:12.782]  No, we stood up.
[03:56:12.882 --> 03:56:14.363]  There's not just evil in the universe.
[03:56:15.063 --> 03:56:17.285]  And then I don't know when we're going to be shut down.
[03:56:17.305 --> 03:56:17.846]  I don't know.
[03:56:17.886 --> 03:56:21.309]  They tried it Friday and they tried it Saturday and we came here and refused to leave.
[03:56:21.749 --> 03:56:23.991]  I do want to go home, sleep in my bed, sleep on my couch two days.
[03:56:24.031 --> 03:56:25.152]  This is like really messed me up.
[03:56:25.533 --> 03:56:25.953]  I'm a wimp.
[03:56:26.814 --> 03:56:28.075]  And so I'll be on at 11 a.m.
[03:56:28.115 --> 03:56:28.535]  Central.
[03:56:29.056 --> 03:56:31.758]  Owen Schroer will be on The War Room, 3 p.m.
[03:56:31.798 --> 03:56:32.098]  Central.
[03:56:32.899 --> 03:56:46.088]  But the minute Pat McGill, the CRO, the federal appointee, the minute he gets an order from a judge, he will shut this down and fiduciarily shut down the money for the plaintiffs and all of it, which he's already tried to do, which is just insane.
[03:56:46.389 --> 03:56:50.732]  So that's where we are, and I thank you both for all the time, and it's been amazing.
[03:56:50.792 --> 03:56:53.273]  Thank you so much, Viva Frye and Robert Barnes.
[03:56:53.574 --> 03:56:54.374]  God bless you both.
[03:56:55.295 --> 03:56:56.556]  Anytime and every time.
[03:56:56.836 --> 03:56:57.436]  We'll see you soon.
[03:56:57.937 --> 03:56:58.697]  I appreciate your support.
[03:56:58.717 --> 03:56:59.318]  I've seen it, guys.
[03:56:59.338 --> 03:56:59.598]  Thank you.
[03:57:00.899 --> 03:57:01.379]  Have a good night.
[03:57:01.940 --> 03:57:02.360]  All right.
[03:57:02.400 --> 03:57:09.025]  I'm going to go a little bit in the next hour because, you know, I need to get home to the family and I'm just going to leave it that way.
[03:57:09.045 --> 03:57:09.826]  We've had some family issues.
[03:57:09.846 --> 03:57:10.886]  My wife's dad died.
[03:57:10.946 --> 03:57:11.927]  It's about complaining.
[03:57:11.947 --> 03:57:12.768]  It's just all coming at once.
[03:57:13.148 --> 03:57:14.389]  When it rains, it pours.
[03:57:14.449 --> 03:57:21.534]  But let's take like a promo or something for five minutes because I say it's a 10% chance we'll be shut down.
[03:57:21.895 --> 03:57:23.235]  That's my best dead reckoning.
[03:57:25.680 --> 03:57:28.102]  Every moment here on air is really, really precious.
[03:57:28.202 --> 03:57:31.664]  And it's a real blessing to be here with all of you.
[03:57:32.245 --> 03:57:40.130]  And I'm very thankful and very heartened and buoyed and emboldened by your loving support.
[03:57:40.150 --> 03:57:42.491]  And I'm very, very appreciative of it, respectfully.
[03:57:43.492 --> 03:57:49.856]  But I am not a genius when it comes to the system and the corrupt New World Order.
[03:57:49.896 --> 03:57:50.757]  I'm not an expert on that.
[03:57:50.777 --> 03:57:51.998]  I just follow God's directives.
[03:57:52.873 --> 03:57:54.335]  I'm not exactly sure what's going to happen.
[03:57:54.376 --> 03:57:56.218]  We barely headed this off.
[03:57:56.238 --> 03:58:00.986]  They thought they just closed the building and I wouldn't be here because they had no dimensional understanding.
[03:58:01.006 --> 03:58:01.747]  We'd still be on air.
[03:58:02.068 --> 03:58:03.750]  It'd probably be even bigger if they just shut it down.
[03:58:04.351 --> 03:58:07.115]  But instead, this is the way it happened because I found out about it.
[03:58:08.277 --> 03:58:09.238]  Just because of instinct.
[03:58:09.818 --> 03:58:11.519]  So, we need your support.
[03:58:11.580 --> 03:58:12.900]  DrJonesNaturals.com.
[03:58:12.921 --> 03:58:13.661]  They're great products.
[03:58:13.861 --> 03:58:14.502]  They're amazing.
[03:58:14.882 --> 03:58:16.123]  All the nano-silver products.
[03:58:17.124 --> 03:58:18.304]  It's all there.
[03:58:18.324 --> 03:58:19.685]  The Next Level Foundational Energy.
[03:58:21.006 --> 03:58:21.987]  The Kava Chill.
[03:58:22.307 --> 03:58:23.308]  The Top Brain.
[03:58:23.368 --> 03:58:24.529]  The Rocket Rest.
[03:58:24.569 --> 03:58:25.310]  Incredible Sleep Aid.
[03:58:25.330 --> 03:58:25.850]  It's all there.
[03:58:26.350 --> 03:58:28.092]  And that's my beat-up parents.
[03:58:29.052 --> 03:58:33.214]  That could be a sponsor or whatever we set in the future.
[03:58:34.075 --> 03:58:36.416]  If you want to support us, that's the place to go, DrNoseNationals.com.
[03:58:36.957 --> 03:58:41.879]  But what I really want you to do is just pray for freedom and pray for President Trump and pray for the world and pray for peace.
[03:58:42.300 --> 03:58:43.300]  Pray to stop nuclear war.
[03:58:44.081 --> 03:58:47.302]  And I just it's such a pleasure and honor to work with everybody.
[03:58:47.843 --> 03:58:50.444]  And I am very nostalgic about the things we've done here together.
[03:58:51.044 --> 03:58:52.665]  And, you know, that's really what I wanted to say.
[03:58:52.705 --> 03:58:55.567]  So let me take a five minute break and re-clear my head.
[03:58:57.728 --> 03:59:01.493]  You know, just just deal with this because, you know, that's where we are.
[03:59:01.653 --> 03:59:02.694]  And this could be the last show.
[03:59:03.335 --> 03:59:07.340]  And I think it's very clear they're going to shut this place down.
[03:59:08.426 --> 03:59:14.592]  And so to any of the idiots out there saying, oh yeah, what, we can go stick cameras in the security guys' faces that were told to shut us down yesterday?
[03:59:14.992 --> 03:59:17.575]  We can go mess with the crew and most of them won't be on TV?
[03:59:17.895 --> 03:59:19.857]  You sit there and act like I would come on air?
[03:59:20.097 --> 03:59:22.419]  You're going to see in federal court tomorrow at 11 a.m.
[03:59:23.040 --> 03:59:25.642]  in Houston where this is all going to be brought out to attack me.
[03:59:25.922 --> 03:59:27.664]  You can go watch the hearing online.
[03:59:27.884 --> 03:59:28.185]  It's there.
[03:59:28.845 --> 03:59:29.145]  Okay?
[03:59:29.366 --> 03:59:31.608]  Judge, what's his name, Chris Lopez or what's his name?
[03:59:32.068 --> 03:59:32.248]  Yeah.
[03:59:32.288 --> 03:59:33.469]  Yeah, just go look it up.
[03:59:34.375 --> 03:59:38.596]  So, and I don't say that because I care about that.
[03:59:38.776 --> 03:59:42.218]  It's those people I know got money when the order went out.
[03:59:42.278 --> 03:59:43.658]  I saw it on hundreds of accounts today.
[03:59:44.038 --> 03:59:44.698]  Oh, it's not real.
[03:59:44.738 --> 03:59:53.361]  It's fake by so-called conservatives that are posing as conservatives with kind of milquetoast stuff and then waiting to suck people in so they can lie to you in control.
[03:59:53.741 --> 04:00:01.104]  So you need to mark the people that said this isn't real to know like a buoy or like a chart with sailors where, hey, there's reefs right here.
[04:00:01.144 --> 04:00:01.864]  These are bad people.
[04:00:02.284 --> 04:00:13.678]  Because this is 100% real, 100% happening, 100% going down, and then they can't believe that we charged in here and I knew the law and said, I'll call the police.
[04:00:13.698 --> 04:00:14.459]  You're not going to do that.
[04:00:15.199 --> 04:00:16.640]  Because they don't believe in humanity.
[04:00:16.660 --> 04:00:18.161]  They don't believe in who we are.
[04:00:18.381 --> 04:00:21.904]  Like when I got up on Jan 6th, when I saw it was a set up, they said, we can't stay there and kill people.
[04:00:21.944 --> 04:00:22.344]  Don't go in.
[04:00:22.524 --> 04:00:23.044]  We're being set up.
[04:00:23.084 --> 04:00:23.445]  Oh my God.
[04:00:23.685 --> 04:00:24.545]  And it all happened.
[04:00:24.906 --> 04:00:25.826]  Like it was obvious.
[04:00:25.886 --> 04:00:30.950]  I knew the, I realized, I thought Trump, I didn't know the Secret Service would stand down, the federal police would, and we were being set up.
[04:00:31.150 --> 04:00:32.231]  They had so many rallies with Trump.
