[00:00:00.000 --> 00:00:03.439]  [BEEPING]
[02:34:42.554 --> 02:34:43.574]  We still have privacy.
[02:34:43.914 --> 02:34:47.095]  But it's because we collectively agree on what's good.
[02:34:47.436 --> 02:34:57.398]   They want a system That's tyrannical and centralized out of pure avarice and selfishness and greed at a overdriving level.
[02:34:57.678 --> 02:35:05.340]  And so they are completely against the very civilization that has made them fabulously rich and powerful as parasites.
[02:35:05.420 --> 02:35:11.555]   If cancer had a consciousness, It would say, I better not kill the body.
[02:35:11.755 --> 02:35:14.016]  I better just stay this size because I'll die.
[02:35:14.316 --> 02:35:16.057]  But cancer doesn't have a consciousness.
[02:35:16.617 --> 02:35:19.599]  If it had a consciousness, it would be thinking, I'm all powerful.
[02:35:19.879 --> 02:35:20.779]  I can't be stopped.
[02:35:20.899 --> 02:35:21.460]  Look at me.
[02:35:21.720 --> 02:35:25.061]  I'm taking over the brain, the lungs, the bones, the blood.
[02:35:25.301 --> 02:35:26.362]  I'm taking over the skin.
[02:35:26.662 --> 02:35:28.123]  But the whole thing dies.
[02:35:28.763 --> 02:35:42.569]  So, they're like a conscious cancer that doesn't care it's destroying the host, and so they don't have that connectiveness with us, and so that's why they are the plague, and that's why humanity goes through cycles.
[02:35:42.709 --> 02:35:43.250]  We all know that.
[02:35:43.270 --> 02:35:50.113]  We're in a major turning right now, the fourth turning, and the globalists know that, so they want complete control and power because they know their old system's about to die.
[02:35:50.653 --> 02:35:53.834]  They want to have the Great Reset that I cover in my book, The Great Awakening.
[02:35:54.034 --> 02:35:54.895]  It's already a bestseller.
[02:35:56.127 --> 02:36:00.607]   to have even greater tyranny out of the collapse of their old parasitic financial system.
[02:36:00.607 --> 02:36:07.406]   And so we're now at that point where they're trying to double down instead of in the cycle
[02:36:07.406 --> 02:36:13.646]   of hard times make strong men, strong men make good times, good times make weak men,
[02:36:13.646 --> 02:36:18.127]  weak men make bad times, and then bad times make strong men.
[02:36:18.387 --> 02:36:21.091]  Obama and others call it the end of history.
[02:36:21.631 --> 02:36:27.218]  And they want such a scientific, factory farmed, dumbed down population that they even allow to be around.
[02:36:27.238 --> 02:36:28.180]  They want 500 million.
[02:36:28.360 --> 02:36:29.121]  That's official number.
[02:36:29.461 --> 02:36:31.163]  So they want to get rid of 7.5 million people.
[02:36:31.864 --> 02:36:41.310]  And they want factory farm people that they mind control, they control, they read the thoughts of, they control the thoughts of, and the dreams of, so they can play God.
[02:36:41.390 --> 02:36:53.698]  This is the dystopic, mad scientist hell they're building, and that's why they're at war against the natural order, because the natural order isn't conducive to the cancer taking over.
[02:36:54.398 --> 02:37:00.849]  And so, how would you define, when you say they, how do you define they?
[02:37:00.909 --> 02:37:01.610]  Who is the they?
[02:37:03.322 --> 02:37:07.484]  There are sociopaths and psychopaths in the Chinese government and corporations.
[02:37:07.504 --> 02:37:10.025]  There are sociopaths and psychopaths in the German government.
[02:37:10.426 --> 02:37:12.246]  There are sociopaths and psychopaths in the U.S.
[02:37:12.286 --> 02:37:12.627]  government.
[02:37:12.947 --> 02:37:15.848]  There are sociopaths and psychopaths in the Israeli government.
[02:37:16.168 --> 02:37:18.730]  There are sociopaths and psychopaths in the Russian government.
[02:37:18.970 --> 02:37:28.414]  But they've already been through 80-plus years of this, so they're, in many ways, having a renaissance and trying to get away from it, whereas we haven't fully gone to the bottom yet.
[02:37:29.915 --> 02:37:44.984]  Going deeper into it, but if you want to know who runs it, Blackrock is, you know this, you've covered it, Blackrock, State Street, and Vanguard, all controlled by the same group of less than a dozen managers, control 88% of world assets and wealth, and they've said we'll use this to control people.
[02:37:45.384 --> 02:37:46.865]  They want to cut off our resources.
[02:37:46.885 --> 02:37:49.346]  They're saying, you know, we can't take showers or wash our clothes.
[02:37:49.826 --> 02:37:52.428]  It's, you know, Obama told Africans you can't have a car or air conditioning.
[02:37:52.728 --> 02:37:57.550]  But he can have jumbo jets and, you know, palatial, you know, things, you know, all over the place.
[02:37:58.070 --> 02:38:01.351]  And so it's a religion of, do as I say, not as I do.
[02:38:01.971 --> 02:38:02.872]  I'm an anointed one.
[02:38:03.052 --> 02:38:03.992]  I'm a priest class.
[02:38:04.532 --> 02:38:05.513]  I rule over you.
[02:38:05.613 --> 02:38:06.373]  You're a serf.
[02:38:06.893 --> 02:38:07.733]  You have nothing.
[02:38:07.893 --> 02:38:09.354]  And we know who runs it.
[02:38:10.634 --> 02:38:17.457]  The handful of families and groups that control BlackRock, just like you mentioned, Network, their revelation of the matter, they're telling you right there.
[02:38:18.379 --> 02:38:20.201]  They have a plan for humanity.
[02:38:20.822 --> 02:38:22.985]  They want to just dumb us down and brush us aside.
[02:38:23.385 --> 02:38:26.769]  And then they control the defense contractors, Big Pharma.
[02:38:27.230 --> 02:38:29.313]  They bring up the politicians they control.
[02:38:29.373 --> 02:38:31.495]  They penetrate the cabinets, as Klaus Schwab said.
[02:38:32.096 --> 02:38:34.419]  The WEF's just their spokesperson group.
[02:38:34.479 --> 02:38:35.560]  It's just their PR firm.
[02:38:36.321 --> 02:38:46.793]  And they have stolen the world's wealth, and they believe it's owned by them, and they believe, like when you go into your pantry to get some flour, and there's weevils in it, you kill the weevils.
[02:38:46.913 --> 02:38:50.036]  And they see us as just, I mean, they say this.
[02:38:50.737 --> 02:38:51.658]  There's too many people.
[02:38:51.718 --> 02:38:52.559]  We gotta get rid of them.
[02:38:52.599 --> 02:38:53.921]  We don't need all these humans anymore.
[02:38:54.301 --> 02:38:57.124]  Well, we don't need you, Klaus Schwab or Yuval Noah Harari.
[02:38:57.685 --> 02:39:00.568]  And then some people say, well, is it this conspiracy or is it that group?
[02:39:00.908 --> 02:39:02.370]  Klaus Schwab's family were Nazis.
[02:39:02.790 --> 02:39:03.831]  Yuval Harari's weren't.
[02:39:04.612 --> 02:39:12.340]  You know, Xi Jinping helped round up his own family in the Cultural Revolution and watches his father and family were attacked and his sister was tortured.
[02:39:12.380 --> 02:39:13.422]  He agreed with it.
[02:39:14.042 --> 02:39:36.182]  So he was rewarded by the parasitic system to be the leader of the country and a dictator to serve that ruling communist oligarchy because he literally stood by while his father was pilloried in the town square and while his sister was beaten to death and so he's so so committed to the party he was rewarded in the top slot and so he's just a manifestation.
[02:39:36.542 --> 02:39:42.375]   So if you look at the brain of a Henry Kissinger and the brain of a Zbigniew Brzezinski One is Chinese, one is Jewish.
[02:39:42.855 --> 02:39:44.036]  Or the mind of Adolf Hitler.
[02:39:44.296 --> 02:39:55.803]  Hitler said everybody else is weak and dumb, survival of the fittest, social Darwinism, we're gonna kill everybody that doesn't go along with us, and some will be left as slaves, but really we'll get rid of them later.
[02:39:55.823 --> 02:40:03.668]  And people said, well, why is Yuval Noah Harari saying we don't need humans, it's time to get rid of people, the future's not human?
[02:40:03.908 --> 02:40:08.251]  Hitler just said the future isn't anybody but an Aryan, which is bad enough!
[02:40:09.215 --> 02:40:12.156]  Yvonne Harari says the future ain't even human.
[02:40:12.176 --> 02:40:12.776]  That's a quote.
[02:40:13.077 --> 02:40:15.197]  He says humans are gone by 2047.
[02:40:15.878 --> 02:40:17.938]  And you can read NBC headlines, the same thing.
[02:40:18.199 --> 02:40:21.360]  A New York Times headlines, looking forward to the end of humanity.
[02:40:21.880 --> 02:40:25.101]  I'm in the grocery store checkout lane, saw a similar headline last week.
[02:40:25.461 --> 02:40:27.062]  It's telling you, you're garbage.
[02:40:27.282 --> 02:40:27.922]  You're filth.
[02:40:28.142 --> 02:40:29.003]  You killed the earth.
[02:40:29.303 --> 02:40:30.303]  Don't have a life force.
[02:40:30.343 --> 02:40:31.804]  Don't have a survival instinct.
[02:40:32.084 --> 02:40:33.024]  You're killing everything.
[02:40:33.064 --> 02:40:33.865]  Look at the garbage.
[02:40:34.085 --> 02:40:34.945]  Look at the homeless.
[02:40:35.165 --> 02:40:36.186]  Look at the everything.
[02:40:36.586 --> 02:40:36.706]  Die!
[02:40:37.586 --> 02:40:38.307]  Roll over!
[02:40:38.587 --> 02:40:39.288]  Don't live!
[02:40:39.548 --> 02:40:40.329]  Don't thrive!
[02:40:40.589 --> 02:40:42.871]  Don't contend for the future!
[02:40:43.171 --> 02:40:44.373]  Don't affect the future!
[02:40:44.593 --> 02:40:55.003]  Because we have the Renaissance system of believing in humans, and egalitarianism, and classical liberalism, and really empowering people, but doing it through the classical human system.
[02:40:55.283 --> 02:41:07.474]   That's the Great Awakening that we're in, that's countering the Great Reset, the war against the globalists, defeating the globalists and launching The next great renaissance and they can't compete with that.
[02:41:07.894 --> 02:41:17.236]  They are a evil stinking witch that's literally trying to hand out poison apples versus Meryl Monroe in their prime.
[02:41:17.596 --> 02:41:23.858]  Freedom in the renaissance and liberalism, real liberalism, is Meryl Monroe in her prime.
[02:41:24.138 --> 02:41:27.639]  And the New World Order is like a Skeksis from the Dark Crystal.
[02:41:27.939 --> 02:41:38.384]   They have to make everything ugly because they're ugly spiritually, culturally, Metaphysically, and they need everything ugly to camouflage themselves because they're so fallen.
[02:41:39.745 --> 02:41:51.634]  So, I just learned recently that the AP, the news service, the AP, the owners of the AP, is it the Rothschilds?
[02:41:53.301 --> 02:41:54.903]  They own a lot of stuff through Black Rock.
[02:41:54.923 --> 02:41:56.644]  They also own The Economist magazine.
[02:41:57.605 --> 02:42:02.548]  And yeah, the Rothschilds, and that's a whole other story, I'm sure you know it, but the British Empire was dominant until 1815.
[02:42:04.470 --> 02:42:19.902]  But it was in complete control for a hundred years after that because the Battle of Waterloo was so decisive defeating the Continental forces of Napoleon Bonaparte for the second time with the Prussian-British pincer attack.
[02:42:20.819 --> 02:42:34.408]  That the Rothschilds, this is on record, sent a carrier pigeon to a fast Corvette ship to race across and to tell everyone when the stock market opened that morning that Napoleon had won and that Lord Wellington had been smashed.
[02:42:35.609 --> 02:42:37.830]  And the stock market went down 99%.
[02:42:38.731 --> 02:42:43.014]  The Rothschilds then bought up 99%, this is on record, 99% of the stock market.
[02:42:43.434 --> 02:42:46.696]  So they weren't just the richest family in the world up until that point.
[02:42:47.136 --> 02:42:49.538]  They were the richest family in the world up until that point on record.
[02:42:50.188 --> 02:42:52.509]  Okay, married into the British Royalty, everything.
[02:42:54.110 --> 02:43:03.054]  You're listening to Alex Jones.
[02:43:03.434 --> 02:43:11.598]  January 2024 is here, and that means up to 60% off at m4warestore.com, free shipping and double Patriot points.
