[00:00:20.814 --> 00:00:22.716]  Awesome!
[02:28:27.654 --> 02:28:30.956]  I believe we're going to release all the secret technologies and life extension they've already got.
[02:28:31.476 --> 02:28:37.658]  I believe we're going to ban glyphosates and bring out all the clean, healthy farming equipment systems we have.
[02:28:38.999 --> 02:28:44.341]  I believe in you, and you believe in me, and we've done something the enemy fears, because we are not just the spirit of 1776.
[02:28:46.328 --> 02:28:48.871]  For the spirit of human destiny and will.
[02:28:49.712 --> 02:28:51.414]  My ancestors did a lot to get us here.
[02:28:52.275 --> 02:28:53.716]  Your ancestors did a hell of a lot.
[02:28:54.417 --> 02:28:55.518]  We're not going to be failures.
[02:28:55.859 --> 02:28:56.980]  We're not going to let them down.
[02:28:57.480 --> 02:28:58.081]  We're going to win.
[02:28:58.542 --> 02:29:00.704]  We'll be back with the new Homeland Attack.
[02:29:00.724 --> 02:29:01.084]  Stay with us.
[02:29:07.577 --> 02:29:10.198]  The most banned network in the world.
[02:29:10.558 --> 02:29:15.519]  InfoWare settles the Frog lawsuit, pays tiny settlement to creator Matt Fury.
[02:29:15.619 --> 02:29:17.220]  Mark, overall, what do you think of this decision?
[02:29:17.300 --> 02:29:17.860]  Mark Rendazzo.
[02:29:17.980 --> 02:29:28.003]  I mean, look, when they come at us first saying they want $1.2 million in attorney's fees, and then they wind up begging us for a pittance of a settlement.
[02:29:28.964 --> 02:29:30.926]  I think that's grounds for a victory lap.
[02:29:31.326 --> 02:29:34.628]  I mean, the amount that you wound up paying them for a licensing fee.
[02:29:34.648 --> 02:29:44.075]  I mean, when we were calculating what it would have cost for, you know, your first class flight to L.A., the kind of hotels that we like to stay in and the kind of meals we like to eat.
[02:29:44.135 --> 02:29:46.557]  I think our bar tab would have been more than that in L.A.
[02:29:46.577 --> 02:29:47.197]  just for the week.
[02:29:47.417 --> 02:29:55.063]  I just have a very big feeling of satisfaction when they put as many lawyers on the other side of the table as I have in my entire firm.
[02:29:56.604 --> 02:30:02.526]  And then they squeak out the door with a, you know, essentially it was like you flipped a coin to him and said, here, kid, get out of my way.
[02:30:02.546 --> 02:30:03.947]  Go buy yourself an ice cream.
[02:30:04.047 --> 02:30:12.411]  The thing you were saying earlier about how your viewers and your listeners helped out in order to help you win this free speech fight, I can't reiterate that enough.
[02:30:12.531 --> 02:30:19.074]  You know, when you have stood up on these cases, you're not standing up just for Alex Jones or Infogirls.
[02:30:19.354 --> 02:30:20.835]  You're standing up for everybody's rights.
[02:30:21.575 --> 02:30:27.576]  And, uh, you know, now that this case is over, you know, you can kind of start reloading the guns, but there's gonna be more.
[02:30:27.656 --> 02:30:28.176]  You know that.
[02:30:28.396 --> 02:30:28.916]  Well said.
[02:30:42.639 --> 02:30:47.680]  Fight back against your sluggish day by getting Turbo Force right now at importwarslife.com.
[02:30:49.847 --> 02:30:53.088]  When it comes to rebuilding your energy, convenience is key.
[02:30:53.509 --> 02:30:59.591]  While coffee, candy and other sugary products can give you that short-term boost, they also give you the crash.
[02:31:00.131 --> 02:31:05.914]  TurboForce from Infowars Life gives you focus, clarity and the energy you need on the go.
[02:31:06.314 --> 02:31:10.337]  You get 14 servings per box for a massive two-week supply.
[02:31:10.738 --> 02:31:17.063]  Perfect for work, in the car or at home, TurboForce is what you need to fight back against a sluggish day.
[02:31:17.443 --> 02:31:25.450]  It's fuelled by powerhouse ingredients from all over the world that have been used for hundreds of years to give you an effective energy boost.
[02:31:26.030 --> 02:31:27.592]  Don't let your day slow you down.
[02:31:27.772 --> 02:31:31.795]  Perk up by getting TurboForce right now at infowarslife.com.
[02:31:33.018 --> 02:31:34.038]  I want them shut down.
[02:31:34.098 --> 02:31:35.018]  I want them silenced.
[02:31:35.058 --> 02:31:35.859]  I want them muted.
[02:31:35.879 --> 02:31:37.719]  I think they are horrible for our society.
[02:31:38.099 --> 02:31:38.939]  Banning people.
[02:31:39.239 --> 02:31:44.421]  They're dictating the opinions that everyone on the platform is allowed to have.
[02:31:48.061 --> 02:31:52.242]  I'm a conservative Jew, so I guess that makes me such a dangerous person.
[02:31:55.263 --> 02:31:56.043]  Spreading articles.
[02:31:56.083 --> 02:31:56.883]  Spreading videos.
[02:31:56.903 --> 02:31:57.423]  Spreading links.
[02:31:57.443 --> 02:31:58.164]  You're gonna get demonized.
[02:31:58.184 --> 02:31:59.304]  You're gonna get attacked.
[02:32:02.532 --> 02:32:05.773]  It's going to do something terrible like help Trump get re-elected.
[02:32:05.813 --> 02:32:09.155]  That's really what all this is about.
[02:32:09.475 --> 02:32:20.219]  ...said that they deem our content and our brand un... ...is the right to be, do, and say whatever you want.
[02:32:20.299 --> 02:32:21.640]  It's about freedom of expression.
[02:32:22.720 --> 02:32:24.921]  I'm a journalist.
[02:32:24.941 --> 02:32:28.983]  I'm a left not interested in telling the truth about me because I don't fit the stereotype.
[02:32:31.337 --> 02:32:34.739]  They can say whatever they think and I respect their constitutional right to do it.
[02:32:34.759 --> 02:32:50.327]  I hope they respect my constitutional right.
[02:32:54.229 --> 02:32:58.151]  If you are receiving this transmission, you are the resistance.
[02:33:06.112 --> 02:33:08.834]  You're listening to the Alex Jones Show.
[02:33:20.483 --> 02:33:24.385]  If you are receiving this transmission, you are the resistance.
[02:33:24.826 --> 02:33:26.527]  It's Alex Jones.
[02:33:28.969 --> 02:33:34.193]  You know, everybody's got ancestors that were abused by people.
[02:33:35.575 --> 02:33:37.936]  And everybody's got ancestors that did bad things.
[02:33:39.297 --> 02:34:00.787]  Hell, all of us have done good things and bad things, but the idea that there were slaves all over the world 200 years ago, and that the West was who ended it, and now because the system knows the West is guilty, because the West has a conscience, it doesn't matter that Sudan's got slavery going on, or
[02:34:02.924 --> 02:34:05.686]  Somalia or Libya, because that's black people selling blacks.
[02:34:05.766 --> 02:34:06.607]  That's okay.
[02:34:09.249 --> 02:34:22.020]  But if your great, great, great, great, great, great, great, great, great, great, great, great, great, great granddaddy did something wrong, we're going to have a genealogy run and you're going to pay some money.
[02:34:23.361 --> 02:34:24.702]  Wow, that's crazy.
[02:34:26.844 --> 02:34:29.966]  USA Today, Africans are being sold at Libyan slave markets.
[02:34:30.026 --> 02:34:30.867]  Thanks, Hillary Clinton.
[02:34:32.145 --> 02:34:33.125]  That's USA Today.
[02:34:34.466 --> 02:34:38.988]  If our government said, hey, let's go free those people.
[02:34:39.028 --> 02:34:41.850]  Don't buy them, because that puts a market out there and makes the price go up.
[02:34:42.190 --> 02:34:43.391]  But let's go free those people.
[02:34:44.991 --> 02:34:53.716]  If some of our military volunteered to go on missions to go kill those slave camp owners, who are black, and free those folks, I'm all for it.
[02:34:54.616 --> 02:34:57.418]  But man, I'm sure sick of hearing about how I did something wrong.
[02:34:58.138 --> 02:34:59.919]  If my great-great-great-great-grandfather
[02:35:01.138 --> 02:35:03.000]  That only takes you back to after slavery.
[02:35:04.881 --> 02:35:05.542]  Was a murderer.
[02:35:08.905 --> 02:35:10.767]  Let's say he killed two or three innocent people.
[02:35:10.787 --> 02:35:11.167]  He didn't.
[02:35:13.029 --> 02:35:13.709]  Don't even know his name.
[02:35:13.890 --> 02:35:15.051]  But let's just say he did.
[02:35:16.412 --> 02:35:25.240]  How am I guilty if somebody's far distant relative, who's like 5% the genetics of this person, shows up and says,
[02:35:28.601 --> 02:35:31.183]  Your great-great-great-great-great-granddaddy did something.
[02:35:31.203 --> 02:35:37.006]  Hell, if my daddy robbed a bank and I didn't know about it, I don't go to jail.
[02:35:42.550 --> 02:35:43.810]  What type of system is this?
[02:35:44.311 --> 02:35:46.092]  I haven't even gotten all the reparation videos.
[02:35:46.532 --> 02:35:48.313]  I'll play some of those coming up next segment.
[02:35:48.693 --> 02:35:51.375]  I'm going to be hosting the fourth hour here waiting for Trump's press conference.
[02:35:54.677 --> 02:35:55.618]  It's the in-the-due process.
[02:35:57.288 --> 02:35:58.989]  And it sins the forefathers.
[02:35:59.109 --> 02:36:06.035]  And, you know, are we going to find out if these black people brought here, if their own family sold them to sex slavery or slavery or whatever?
[02:36:06.055 --> 02:36:08.737]  Are we going to come after them?
[02:36:08.757 --> 02:36:11.118]  Because there were black slaveholders in the U.S.
[02:36:11.158 --> 02:36:11.459]  as well.
[02:36:12.399 --> 02:36:15.161]  It's just crazy, ladies and gentlemen.
[02:36:15.422 --> 02:36:24.949]  And by the way, I've got all these videos coming up next segment of Africans fighting Mexican troops to get into Mexico, to get into the U.S.
[02:36:26.783 --> 02:36:28.824]  Are they going to show up and demand those reparations?
[02:36:29.245 --> 02:36:32.847]  Damn it, I came in here and I'm going to get a reparation!
[02:36:33.688 --> 02:36:37.990]  You're only going to get that welfare and the rest of it because the state wants people under its control.
[02:36:38.711 --> 02:36:44.355]  The state wants people that are going to show up and demand their free goody, whether they're white or black or whatever it is.
[02:36:45.315 --> 02:36:47.356]  That's coming up next segment, but let me go to this piece first.
[02:36:49.698 --> 02:36:55.582]  I have never sat down and watched the hit TV series that's ending, I guess, around now, Homeland.
[02:36:56.886 --> 02:37:00.727]  When they started it five, six years ago, they said it's based on Alex Jones.
[02:37:02.487 --> 02:37:05.428]  It's some British actor trying to do his Texas accent.
[02:37:05.468 --> 02:37:06.728]  It's a bad Southern accent.
[02:37:10.028 --> 02:37:16.570]  And in the show, he lies and he cheats and he puts out fake news like the corporate media does.
[02:37:18.030 --> 02:37:23.531]  And then the corporate media comes for Hillary Clinton, who's the president, and says, we'll just buy you off.
[02:37:24.947 --> 02:37:27.268]  I never saw the rest of the episode, but he doesn't say what he wants.
[02:37:29.088 --> 02:37:30.069]  And they tell him, you're going to lose.
[02:37:30.089 --> 02:37:30.889]  You're going to be shut down.
[02:37:30.909 --> 02:37:32.209]  And in the end, he is shut down.
[02:37:32.249 --> 02:37:32.989]  He's put in prison.
[02:37:33.009 --> 02:37:35.450]  And in the final season, I don't even know what happens.
[02:37:35.470 --> 02:37:36.851]  I've just read the synopses of it.
[02:37:37.891 --> 02:37:39.071]  People say, why don't you watch a show?
[02:37:39.151 --> 02:37:39.712]  It's about you.
[02:37:40.112 --> 02:37:42.392]  Well, hell, Chris Carter was pissed about Homeland.
[02:37:43.753 --> 02:37:48.694]  So three and a half years ago during the campaign, he put out the new X-Files where I'm the good guy.
[02:37:48.714 --> 02:37:51.975]  And he said, this character is based on Alex Jones, and Alex Jones is a libertarian.
[02:37:52.335 --> 02:37:54.356]  He gets things wrong sometimes, but he means well.
[02:37:55.845 --> 02:38:00.126]  Now that show had many times the viewers of Homeland, but Chris Carter didn't get picked back up.
[02:38:01.546 --> 02:38:02.466]  Chris Carter wanted to meet.
[02:38:02.666 --> 02:38:03.767]  I'm not name-dropping.
[02:38:03.787 --> 02:38:05.147]  I just never had time to go out to California.
[02:38:05.167 --> 02:38:05.627]  I should have done it.
[02:38:09.048 --> 02:38:13.789]  But that's the level of it where Chris Carter puts out a good Alex Jones, the show's ahead, it gets canceled.
