[00:00:56.474 --> 00:00:56.814]  Okay.
[02:18:29.494 --> 02:18:33.117]  Now, I want to explain to everybody listening, please, this is not about Alex Jones.
[02:18:33.237 --> 02:18:34.558]  This is not about Louis Farrakhan.
[02:18:34.598 --> 02:18:36.140]  This is not about Milo Yiannopoulos.
[02:18:36.160 --> 02:18:37.321]  This is not about Laura Loomer.
[02:18:37.481 --> 02:18:41.664]  This is about the total rollout for complete and total censorship.
[02:18:41.924 --> 02:18:56.214]  It is being announced in the name of defeating me and you, the populist, that number one, they admit AI is now censoring in live time with machine learning, working with 20,000 SJW Southern Poverty Law Center-trained individuals.
[02:18:56.234 --> 02:18:56.794]  This is all public.
[02:18:56.914 --> 02:19:03.179]  They're saying, if you say my name or info wars in even just a neutral light, this is an official press release, you will be banned.
[02:19:03.279 --> 02:19:05.220]  The outrageousness of that is next level.
[02:19:05.240 --> 02:19:05.941]  That's like a movie.
[02:19:06.741 --> 02:19:11.845]  You know, the evil guy takes away somebody, and if you ever say his name again, you'll go to the gulag.
[02:19:11.985 --> 02:19:13.026]  Good Lord!
[02:19:13.226 --> 02:19:15.108]  This is unbelievable.
[02:19:15.408 --> 02:19:17.669]  All premeditated, political, a setup.
[02:19:17.689 --> 02:19:19.051]  You say, well, why is it happening?
[02:19:19.391 --> 02:19:20.392]  Why won't Trump stop it?
[02:19:20.412 --> 02:19:21.412]  Because it's all the banks.
[02:19:21.653 --> 02:19:22.573]  It's all the corporations.
[02:19:22.953 --> 02:19:24.274]  The NSA runs it all.
[02:19:24.335 --> 02:19:26.016]  It's the architecture of the future.
[02:19:26.236 --> 02:19:29.358]  The big digital brain we all interface with and upload to.
[02:19:30.239 --> 02:19:32.484]  DARPA admits that's the plan, so that's what they built?
[02:19:32.784 --> 02:19:33.606]  That's what it is?
[02:19:33.866 --> 02:19:35.069]  It's always gonna be that way.
[02:19:35.189 --> 02:19:36.451]  It was never not gonna be that way.
[02:19:36.652 --> 02:19:39.016]  And now, I am patient zero.
[02:19:39.197 --> 02:19:41.622]  I'm actually honored to have the Antichrist system ban me first.
[02:20:05.824 --> 02:20:12.046]  You're listening to the Alex Jones Show.
[02:20:20.449 --> 02:20:21.870]  Welcome back.
[02:20:21.950 --> 02:20:23.870]  I'm your host, Alex Jones.
[02:20:23.970 --> 02:20:27.011]  Our guest is really interesting.
[02:20:27.171 --> 02:20:28.952]  S. O. P. H. Soph.
[02:20:31.423 --> 02:20:32.624]  At Sewer Nugget on Twitter.
[02:20:32.984 --> 02:20:34.085]  Hundreds of millions of views.
[02:20:34.105 --> 02:20:36.146]  A million subscribers almost.
[02:20:36.466 --> 02:20:38.147]  Patreon.com forward slash Corbis.
[02:20:38.227 --> 02:20:39.268]  Used to go by Lieutenant Corbis.
[02:20:40.991 --> 02:20:43.333]  And she's just criticizing the left censorship.
[02:20:43.353 --> 02:20:45.395]  She's criticizing open borders, radical Islam.
[02:20:46.116 --> 02:20:48.037]  And they now have two strikes against her.
[02:20:48.057 --> 02:20:49.078]  They want to take her channel down.
[02:20:50.279 --> 02:20:50.679]  She's with us.
[02:20:50.699 --> 02:20:53.342]  I want to read some of this hysterical stuff they're saying about her.
[02:20:53.902 --> 02:20:57.085]  But you're very nice, you're very smart, but you're also very polite here on air.
[02:20:57.645 --> 02:21:03.290]  Other points you want to make, other things you want to get into, what you want to do when you, you know, aspire to be when you grow up.
[02:21:03.310 --> 02:21:04.171]  I forgot to get into that.
[02:21:05.052 --> 02:21:06.393]  And just other points you'd like to make.
[02:21:07.979 --> 02:21:24.333]  Um, I would just like to say that, uh, I think it's a good point, that if I were, um, super leftist right now, if I was spewing all of their talking points, they wouldn't call me brainwashed, they wouldn't call me exploited, and they would say I know everything I'm saying and it's not just an act of rebellion.
[02:21:24.373 --> 02:21:28.377]  They would just, they would call me woke and they would, um, they would be worshipping my feet.
[02:21:29.774 --> 02:21:31.935]  It's a really strange double standard that they have.
[02:21:32.295 --> 02:21:38.238]  You know, with people like Greta Thunberg, they never say that she's exploited, that she's brainwashed with Desmond.
[02:21:38.298 --> 02:21:44.281]  They say that all the people calling CPS are being, you know, so paranoid.
[02:21:44.742 --> 02:21:48.784]  I just think it's so clear that the double standard that they have with that.
[02:21:50.305 --> 02:21:51.985]  Let's get more into the harassment.
[02:21:52.005 --> 02:21:53.066]  Tell us what happened to your dad.
[02:21:55.740 --> 02:22:02.086]  Well, this journalist named Talia Levin, she somehow got his phone number, his work email.
[02:22:02.106 --> 02:22:15.099]  She just started by asking if she could get an interview with him because I wasn't responding to her emails because I looked her name up when I saw her first email and I realized that she was looking to paint me as some far-right extremist.
[02:22:15.891 --> 02:22:20.032]  And when my dad didn't reply, she started, you know, like trying to call him, text him.
[02:22:20.112 --> 02:22:25.233]  After a while, she said that he was enabling some sort of racist Nazi behaviors in me.
[02:22:25.273 --> 02:22:26.653]  I mean, really just crazy stuff.
[02:22:27.993 --> 02:22:31.534]  That's real defamation when they're funded by an actual Nazi collaborator, George Soros.
[02:22:31.574 --> 02:22:37.395]  And that's one of the things they criticize you here, is you talk bad about the Lord and Savior, George Soros.
[02:22:37.835 --> 02:22:39.675]  In fact, here's some BuzzFeed examples.
[02:22:39.995 --> 02:22:44.856]  YouTube's newest far-right foul-mouthed, red-pilling star is a 14-year-old girl.
[02:22:45.930 --> 02:22:48.391]  Then they blur your face like it's bad that your face can be seen.
[02:22:48.831 --> 02:22:55.595]  What does a 14-year-old girl dressed in a kudor have to say about YouTube to amass more than 800,000 followers?
[02:22:56.035 --> 02:22:57.015]  How about this?
[02:22:57.076 --> 02:22:58.016]  Nobody follows these people.
[02:22:58.556 --> 02:23:00.777]  I've become a devout follower of the Prophet Muhammad.
[02:23:01.198 --> 02:23:04.259]  Suffice to say, I've been having a lot of fun.
[02:23:04.639 --> 02:23:06.640]  Of course, I get raped by my 40-year-old husband.
[02:23:07.181 --> 02:23:09.882]  Every so often, I have to worship a black cube.
[02:23:10.845 --> 02:23:14.309]  To indirectly please an ancient Canaanite god.
[02:23:14.749 --> 02:23:25.181]  But at least I get to go to San Fran and stone the bleep out of some gays and then cops can't do anything about it because California is a crypto caliphate.
[02:23:25.501 --> 02:23:26.182]  Or how about this?
[02:23:26.963 --> 02:23:27.623]  And then it goes on.
[02:23:27.683 --> 02:23:48.808]  Yes, if you want a vision of the future of YouTube-ish midwifing, imagine a cherubic white girl mocking Islamic dress while lecturing her hundreds of thousands of followers about Muslim rape gangs, social justice homos, and that's all edited together, and the evils wrought by George Soros under the thin guise of edgy internet comedy.
[02:23:48.908 --> 02:23:50.389]  Oh, there's the guise!
[02:23:50.909 --> 02:23:53.269]  Oh, but they found the secret popular thing.
[02:23:53.510 --> 02:23:54.570]  It's always the same formula.
[02:23:54.770 --> 02:23:55.250]  We caught
[02:23:55.390 --> 02:23:57.173]  That's not the secret that's all over and popular!
[02:23:57.493 --> 02:23:58.394]  And then they misrepresent it.
[02:23:58.414 --> 02:24:02.440]  And I want to warn you, and it sounds like you're smart beyond your years, but I still haven't figured this out.
[02:24:03.802 --> 02:24:08.028]  You talk to the New York Times, the Washington Post, anybody, you've got to record it all.
[02:24:08.268 --> 02:24:09.310]  The states still don't care.
[02:24:09.510 --> 02:24:11.092]  They will lie about you.
[02:24:12.375 --> 02:24:13.296]  At criminal levels.
[02:24:13.776 --> 02:24:19.742]  And so I've gotten to the point where I will not do any interviews because nothing good can come out of it, and what you're doing is very smart.
[02:24:20.202 --> 02:24:29.411]  If your dad talks to these people, or you do, they will say, you know, that she was eating feces in front of us, screaming, Heil Hitler, and her father was raping her with 14 baboons.
[02:24:29.731 --> 02:24:31.853]  I mean, they will say anything, so I'm warning you.
[02:24:33.004 --> 02:24:33.204]  Yeah.
[02:24:33.564 --> 02:24:36.365]  I mean, with Joe Bernstein, I already got a taste of that.
[02:24:37.786 --> 02:24:48.269]  The email he started off with, when he tried to, you know, talk to me, and of course I didn't respond because he's well known to be, you know, a person that wants to smear everybody who doesn't agree with him.
[02:24:48.689 --> 02:24:49.750]  Yeah, you need to publish it all.
[02:24:49.770 --> 02:24:50.311]  The people don't know.
[02:25:09.350 --> 02:25:10.631]  I mean, I was expecting it.
[02:25:10.651 --> 02:25:15.295]  That's why I didn't respond to the email because, you know, him trying to be all nice and, you know, try to, um...
[02:25:28.291 --> 02:25:28.591]  I don't know.
[02:25:45.450 --> 02:25:47.874]  Well, here's the good news, and I'm not just saying this.
[02:25:48.454 --> 02:25:53.221]  Obama was hot when he was running, and for about a year when he was in, he would get millions of views on YouTube.
[02:25:53.982 --> 02:25:57.648]  He gets like, when he was still president, like 2,000 views on his average YouTube.
[02:25:57.988 --> 02:25:59.630]  Trump gets a million, I would get a million, whatever.
[02:26:00.825 --> 02:26:07.610]  So BuzzFeed, all these groups, it's turned out have fake clicks, they're all going bankrupt, salons going under.
[02:26:07.630 --> 02:26:14.135]  People understand, they literally have no readers except other fellow journalists that go around getting people censored.
[02:26:14.756 --> 02:26:21.341]  So they're not even journalists, they're a bunch of failed sellouts to the system that don't understand, everyone hates them, and it's over.
[02:26:22.622 --> 02:26:22.822]  Yeah.
[02:26:23.363 --> 02:26:25.344]  I mean, you know, they just can't accept that
[02:26:26.741 --> 02:26:26.821]  He's
[02:26:43.571 --> 02:26:46.912]  Crazy moves and crazy stories to desperately try to get clicks.
[02:26:46.992 --> 02:26:47.893]  And yeah, you're right.
[02:26:47.913 --> 02:26:52.794]  A lot of people that are reading these are people who are just like them, who are looking to smear people.
[02:26:52.854 --> 02:26:57.836]  So when they read Joe Bernstein's article, they go over to my channel and they mass flag it and they get me striked.
[02:26:58.596 --> 02:27:00.317]  So I think that's what's happening.
[02:27:01.057 --> 02:27:08.400]  Well, if you talk to like Charlie Worzel or any of these writers, you think they're putting on a retarded surfer act.
[02:27:09.571 --> 02:27:11.532]  Like you think, okay, you're just acting dumb.
[02:27:12.433 --> 02:27:13.954]  They have low vocabularies.
[02:27:13.974 --> 02:27:15.314]  They're incredibly stupid.
[02:27:15.335 --> 02:27:16.275]  They're not intellectuals.
[02:27:17.356 --> 02:27:20.077]  You know, usually their parents have, you know, mental illnesses and things.
[02:27:20.458 --> 02:27:21.118]  I'm sad to say it.
[02:27:21.518 --> 02:27:22.619]  These are the bottom of the barrel.
[02:27:23.579 --> 02:27:28.342]  These are people that, you know, on a farm you'd have carry the bags of apples.
[02:27:28.382 --> 02:27:30.123]  You couldn't even have them go up in a tree and get apples.
[02:27:30.143 --> 02:27:30.824]  And I'm not being mean.
[02:27:32.449 --> 02:27:35.590]  But you have to understand, they are told they're the ruling class.
[02:27:36.330 --> 02:27:40.832]  They don't even get their villains out there killing free speech and openly trying to mainline tyranny.
[02:27:41.232 --> 02:27:44.793]  We'll push our next guest back 15 because you took school off today and I've got to have you on more.
[02:27:44.833 --> 02:27:51.175]  If you'll go on Owen today, this is a hot interview, people love you, and I'm very excited at what you're doing, my little sewer nugget.
[02:27:52.075 --> 02:27:53.257]  Again, at Sewer Nugget.
[02:27:54.097 --> 02:27:56.780]  And again, it's S-O-P-H, like Sophie, but Soph.
[02:27:57.541 --> 02:27:59.263]  And patreon.com forward slash Corbus.
[02:27:59.523 --> 02:28:01.064]  People should really support what you're doing.
[02:28:01.965 --> 02:28:08.852]  Even if they don't like the edginess, this is how nationalists, conservatives, and patriots are going to win, is in a thousand different strikes.
[02:28:09.793 --> 02:28:12.574]  Some things deliver like a conservative preacher, if that's who you are.
[02:28:12.895 --> 02:28:14.796]  Some things like a wild-eyed libertarian like I am.
[02:28:16.136 --> 02:28:18.297]  Some things like a snarky young lady like she is.
[02:28:18.718 --> 02:28:23.740]  But the quantity of quality information is light years ahead of the enemy.
[02:28:24.080 --> 02:28:25.361]  We don't have teleprompters.
[02:28:25.461 --> 02:28:26.341]  We're really talking.
[02:28:26.762 --> 02:28:28.803]  She's not being handed pieces of paper by her parents.
[02:28:29.143 --> 02:28:32.705]  She's up here having an adult discussion that most university professors
[02:28:34.002 --> 02:28:34.663]  If you are trying to
[02:29:09.521 --> 02:29:13.844]  Tom in Texas, police officer on the border, talks about MS-13 and more.
[02:29:13.964 --> 02:29:14.765]  Thanks for calling, Tom.
[02:29:14.885 --> 02:29:15.305]  Yes, sir.
[02:29:15.365 --> 02:29:16.566]  Thank you for taking my call.
