[00:00:05.419 --> 00:00:09.150]  Infowars.com is tomorrow's news.
[02:37:15.076 --> 02:37:24.683]  So I basically appealed it and said, uh, this is a response to a guy saying, looks like, and I even quote him in there, that looks like they learned shooting American, uh, look, from American police shooting African Americans.
[02:37:24.723 --> 02:37:25.464]  And I just sent a link.
[02:37:26.164 --> 02:37:29.490]  To a group that's been tracking this since the year 2000 of the deaths.
[02:37:30.011 --> 02:37:35.741]  And there's about 8,000 whites, there's some unspecified number, and then there's like 5,000 blacks.
[02:37:35.821 --> 02:37:36.182]  I mean it's...
[02:37:37.408 --> 02:37:39.510]  All I did was show proof.
[02:37:39.590 --> 02:37:40.511]  It's FBI statistics.
[02:37:40.551 --> 02:37:52.000]  So, somebody says, cops are targeting black people, you send a link proving it's not the case, in the main, obviously some are, some aren't, and then you get banned for that.
[02:37:52.100 --> 02:37:52.541]  I get banned.
[02:37:52.841 --> 02:37:57.385]  And it's probably for this learn to code thing, which I didn't even tell him to learn to code, it's just a hashtag.
[02:37:57.445 --> 02:38:00.267]  It's because you're effective and you're accurate and you're real.
[02:38:00.908 --> 02:38:01.969]  And here's the problem.
[02:38:02.529 --> 02:38:07.253]  We're looking at who to sue over this, and Twitter's one of the main ones, but there's more than one way to skid a cat.
[02:38:07.293 --> 02:38:13.197]  We're just gonna get Securities and Exchange Commission indictments for folks instead.
[02:38:13.217 --> 02:38:14.719]  Like, you know, we're not gonna play your game.
[02:38:15.059 --> 02:38:20.023]  And when you get indicted, Joe, or you get indicted, Jack, we'll just say, you haven't been indicted!
[02:38:20.363 --> 02:38:21.184]  Yeah, it doesn't exist.
[02:38:22.486 --> 02:38:23.987]  So, and it's ridiculous.
[02:38:24.167 --> 02:38:25.668]  Kellen's working on an article right now.
[02:38:26.288 --> 02:38:28.069]  Oh, they're hitting everybody right now.
[02:38:28.209 --> 02:38:34.934]  Yeah, and they're literally going through it, because I did one tweet to John Brennan, who basically just, he gets to say whatever he wants.
[02:38:34.954 --> 02:38:37.855]  You say anything against the former CIA director, suddenly you're a bad person.
[02:38:38.136 --> 02:38:39.476]  He's a total public figure.
[02:38:39.676 --> 02:38:39.897]  Yeah.
[02:38:39.977 --> 02:38:41.458]  He says we're going to take the president out.
[02:38:41.838 --> 02:38:43.419]  He says all this, and you call him a wimp.
[02:38:43.639 --> 02:38:45.900]  Yeah, I called him a wimp, and they're like, oh no, you can't do that.
[02:38:45.940 --> 02:38:46.881]  That violates our rules.
[02:38:46.961 --> 02:38:50.263]  And I'm like, the word I use is just another name for your mouth.
[02:38:51.658 --> 02:38:53.899]  A puss, you know, that's all I said.
[02:38:54.280 --> 02:38:57.061]  It's flapping in the wind, that's all I, you know, and that's not even that bad.
[02:38:57.221 --> 02:38:58.762]  Like, I didn't cuss him out, I didn't do anything.
[02:38:58.802 --> 02:39:01.624]  They can use Twitter to organize going to Tucker Carlson's house.
[02:39:01.644 --> 02:39:01.884]  Sure.
[02:39:01.904 --> 02:39:04.505]  Alright, Rob, we'll follow this as it unfolds.
[02:39:04.905 --> 02:39:09.008]  Just absolute reign of terror, and then they go on TV and say nobody.
[02:39:10.367 --> 02:39:12.389]  Alex, this will end when God's people decide it's going to end.
[02:39:38.066 --> 02:39:41.809]  When we get off of the sidelines and get engaged in this battle, this will end.
[02:39:42.389 --> 02:39:46.292]  And it has been our silence and our apathy that has caused it to go this far.
[02:39:46.332 --> 02:39:54.217]  And that is why we are joining together to repent on February 23rd for our apathy, for our lack of action.
[02:39:54.237 --> 02:39:56.199]  And let me tell you, your viewers are just going to love this.
[02:39:56.219 --> 02:40:04.284]  If you go to the website dayofmorning.org, you'll see a business poster there that we are asking businesses to place on their front door.
[02:40:04.384 --> 02:40:05.005]  Shut it down.
[02:40:05.552 --> 02:40:13.897]  America should be like a ghost town on Saturday, February 23rd, as we all seek God to change our hearts and grant us repentance.
[02:40:14.157 --> 02:40:24.943]  But on this poster, Alex, it says this business is shut down for the day because we will not allow our state, a tyrannical state, murderous state, to collect sales tax from us.
[02:40:25.343 --> 02:40:34.428]  Tomorrow we will reopen or Monday we will reopen under duress, forced to collect tax in this tyrannical, murderous regime.
[02:40:34.873 --> 02:40:35.273]  I think so.
[02:40:51.049 --> 02:40:58.754]  He loaned me $2,000 from his account to give to the event because we're buying our speakers plane tickets and we do not have the funds to continue.
[02:40:59.075 --> 02:41:00.996]  And so I know you have a generous audience.
[02:41:01.296 --> 02:41:04.018]  Would you please donate to dayofmourning.org?
[02:41:04.098 --> 02:41:05.759]  It is tax deductible.
[02:41:06.389 --> 02:41:08.672]  Um, so we really, really do need your support.
[02:41:08.692 --> 02:41:09.153]  Absolutely.
[02:41:09.193 --> 02:41:11.575]  People need to do it and they need to get out to these events.
[02:41:12.076 --> 02:41:18.243]  And I love the fact you're going to Albany, the capital of New York City, or New York State, where they did all this.
[02:41:18.904 --> 02:41:20.466]  And it's just so sick.
[02:41:20.826 --> 02:41:22.448]  I'm sure you've seen the video when they signed it.
[02:41:23.169 --> 02:41:24.690]  It was like they won the Super Bowl.
[02:41:24.730 --> 02:41:28.313]  They were just like, oh, it's for women to kill their babies after they're born.
[02:41:28.693 --> 02:41:33.936]  But really, it's all about now we're going to be able to legally sell their organs, you know, because they've been doing it under the table.
[02:41:34.097 --> 02:41:36.398]  Now, boy, they're really doing it out in the open.
[02:41:36.418 --> 02:41:38.399]  This was a giant satanic event.
[02:41:39.560 --> 02:41:39.800]  Sick.
[02:41:40.361 --> 02:41:43.523]  And, you know, the exciting thing about what we're doing with Day of Mourning is that
[02:41:44.184 --> 02:41:47.925]  All of these local rallies are popping up, and you'll see them.
[02:41:47.965 --> 02:41:55.627]  We're starting to connect those to our Day of Mourning Facebook page, because people who can't make it to Albany, New York, are desperate to do something locally.
[02:41:55.927 --> 02:42:02.229]  And so they're organizing Facebook event pages in Colorado, in Georgia, and North Carolina.
[02:42:02.269 --> 02:42:07.531]  We've got events popping up everywhere, very organically, kind of like the Vagina Hatters and the Women's March.
[02:42:07.751 --> 02:42:10.792]  Look, if they can get a million people out to their
[02:42:11.360 --> 02:42:19.227]  Marches to march for the right to kill babies and to, you know, have same-sex relations and whatnot, same-sex marriage.
[02:42:19.787 --> 02:42:24.351]  Can we get 2,400 people to fill the Empire State Plaza Convention Center for Righteousness?
[02:42:24.711 --> 02:42:25.151]  Please?
[02:42:26.072 --> 02:42:26.733]  I think we can.
[02:42:27.608 --> 02:42:28.589]  I think we can as well.
[02:42:30.252 --> 02:42:31.453]  Overall, we'll come back for a few minutes.
[02:42:31.974 --> 02:42:41.186]  Your report card on Trump, because we can say, OK, Trump's doing great compared to Alexandria Cortez or Nancy Pelosi or, you know, Chuckie Schumer.
[02:42:41.226 --> 02:42:44.590]  But what does Trump need to do on the front of censorship?
[02:42:45.640 --> 02:42:46.680]  On the front of all this.
[02:42:47.301 --> 02:42:51.102]  Because if he just keeps letting Big Tech, and like he's doing with this new NAFTA bill.
[02:42:51.162 --> 02:42:53.042]  This new NAFTA bill is horrible.
[02:42:53.062 --> 02:42:54.443]  It just legalizes all the censorship.
[02:42:54.843 --> 02:42:56.203]  People really need to call the White House.
[02:42:56.223 --> 02:42:56.924]  They need to get involved.
[02:42:57.644 --> 02:42:59.404]  This is a participation sport, folks.
[02:42:59.424 --> 02:43:00.185]  We appreciate the listeners.
[02:43:00.445 --> 02:43:00.885]  We'll be right back.
[02:43:09.162 --> 02:43:10.663]  Let's go ahead and talk to Jessica.
[02:43:10.683 --> 02:43:12.045]  She wants to talk about the Virginia governor.
[02:43:12.525 --> 02:43:13.446]  Jessica, you're on the air.
[02:43:13.466 --> 02:43:15.247]  Looks like he'll be resigning soon.
[02:43:15.287 --> 02:43:15.708]  What do you think?
[02:43:16.288 --> 02:43:17.129]  I hope so.
[02:43:17.910 --> 02:43:19.571]  I never liked him from the beginning.
[02:43:19.811 --> 02:43:27.638]  I remember that President Obama endorsed him, and that was a big... I thought that would be a big wake-up call to people, but apparently it wasn't.
[02:43:28.098 --> 02:43:30.279]  But we keep the babies comfortable.
[02:43:30.299 --> 02:43:35.221]  I can't really do his fake southern accent, but it's just, I love southerners, you know, I'm from Texas, kind of southern.
[02:43:35.301 --> 02:43:42.723]  But it's like the fakeness of that sicky sweet, let's stay out of the ladies area, kill that baby.
[02:43:42.883 --> 02:43:48.685]  I think because he's a pediatrician, he's used to people, you know, kind of responding to that voice he does.
[02:43:48.745 --> 02:43:53.487]  But it sickens me that he's a pediatrician and he's pushing what he's pushing.
[02:43:53.527 --> 02:43:55.548]  But we're going to make the baby comfortable.
[02:43:56.688 --> 02:43:58.249]  Oh my gosh, it's so sickening.
[02:43:58.329 --> 02:44:00.969]  Well, we know in end times this is the stuff that happens.
[02:44:01.009 --> 02:44:06.051]  That's why I'm so proud of you and the InfoWorks team for all that you do.
[02:44:06.231 --> 02:44:08.572]  And I love, I wanted to say I love your products.
[02:44:08.812 --> 02:44:14.013]  I have X2 and the Selenium for my thyroid and I have to say that it's worked wonders.
[02:44:14.113 --> 02:44:16.454]  The Brain Force Plus is amazing.
[02:44:16.774 --> 02:44:21.055]  Me and my family take it every day and I mean you really can feel what it does.
[02:44:21.415 --> 02:44:26.417]  And usually I get a lot of brain fog from the thyroid issue and that helps tremendously.
[02:44:26.457 --> 02:44:28.517]  And the knockout helps me sleep at night.
[02:44:28.618 --> 02:44:33.679]  Especially when I have something important I have to get up and do in the morning and I don't feel that groggy feeling.
[02:44:33.779 --> 02:44:35.000]  And we use the toothpaste.
[02:44:35.040 --> 02:44:36.240]  We love the toothpaste.
[02:44:36.320 --> 02:44:40.001]  My son uses the krill oil for some issues that he deals with.
[02:44:40.041 --> 02:44:42.582]  My husband is a hardwood floor installer.
[02:44:42.662 --> 02:44:45.883]  He loves the bodies and he loves the Red Pill Plus.
[02:44:45.983 --> 02:44:47.844]  And we're going to try the Turbo Force next.
[02:44:48.444 --> 02:44:53.189]  I really want to get that turbo force because my son loves going to the gym and he needs something for a booze.
[02:44:53.269 --> 02:44:55.871]  Well, Jessie, I appreciate your support, but let me be honest with you.
[02:44:55.912 --> 02:44:57.273]  Only take a half pack at the first time.
[02:44:57.413 --> 02:44:59.335]  It's just, it's kind of like good crack.
[02:44:59.515 --> 02:45:01.517]  So, I'm almost embarrassed.
[02:45:01.957 --> 02:45:03.158]  Everybody should be careful with it.
[02:45:03.599 --> 02:45:04.299]  It's the next level.
[02:45:04.359 --> 02:45:04.780]  It's insane.
[02:45:04.940 --> 02:45:19.177]  I really am glad that I'm able to help the fight for truth and freedom and liberty and I don't know what where I would be and what I would think if I didn't have people like you on air who have just stayed strong through it all.
[02:45:19.197 --> 02:45:24.624]  So I just want to encourage you just to keep going, keep fighting for us and with us because I don't know
[02:45:24.964 --> 02:45:25.985]  I don't know what we would do.
[02:45:26.025 --> 02:45:27.106]  We wouldn't have anybody.
[02:45:27.126 --> 02:45:31.189]  If there wasn't you, I mean, I don't know that anybody else would be on the air doing it.
[02:45:31.310 --> 02:45:38.095]  Like you said, you're the tip of the spear, so I really appreciate you and what you say, you know, helps me stay connected to the truth.
