[00:00:01.733 --> 00:00:02.915]  Coast to coast.
[02:09:05.595 --> 02:09:06.336]  So there you go.
[02:09:23.542 --> 02:09:27.605]  What I mean by that, it's an opportunity to do things that you think you could not do before.
[02:09:28.106 --> 02:09:34.451]  That's his brother, and you can find the full clip online from the Wall Street Journal, where he goes on to say we use these crises.
[02:09:34.771 --> 02:09:36.133]  Yeah, so you manufacture them.
[02:09:36.373 --> 02:09:39.095]  This is a criminal conspiracy just like Fast and Furious.
[02:09:39.395 --> 02:09:40.676]  CBS News got the documents.
[02:09:41.557 --> 02:09:47.602]  As we told you, we had our DEA source who came to his house and arrested him for five shotguns he had.
[02:09:48.102 --> 02:09:49.043]  He'd gotten a divorce.
[02:09:49.404 --> 02:09:52.626]  He was a school teacher, retired DEA, retired Vietnam veteran.
[02:09:53.287 --> 02:09:55.869]  He'd gotten out of the DEA because of corruption in there, Selly Castile.
[02:09:57.349 --> 02:10:01.373]  Came on our show eight years ago and said they're arming Las Zetas, they're going to have a civil war down there.
[02:10:01.393 --> 02:10:02.834]  And it started two years after he said it.
[02:10:03.154 --> 02:10:05.436]  And it's like something like 70,000 dead Mexicans.
[02:10:06.037 --> 02:10:08.138]  More people die there a year than U.S.
[02:10:08.178 --> 02:10:10.000]  troops would die a year in Vietnam, folks.
[02:10:10.280 --> 02:10:13.063]  And our criminal, narcotics-trafficking government runs it.
[02:10:14.184 --> 02:10:17.146]  And it's an example of how they create the crises.
[02:10:17.567 --> 02:10:20.449]  Fast and Furious, we knew they were shipping guns down there.
[02:10:20.789 --> 02:10:22.211]  Selly just didn't know the name of it.
[02:10:22.984 --> 02:10:32.250]  Because when he started talking about Obama a few years ago, that's when they came to his house and said, you were selling your shotguns at the gun show.
[02:10:32.290 --> 02:10:35.032]  And he said, yeah, I'm selling most of my guns.
[02:10:35.072 --> 02:10:35.852]  I live in a trailer.
[02:10:35.912 --> 02:10:36.393]  I'm broke.
[02:10:37.373 --> 02:10:38.674]  I lost everything in a divorce.
[02:10:39.755 --> 02:10:47.180]  And they literally arrested him, had a kangaroo jury send him to prison for, what was it, two or three years for selling guns.
[02:10:47.480 --> 02:10:52.143]  Because he exposed the ATF and Fast and Furious, but didn't even know the name of it.
[02:10:53.885 --> 02:11:02.217]  Now I'm telling you folks this is what we're talking about and now the NSA is telling artists that make fun of the NSA
[02:11:03.365 --> 02:11:06.988]  That they're going to arrest them and charge them with copyright and all this stuff.
[02:11:07.288 --> 02:11:09.010]  And so the artist is suing them.
[02:11:09.650 --> 02:11:11.312]  That's up on DrudgeReport.com.
[02:11:11.812 --> 02:11:13.513]  We covered it last Friday.
[02:11:13.954 --> 02:11:15.415]  Now CBS is covering it today.
[02:11:15.495 --> 02:11:17.216]  And Drudge is making it his top story.
[02:11:17.597 --> 02:11:18.638]  And it is the top story.
[02:11:18.678 --> 02:11:19.078]  It should be.
[02:11:19.338 --> 02:11:20.699]  Because he's fighting back.
[02:11:21.180 --> 02:11:24.783]  And now everybody can see the NSA, the only part of government that actually listens.
[02:11:25.483 --> 02:11:26.864]  Now again folks, if
[02:11:27.842 --> 02:11:42.923]  If there wasn't power in lampooning this, and under the First Amendment it's totally protected to sell t-shirts with a parody of the NSA or the TSA, they tried to threaten to arrest people wearing our shirts criticizing the TSA.
[02:11:42.943 --> 02:11:43.404]  Well, you know what?
[02:11:43.644 --> 02:11:52.295]  We're coming out with more TSA shirts and more NSA shirts, and I'm going to have a $10,000 film festival that I'm announcing tomorrow that will run into January.
[02:11:52.315 --> 02:11:57.622]  So we'll have about a month and a half to get it done, and the first week of January we will announce the $10,000 winner.
[02:11:57.803 --> 02:12:01.768]  But the real winner is all of us resisting, because you'll have hundreds of great videos put out.
[02:12:02.028 --> 02:12:08.871]  That millions of people see, lampooning the NSA, lampooning the TSA, which the TSA threatens to arrest you if you laugh at them.
[02:12:09.372 --> 02:12:11.173]  That's two-week-old news now.
[02:12:11.473 --> 02:12:12.393]  They have announcements.
[02:12:12.673 --> 02:12:13.614]  Talk about Orwellian.
[02:12:14.534 --> 02:12:16.495]  We're going to throw it back in their face.
[02:12:16.595 --> 02:12:19.957]  And will my act of resistance or your act of resistance defeat them?
[02:12:20.277 --> 02:12:20.517]  No.
[02:12:20.837 --> 02:12:23.319]  But together, not laying down that will.
[02:12:24.139 --> 02:12:25.700]  That's why they want to tell you you have no power.
[02:12:25.920 --> 02:12:27.320]  That's why they want to tell you you're pathetic.
[02:12:27.600 --> 02:12:38.704]  Because once you decide that, or once you decide you're bad and you're worthless, because you've had death education in the schools and taught how horrible humans are, once you then curl up and die, they can inherit the world.
[02:12:38.924 --> 02:12:40.385]  Well, that's not going to happen.
[02:12:40.625 --> 02:12:43.526]  The sleeping giant that is free humanity is awakening.
[02:12:43.546 --> 02:12:49.588]  And just like when Admiral Yamamoto, under orders, attacked Pearl Harbor, even though he recommended against it,
[02:12:50.568 --> 02:12:59.171]  He sent back a communique to the General Staff saying, I feel we have only awakened a sleeping giant to terrible purpose.
[02:13:01.212 --> 02:13:07.094]  And if you decide to wake up, and I don't mean just wake up to what's happening, wake up that you have power.
[02:13:07.895 --> 02:13:13.437]  Wake up that every time you slap an InfoWars.com bumper sticker on some globalist operation,
[02:13:14.617 --> 02:13:20.924]  Every time you speak out, every time I go into CVS or anywhere, I just start preaching about 20% off for flu shots.
[02:13:20.964 --> 02:13:24.508]  I shot video of it yesterday, we're going to put it on the YouTube channel, and start educating everybody.
[02:13:24.548 --> 02:13:29.253]  And I hope a manager comes over and makes a scene, because I know
[02:13:30.074 --> 02:13:44.999]  The CBS may not know, and the manager may not know, but the power structure is giving you 20% off because that stuff gives you the flu on record, doubles your chances of getting it the next year, makes you sick, can kill you, it says in the insert, and I'm there to warn people.
[02:13:46.260 --> 02:13:47.540]  I mean, what do you expect me to do?
[02:13:47.560 --> 02:13:52.162]  I mean, they're buying razors and stuff yesterday, so I'd have some up here at the office when I was driving in Sunday.
[02:13:52.964 --> 02:13:58.467]  And I was in there buying razors and shaving cream and I couldn't find fluoride-free toothpaste or whatever.
[02:13:59.467 --> 02:14:02.309]  And so I go up to the front counter and the guy pushes a flu shot on me.
[02:14:02.909 --> 02:14:03.730]  I start preaching.
[02:14:03.750 --> 02:14:04.930]  He goes, wait a minute, you're Alex Jones.
[02:14:04.990 --> 02:14:05.851]  I turn my camera and go, yeah.
[02:14:05.871 --> 02:14:06.951]  He goes, my mom loves you.
[02:14:06.971 --> 02:14:08.972]  Yeah, I've heard it's bad, but they tell us to push it.
[02:14:09.412 --> 02:14:11.073]  And then some lady comes up and starts complaining.
[02:14:11.093 --> 02:14:11.934]  So I start talking to her.
[02:14:13.014 --> 02:14:18.457]  And then suddenly, she wanted to henpeck at me and thought I would just grovel to her.
[02:14:18.797 --> 02:14:20.218]  But instead I went, look, I just care about you.
[02:14:20.438 --> 02:14:21.278]  Have you read the insert?
[02:14:21.358 --> 02:14:22.239]  Oh, whatever, I'm busy.
[02:14:22.459 --> 02:14:25.720]  Well, you better be busy enough to stand up for reality.
[02:14:26.841 --> 02:14:30.483]  You better decide that this is what's important.
[02:14:30.523 --> 02:14:34.865]  And if you don't stand up for transparency and truth, you will be overrun by the most evil elements.
[02:14:37.125 --> 02:14:37.845]  Oh, it's incredible.
[02:14:37.926 --> 02:14:48.191]  Now, folks, Anthony Frida joins us here in studio, and he attended a Pratt Institute where he met Francis Leahy, currently the director of the A.J.
[02:14:48.291 --> 02:14:50.292]  Dillon Gallery and close friend ever since.
[02:14:50.652 --> 02:14:54.735]  After college, he eventually created his own advertising art studio, Redline Illustrations.
[02:14:55.035 --> 02:14:59.958]  I won't go over all of his work, but you've seen it on the cover of the biggest magazines in the country.
[02:15:00.278 --> 02:15:01.899]  Rolling Stone, New Yorker,
[02:15:03.279 --> 02:15:09.224]  Time Magazine, you name it, and he's done what most artists don't do, AnthonyFreda.com.
[02:15:09.664 --> 02:15:17.990]  Most people I talk to, famous photographers, famous artists, they go, I'm a listener, or I'm aware, you're right, Hollywood, it isn't liberal conservative, it's libertarian.
[02:15:20.160 --> 02:15:25.847]  But these people then kind of play the part of a liberal because they don't ever work again if they don't play ball.
[02:15:25.867 --> 02:15:30.913]  And I'll probably ask him since the last, I don't know, four or five years, it seems, he's been fighting tyranny.
[02:15:30.933 --> 02:15:35.438]  I mean, he was always fighting it before that, but he's really almost seems like exclusively doing that now.
[02:15:36.239 --> 02:15:46.064]  Has the power structure tried to lash out at you because they ban people's Twitters and Facebooks that criticize Obamacare or show that they've been kicked off their care and gotten a 200% increase?
[02:15:46.484 --> 02:15:48.906]  I mean, again, they want to shut us up.
[02:15:49.406 --> 02:15:50.707]  Anthony Frida, great to have you here.
[02:15:50.747 --> 02:15:51.747]  Anthonyfrida.com.
[02:15:53.688 --> 02:15:59.191]  First off, great to meet you in person, but then get into have you been persecuted or has it been empowering?
[02:16:00.233 --> 02:16:03.554]  Well it's great to meet you too Alex and it has been both.
[02:16:04.475 --> 02:16:13.619]  I've probably lost a lot of clients and I know I've been banned on Facebook on occasion because of some of the content of the imagery that I put up there.
[02:16:16.843 --> 02:16:23.066]  I know a lot of the trendies, as you call them, do not like my pokes at Obama.
[02:16:23.806 --> 02:16:27.768]  But they were very happy when I was taking jabs at the Bush administration.
[02:16:28.689 --> 02:16:32.551]  And the thing that is interesting to me is that you've been consistent
[02:16:33.571 --> 02:16:36.995]  You were, you know, very critical of the Bush administration.
[02:16:37.015 --> 02:16:38.997]  That's one of the things that drew me towards you.
[02:16:39.897 --> 02:16:45.683]  And you've been consistent since then with your message of peace and freedom and an anti-war message.
[02:16:46.564 --> 02:16:51.288]  And I think I have been too, but the people who were supporting me during the Bush era,
[02:16:53.070 --> 02:16:59.192]  Mainly, you know, the people in my industry who hire illustrators are mostly Democrats and mostly Obama supporters.
[02:16:59.212 --> 02:17:08.476]  Sure, they're the ones that run all the big magazines, so I bet you probably took a big hit not being on... I mean, before I even knew you or saw your political art, I realized I've been seeing it forever, everywhere.
[02:17:08.496 --> 02:17:17.599]  I mean, you're like a leading national, international illustrator, and I noticed... I haven't seen as much of your stuff in the establishment magazines, but you notice their readership's going down.
[02:17:17.900 --> 02:17:21.181]  Just as they have become tyrannical, people are leaving them.
[02:17:22.281 --> 02:17:23.662]  That's right, and that's what's interesting.
[02:17:23.682 --> 02:17:25.544]  The power of the image.
[02:17:25.744 --> 02:17:26.565]  That's what I'm all about.
[02:17:26.605 --> 02:17:27.706]  It's the power of the image.
[02:17:27.947 --> 02:17:32.972]  I'm trying to translate what you do in verbal form into visual form.
[02:17:33.392 --> 02:17:34.493]  That's really what I'm trying to do.
[02:17:34.553 --> 02:17:44.804]  Spread these messages of peace and freedom and personal liberty and very simple, very powerful, all-American really, images and ideas.
[02:17:46.485 --> 02:17:51.347]  I don't think of them as subversive because I think that they are at the core of what's great about this country, you know?
[02:17:51.787 --> 02:17:54.849]  And for some reason it's got twisted around like we're the subversives.
[02:17:55.169 --> 02:17:59.150]  They're making the Navy SEALs take the rattlesnake off their patch they've had for hundreds of years.
[02:18:01.011 --> 02:18:01.471]  I don't get it.
[02:18:01.611 --> 02:18:02.052]  I don't get it.
[02:18:02.352 --> 02:18:06.574]  I was up, you know, I've been in the Hill Country for a couple of days and I went up to the
[02:18:09.052 --> 02:18:09.492]  Salt Lake?
[02:18:09.752 --> 02:18:10.653]  Oh yeah, oh my goodness.
[02:18:10.873 --> 02:18:11.533]  Amazing place.
[02:18:12.054 --> 02:18:20.420]  But I was up there with some great people, but most of them were, you know, trendies as you'd call them, and they actually said to me, um, you sure you want to go on the Alex Jones Show?
