[00:00:00.670 --> 00:00:01.210]  Network.
[01:56:05.681 --> 01:56:15.344]  And people like Watson and his brothers will be out with their wives or girlfriend, depending on which one, and it's just always the police come over and line up and ask you some questions.
[01:56:15.364 --> 01:56:16.405]  It happened to me when I was in London.
[01:56:17.225 --> 01:56:21.307]  And this is how they operate.
[01:56:22.287 --> 01:56:27.773]  And they told me in England, they said, don't be here at the tube station, out on the street at the entrance, don't ask people questions here.
[01:56:28.154 --> 01:56:29.735]  Move along or we'll have you thrown out.
[01:56:30.296 --> 01:56:31.878]  They do that to people that are born in England.
[01:56:32.418 --> 01:56:33.700]  England's not a free country anymore.
[01:56:34.080 --> 01:56:35.061]  Paul Watson knows that.
[01:56:35.462 --> 01:56:42.710]  So he sits in his house, 16 hours a day, conservatively, some days 18, fighting the new world order at a computer.
[01:56:47.028 --> 01:56:49.290]  Because he understands, and he doesn't like being a slave.
[01:56:49.330 --> 01:56:51.071]  He doesn't like that it's getting worse every minute.
[01:56:51.291 --> 01:56:53.252]  He doesn't like the oxygen is leaving the room.
[01:56:53.973 --> 01:56:54.433]  He knows.
[01:56:55.474 --> 01:57:04.460]  It's like the old swashbuckler archaeologist movies that came out in the 30s, 40s, and 50s that Indiana Jones, Raiders of the Lost Ark is based on.
[01:57:04.480 --> 01:57:12.386]  Where, you know, you're in the temple, and the water's coming in, rising up, and you've got to get out of your den, or the walls are coming in on you, or sand's pouring in.
[01:57:12.406 --> 01:57:14.668]  I mean, we've got to get out of this.
[01:57:16.113 --> 01:57:22.855]  And, you know, I'll be driving home, looking at the trees, looking at the moon, the beauty of the world, loving my wife, my children.
[01:57:22.895 --> 01:57:23.595]  I don't want to die.
[01:57:23.615 --> 01:57:26.536]  I don't want to die.
[01:57:26.556 --> 01:57:30.116]  I mean, I know there's a probability they'll kill me or put me in prison.
[01:57:33.777 --> 01:57:34.978]  I mean, I wish I wasn't right.
[01:57:35.318 --> 01:57:41.079]  I wish I wasn't having to be up here launching, you know, a huge contest with hundreds of films to defeat the enemy.
[01:57:41.099 --> 01:57:44.560]  I wish I didn't have to be so effective, because you know how dangerous that is?
[01:57:46.138 --> 01:57:47.479]  You know, I destroyed Piers Morgan.
[01:57:47.579 --> 01:57:48.240]  The proof's in the pudding.
[01:57:48.380 --> 01:57:49.701]  They won't have me on any of their shows.
[01:57:50.121 --> 01:57:51.042]  They're scared to death!
[01:57:53.463 --> 01:57:55.705]  Because they know I'll shake people out of their coma.
[01:57:55.985 --> 01:57:59.248]  Not because I'm anybody special, but because I am primitive.
[01:58:00.849 --> 01:58:02.130]  It's a primitive response.
[01:58:02.170 --> 01:58:05.512]  They don't want you in your normal response to being oppressed to go, I'm not your slave.
[01:58:05.732 --> 01:58:07.714]  They want you to just go along with it, comply.
[01:58:08.895 --> 01:58:10.396]  Now is the time to get involved.
[01:58:11.420 --> 01:58:13.060]  Now is the time to take on the globalists.
[01:58:13.100 --> 01:58:16.902]  Now is the time to decide for, you know, what you serve, evil or good.
[01:58:18.362 --> 01:58:22.383]  And by the way, if we defend liberty, all the prosperity will come back.
[01:58:24.884 --> 01:58:25.644]  That's the thing.
[01:58:26.284 --> 01:58:35.647]  All of you that are part of the power structure and think this is going to be a beautiful, dark ride and you've got these visions of yourself with all this power to the state, you're going to wish later you'd not been part of this.
[01:58:36.007 --> 01:58:39.248]  Everybody, be part of this new film contest at InfoWars.com. 115,000.
[01:58:42.341 --> 01:58:44.206]  You are listening to GCN.
[01:58:45.871 --> 01:58:48.057]  Visit GCNlive.com today.
[01:58:51.980 --> 01:58:56.002]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[01:58:56.082 --> 01:58:57.203]  Don't be one of them!
[01:58:57.303 --> 01:59:02.846]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[01:59:03.006 --> 01:59:12.611]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[01:59:12.811 --> 01:59:19.474]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[01:59:19.594 --> 01:59:20.955]  We're good to go.
[01:59:40.535 --> 01:59:46.798]  Go to SupernaturalSilver.com today and use the promo code SILVER2012 for 20% off.
[01:59:46.919 --> 01:59:49.040]  That's SupernaturalSilver.com.
[01:59:49.220 --> 01:59:50.461]  And like us on Facebook.
[01:59:54.823 --> 01:59:56.784]  Waging war on corruption.
[01:59:57.204 --> 01:59:59.986]  Alex Jones on the GCM Radio Network.
[02:00:06.601 --> 02:00:10.804]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:11.425 --> 02:00:12.245]  You want answers?
[02:00:13.026 --> 02:00:13.947]  Well, so does he.
[02:00:14.567 --> 02:00:18.170]  He's Alex Jones on the GCN Radio Network.
[02:00:18.750 --> 02:00:22.814]  And now, live from Austin, Texas, Alex Jones.
[02:00:28.706 --> 02:00:34.047]  I want to look at the mass shootings in this country that have slightly increased the last 20 years.
[02:00:34.067 --> 02:00:40.829]  I say slightly increased because they're still incredibly rare, but it's one of the only violent crime statistics going up.
[02:00:41.329 --> 02:00:51.711]  In fact, we can reload those statistics from FBI.gov that Melissa Melton collated in that slideshow when Pharmacist Ben Fuchs joins us.
[02:00:52.011 --> 02:00:54.492]  Because I was listening to his show, I think it was Tuesday or Wednesday,
[02:00:55.626 --> 02:01:23.098]  And I actually sat in the car, because I usually get ready at home, I sat in the car as I was driving into the office, and I only got here about 40 minutes before air time, but I sat there for about 10 minutes wanting to listen to what he was saying, because I've interviewed so many brain surgeons, endocrinologists, you know, different scientists, that I knew everything he was saying was true, he was just reminding me of it all, but he was putting it together so concisely, and I said, can you come on Friday, I'll talk about this when we come back,
[02:01:24.400 --> 02:01:32.451]  I think he sent me something on drug interactions with SSRIs or SRIs and mass murdering and killing and this is what he sent me.
[02:01:32.831 --> 02:01:38.980]  All these documents and articles and inserts as a pharmacist, a compounding pharmacist, one of the most successful in Colorado.
[02:01:39.020 --> 02:01:40.722]  He was a mainline pharmacist before that.
[02:01:41.403 --> 02:01:43.125]  That guy looks 20 years younger than he is, I wish.
[02:01:43.225 --> 02:01:44.988]  But I got some other questions about allergies.
[02:01:45.488 --> 02:01:51.155]  I want to ask him after that, because I've been on longevity steadily, but only a few of the products.
[02:01:51.195 --> 02:01:52.557]  I've never been a big supplement person.
[02:01:52.577 --> 02:01:53.278]  I'm just not in the habit.
[02:01:53.298 --> 02:01:56.302]  For about a year, and I've lost about 25, 30 pounds.
[02:01:57.223 --> 02:01:59.946]  It was about 40, but I gained some back, because I never remembered to do it all.
[02:02:01.500 --> 02:02:03.481]  And my muscle level's gone up.
[02:02:03.501 --> 02:02:06.662]  You know, standing there naked in my bathroom, I look a lot better than I used to.
[02:02:06.682 --> 02:02:12.403]  But the muscle weighs a couple times more than fat, so there's been that conversion.
[02:02:13.104 --> 02:02:17.425]  But what do I do with supplements?
[02:02:17.445 --> 02:02:25.727]  By the way, we have a university study on the InfoWars Health supplements here that just came out from Yahoo Finance, just about how amazing they are.
[02:02:25.747 --> 02:02:27.948]  I mean, this is groundbreaking stuff, or I wouldn't be promoting it.
[02:02:29.711 --> 02:02:40.939]  And my mountain juniper, they call it cedar allergy, that plagues half of Austin on average, has gotten so bad living here for 20-something years, since high school, 22 years.
[02:02:42.741 --> 02:02:47.824]  And most plants pop during the spring or summer.
[02:02:47.905 --> 02:02:52.028]  This thing goes off in the winter, December, January, February.
[02:02:52.448 --> 02:02:54.690]  It's so bad this year.
[02:02:55.919 --> 02:03:03.361]  That I'm talking about going to Seattle or Miami Beach or somewhere for those months to do the show next year because it's a living hell.
[02:03:03.801 --> 02:03:05.401]  So I want to ask him, are there supplements?
[02:03:05.461 --> 02:03:06.101]  What can I do?
[02:03:06.121 --> 02:03:10.102]  And I've just got to get religious because every time I do what he says, it works.
[02:03:10.122 --> 02:03:15.224]  Look at Aaron lost 95 pounds without going into one of those clinics and taking speed.
[02:03:15.964 --> 02:03:20.325]  If my wife's had dramatic response, my mother, my dad, if I will just follow this,
[02:03:21.363 --> 02:03:22.644]  Then I'll have a great response.
[02:03:22.684 --> 02:03:30.291]  So I want to come back and get into the shootings and how he recommends people are able to phase off of serotonin reuptake inhibitors.
[02:03:30.551 --> 02:03:36.796]  Because going right off of them, the inserts tell you, that'll make you even go more daffy duck where he bounces around and shoots off into the...
[02:03:37.737 --> 02:03:39.759]  You know, atmosphere, or over the horizon.
[02:03:40.741 --> 02:03:42.122]  So, I'm no medical doctor.
[02:03:42.142 --> 02:03:48.450]  The medical doctors we've had on, and the psychologists, psychiatrists have said that are, you know, that are awake, do not go off these cold turkey.
[02:03:48.790 --> 02:03:50.993]  Whatever you do, I'm not giving that advice.
[02:03:51.013 --> 02:03:51.693]  That's what they say.
[02:03:52.134 --> 02:03:53.435]  I'm not giving any medical advice here.
[02:03:53.756 --> 02:03:55.938]  I'm just going off the research and what I would do.
[02:03:56.559 --> 02:04:08.436]  So we're going to talk about the mass shootings, how to get off of it, and the natural things that the, by the way, the FDA wants to ban, that in the placebo studies I've seen 5, 6, 7, 8, 10 times more effective in some cases.
[02:04:10.328 --> 02:04:13.712]  And it's not just melatonin.
[02:04:13.952 --> 02:04:16.595]  Also, good news for people that are depressed or whatever.
[02:04:17.977 --> 02:04:21.100]  We're all about solutions here, so that's why he's going to be joining us.
[02:04:21.140 --> 02:04:23.323]  And also, we're going to do some mid-air refueling.
[02:04:23.703 --> 02:04:29.990]  When you buy the Quality Longevity Products, discounted at the lowest price available at InfowarsHealth.com or InfowarsStore.com.
[02:04:31.582 --> 02:04:34.183]  You get stuff like free shipping when you sign up for AutoShip.
[02:04:34.203 --> 02:04:39.085]  You can sign up and pay $10, get discounts, be a distributor, get distributor prices, wholesale prices.
[02:04:39.585 --> 02:04:42.386]  When you do that, it funds InfoWars Operation.
[02:04:42.666 --> 02:04:48.108]  So we can have a $100,000 contest, people to make films, to wake up America, Operation Paul Revere.
[02:04:48.649 --> 02:04:54.051]  So the funding that comes in lets us continue and expand and do more aggressive stuff in the face of a new war.
[02:04:54.331 --> 02:04:59.733]  Because if I'm going to get killed fighting these people, which I hope doesn't happen, knock on wood, pray to Jesus, I'm going to go all the way.
[02:05:02.253 --> 02:05:06.837]  The New Year is a great time to take charge of your health and wellness.
[02:05:07.357 --> 02:05:11.401]  Get serious and make a stand with Supernatural Silver.
[02:05:11.881 --> 02:05:19.547]  This is a breakthrough in silver technology that is several hundred times more effective than colloidal or ionic silver.
[02:05:20.108 --> 02:05:22.109]  Supernatural Silver can be taken
[02:05:23.021 --> 02:05:28.985]  Every day to help fight bacteria, viruses, infections, yeast, and molds.
[02:05:29.545 --> 02:05:36.529]  Supernatural Silver is also exceptional for wound care and is highly effective for water purification.
[02:05:37.150 --> 02:05:46.576]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[02:05:47.156 --> 02:05:54.227]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[02:05:54.808 --> 02:05:57.112]  That's SupernaturalSilver.com.
[02:05:57.673 --> 02:06:01.138]  Check out our new low prices and like us on Facebook.
[02:06:05.859 --> 02:06:06.780]  Tyranny is here.
[02:06:07.120 --> 02:06:10.622]  The grim future foretold in 1984 has become reality.
[02:06:10.662 --> 02:06:13.284]  It really says that the state is God.
[02:06:13.444 --> 02:06:18.727]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[02:06:19.147 --> 02:06:25.411]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[02:06:25.811 --> 02:06:31.374]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[02:06:31.795 --> 02:06:35.457]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[02:06:35.977 --> 02:06:39.939]  Prepare to enter the secretive world of emergency dictatorship.
[02:06:40.240 --> 02:06:46.183]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[02:06:46.203 --> 02:06:49.165]  It's only the beginning of the New World Order's hellish plan.
[02:06:49.745 --> 02:06:51.146]  The police state isn't coming.
[02:06:51.726 --> 02:06:52.246]  It's here.
[02:06:52.847 --> 02:06:59.651]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[02:07:01.482 --> 02:07:12.689]  Looking back on 2012, we ask ourselves, how did we ever survive from natural disasters like Hurricane Sandy and the devastating summer drought to the family hardships brought on by a disastrous economy?
