[00:00:03.652 --> 00:00:05.702]  You're listening to GCN.
[01:48:02.262 --> 01:48:02.783]  I'm not joking.
[01:48:02.883 --> 01:48:03.763]  I was at Martin Springs.
[01:48:03.783 --> 01:48:05.425]  There were two Hispanics and a white guy.
[01:48:05.865 --> 01:48:06.926]  And they're sitting there in the water.
[01:48:07.306 --> 01:48:08.087]  And two of them get out.
[01:48:08.227 --> 01:48:09.247]  One white guy, a Hispanic guy.
[01:48:09.267 --> 01:48:10.088]  I just say this so people know.
[01:48:11.629 --> 01:48:13.491]  They felt politically like they'd done something wrong as well.
[01:48:13.551 --> 01:48:14.571]  So I just...white people.
[01:48:14.952 --> 01:48:15.993]  And the Hispanic guy goes,
[01:48:17.099 --> 01:48:19.220]  And they were obviously been smoking pot until they were stoned.
[01:48:19.240 --> 01:48:22.521]  They go, man, let's go up to Sons of Sons and get that great Chinese food!
[01:48:23.742 --> 01:48:25.042]  Yelling like 20 yards to them.
[01:48:25.202 --> 01:48:27.403]  And they go, shh, don't say Chinese.
[01:48:27.443 --> 01:48:28.824]  And they were looking around serious.
[01:48:29.104 --> 01:48:35.307]  They think, people now think the word, like if you say black, it's racist, or white, it's racist.
[01:48:35.807 --> 01:48:37.788]  I mean, this is, what do you call this, Kevin?
[01:48:39.048 --> 01:48:39.669]  Or Mexican.
[01:48:39.689 --> 01:48:42.212]  I've always been taught the word Mexican is the bad word.
[01:48:42.372 --> 01:48:43.173]  Oh yeah.
[01:48:43.513 --> 01:48:44.634]  That's the evil word, right?
[01:48:45.235 --> 01:48:46.416]  That's the word you're not allowed to use.
[01:48:46.657 --> 01:48:47.257]  Everything's bad.
[01:48:48.218 --> 01:48:50.501]  Although Mexico is a giant country just right over there.
[01:48:50.521 --> 01:48:51.582]  Practically see it from here.
[01:48:51.602 --> 01:48:54.405]  That's racist, racist, racist.
[01:48:56.115 --> 01:48:57.555]  I don't know what you're talking about.
[01:48:57.615 --> 01:48:58.816]  But the film's not just about that.
[01:48:58.856 --> 01:49:00.356]  You get into a child with cancer.
[01:49:00.376 --> 01:49:01.436]  You follow that.
[01:49:01.456 --> 01:49:02.276]  I mean, it's incredible.
[01:49:02.556 --> 01:49:03.437]  Right.
[01:49:03.457 --> 01:49:10.338]  I mean, a big part of this, we're trying to tie in, the running theme of the film is children are the ultimate victims of all this.
[01:49:11.138 --> 01:49:19.880]  And a huge part of the film is this incredible saga about a little boy named Cash Hyde who's diagnosed when he was two years old with a peanut-sized brain tumor.
[01:49:20.980 --> 01:49:45.427]  And after having, like, huge radiation and chemo and surgery and all the, like, horrible Western things, he's in a coma for 40 days, hasn't eaten for 40 days, the doctors are telling the parents to make funeral arrangements, and that's when the mother and father start sneaking in this cannabis oil, this highly controversial cannabis oil that's reportedly curing cancer all over the world.
[01:49:46.327 --> 01:49:55.257]  And the mother, who's a nurse, she's a registered nurse, so she knows what she's doing, they start putting this stuff into the little boy's feeding tube, and the little boy pops out of the coma.
[01:49:56.018 --> 01:50:01.524]  And the doctors and everybody at the hospital are like, it's a miracle, it's a miracle, it's Christmas, they're calling it the Christmas miracle.
[01:50:02.185 --> 01:50:04.065]  And in the story, he's like, well yeah, it's a miracle.
[01:50:04.085 --> 01:50:05.386]  It was a miracle of cannabis.
[01:50:05.406 --> 01:50:10.747]  And when the hospital staff finds out what they did, that's kind of where our story starts.
[01:50:11.247 --> 01:50:20.589]  And one of my favorite clips in there is when they're on Dr. Drew, and Dr. Drew is kind of like giving him a stern lecture for going against hospital.
[01:50:20.709 --> 01:50:24.310]  Just, I know you're trying to save your child's life, but you should never go against hospital.
[01:50:24.911 --> 01:50:29.512]  Well, you know the CPS now takes kids if you ask for a second opinion.
[01:50:30.612 --> 01:50:30.772]  Wow.
[01:50:32.489 --> 01:50:33.449]  That's crazy, man.
[01:50:33.469 --> 01:50:34.489]  It's crazy.
[01:50:34.509 --> 01:50:36.230]  There's no end to it.
[01:50:37.370 --> 01:50:40.850]  You know, we're in the middle of it right now.
[01:50:40.890 --> 01:50:45.171]  I mean, Trey and I, we have another foster daughter right now.
[01:50:45.571 --> 01:50:51.832]  It's a tough road, because once these kids get in the system, for them to be able to adjust.
[01:50:51.852 --> 01:50:58.333]  I mean, another problem too that we don't even go into in the movie is that once these kids are in the system, they become so dependent on everything.
[01:50:58.353 --> 01:51:01.354]  I mean, we had some foster girls with us a long time ago.
[01:51:02.114 --> 01:51:04.075]  Um, they didn't even know how to make a sandwich.
[01:51:04.315 --> 01:51:07.277]  They didn't know how to, they didn't know how to use a microwave oven.
[01:51:07.297 --> 01:51:07.738]  Stay there.
[01:51:07.878 --> 01:51:09.659]  This is the collectivization.
[01:51:10.561 --> 01:51:15.002]  Every day it becomes more clear our nation is headed towards an uncertain future.
[01:51:15.042 --> 01:51:18.602]  Nothing can ensure your family's security like an Atlas Survival Shelter.
[01:51:18.702 --> 01:51:25.584]  The strongest money can buy and designed to be buried up to 42 feet deep with all the comforts of home and all the protection you need.
[01:51:25.704 --> 01:51:30.964]  Bulletproof hatches, tamper-resistant air pipes, and a unique ground design that'll withstand a bomb.
[01:51:31.385 --> 01:51:36.105]  See them today at iwantthatbunker.com or call 1-855-4-BUNKER.
[01:51:36.205 --> 01:51:37.586]  Atlas Survival Shelters.
[01:51:37.826 --> 01:51:39.626]  Better prepared than scared.
[01:51:40.279 --> 01:51:45.761]  Introducing the only portable solar generator in the world that uses advanced sun tracking technology.
[01:51:45.921 --> 01:51:48.781]  The Sun Socket Solar Generator from Aspect Solar.
[01:51:48.961 --> 01:51:51.262]  Featuring 60 watt rotating solar panels.
[01:51:51.502 --> 01:51:57.084]  A built-in 250 watt hour, lightweight, lithium-ion battery that charges in only 5 hours.
[01:51:57.304 --> 01:51:58.824]  Multiple output sockets and more.
[01:51:59.004 --> 01:52:01.765]  See it in action at AspectSolar.com or call 877-717-7778.
[01:52:01.805 --> 01:52:02.085]  Call 877-717-7778.
[01:52:10.390 --> 01:52:13.151]  Protecting your home with a security system is a must.
[01:52:13.371 --> 01:52:19.414]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[01:52:19.754 --> 01:52:26.137]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[01:52:26.557 --> 01:52:28.498]  Not with SimpliSafe Home Security.
[01:52:28.839 --> 01:52:29.879]  They're the good guys.
[01:52:30.180 --> 01:52:32.881]  You can trust SimpliSafe to protect your family.
[01:52:33.262 --> 01:52:37.564]  SimpliSafe was created by a Harvard Business School engineer, and it's revolutionary.
[01:52:37.765 --> 01:52:41.047]  You'll get 24-hour protection for just $14.99 a month.
[01:52:41.307 --> 01:52:44.029]  There are no hidden fees and no contracts.
[01:52:44.249 --> 01:52:45.210]  You'll save thousands.
[01:52:45.450 --> 01:52:48.512]  Plus, you're protected by their 100% money-back guarantee.
[01:52:48.852 --> 01:52:51.914]  Protect yourself against home invasions and break-ins.
[01:52:52.294 --> 01:52:56.217]  Order your SimpliSafe system now and receive a wireless keychain remote.
[01:52:56.477 --> 01:52:58.400]  A $25 gift, free.
[01:52:58.821 --> 01:53:01.445]  So don't waste your time dealing with scum.
[01:53:01.806 --> 01:53:03.989]  Visit GetSimplySafe.com.
[01:53:04.350 --> 01:53:06.373]  GetSimplySafe.com.
[01:53:06.613 --> 01:53:08.156]  GetSimplySafe.com.
[01:53:09.813 --> 01:53:11.394]  Great news, pure water lovers!
[01:53:11.814 --> 01:53:16.438]  BigBerkeyWaterFilters.com has a special discount offer for all GCN listeners.
[01:53:16.718 --> 01:53:19.239]  You can't do better than a Big Berkey for economy.
[01:53:19.360 --> 01:53:24.723]  For only 1.7 cents a gallon, a single set of filters can last for 5 to 10 years.
[01:53:24.943 --> 01:53:28.526]  There's none better than a Big Berkey for emergency preparedness.
[01:53:28.746 --> 01:53:30.087]  As a backup water source,
[01:53:30.387 --> 01:53:41.372]  And you just can't beat a Big Berkey to remove dangerous chlorine, all types of fluoride, pathogenic bacteria, cysts, parasites, and unhealthy byproducts from municipal water.
[01:53:41.512 --> 01:53:46.153]  Berkey water filter systems are even powerful enough to purify stagnant pond water.
[01:53:46.354 --> 01:53:52.496]  For the gold standard in water filters, get a Big Berkey at BigBerkeyWaterFilters.com.
[01:53:52.736 --> 01:53:57.158]  And all GCN listeners get 5% off all ceramic filter systems.
[01:53:57.438 --> 01:53:58.739]  For details, call 1-877-99-BERKEY.
[01:53:58.819 --> 01:53:59.219]  That's 877-99-BERKEY.
[01:53:59.239 --> 01:54:00.420]  Big Berkey Water Filters.
[01:54:00.460 --> 01:54:01.681]  For the love of clean water.
[01:54:25.133 --> 01:54:27.614]  Alright, we got Kevin Boothlis a little bit in the next hour.
[01:54:27.634 --> 01:54:31.956]  Then I'm going to get into a bunch of news that I've got to get to on the economy, on the Middle East.
[01:54:32.577 --> 01:54:33.397]  I will get to it.
[01:54:34.718 --> 01:54:35.819]  Not all the distractions.
[01:54:36.459 --> 01:54:40.201]  And then, of course, we will talk to Mike Adams.
[01:54:40.842 --> 01:54:44.804]  And I haven't been taking calls the last few days because we've just been so incredibly jam-packed with news.
[01:54:44.844 --> 01:54:48.766]  But this Sunday, I pledge to try to take two hours of calls.
[01:54:49.106 --> 01:54:52.808]  I want to come in, cover a few news items, two hours of calls, Sunday, 4 to 6 p.m.
[01:54:54.049 --> 01:55:21.841]  Central find station listings at InfoWars.com or free audio feeds and the free podcast and the free iPhone app and Droid apps at InfoWars.com forward slash show or on the front page of sites like PrisonPlanet.com and you can get American Drug War 2 the Wall Street Journal calls a game-changing moment for both film and entertainment industry as well as the cannabis industry and I gotta be honest with you I watched this about a month ago
[01:55:23.718 --> 01:55:27.102]  And almost had to turn it off because it's so sad.
[01:55:27.222 --> 01:55:29.685]  And I'm telling you, folks, because it's real and I have empathy.
[01:55:29.825 --> 01:55:32.127]  Anybody who has any humanity has empathy.
[01:55:32.468 --> 01:55:36.072]  This needs to be given to police and CPS workers.
[01:55:37.213 --> 01:55:39.275]  This is a powerful truth weapon, folks.
[01:55:40.116 --> 01:55:42.379]  And Kevin, I'm very excited.
[01:55:44.070 --> 01:55:54.577]  By the way, just briefly, coming up in the next hour, Saudi King calls on Arabs to stand with Egypt and to stand with the military because they say there's foreign attempts to destabilize and bring down the nation.
[01:55:55.018 --> 01:55:57.179]  That's Saudi Arabia breaking with the West.
[01:55:57.539 --> 01:55:58.680]  That's the truth, by the way.
[01:55:58.700 --> 01:56:05.125]  And I'm not defending the disgusting Saudi establishment, but they're not one-tenth as evil as the globalists, even though they're part of it.
[01:56:06.125 --> 01:56:15.052]  Uh, that shows really that Saudi Arabia understands the West did this to try to bring down the whole region into chaos, even, quote, allies.
[01:56:16.053 --> 01:56:19.215]  Yeah, they kicked Hosni Mubarak out three years ago, so I'm gonna be breaking that down.
[01:56:19.535 --> 01:56:20.296]  This is a big deal.
[01:56:20.336 --> 01:56:21.377]  This could lead to just...
[01:56:22.717 --> 01:56:25.641]  Mega massive geopolitical events.
[01:56:26.021 --> 01:56:34.672]  Kevin, going back to American Drug War 2, available at Infowarsstore.com or folks can call 888-253-3139 to get it exclusively out of the gates discounted $14.95.
[01:56:34.712 --> 01:56:35.473]  But ladies and gentlemen,
[01:56:41.769 --> 01:56:43.610]  This is exciting, because I've read the reviews.
[01:56:43.930 --> 01:56:47.252]  Your last film was great, aired on, what was it, Showtime and a bunch of others.
[01:56:47.972 --> 01:56:50.294]  But this one's got even better reviews from what I've seen.
[01:56:50.334 --> 01:56:51.694]  I think it is even a more hard hitting.
[01:56:52.375 --> 01:57:01.359]  And even groups that normally you'd think would attack you, big magazines, conservative groups, Wall Street Journal, have come out and said this really changed their mind.
[01:57:01.760 --> 01:57:04.041]  I mean, I think you've hit it out of the park on this one.
[01:57:05.277 --> 01:57:06.337]  Uh, yeah, I appreciate that.
[01:57:06.357 --> 01:57:08.798]  I mean, you know, there's just not a lot you could say when you watch the story.
[01:57:08.818 --> 01:57:12.559]  And I don't want to, you know, give a spoiler alert to the people out there that haven't seen it yet.
