[00:00:00.230 --> 00:00:00.331]  Okay.
[02:13:31.711 --> 02:13:32.891]  We're about to be eliminated.
[02:13:32.891 --> 02:13:43.820]  So every person I talk to who's talked to everybody else says, the globalists already have armored redoubts in New Zealand, Kauai, Hawaii, and Tasmania.
[02:13:45.057 --> 02:13:49.481]  Australia, they believe it'll be like a year-long global war.
[02:13:49.481 --> 02:13:50.261]  They want to stop nukes.
[02:13:50.261 --> 02:13:54.785]  They're going to have special forces go in to take over the nuke bases in Pakistan, everywhere.
[02:13:54.785 --> 02:13:58.689]  They've got global elites have a deal, like a moon raker, how they're going to eliminate everybody.
[02:13:59.352 --> 02:14:01.754]  Now they're going to stabilize nuclear power plants during it.
[02:14:01.754 --> 02:14:04.035]  But I've talked to the people.
[02:14:04.035 --> 02:14:14.282]  The fact is, the minute all these people are in some red doubt, and they'll even be a combat robot there and drones watching and robots watching the troops, the troops aren't dumb.
[02:14:14.282 --> 02:14:15.143]  They get it.
[02:14:15.143 --> 02:14:23.069]  The minute, just like a soldier or an officer gives an order to kill men, women and children, the soldiers turn their guns, the default by the HUMET
[02:14:24.129 --> 02:14:28.612]  In fact, those who are in the most denial of this, the leftists, the liberals,
[02:14:53.385 --> 02:14:56.386]  They are the ones who are going to be the first victims of it.
[02:14:56.386 --> 02:15:02.548]  It's their cities that are ripe for coronavirus infections or other pandemics that are released and bioweapons.
[02:15:02.548 --> 02:15:04.068]  No, no, I agree with you.
[02:15:04.068 --> 02:15:06.449]  You've got to do five more minutes and I know Rappaport's coming over.
[02:15:06.449 --> 02:15:07.549]  He'll be in the middle of the next segment.
[02:15:07.549 --> 02:15:14.611]  You've got to get into the attack on your site and these injunctions and how criminal it is on somebody else's lawsuit.
[02:15:14.611 --> 02:15:17.332]  You're not even involved in a shadowy Obama judge.
[02:15:17.332 --> 02:15:18.852]  But did you just hear what I said, Mike?
[02:15:20.083 --> 02:15:22.245]  I know you talked to a lot of the same people.
[02:15:22.245 --> 02:15:38.899]  The military, and everybody gets that the Skynet takeover is real, but it's incremental, and that it didn't happen like it was supposed to, and they all understand now what's happening, and the humans are guarding the globalists, so if the globalists ever try this plan, they're all dead.
[02:15:39.580 --> 02:15:41.504]  I mean, I just said the biggest secret ever.
[02:15:41.504 --> 02:15:42.445]  That's not bluffing.
[02:15:42.445 --> 02:15:44.950]  Everybody knows I don't say something unless it's real.
[02:15:44.950 --> 02:15:45.451]  You understand?
[02:15:45.451 --> 02:15:47.134]  On my soul!
[02:15:47.134 --> 02:15:49.839]  You're all dead, Global, if you do this.
[02:15:49.839 --> 02:15:50.800]  You're dead!
[02:15:53.911 --> 02:16:05.094]  Attention GCN self-reliance listeners, if you've ever wanted an emergency solar survival backup system but were waiting for prices too crazy to pass up, this will be the most important message you'll ever hear.
[02:16:05.094 --> 02:16:14.396]  Bill Hyde here and I want to tell you about a huge sale with historically low prices on our PPX microgrid system that's going to let you produce an endless supply of electricity off the grid.
[02:16:14.396 --> 02:16:19.477]  The clearance price is a result of the historic flooding we're having here right on the east bank of the Mississippi.
[02:16:19.677 --> 02:16:23.901]  Because of the flooding, we've had to move a lot of our inventory to a temporary location.
[02:16:23.901 --> 02:16:31.890]  And rather than move it back to the warehouse, we thought we'd offer the system at a price that might seem unbelievable if you didn't know the floodwater's backstory.
[02:16:31.890 --> 02:16:33.131]  So here's what you should do right now.
[02:16:33.131 --> 02:16:35.133]  Check out the PPX microgrid system
[02:16:35.353 --> 02:16:36.554]  I'm Dan Pilla.
[02:16:54.750 --> 02:16:58.672]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[02:16:58.672 --> 02:17:00.213]  I sued the IRS and won.
[02:17:00.213 --> 02:17:03.155]  I beat the IRS then, and I've been beating them ever since.
[02:17:03.155 --> 02:17:08.718]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[02:17:08.718 --> 02:17:09.919]  I can help you, too.
[02:17:09.919 --> 02:17:12.861]  If you owe taxes you can't pay, don't wait another day.
[02:17:12.861 --> 02:17:15.082]  There's no such thing as a hopeless tax case.
[02:17:15.082 --> 02:17:19.525]  Call 800-34-NO-TAX or go to my website, DanPilla.com.
[02:17:19.525 --> 02:17:21.226]  That's DanPilla.com.
[02:17:21.226 --> 02:17:21.866]  DanPilla.com.
[02:17:23.047 --> 02:17:25.688]  Hunters, anglers, campers and survivalists.
[02:17:25.688 --> 02:17:26.788]  Get back to nature.
[02:17:26.788 --> 02:17:34.089]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow .com.
[02:17:34.089 --> 02:17:37.510]  Slingbow products are compact and models start from just 1798.
[02:17:37.510 --> 02:17:41.071]  They're perfect for your bug out bag or storing in your vehicle.
[02:17:41.071 --> 02:17:45.231]  Give yourself and your loved ones the excitement and tradition of slingbow.
[02:17:45.231 --> 02:17:49.812]  A new frontier in archery and truly modern twist on this primitive survival tool.
[02:17:49.812 --> 02:17:52.473]  Feel the thrill only at slingbow .com.
[02:17:54.818 --> 02:17:58.942]  I would thank you for everything you've done for the Infowar, but I know you're like me.
[02:17:58.942 --> 02:18:00.863]  You don't want my thanks.
[02:18:00.863 --> 02:18:04.647]  You want victory over the Globalists and these devil worshipping child molesters.
[02:18:04.647 --> 02:18:06.828]  And you want them off your back and off your children's back.
[02:18:06.828 --> 02:18:07.969]  And you know what?
[02:18:07.969 --> 02:18:11.292]  I'm the same way and that's why we're on the same damn team.
[02:18:11.292 --> 02:18:20.620]  And it's why Infowars has been delivering time and time again when it's clutch time to focus the people on taking action against the Globalists.
[02:18:20.620 --> 02:18:22.041]  Because I'm committed to a future.
[02:18:23.049 --> 02:18:24.349]  For humanity.
[02:18:24.349 --> 02:18:25.990]  And I know you are as well.
[02:18:25.990 --> 02:18:34.073]  So thank you in 2019 for standing with us because you are the Infowar and I want to thank you for committing to stand with us in 2020 however you can.
[02:18:34.073 --> 02:18:42.776]  From the bottom of my heart, from my family and from the great crew at Infowars, I want to thank you all because you are the Infowar and you know that's not just words, that's reality.
[02:18:43.826 --> 02:18:45.446]  You have made history.
[02:18:45.446 --> 02:18:47.327]  We have made history together.
[02:18:47.327 --> 02:18:54.449]  Infowars.com only has power because of you, and I suggest you use it.
[02:18:54.449 --> 02:18:56.670]  Hey, you there.
[02:18:56.670 --> 02:18:58.390]  We have a problem.
[02:18:58.390 --> 02:19:01.191]  You see, there is a baby.
[02:19:01.191 --> 02:19:05.092]  The mother of this baby is not sure she's ready.
[02:19:05.092 --> 02:19:08.153]  The father of this baby doesn't want to settle down.
[02:19:09.192 --> 02:19:11.973]  The mother starts to have regrets.
[02:19:11.973 --> 02:19:15.755]  The father considers leaving town.
[02:19:15.755 --> 02:19:19.076]  But a friend says there's a solution.
[02:19:19.076 --> 02:19:23.218]  She says to have an abortion.
[02:19:23.218 --> 02:19:25.139]  The mother decides to look into it.
[02:19:25.139 --> 02:19:28.201]  The clinic assures her it's safe.
[02:19:28.201 --> 02:19:30.001]  She's made her decision.
[02:19:30.001 --> 02:19:32.502]  She's going to have an abortion.
[02:19:32.502 --> 02:19:35.724]  The problem is that baby is you.
[02:19:38.755 --> 02:19:47.785]  Join me, Owen Schroyer, at the March for Life, Friday, January 24th, in Washington, D.C., noon, at the National Mall.
[02:19:47.785 --> 02:19:48.946]  I'll see you there.
[02:19:48.946 --> 02:19:51.389]  It's time to stand up for the unborn.
[02:19:51.389 --> 02:19:57.816]  It's time to speak out for the voiceless.
[02:19:57.816 --> 02:20:00.479]  You're listening to the Alex Jones Show.
[02:20:15.342 --> 02:20:20.984]  He aligns himself with the truth, and it's time for you to choose a side.
[02:20:20.984 --> 02:20:23.125]  You're listening to Alex Jones.
[02:20:23.125 --> 02:20:30.867]  No, it's not slowing down, it's gaining pound for pound.
[02:20:44.045 --> 02:20:46.566]  Alright, Mike Adams in closing.
[02:20:46.566 --> 02:20:51.829]  We're gonna go to John Rappaport here, investigative journalist with this take on things.
[02:20:51.829 --> 02:21:03.234]  The attack on you and what you've learned, you've sent me the documents, you've sent the judge what's happening in California in a court case you're not even involved in, taking down all these sites that are talking
[02:21:05.964 --> 02:21:18.487]  It's a law level event and it's really illustrative of how the system has escalated things to a level of just brazen criminality showing that they're going for broke because they would normally go to jail for this or get in major trouble.
[02:21:18.487 --> 02:21:21.147]  Now you're filing a criminal complaint today with your lawyers.
[02:21:21.147 --> 02:21:27.849]  This is just insane lawlessness but they're testing to see what they can get away with because big financial backers have told them do it.
[02:21:29.477 --> 02:21:31.038]  No, it's the internet kill switch.
[02:21:31.038 --> 02:21:31.739]  It's here.
[02:21:31.739 --> 02:21:32.880]  And we've been hit by it.
[02:21:32.880 --> 02:21:34.241]  It's a test case against us.
[02:21:34.241 --> 02:21:44.530]  And even as your own attorney, Norm, said yesterday, federal statutes require parties to be given notice and to be given an opportunity for a hearing.
[02:21:44.530 --> 02:21:45.791]  We were given none of those opportunities.
[02:21:45.791 --> 02:21:46.512]  We were taken down.
[02:21:46.832 --> 02:21:48.512]  So they did it so law clerks wouldn't even review it.
[02:21:48.512 --> 02:21:49.873]  It's corporate level mega espionage.
[02:22:16.380 --> 02:22:20.141]  And it says, we have the documents, it says no hearings.
[02:22:20.141 --> 02:22:21.061]  No hearings.
[02:22:21.061 --> 02:22:23.422]  Blatantly illegal, blatantly unconstitutional.
[02:22:23.422 --> 02:22:28.544]  We also know, by the way, we now have names of some of the other infrastructure providers who are being hit by this.
[02:22:28.544 --> 02:22:30.064]  It includes CloudFlare.
[02:22:30.064 --> 02:22:32.305]  It includes hosting companies like Bluehost.
[02:22:32.305 --> 02:22:35.226]  And it includes email service providers such as Hushmail.
[02:22:35.226 --> 02:22:38.827]  And by the way, Hushmail told this judge, go F yourself.
[02:22:39.608 --> 02:22:43.691]  By the way, Hushmail said we're not going to comply with this ridiculous order, so good on Hushmail.
[02:22:43.691 --> 02:22:48.716]  But other infrastructure providers are, in fact, complying with it to sabotage.
[02:22:48.716 --> 02:22:49.837]  But let's go further.
[02:22:49.837 --> 02:22:52.460]  Courts have never done this in modern history.
[02:22:52.460 --> 02:22:54.102]  This is beyond banana republic.
[02:22:54.102 --> 02:22:54.982]  This means
[02:22:55.783 --> 02:22:57.565]  They believe there's a takedown of Trump.
[02:22:57.565 --> 02:23:07.153]  I guess that means they were told the Senate trials there were going to remove Trump, and they see the Democrat Confidence Act, so they believe that they could do things that are unprecedented.
[02:23:07.153 --> 02:23:08.113]  I keep going back to that.
[02:23:08.113 --> 02:23:10.295]  It means they're going for broke.
[02:23:10.295 --> 02:23:12.117]  It means they're just committing crime openly.
[02:23:13.015 --> 02:23:20.418]  Well look, and for three days I haven't been able to cover coronavirus on my own website because I've been scrambling around, you know, calling lawyers and doing these other things.
[02:23:20.418 --> 02:23:21.739]  So they have delayed.
[02:23:21.739 --> 02:23:27.001]  They have... Which shows you a lot of big powerful groups have put a lot of marbles on corona.
[02:23:28.167 --> 02:23:29.428]  Oh yeah, doesn't it though?
[02:23:29.428 --> 02:23:30.149]  Doesn't it?
[02:23:30.149 --> 02:23:33.953]  Because I should have a dozen articles out by now, but I don't because of this.
[02:23:33.953 --> 02:23:38.557]  So, look, they can take you down or interfere with your... Well, that's because they've got maps, Mike.
[02:23:38.557 --> 02:23:44.342]  They know that you are Mercola in health news nine times out of ten that changes the game.
[02:23:44.342 --> 02:23:44.942]  I mean, it's true.
[02:23:44.942 --> 02:23:45.883]  You're badass.
[02:23:45.883 --> 02:23:49.406]  I mean, you literally are like a Super Bowl champ, you and Mercola and a few others.
[02:23:49.406 --> 02:23:51.128]  And so they're like, let's take them out.
[02:23:51.128 --> 02:23:52.709]  And of course, you go check Mercola and others.
[02:23:52.709 --> 02:23:54.051]  I know they're getting suppressed too right now.
[02:23:54.511 --> 02:24:01.077]  I mean, and that's why we're... I haven't made a big deal about it, but people see cloud flare in front of us is the highest level of protection.
