[00:00:00.289 --> 00:00:05.432]  From the front lines of the information war, it's Alex Jones.
[02:36:26.135 --> 02:36:29.736]  Wait till my generation, the baby boomers, so many are going to be in poverty.
[02:36:31.116 --> 02:36:33.117]  The numbers are there, they don't have the savings.
[02:36:35.858 --> 02:36:39.480]  People used to come up here because they wanted to be in the beautiful country.
[02:36:40.000 --> 02:36:42.721]  And it's gorgeous, like in a lot of other places.
[02:36:44.426 --> 02:36:47.687]  So, we build out these areas for them.
[02:36:48.708 --> 02:36:49.348]  You want to camp?
[02:36:49.368 --> 02:36:50.008]  You can camp.
[02:36:50.048 --> 02:36:50.769]  You want to farm?
[02:36:50.789 --> 02:36:51.609]  You can farm.
[02:36:53.910 --> 02:36:54.870]  You want to work at this?
[02:36:54.890 --> 02:36:55.951]  You can work at that.
[02:36:56.871 --> 02:37:08.256]  Rather than spending this ridiculous money like they're doing in New York City and putting homeless people in these buildings they're doing all over the world, putting in motels.
[02:37:09.396 --> 02:37:11.897]  That doesn't give you a life being stuck in a room.
[02:37:12.777 --> 02:37:14.098]  Let's create something.
[02:37:15.151 --> 02:37:16.172]  Let's build it up!
[02:37:19.453 --> 02:37:22.615]  I guess you could call it Boys Town and Girls Town 2020.
[02:37:25.196 --> 02:37:26.437]  So there are solutions.
[02:37:29.699 --> 02:37:39.344]  And one of the biggest ones is, as I see it, we cannot keep spending over a trillion dollars on war.
[02:37:40.624 --> 02:37:43.726]  Between the defense budget and what they give the intelligence agencies.
[02:37:45.981 --> 02:37:48.683]  And that word intelligence to me is an oxymoron.
[02:37:53.006 --> 02:37:54.387]  Let's put this money for us.
[02:37:55.288 --> 02:37:56.169]  We the people.
[02:37:57.650 --> 02:37:58.771]  Hey, you like that idea?
[02:37:59.952 --> 02:38:00.792]  Let's have a vote.
[02:38:02.333 --> 02:38:02.974]  What do you think?
[02:38:04.255 --> 02:38:05.376]  Why don't we decide?
[02:38:08.698 --> 02:38:09.539]  Get back to work.
[02:38:09.559 --> 02:38:10.379]  You don't decide.
[02:38:11.040 --> 02:38:11.981]  You get back to work.
[02:38:12.041 --> 02:38:13.102]  I call it taxes.
[02:38:13.662 --> 02:38:14.983]  Actually, I'm stealing your money.
[02:38:15.680 --> 02:38:17.281]  And I'm going to do what I want with it.
[02:38:18.802 --> 02:38:19.882]  I lead the gang.
[02:38:21.183 --> 02:38:21.963]  I'm the president.
[02:38:23.144 --> 02:38:23.904]  I'm the senator.
[02:38:24.365 --> 02:38:25.305]  I'm the congressman.
[02:38:26.166 --> 02:38:26.826]  I'm your leader.
[02:38:27.867 --> 02:38:28.667]  You're the leader.
[02:38:29.628 --> 02:38:30.568]  Lead the charge.
[02:38:31.629 --> 02:38:32.949]  Hello, hello.
[02:38:33.370 --> 02:38:34.590]  Wow, that was a quick week.
[02:38:35.691 --> 02:38:36.511]  You're right, I'm back.
[02:38:37.172 --> 02:38:38.192]  I made a little mistake.
[02:38:38.232 --> 02:38:43.855]  I think I had too many shots of that super male vitality.
[02:38:43.915 --> 02:38:44.996]  Got me going too fast.
[02:38:46.107 --> 02:38:48.688]  Anyway, missed the countdown, but here we're back.
[02:38:49.408 --> 02:38:56.351]  And I'm glad because I want to stay with what I was talking about with this global slowdown.
[02:38:57.992 --> 02:39:01.753]  What I do each day is I go through different news.
[02:39:01.853 --> 02:39:09.256]  This is the Financial Times, New York Times, Wall Street Journal, Market Watch, a whole bunch of different CNBC.
[02:39:09.816 --> 02:39:13.377]  And I write and look for headlines and stories, read the whole story.
[02:39:13.437 --> 02:39:14.678]  Do I get the important points?
[02:39:15.964 --> 02:39:20.926]  To give an overview of the current events and see how they're forming future trends.
[02:39:23.006 --> 02:39:34.430]  When I talk about where the economy is going and why gold prices, they're going to keep all the central banks, there are those that are already in negative interest rates, they're going to go lower yet.
[02:39:35.791 --> 02:39:44.254]  They're going to go to even further down in negativity, like they did over there in the European Union.
[02:39:45.069 --> 02:39:46.850]  You have a negative rate now of what?
[02:39:47.991 --> 02:39:46.850]  0.5%?
[02:39:48.171 --> 02:39:48.892]  It was 0.4%.
[02:39:48.952 --> 02:39:55.436]  You have negative rates over in Japan.
[02:39:56.657 --> 02:40:00.079]  And here's from the Financial Times.
[02:40:01.700 --> 02:40:13.728]  Japan's government has nominated a dovish economist to the board of its central bank in a signal that Prime Minister Shinzo Abe is continuing and committed
[02:40:14.298 --> 02:40:17.499]  to a large program of monetary easing.
[02:40:19.120 --> 02:40:42.971]  Despite growing complaints from banks about the downside of negative interest rates, the selection of the new board guy suggests Mr. Abe will not back away from his signature stimulus program known as Abenomics, known as
[02:40:44.434 --> 02:40:47.997]  I can't say the word, but it begins with a bull, is the first part of it.
[02:40:50.238 --> 02:40:51.499]  Monetary methadone.
[02:40:55.963 --> 02:41:02.287]  Rush to sovereign bond safety pushes negative yielding debt back to over $13 trillion.
[02:41:02.327 --> 02:41:12.315]  Big investment companies, hedge funds, they want safe money.
[02:41:13.800 --> 02:41:17.582]  So they're buying bonds that are paying no dividends.
[02:41:19.763 --> 02:41:20.404]  You got it?
[02:41:21.184 --> 02:41:29.429]  Matter of fact, you could buy a German one or a Japanese one, you know, 10 years out and you'll get less back than what you bought it for.
[02:41:30.289 --> 02:41:32.250]  That's how concerned people are.
[02:41:32.790 --> 02:41:39.254]  They're putting their money into negative yielding funds because they know it's going to crash.
[02:41:40.435 --> 02:41:40.895]  Gold?
[02:41:41.926 --> 02:41:47.911]  Is that safe haven asset rather than getting a bond that pays a negative yield?
[02:41:48.932 --> 02:41:50.953]  Well, you'll be happy to get your money back.
[02:41:51.774 --> 02:41:55.076]  People are buying gold because they believe prices go up.
[02:41:55.877 --> 02:42:04.924]  So in effect, your yield is going up if gold goes up and my forecast and I am on record.
[02:42:06.345 --> 02:42:07.066]  I will put my
[02:42:07.952 --> 02:42:14.017]  Gold forecasting track record up against anybody, anywhere in the world.
[02:42:14.858 --> 02:42:19.762]  You have the videos, you have the audios, you have the right written material from the Trends Journal.
[02:42:21.543 --> 02:42:27.328]  On June 6th of 2019, we sent a trend alert out to our subscribers.
[02:42:27.949 --> 02:42:34.354]  And by the way, there were no advertisements in the Trends Journal, not on our website, so I'm not advertising for anyone.
[02:42:35.435 --> 02:42:36.256]  The headline was,
[02:42:37.452 --> 02:42:38.772]  The Gold Bull Run.
[02:42:40.213 --> 02:42:41.433]  Gold was at $1,332 an ounce back in June 2019.
[02:42:41.473 --> 02:42:42.173]  Today, it's around $1,580 an ounce.
[02:42:42.273 --> 02:42:47.054]  I said gold would have to break over $1,450 for it to spike.
[02:42:47.074 --> 02:42:48.114]  It had not done that for six years.
[02:42:48.134 --> 02:42:50.555]  And that's how long I've been saying that.
[02:43:04.557 --> 02:43:10.418]  I said at $13.32, it was going to break over that $14.50 mark in June.
[02:43:11.618 --> 02:43:12.258]  It has.
[02:43:15.479 --> 02:43:21.120]  And then I said, if it goes below $15.50 an ounce, the downside is $13.90.
[02:43:21.200 --> 02:43:25.401]  Hasn't gone below $15.50 an ounce.
[02:43:28.521 --> 02:43:30.682]  So, that's the way I say it.
[02:43:31.402 --> 02:43:33.322]  The motto of the Trends Journal is, think for yourself.
[02:43:35.333 --> 02:43:44.656]  So when you think for yourself, you read, again from the Financial Times, and the writing is so small.
[02:43:44.736 --> 02:43:46.817]  When you get old, you know, it's harder to read stuff.
[02:43:48.077 --> 02:43:49.678]  The printing is so small.
[02:43:50.678 --> 02:44:04.843]  Six Eurozone banks have fallen below the European Central Bank's capital requirements, underlying the continued fragility of Europe's banking sector.
[02:44:06.399 --> 02:44:08.040]  Continuing fragility.
[02:44:08.941 --> 02:44:15.848]  This is after they have pumped in some $3 trillion worth of quantitative easing to juice the markets.
[02:44:18.470 --> 02:44:21.873]  This is after they brought interest rates down to 0.5%.
[02:44:22.353 --> 02:44:24.636]  And it's not boosting the markets.
[02:44:33.906 --> 02:44:37.968]  Number of distressed UK businesses hits record.
[02:44:38.469 --> 02:44:42.811]  Again, this is two days worth of news here I'm going through.
[02:44:42.831 --> 02:44:44.352]  This is what I do every day.
[02:44:46.213 --> 02:44:47.834]  All different, as I said, sources.
[02:44:50.476 --> 02:44:51.276]  Almost, you ready?
[02:44:51.296 --> 02:44:58.780]  500,000 UK businesses are in significant financial distress.
[02:44:59.781 --> 02:45:01.382]  The highest number recorded.
[02:45:03.996 --> 02:45:05.637]  Oh, now they just did Brexit!
[02:45:05.797 --> 02:45:06.717]  Stage right!
[02:45:06.737 --> 02:45:07.658]  Hey!
[02:45:08.858 --> 02:45:10.859]  How about Brexit?
[02:45:11.880 --> 02:45:14.661]  The people got what they wanted!
[02:45:15.722 --> 02:45:17.182]  Isn't that great?
[02:45:18.363 --> 02:45:20.464]  The people decided their future.
[02:45:22.545 --> 02:45:25.226]  The people themselves decided their future.
[02:45:28.367 --> 02:45:29.188]  Good for the UK.
[02:45:31.937 --> 02:45:33.858]  But then you got guys like George Soros.
[02:45:33.878 --> 02:45:44.682]  I have an article buried over here about how he's giving all this money because he's against countries trending toward nationalism.
[02:45:45.602 --> 02:45:48.383]  In other words, you're not allowed to hold on to your identity.
[02:45:49.343 --> 02:45:50.844]  You have to be aglobalized.
[02:45:52.285 --> 02:45:53.125]  Homogenized.
[02:45:55.506 --> 02:45:55.726]  Yep.
[02:46:00.007 --> 02:46:01.168]  Sorosized.
[02:46:04.198 --> 02:46:05.539]  Billionaire-ized.
[02:46:07.761 --> 02:46:13.385]  So you can become a plantation worker on the global plantation of Slave-landia.
[02:46:14.626 --> 02:46:17.028]  You don't want to be proud of the products you make.
[02:46:20.511 --> 02:46:27.517]  You don't want to be thankful for who you are and where you were born and how fortunate you are or weren't.
[02:46:32.181 --> 02:46:33.882]  I can live anywhere I want in the world.
[02:46:36.144 --> 02:46:44.606]  And for me, Kingstown, in uptown, where I am, in Colonial Kingston, in USA, is my place of freedom.
[02:46:46.327 --> 02:46:48.688]  Direct democracy, you're seeing it with Brexit.
[02:46:49.548 --> 02:46:51.728]  And remember, this is going down before Brexit.
[02:46:51.748 --> 02:46:54.069]  They're going to blame this on Brexit.
[02:46:54.549 --> 02:46:55.790]  It has nothing to do with it.
[02:46:58.590 --> 02:47:03.972]  Matter of fact, if, if smart nations
[02:47:04.701 --> 02:47:06.502]  Become self-sustaining economies.
[02:47:07.462 --> 02:47:09.323]  They can withstand the greatest depression.
[02:47:10.023 --> 02:47:11.084]  It's the only way out.
[02:47:12.464 --> 02:47:13.304]  Again, I'm up here.
[02:47:13.324 --> 02:47:15.605]  There's a lot of nice farms up here.
[02:47:15.625 --> 02:47:17.266]  I got a Northwind Farms.
[02:47:17.326 --> 02:47:18.286]  I get great chicken.
[02:47:18.607 --> 02:47:21.668]  They make sausage from the pigs that they grow.
[02:47:24.509 --> 02:47:25.709]  And they're not even Italian.
[02:47:27.090 --> 02:47:28.991]  Great guys and women.
[02:47:31.672 --> 02:47:32.232]  Buy local.
[02:47:32.950 --> 02:47:33.590]  Buy local!
[02:47:33.830 --> 02:47:34.451]  Buy local!
[02:47:34.551 --> 02:47:35.111]  Buy local!
[02:47:35.211 --> 02:47:36.192]  Buy national!
[02:47:37.992 --> 02:47:38.913]  Buy American!
[02:47:39.953 --> 02:47:41.014]  Build American!
[02:47:44.276 --> 02:47:47.197]  This is the only way we're going to get through the Greatest Depression.
[02:47:47.937 --> 02:47:54.240]  We must become a self-sustaining economy, and for our freedom, we need direct democracy.
[02:47:55.181 --> 02:48:01.404]  And for your freedom, continue to support InfoWars, put your money where your heart is,
[02:48:04.747 --> 02:48:11.829]  Trends Journal, the only magazine tells you what's going on, what's next, and what it means.
[02:48:13.469 --> 02:48:20.851]  An Occupy Peace to bring liberty, love, joy, and beauty to the USA.
[02:48:21.651 --> 02:48:29.133]  Who we are, who we want to be, how we want to stay who we are, and not take orders from anybody else.
[02:48:31.133 --> 02:48:33.674]  So again, it is a real privilege for me to be here.
[02:48:34.514 --> 02:48:35.956]  I support Alex Jones.
[02:48:36.556 --> 02:48:39.039]  We don't agree on all topics, and who does?
[02:48:39.659 --> 02:48:40.780]  But we're free to speak.
[02:48:42.242 --> 02:48:44.504]  Don't act so surprised, Globalist.
[02:48:45.345 --> 02:48:48.508]  You didn't think you could silence the American people, did you?
[02:48:49.149 --> 02:48:52.532]  Join Bandot Video, and I will complete your training.
[02:48:53.113 --> 02:48:57.016]  Together, we can overthrow the Emperor and restore the Republic.
[02:49:14.997 --> 02:49:18.759]  Now it's easier than ever to have Band.Video on your iPhone.
[02:49:19.299 --> 02:49:22.540]  Simply go to Band.Video with your Safari browser.
[02:49:22.800 --> 02:49:25.461]  Then you click the Share button at the bottom of the screen.
[02:49:26.062 --> 02:49:28.943]  When the menu comes up, you simply click Add to Home Screen.
[02:49:29.603 --> 02:49:31.324]  It will then ask you to name the app.
[02:49:31.864 --> 02:49:33.265]  I suggest Band.Video.
[02:49:33.945 --> 02:49:39.029]  You will now have BAN.VIDEO app on your home screen, despite the fact that Tim Cook tried to stop it.
[02:49:39.410 --> 02:49:47.336]  The globalists think you're lazy, but by taking a little bit of action, you can override them, have the app, and then tell others about it so they can get the app.
[02:49:47.877 --> 02:49:54.262]  So it's up to you whether you want to defy big tech and click the share buttons below on your email, on Facebook, on Twitter, on YouTube.
[02:49:54.582 --> 02:49:57.405]  However you want, be sure and share BAN.VIDEO.
[02:50:10.029 --> 02:50:14.792]  A lot of you that are watching us on television right now are going to ask, what are these big black tote containers?
[02:50:15.053 --> 02:50:18.936]  You know, a tote container like that probably costs you 10 bucks at Walmart, just the container.
[02:50:19.036 --> 02:50:20.997]  Well, that's my Patriot Supply.
[02:50:21.017 --> 02:50:23.819]  I've had that as a sponsor for over 10 years, been around 12 years.
[02:50:23.939 --> 02:50:31.084]  They've become the leading, you're in the top two or three, horrible food company out there because they deliver on time, because they have high quality food that's very, very affordable.
[02:50:31.124 --> 02:50:33.946]  And I'm not going to sit here and go through this big red folder I've got right here.
[02:50:35.069 --> 02:50:42.976]  Because I want to go to your phone calls, but I've got the side-by-side comparison of their food and the quality versus all the other competitors.
[02:50:43.016 --> 02:50:48.862]  They are the most inexpensive food of any of the major groups out there.
[02:50:49.302 --> 02:50:51.844]  It's high quality and they deliver it when they say.
[02:50:52.305 --> 02:50:52.985]  I'm gonna tell you again.
[02:50:54.107 --> 02:50:55.768]  They're like me, they're neurotic about being honest.
[02:50:56.169 --> 02:50:59.952]  They got two and a half weeks of food in right now at current sales rates, but it's exponential.
