[00:00:02.631 --> 00:00:03.233]  We're good.
[02:31:37.878 --> 02:31:39.821]  888-253-3139, 888-253-3139, 888-253-3139 is the InfoWarsStore hotline.
[02:31:39.821 --> 02:31:40.041]  888-253-3139, 888-253-3139, 888-253-3139.
[02:31:40.041 --> 02:31:40.962]  That's InfoWarsStore.com.
[02:31:52.754 --> 02:32:03.161]  Since the invention and deployment of radar during World War II, scientists have noted increased cancers and other health problems with those who were close to the devices.
[02:32:03.161 --> 02:32:05.483]  That's where they're really high-powered.
[02:32:05.483 --> 02:32:10.947]  If you're a quarter mile from a cell tower, there's not any real high-powered radiation hitting you.
[02:32:10.947 --> 02:32:12.148]  But if you're a couple hundred feet away,
[02:32:12.868 --> 02:32:16.211]  They got fences around them with skull and crossbones on them for a reason.
[02:32:16.211 --> 02:32:18.093]  It says it can hurt you.
[02:32:18.093 --> 02:32:29.302]  So, now with 5G that's even stronger, these systems are literally above the streets, just 20 or 30 feet from people's heads, from their genitals, from their bodies.
[02:32:29.302 --> 02:32:32.265]  People are burning them down and attacking them all over the world now.
[02:32:32.925 --> 02:32:34.886]  I'm saying don't do that.
[02:32:34.886 --> 02:32:36.547]  Use information warfare.
[02:32:36.547 --> 02:32:41.969]  Use the truth to expose it and sue local governments and others until they remove them.
[02:32:41.969 --> 02:32:45.830]  That's the way to deal with this, ladies and gentlemen.
[02:32:45.830 --> 02:32:48.571]  Take action in the information war.
[02:32:48.571 --> 02:32:55.634]  But I gotta tell you, I can't blame the people that are doing it because they're under assault.
[02:32:55.634 --> 02:32:58.275]  You're listening to the Alex Jones Show.
[02:33:09.528 --> 02:33:14.669]  China dropped a bombshell on the deep state, says they were given the bio-weapons to release on America.
[02:33:14.669 --> 02:33:17.190]  Oh, you might want to check the video out.
[02:33:17.190 --> 02:33:20.831]  It's at Band-Odd Video in the John Bounds section and at fullwars.com.
[02:33:20.831 --> 02:33:23.311]  Because if Trump gets out ahead of this, the truth's horrible.
[02:33:23.311 --> 02:33:25.672]  I know it sounds crazy, but it's what's happening.
[02:33:25.672 --> 02:33:31.493]  Now the Senate Intelligence Committee, they're all coming out saying China did this on purpose.
[02:33:31.493 --> 02:33:34.354]  Well, yeah, and they did it with Obama, and Fauci ran it.
[02:33:35.054 --> 02:33:35.494]  Let's see.
[02:33:35.494 --> 02:33:36.875]  Everybody's seen Fauci up there.
[02:33:36.875 --> 02:33:40.597]  Go to DrudgeReport.com and click on that headline.
[02:33:40.597 --> 02:33:41.517]  We'll cover it next segment.
[02:33:41.517 --> 02:33:43.178]  We're gonna go to calls right now.
[02:33:43.178 --> 02:33:45.720]  Trump set to fire Fauci.
[02:33:45.720 --> 02:33:47.440]  What is all that about?
[02:33:47.440 --> 02:33:57.345]  Since when did Fauci, this literal George Soros slash Bill Gates minion, become God?
[02:33:57.345 --> 02:34:04.009]  White House says no for now, but that little monster needs to be indicted, not fired.
[02:34:07.568 --> 02:34:09.849]  All right, let's race through your calls now here.
[02:34:09.849 --> 02:34:11.190]  All right, who's up next?
[02:34:11.190 --> 02:34:15.893]  Let's go to the order they were received.
[02:34:15.893 --> 02:34:19.175]  Daniel in Kentucky, thanks for holding, go ahead.
[02:34:19.175 --> 02:34:25.919]  Alex, I'm looking over the hills here in Kentucky and I see a swarm of our enemy coming over the hills.
[02:34:25.919 --> 02:34:28.841]  And I'm asking General Trump, when are we going to attack?
[02:34:28.841 --> 02:34:30.141]  When are we going to attack?
[02:34:30.141 --> 02:34:33.984]  When are you going to let us fail here?
[02:34:33.984 --> 02:34:35.985]  No, I hope he takes action quick.
[02:34:36.621 --> 02:34:37.361]  No, I hear you, man.
[02:34:37.361 --> 02:34:46.323]  I mean, we literally are in a war with criminals in the government and the system, allied with communist China and Hollywood, to literally cut the economy off and China's open for business.
[02:34:46.323 --> 02:34:52.065]  And it'll be... If you've seen the numbers, the third world already has millions starving to death right now because of this.
[02:34:52.065 --> 02:34:53.285]  Who cares about them, right?
[02:34:53.285 --> 02:34:57.306]  I mean, this is crazy!
[02:34:57.306 --> 02:35:03.087]  Yeah, we... I want to give you the mission statement of the Antichrist world government.
[02:35:03.087 --> 02:35:04.308]  It's this.
[02:35:04.308 --> 02:35:05.508]  To destroy the health
[02:35:06.241 --> 02:35:11.302]  Labor, prosperity, freedom, and souls of mankind.
[02:35:11.302 --> 02:35:12.843]  That's the mission statement.
[02:35:12.843 --> 02:35:16.344]  As a pastor of a small church, I'm trying to wake people up.
[02:35:16.344 --> 02:35:21.025]  Telling preachers, you need to start telling people just how it is.
[02:35:21.025 --> 02:35:29.407]  Notice there's a big revival happening, that's why they're making sure churches stay shut down, even though they have no jurisdiction over churches.
[02:35:29.407 --> 02:35:31.528]  They're seeing what we will put up with.
[02:35:31.528 --> 02:35:34.769]  Some point in time, if this continues, they will be mass disobedient.
[02:35:35.515 --> 02:35:37.536]  People are about tired of it up here in Kentucky.
[02:35:37.536 --> 02:35:38.936]  I don't know about other states.
[02:35:38.936 --> 02:35:39.716]  We're getting tired of it.
[02:35:39.716 --> 02:35:41.397]  Ask him a little bit more than mass disobedience.
[02:35:41.397 --> 02:35:46.158]  And I just feel sorry for the idiot enforcers because they're following illegal orders.
[02:35:46.158 --> 02:35:46.598]  Right.
[02:35:46.598 --> 02:35:53.040]  And so I know I used to believe that God was going to take us out of here before anything bad happens.
[02:35:53.040 --> 02:35:55.881]  But the Bible says all that live godly will what?
[02:35:55.881 --> 02:35:57.542]  Suffer persecution.
[02:35:57.542 --> 02:36:01.203]  So pastors, you need to tell them what's coming ahead.
[02:36:01.203 --> 02:36:04.604]  And it could stop it is mass repentance and turning to God.
[02:36:04.604 --> 02:36:05.264]  That's the only thing.
[02:36:05.723 --> 02:36:09.858]  If you look at Jonah, you know, God was going to destroy Nineveh, but Jonah went down.
[02:36:09.858 --> 02:36:12.086]  Finally, he had God's will and went down there.
[02:36:14.406 --> 02:36:20.511]  Well, by the way, that's the paradox everybody hears, that if you stand up for God, you get persecuted.
[02:36:20.511 --> 02:36:25.434]  But the Bible also, and I've experienced it, once you go through the fire, the blessings are incredible.
[02:36:25.434 --> 02:36:29.977]  And then God gets you ready, and a bigger attack comes, and then sometimes you need to be killed, you know, for the message.
[02:36:29.977 --> 02:36:31.578]  But that's okay, you're ready for that.
[02:36:31.578 --> 02:36:34.340]  But God always builds you up to the point you're ready.
[02:36:34.340 --> 02:36:40.445]  And so as a pastor, I would like to explain to folks that trying to avoid persecution is the surest way of being a slave.
[02:36:41.772 --> 02:36:42.552]  Right.
[02:36:42.552 --> 02:36:51.916]  And you know, there's a lot of Christians out there, they'll say, well, you know, if God don't rapture me out here, I'll just lay down my life for Jesus Christ and get my head cut off.
[02:36:51.916 --> 02:36:53.897]  But, you know, I don't think that's going to happen.
[02:36:53.897 --> 02:36:57.698]  I think the majority of people are going to fall in line and take the mark of the beast.
[02:36:57.698 --> 02:36:59.279]  Oh, it's not going to ever be called that.
[02:36:59.279 --> 02:37:04.981]  It's called your digital vaccine in the vaccine as an ink to make sure you had it and sure they track you with it.
[02:37:04.981 --> 02:37:06.902]  But it's COVID-19, Pastor.
[02:37:06.902 --> 02:37:09.463]  Oh, the pastor had to be taken away.
[02:37:09.463 --> 02:37:10.323]  He was crazy.
[02:37:11.681 --> 02:37:20.045]  But Jeremiah 12.5, I don't know if you've ever read this, "...if thou hast run with the footmen, and they have wearied thee, then how canst thou contend with horses?
[02:37:20.045 --> 02:37:26.728]  And if in the land of peace wherein thou trustest they wearied thee, then how wilt thou do in the swelling of Jordan?"
[02:37:26.728 --> 02:37:33.771]  If you can't take a stand now for Jesus Christ, you'll never put your head down there on that guillotine and have it chopped off.
[02:37:36.518 --> 02:37:37.098]  Absolutely.
[02:37:37.098 --> 02:37:38.940]  People get so afraid of this life.
[02:37:38.940 --> 02:37:39.801]  We are energy.
[02:37:39.801 --> 02:37:40.762]  It's been scientifically proven.
[02:37:40.762 --> 02:37:41.883]  It's all real.
[02:37:41.883 --> 02:37:43.204]  Do not fear death, folks.
[02:37:43.204 --> 02:37:45.006]  Fear spiritual death.
[02:37:45.006 --> 02:37:45.727]  Serving Satan.
[02:37:45.727 --> 02:37:47.288]  God bless you, my friend.
[02:37:47.288 --> 02:37:48.189]  That's a beautiful verse.
[02:37:48.189 --> 02:37:49.891]  I've read that verse many years ago and I've forgotten it.
[02:37:49.891 --> 02:37:52.133]  But what was it as he's gone now?
[02:37:52.133 --> 02:37:52.674]  Absolutely.
[02:37:52.674 --> 02:37:57.859]  If you can't walk right now, it's like we're like fighting the enemy in slow motion right now.
[02:37:58.814 --> 02:38:00.415]  Can you imagine trying to race horses?
[02:38:00.415 --> 02:38:05.579]  I mean, this is... Once the war starts, man, there's no more time for patty-kicker games.
[02:38:05.579 --> 02:38:09.161]  And we're having our prosperity sucked out.
[02:38:09.161 --> 02:38:11.643]  Sucked out.
[02:38:11.643 --> 02:38:13.685]  Trump came in, he tried to end abortion.
[02:38:13.685 --> 02:38:16.607]  People didn't do it.
[02:38:16.607 --> 02:38:18.788]  He wasn't like some perfect guy either, but he's like, okay, let's do it.
[02:38:18.788 --> 02:38:20.470]  And they're like, oh, no, no.
[02:38:20.470 --> 02:38:26.034]  And Schumer said, you try to end abortion, we'll kill you.
[02:38:26.034 --> 02:38:27.635]  He told the president, well, you're dead.
[02:38:30.287 --> 02:38:34.089]  Just like Brennan and Clapper.
[02:38:34.089 --> 02:38:36.330]  Said, well, we're going to remove the president outside of law.
[02:38:36.330 --> 02:38:38.131]  And they, CNN went, how?
[02:38:38.131 --> 02:38:39.131]  And they go, I mean, watch.
[02:38:39.131 --> 02:38:47.175]  I mean, that's all them up there strutting around, how they're going to kill people and how big they are.
[02:38:47.175 --> 02:38:49.076]  But you know what?
[02:38:49.076 --> 02:38:52.998]  We bow down to their ass, so what do we expect?
[02:38:52.998 --> 02:38:57.880]  You bow down to some hunchback Abramovic lady, some hunchback witch.
[02:38:59.548 --> 02:39:03.149]  You get what you deserve.
[02:39:03.149 --> 02:39:11.651]  As for me, I don't bow down to that demonic slug.
[02:39:11.651 --> 02:39:13.372]  She's already burning in hell.
[02:39:13.372 --> 02:39:16.232]  Her life is a tortured existence.
[02:39:16.232 --> 02:39:17.573]  Serving her master.
[02:39:17.573 --> 02:39:18.593]  She's a slave, not me.
[02:39:21.255 --> 02:39:25.858]  I willfully serve my God and my God empowers me like so much wind and sails.
[02:39:25.858 --> 02:39:27.759]  I'm like, can you cut that back?
[02:39:27.759 --> 02:39:29.960]  Oh, I can't handle this.
[02:39:29.960 --> 02:39:31.160]  God says that's growing pains.
[02:39:31.160 --> 02:39:33.682]  Get ready.
[02:39:33.682 --> 02:39:41.146]  Unbelievable.
[02:39:41.146 --> 02:39:42.867]  God starts giving me a determined understanding.
[02:39:42.867 --> 02:39:45.128]  I was like, whoa, whoa, whoa, whoa.
[02:39:53.490 --> 02:39:55.571]  It's an honor to talk to you, brother.
[02:39:55.571 --> 02:39:57.613]  It's you standing behind us is the reason we're here.
[02:39:57.613 --> 02:40:01.235]  I salute Alex and all the other patriots.
[02:40:24.136 --> 02:40:24.957]  Absolutely, man.
[02:40:24.957 --> 02:40:26.158]  Well, I hope you have enough time for me.
[02:40:26.158 --> 02:40:27.139]  I got a lot to lay out.
[02:40:27.139 --> 02:40:28.239]  Go ahead.
[02:40:28.239 --> 02:40:29.641]  We know these people are guilty.
[02:40:29.641 --> 02:40:33.323]  The NIH, the World Health Organization, the Bill and Melinda Gates Foundation.
[02:40:33.323 --> 02:40:34.725]  We know who these people are.
[02:40:34.725 --> 02:40:40.970]  I mean, there's obviously enough information and evidence out there to start going after Kissinger, which we now see all the articles popping up.
[02:40:40.970 --> 02:40:42.351]  We're going to go after him.
[02:40:42.351 --> 02:40:50.037]  And when you look at the marches of 63 with MLK and 69 against Vietnam and even 2004... Yeah, all those aren't allowed though.
[02:40:50.037 --> 02:40:51.058]  COVID!
[02:40:51.058 --> 02:40:51.858]  COVID!
[02:40:51.858 --> 02:40:53.520]  No, it's meant to stop our revolution.
[02:40:54.620 --> 02:40:55.120]  Exactly.
[02:40:55.120 --> 02:41:04.322]  That's why I thank God every day that this happened after what happened earlier this year, you know, in January with Virginia when everybody went and mobilized to defend our Second Amendment.
[02:41:04.322 --> 02:41:05.662]  That was powerful.
[02:41:05.662 --> 02:41:07.162]  And, you know, I want to... That's what scared them.
[02:41:07.162 --> 02:41:09.503]  It's what made them launch the timetable.
[02:41:09.503 --> 02:41:13.603]  So that's why I have this idea, like, why can't we mobilize hundreds of thousands?
[02:41:13.603 --> 02:41:17.164]  Because you have millions of listeners, not only in this country, worldwide.
[02:41:17.164 --> 02:41:18.644]  And we're listening to you, brother.
[02:41:18.644 --> 02:41:19.265]  We're here.
