[00:00:00.289 --> 00:00:08.032]  From the front lines of the information war, it's Alex Jones.
[01:56:08.426 --> 01:56:26.792]  Okay, being hyper-partisan is what was going to do this, and intelligence officials were actually, and get a load of this, they were actually talking about how America would erode so badly, and they actually said that in 2020 there would be a woman president, get a load of this, and that she would have to struggle to, quote, make America great again.
[01:56:27.612 --> 01:56:29.493]  That's right, so they've been scripting battle plans.
[01:56:31.397 --> 01:56:32.198]  You're absolutely right.
[01:56:32.458 --> 01:56:35.600]  And then now they're trying to bring back all those RECS 84 plans.
[01:56:36.061 --> 01:56:38.142]  Who do you think the different factions are?
[01:56:38.162 --> 01:56:44.647]  Because we know there's two parties, but there's really just the globalist neocons and the leftist globalists working together in my view.
[01:56:44.767 --> 01:56:48.150]  And I think people realize a populist movement is the way to go.
[01:56:48.911 --> 01:56:55.596]  And populism is spreading all over the world, but these stay-behind networks inside government are just still embedded, creating crises.
[01:56:57.122 --> 01:57:09.591]  Well, what's interesting about Mapping the Global Future, when they were talking about this in 2004, what they were really surprised about is, they were believing that populism and nationalism would take place, but only in Asian and Latin American countries.
[01:57:09.811 --> 01:57:11.473]  They didn't expect Brexit.
[01:57:11.753 --> 01:57:14.515]  They didn't expect the United States.
[01:57:14.535 --> 01:57:16.736]  They didn't expect Donald Trump, okay?
[01:57:16.756 --> 01:57:24.102]  But they did have an idea that there would also be, within the Middle East, a fanatic organization that would certainly
[01:57:26.283 --> 01:57:31.405]  They would radicalize a lot of young Muslims who actually join up and just start destroying everything.
[01:57:31.725 --> 01:57:37.206]  So you look at the Intelligence Council and what they're behind, they predicted it would be an upsurge in populism and nationalism in 2020.
[01:57:37.887 --> 01:57:44.509]  But they were like saying, well, look, you know, America is getting tired of being the world's police force.
[01:57:44.889 --> 01:57:48.730]  And so they're tired of shouldering the burden of securing allies
[01:57:49.470 --> 01:57:52.112]  Especially those who think that Pax Americana is nonsense.
[01:57:52.472 --> 01:57:54.474]  And it's funny because Donald Trump says the same thing.
[01:57:54.494 --> 01:57:57.116]  Look, why are we allowing this to happen?
[01:57:57.176 --> 01:57:58.317]  Why are we being abused?
[01:57:58.397 --> 01:57:59.918]  America is getting a rotten deal.
[01:58:00.578 --> 01:58:06.042]  And you know, it's all, if you read the plan, it is a threat assessment for 2020.
[01:58:06.242 --> 01:58:07.563]  It is a goal for 2020.
[01:58:08.004 --> 01:58:11.566]  And beyond that, we look at threat assessments with North Korea.
[01:58:11.586 --> 01:58:11.986]  Stay there.
[01:58:12.026 --> 01:58:14.568]  We're going to come right back with you.
[01:58:15.169 --> 01:58:16.530]  People should check out his website.
[01:58:17.628 --> 01:58:22.610]  Paul Joseph Watson has been doing deep research on who's behind the Australian fires.
[01:58:23.390 --> 01:58:29.893]  And he's going to be covering that a lot more in the fourth hour today that Owen Schroyer hosting The War Room.
[01:58:29.933 --> 01:58:35.215]  His co-host is facing prison time, Roger Stone, so he's gagged by a judge and can't speak.
[01:58:35.276 --> 01:58:38.077]  And they're trying to put me in prison as well right now.
[01:58:39.312 --> 01:58:40.873]  Clyde Lewis is here.
[01:58:41.614 --> 01:58:42.755]  We really appreciate him coming on.
[01:58:42.815 --> 01:58:44.977]  GroundZeroMedia.org.
[01:58:45.017 --> 01:58:49.340]  GroundZeroMedia.org and at Clyde Lewis on Twitter.
[01:58:50.081 --> 01:58:53.224]  Clyde, in the time we have left today,
[01:58:55.919 --> 01:58:58.803]  What is your gut level prediction for how Trump's going to end it?
[01:59:11.963 --> 01:59:16.166]  I feel like it's kind of like cotton candy energy.
[01:59:17.547 --> 01:59:19.889]  You get a sugar spike, but it goes away quickly.
[01:59:19.909 --> 01:59:24.273]  It's really hurting him with a lot of his real base.
[01:59:24.993 --> 01:59:26.575]  And I understand we're going to be in some wars.
[01:59:26.595 --> 01:59:27.976]  Sometimes we're going to have some problems.
[01:59:29.511 --> 01:59:30.692]  I just really fear for the president.
[01:59:30.752 --> 01:59:34.276]  I see Biden saying, oh, I'm running on Charlottesville.
[01:59:34.336 --> 01:59:35.777]  They want to relaunch Charlottesville.
[01:59:36.198 --> 01:59:37.479]  Coming up here in like 13 days.
[01:59:37.499 --> 01:59:38.540]  They're hoping for clashes.
[01:59:38.560 --> 01:59:40.261]  That's why I'm going there to call for peace.
[01:59:40.742 --> 01:59:43.685]  And you can just really, I think in slow motion, see what they're going to pull here.
[01:59:45.600 --> 01:59:46.881]  Yeah, I can tell you this.
[01:59:47.061 --> 01:59:53.906]  You know, with the way we are right now in this country, we do not know the good guys from the bad guys.
[01:59:54.007 --> 01:59:55.007]  And that's bad.
[01:59:55.388 --> 02:00:00.432]  And what I mean by that is, is that even at home we don't know who the good guys or the bad guys are.
[02:00:00.472 --> 02:00:02.853]  We know that the person we don't agree with is the bad guy.
[02:00:03.554 --> 02:00:04.495]  And that's not very good.
[02:00:04.535 --> 02:00:07.317]  Let me read you what George Washington had to say at his farewell address.
[02:00:07.337 --> 02:00:13.722]  He said, The alternate domination of one faction over another, sharpened by the spirit of revenge,
[02:00:14.381 --> 02:00:23.526]  Natural to party dissension, which is different ages in different countries, has perpetrated the most horrid enormities, and in itself is frightful despotism.
[02:00:24.066 --> 02:00:28.208]  We are, right now, in a form of despotism that is breaking the Republic.
[02:00:28.788 --> 02:00:33.191]  Donald Trump has no control over how this is going to turn out.
[02:00:33.751 --> 02:00:39.374]  We have to do watch and wait now with what the response may be from Iran with regard to Soleimani's death.
[02:00:40.635 --> 02:00:44.902]  I think that right now, Bill, we're going to get a lot of saber rattling and a lot of other things.
[02:00:45.403 --> 02:00:51.913]  I think the House is going to pull a move against Trump with regard to what happened in the Middle East.
[02:00:52.374 --> 02:00:53.836]  It's going to cause more division.
[02:00:54.197 --> 02:00:55.459]  It's going to cause more anger.
[02:00:56.179 --> 02:00:58.921]  Uh, and like I said, more papers of impeachment.
[02:00:58.941 --> 02:01:01.103]  They're going to be filing more papers of impeachment.
[02:01:01.543 --> 02:01:06.667]  We've got a number of people that are going to be going to trial here soon.
[02:01:06.787 --> 02:01:14.612]  They're totally going to try and bring down President Trump because of the fact that he has been very isolationist.
[02:01:14.632 --> 02:01:17.834]  He's been very pacifist in the situation.
[02:01:17.854 --> 02:01:19.195]  They don't like the pacifism.
[02:01:20.336 --> 02:01:23.140]  I mean, look at how many times Pompeo speaks over the president.
[02:01:23.200 --> 02:01:25.243]  Pompeo is on TV speaking.
[02:01:25.263 --> 02:01:34.175]  I'm sure that, you know, Tom Bolton is in the background also, you know, getting in big trouble with what happened in the Middle East.
[02:01:34.575 --> 02:01:36.518]  I mean, the American people are divided.
[02:01:37.859 --> 02:01:41.781]  They need to realize that whatever they hear from the media now is just stories.
[02:01:41.901 --> 02:01:44.483]  It's not a way to prove or make an opinion on anything.
[02:01:44.563 --> 02:01:48.245]  I was about to say, Clyde, I don't want to bring myself into this, but you're a smart guy on media.
[02:01:48.265 --> 02:01:49.005]  I really want to ask you.
[02:01:49.546 --> 02:01:53.428]  They said I lost a lawsuit called Nobody Died at Sandy Hook for a book I didn't write.
[02:01:53.488 --> 02:01:54.508]  I didn't lose that lawsuit.
[02:01:54.989 --> 02:01:56.590]  Then they put out fake news stories.
[02:01:57.410 --> 02:02:04.316]  Uh, that I lost a court case when they exaggerated like a year and a half of court filings and I actually wasn't fined $100,000.
[02:02:04.657 --> 02:02:08.800]  They just said if I ever lost the case, I might have to pay court fees because I filed something.
[02:02:08.820 --> 02:02:09.561]  That's how that works.
[02:02:09.901 --> 02:02:15.666]  But they're just playing these, they put it on every channel on New Year's Eve, like they were invading a country.
[02:02:16.146 --> 02:02:19.750]  And I talked to a former high level CIA guy on air and he said, yeah, that's Operation Mockingbird.
[02:02:20.290 --> 02:02:21.431]  Well, of course it is!
[02:02:21.471 --> 02:02:26.155]  When every channel... I mean, I got crew here that's, you know, got it on their hip-hop alerts.
[02:02:26.195 --> 02:02:27.816]  I got people that are on tennis groups.
[02:02:28.176 --> 02:02:29.157]  Apple News put it out.
[02:02:29.517 --> 02:02:37.744]  Why would they on every channel say that I lost a Sandy Hook lawsuit, and why are they trying to make that my identity when I never even talk about it hardly?
[02:02:38.732 --> 02:02:40.152]  Because that's the way the media operates.
[02:02:40.192 --> 02:02:42.313]  If they find somebody they want to target, they target them.
[02:02:42.353 --> 02:02:43.393]  Like, look at Richard Jewell.
[02:02:43.433 --> 02:02:44.834]  I mean, we saw that movie, Richard Jewell.
[02:02:44.854 --> 02:02:46.294]  You saw what happened to Richard Jewell.
[02:02:47.555 --> 02:02:52.636]  You know, you look at... There are several movies right now that are out that are trying to skewer the media.
[02:02:52.876 --> 02:02:57.798]  Some praise the media, but right now we're in a situation where it's like chemotherapy.
[02:02:58.158 --> 02:03:03.081]  They see Donald Trump as a cancer, so therefore they're going to poison the well with all the media.
[02:03:03.301 --> 02:03:06.524]  They see people, they target people as cancers.
[02:03:06.544 --> 02:03:10.246]  They say, well, they don't speak our message, so we're going to target them.
[02:03:10.506 --> 02:03:15.610]  I mean, right now I've got, what, 100,000 maybe more followers on my Facebook page.
[02:03:15.930 --> 02:03:19.112]  Do you realize that my news feed doesn't even get out to maybe five people?
[02:03:19.762 --> 02:03:21.724]  And it's because of the fact that I've been shadow banned.
[02:03:22.304 --> 02:03:31.390]  I'm frustrated about this because they just put out a Talk Stream Live tally of 3 million people sampled.
[02:03:31.731 --> 02:03:36.034]  We are now the number 5 most listened to radio show on the internet right now.
[02:03:36.673 --> 02:03:42.995]  And yet, I'm not getting the response I'd like to get because I'm being blocked in social media.
[02:03:43.215 --> 02:03:45.316]  When you're popular is when they shadow ban you, Clyde.
[02:03:45.336 --> 02:03:46.436]  I mean, welcome to the club here.
[02:03:46.657 --> 02:03:46.997]  Look at this.
[02:03:47.177 --> 02:03:47.417]  U.S.
[02:03:48.017 --> 02:03:51.118]  repeals propaganda ban, spreads government-made news.
[02:03:51.158 --> 02:03:53.159]  Now that's eight years old, okay?
[02:03:53.459 --> 02:04:01.742]  But the point is, is that that's what they're doing, and they have... Pompeo is running groups in the State Department that are attacking Trump, and Trump doesn't even know this!
[02:04:02.842 --> 02:04:05.183]  I remember the time we were neck and neck in that poll.
[02:04:05.483 --> 02:04:06.163]  You and I both.
[02:04:06.223 --> 02:04:07.464]  We were neck and neck in that poll.
[02:04:07.484 --> 02:04:11.305]  We were below the big money people like Rush and Sean and all these people.
[02:04:11.565 --> 02:04:12.725]  But you and I were neck and neck.
[02:04:13.105 --> 02:04:15.746]  Ever since they went after you, you dropped I Rose.
[02:04:15.866 --> 02:04:20.308]  I'm now going to probably take the hit in a few probably as more people know who I am.
[02:04:20.988 --> 02:04:21.869]  I'm coming up the ranks.
[02:04:21.929 --> 02:04:23.671]  I've been at this now for about 25 years.
[02:04:24.031 --> 02:04:26.273]  What set me back was my sicknesses that I had.
[02:04:26.614 --> 02:04:28.836]  Now I'm back on track again doing what I'm doing.
[02:04:28.856 --> 02:04:36.022]  And I'm just waiting for, you know, someone to kick me where it hurts so that I can feel the same pain.
[02:04:36.042 --> 02:04:36.823]  I hope that doesn't happen.
[02:04:36.843 --> 02:04:40.046]  I've been listening to your show and I've heard it for years on a local station as well, Clyde.
