[00:00:00.009 --> 00:00:01.532]  The Alex Jones Show.
[02:32:09.364 --> 02:32:11.625]  Pharmacist Ben Fuchs here, host of The Bright Side.
[02:32:11.665 --> 02:32:15.226]  And as many of you know, I'm on a mission to help Americans get and stay healthy.
[02:32:15.506 --> 02:32:17.107]  You've all heard the shocking statistics.
[02:32:17.587 --> 02:32:27.490]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[02:32:27.850 --> 02:32:33.832]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[02:32:34.252 --> 02:32:34.673]  We're good to go!
[02:32:49.189 --> 02:32:49.669]  I think so.
[02:33:19.841 --> 02:33:24.566]  Live from the Infowars.com studios, it's Alex Jones.
[02:33:26.889 --> 02:33:28.170]  Welcome back to the Alex Jones Show.
[02:33:28.210 --> 02:33:31.414]  I'm David Knight and we're talking about the establishment.
[02:33:31.554 --> 02:33:33.696]  They are absolutely frantic.
[02:33:33.776 --> 02:33:36.559]  They're meeting at secret confabs every weekend.
[02:33:36.599 --> 02:33:41.504]  We've now got Google and Apple and Facebook and Tesla, Elon Musk.
[02:33:42.345 --> 02:33:46.087]  Uh, all meeting together with GOP establishments saying, what happened guys?
[02:33:46.107 --> 02:33:46.727]  You screwed up!
[02:33:47.308 --> 02:33:49.389]  You know, these rules were supposed to keep them out!
[02:33:49.649 --> 02:33:53.991]  You know, keep out the rabble, the people who aren't part of the secret clubs and the secret societies.
[02:33:54.091 --> 02:33:56.392]  One of them is sneaking in on his own dime, you know?
[02:33:56.813 --> 02:34:03.476]  We set up this system where, uh, you couldn't afford to do this unless we supported you, unless we gave you the money.
[02:34:03.516 --> 02:34:06.378]  We never thought of one of us, a billionaire, would do this.
[02:34:06.438 --> 02:34:07.858]  Come on, let's stop this.
[02:34:07.918 --> 02:34:08.299]  And of course,
[02:34:08.999 --> 02:34:10.781]  This is what they're trying to stop.
[02:34:10.981 --> 02:34:11.742]  We understand this.
[02:34:12.402 --> 02:34:18.427]  They're trying to stop the globalist... They're trying to stop someone who's going to impose them on these treaties.
[02:34:18.447 --> 02:34:20.770]  The trade treaties, the climate treaties, and the open borders.
[02:34:20.870 --> 02:34:22.171]  That's the game right now.
[02:34:22.971 --> 02:34:27.636]  And on that issue, I believe we can trust Donald Trump because he's talked about this for 35 years.
[02:34:28.196 --> 02:34:29.757]  On his own dime, or I should say $100,000.
[02:34:31.539 --> 02:34:37.484]  He took out ads in New York papers, New York Times, talking about and complaining about the trade deals.
[02:34:38.085 --> 02:34:40.928]  And so you may or may not agree with him on a lot of other issues.
[02:34:41.608 --> 02:34:53.219]  And you know, when we look at things, I look at, I had somebody send me a Twitter thing last night, said, you know, I agree with you on the trade stuff and everything, but I really find it hard to trust Donald Trump.
[02:34:54.974 --> 02:34:55.674]  What can I say to you?
[02:34:55.954 --> 02:34:57.295]  And that's what I said to him on Twitter.
[02:34:57.315 --> 02:34:59.636]  I said, don't trust Trump.
[02:34:59.736 --> 02:35:00.916]  Don't trust anybody.
[02:35:01.236 --> 02:35:02.957]  You know, that's the motto of Ted.
[02:35:03.117 --> 02:35:03.817]  He puts this thing up.
[02:35:04.137 --> 02:35:04.857]  Trust Ted.
[02:35:05.358 --> 02:35:06.438]  Trust Ted.
[02:35:07.098 --> 02:35:07.418]  Okay?
[02:35:07.658 --> 02:35:07.839]  No.
[02:35:08.039 --> 02:35:08.919]  Don't trust Ted.
[02:35:09.279 --> 02:35:10.119]  Don't trust Trump.
[02:35:10.339 --> 02:35:13.360]  Don't trust... I'm going to tell you what our founders said, okay?
[02:35:13.661 --> 02:35:17.182]  Patrick Henry, the guy who valued liberty above everything, okay?
[02:35:18.140 --> 02:35:25.290]  Said, regard with suspicion anybody who approaches the precious jewel of liberty, okay?
[02:35:25.850 --> 02:35:32.800]  Anybody that is put in a position of this kind of power, and they didn't allow anybody to have the kind of power we have given to a president today.
[02:35:33.200 --> 02:35:34.981]  That's part of what has to change.
[02:35:35.301 --> 02:35:38.562]  And we have to take that power back at the state and local level.
[02:35:38.662 --> 02:35:43.184]  I've got a couple of articles here showing that there's some good news on that front.
[02:35:43.204 --> 02:35:45.265]  A couple of articles from the New American.
[02:35:45.325 --> 02:35:49.766]  South Carolina House passes a bill nullifying new federal firearm restrictions.
[02:35:49.826 --> 02:35:50.167]  Another one.
[02:35:50.507 --> 02:35:53.768]  Wyoming to pass a bill to reform civil asset forfeiture.
[02:35:54.028 --> 02:36:03.237]  Let's understand, civil asset forfeiture is just outright theft and highway robbery, because that's usually where it takes place, is on the highway robbing people.
[02:36:03.457 --> 02:36:07.561]  That's something that came from our beloved conservative president, Ronald Reagan.
[02:36:08.081 --> 02:36:14.967]  Civil asset forfeiture, saying, hey, we don't have to convict you of a crime to take your property in violation of the Constitution.
[02:36:15.939 --> 02:36:17.361]  We don't have to convict you of anything.
[02:36:17.421 --> 02:36:19.904]  As a matter of fact, we're not even going to charge you with anything.
[02:36:19.944 --> 02:36:24.509]  We're going to charge your car, or your airplane, or your home.
[02:36:24.969 --> 02:36:31.597]  Whatever inanimate object that we would like to take from you, we will charge that inanimate object with a crime.
[02:36:32.177 --> 02:36:36.181]  And since that's an inanimate object, it doesn't have constitutional guarantees that a person has.
[02:36:36.502 --> 02:36:38.804]  Therefore, we can steal it from you, okay?
[02:36:39.385 --> 02:36:42.127]  That was what our beloved Ronald Reagan put in place.
[02:36:42.428 --> 02:36:46.332]  And every Democrat and Republican president since then has been fine with that.
[02:36:46.872 --> 02:36:50.496]  Now we have some state legislatures that are saying, no, we're not going to allow that.
[02:36:50.936 --> 02:36:52.078]  That's how we take this back.
[02:36:52.418 --> 02:36:54.060]  We fight at the state and local level.
[02:36:55.029 --> 02:37:02.332]  We get people to understand what their power is as jurors and we say you're not going to railroad people, you're not going to send them to jail for these things.
[02:37:02.593 --> 02:37:04.894]  We don't agree with the penalty even if we agree with the law.
[02:37:04.934 --> 02:37:06.234]  We don't agree with the way you're doing this.
[02:37:06.254 --> 02:37:07.635]  We're not going to send these people to jail.
[02:37:08.464 --> 02:37:11.085]  That's the way they stopped alcohol prohibition initially.
[02:37:11.685 --> 02:37:17.506]  And of course, this whole drug war, as I've mentioned many, many times, doesn't have any constitutional support for it.
[02:37:17.566 --> 02:37:22.188]  Where is the constitutional amendment that gives them the authorization to prohibit anything?
[02:37:22.688 --> 02:37:34.591]  Not pot, not your medical cancer drugs, nothing do they have the power to prohibit unless they have a special amendment, like they gave themselves that power with alcohol and then took it away.
[02:37:35.231 --> 02:37:38.352]  We have two amendments in the Constitution that testify the fact.
[02:37:38.752 --> 02:37:47.034]  In addition to the 9th and 10th Amendment, we have two more that show in practical application the government has no authority for prohibition of any sort.
[02:37:47.354 --> 02:37:48.655]  But of course, they want to take away guns.
[02:37:49.055 --> 02:37:50.975]  Guns which are specifically protected.
[02:37:51.556 --> 02:37:56.757]  Now, there's been a lot of talk about Ted Cruz, especially saying, you know, Donald Trump, he's going to take your guns.
[02:37:57.617 --> 02:37:59.858]  He's going to appoint judges who will take your guns.
[02:38:00.158 --> 02:38:01.158]  He's not a gun guy.
[02:38:01.218 --> 02:38:03.579]  Well, I want to read you something that his son said.
[02:38:05.063 --> 02:38:16.396]  Donald Trump Jr., this was on Breitbart, and he said, between myself and my brother and my father and my wife, we have four of the 1,500 concealed carry permits for New York City.
[02:38:17.337 --> 02:38:22.082]  One of the most difficult carry licenses to get anywhere in the world, certainly in the U.S.
[02:38:22.723 --> 02:38:22.963]  Okay?
[02:38:22.983 --> 02:38:23.964]  Now understand that.
[02:38:24.304 --> 02:38:24.865]  Think about that.
[02:38:24.965 --> 02:38:26.347]  Think about the fact that Ronald Reagan
[02:38:27.236 --> 02:38:32.060]  Many people say, hey, you know, Ronald Reagan, he was pro-abortion before he became pro-life.
[02:38:32.560 --> 02:38:35.522]  He was a member of a union head and so forth and so on.
[02:38:35.602 --> 02:38:37.023]  Is this guy really a conservative?
[02:38:37.043 --> 02:38:40.026]  That was the line of attack against Ronald Reagan when he was running.
[02:38:40.386 --> 02:38:47.411]  And, you know, quite frankly, Ronald Reagan did betray us on the Second Amendment as well as on these other issues I was just talking about.
[02:38:47.471 --> 02:38:51.134]  And he joined with the NRA, of all people, to push the Brady Bill.
[02:38:52.287 --> 02:38:53.188]  That was wrong.
[02:38:53.228 --> 02:38:53.969]  Why did he do that?
[02:38:54.209 --> 02:38:58.273]  He threw the American people and the Constitution under the bus.
[02:38:59.505 --> 02:39:06.349]  In order to do a favor for Brady's wife that he felt bad about the fact that Brady got shot, okay?
[02:39:06.369 --> 02:39:07.050]  So that's a payoff.
[02:39:07.130 --> 02:39:08.150]  It's like, hey, I'm sorry.
[02:39:08.471 --> 02:39:09.872]  Here, let me throw the Constitution.
[02:39:09.892 --> 02:39:10.932]  Will that make you feel better?
[02:39:11.413 --> 02:39:12.893]  Let me throw the Constitution on the bus.
[02:39:12.934 --> 02:39:14.374]  Do you feel better now, Sarah Brady?
[02:39:14.515 --> 02:39:15.635]  Okay, no, it's not enough.
[02:39:15.755 --> 02:39:16.556]  Oh, you want me to do more?
[02:39:16.596 --> 02:39:18.797]  Well, I don't know if I can do any more, but we'll see what we can do.
[02:39:19.037 --> 02:39:21.079]  All right, going back to what he's saying now.
[02:39:21.119 --> 02:39:22.760]  He points out, and this is important.
[02:39:23.260 --> 02:39:32.792]  Because, you know, Ronald Reagan didn't have a concealed carry license in California, did he, when he became, before he became president?
[02:39:32.912 --> 02:39:34.354]  He never got a concealed carry license.
[02:39:34.374 --> 02:39:36.497]  Donald Trump has actually exercised that right.
[02:39:37.639 --> 02:39:37.779]  I think?
[02:39:56.440 --> 02:40:06.231]  He says, if you recall San Bernardino, if you recall Paris, he's only one of those pro-Second Amendment candidates that said the very next day, hey, California, France, toughest gun laws in the world.
[02:40:06.551 --> 02:40:09.895]  If there were bullets going the other way, maybe this would have been the game changer.
[02:40:09.935 --> 02:40:11.697]  Maybe something different would have happened.
[02:40:12.438 --> 02:40:12.718]  Okay?
[02:40:12.819 --> 02:40:16.523]  And then he said something else, which I think really shows they understand the issue.
[02:40:17.455 --> 02:40:25.802]  He also spoke about how his father, Donald Trump, if he becomes president, gun laws will change so that concealed carry permits are valid in all states and not just select ones.
[02:40:25.842 --> 02:40:33.988]  He says, why can't you get a driver's license that's recognized state to state, but a concealed weapons permit is not treated the same way?
[02:40:34.068 --> 02:40:38.132]  There is a process to do that in a Trump administration because it makes sense.
[02:40:38.212 --> 02:40:43.156]  And of course, it was Virginia recently, if you remember, Terry McAuliffe, a Clinton operative,
[02:40:43.796 --> 02:40:47.920]  Campaign manager, whatever, you know, just a political operative who became a governor there, okay?
[02:40:47.940 --> 02:40:54.726]  And his attorney general decided that they were going to unilaterally not recognize concealed carry permits for 25 states.
[02:40:55.587 --> 02:41:05.515]  Some of the states that have more stringent checks and controls and concurrent or continuous validation of people's status than Virginia did.
