[00:00:03.110 --> 00:00:04.051]  We're live.
[02:05:57.902 --> 02:06:01.044]  This is Owen Schroer from InfoWars.com.
[02:06:01.044 --> 02:06:05.847]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[02:06:06.127 --> 02:06:14.951]  Yongevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[02:06:14.951 --> 02:06:18.893]  Yongevity also offers you an ingenious way to augment your income.
[02:06:18.893 --> 02:06:19.694]  And the best part?
[02:06:19.694 --> 02:06:22.575]  You'll be helping your friends and family along the way.
[02:06:22.575 --> 02:06:25.177]  Visit InfoWarsTeam.com today.
[02:06:25.177 --> 02:06:25.957]  Become a member.
[02:06:25.957 --> 02:06:30.019]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[02:06:30.239 --> 02:06:36.981]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[02:06:36.981 --> 02:06:37.921]  Another win-win.
[02:06:37.921 --> 02:06:41.662]  That's why I'm a member of the Longevity Team at Infowarsteam.com.
[02:06:41.662 --> 02:06:42.902]  And you can be too.
[02:06:42.902 --> 02:06:43.463]  It's simple.
[02:06:43.463 --> 02:06:46.403]  Just go to Infowarsteam.com today.
[02:06:46.403 --> 02:06:48.504]  Complete a short sign-up and you're part of the team.
[02:06:48.504 --> 02:06:51.745]  That's Infowarsteam.com or Infowarshealth.com.
[02:06:51.745 --> 02:06:58.047]  So many people call into my radio show and tell me how Longevity and the products at Infowarsteam.com have changed their lives.
[02:06:58.047 --> 02:06:59.367]  Check it out for yourself today.
[02:07:01.050 --> 02:07:05.212]  Introducing Vitamin Mineral Fusion from Infowarslife.com.
[02:07:05.212 --> 02:07:12.677]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[02:07:12.677 --> 02:07:23.703]  The all-new Vitamin Mineral Fusion drink mix at Infowarslife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[02:07:24.143 --> 02:07:31.966]  In the history of InfoWars life, we've brought out a lot of amazing products like Survival Shield X2, Super Metal Vitality, and so many others.
[02:07:31.966 --> 02:07:41.270]  But I am most proud of the product we're now launching today, with its unique delivery system and proprietary manufacturing process designed for maximized effects.
[02:07:41.610 --> 02:07:46.033]  This formula is the platinum standard of multivitamin mineral products.
[02:07:46.033 --> 02:07:53.118]  The ingredients in Vitamin Mineral Fusion are either plant-derived or of the highest quality lab standard.
[02:07:53.118 --> 02:07:54.579]  That means it's clean.
[02:07:54.579 --> 02:07:55.740]  That means it's pure.
[02:07:55.740 --> 02:07:58.642]  That's Infowarswife.com and Vitamin Mineral Fusion.
[02:07:58.642 --> 02:08:00.184]  Take action now before we sell out.
[02:08:00.184 --> 02:08:06.568]  I want humanity to stand up in the Infowar and say, I don't know what's going to happen at the end of this, but you want to fight?
[02:08:06.568 --> 02:08:08.670]  You better believe you got one!
[02:08:23.853 --> 02:08:28.236]  They said in October I'd be dead in six months.
[02:08:28.236 --> 02:08:33.320]  It's also what happens when you listen to the radio host Alex Jones.
[02:08:33.320 --> 02:08:42.807]  I don't know what happens in somebody's mind or how dark their heart must be to say things like that.
[02:08:42.807 --> 02:08:44.968]  We came, we saw, he died.
[02:08:47.153 --> 02:08:56.741]  The intervention led by NATO to topple Gaddafi has led to a failed state.
[02:08:56.741 --> 02:09:04.188]  Maybe Libya was not perfect under Gaddafi, but it had, even if to some extent, a functioning government, one unified country.
[02:09:04.188 --> 02:09:05.329]  It was a sovereign state.
[02:09:06.877 --> 02:09:13.781]  Libya now has two rival governments, a civil war that has left over 4,000 people dead, and its cities are in ruin.
[02:09:13.781 --> 02:09:20.704]  I don't know what happens in somebody's mind or how dark their heart must be.
[02:09:20.704 --> 02:09:25.507]  Women are treated, discriminated against in all these countries she took money against.
[02:09:25.507 --> 02:09:29.048]  Gays and lesbians are either executed or punished severely.
[02:09:29.048 --> 02:09:29.949]  They're mistreated.
[02:09:29.949 --> 02:09:32.290]  She claims to be their champion.
[02:09:32.290 --> 02:09:33.211]  We led ISIS.
[02:09:34.198 --> 02:09:35.859]  Take this position.
[02:09:35.859 --> 02:09:42.003]  It was Hillary Clinton that she should get an award from them as the founder of ISIS.
[02:09:42.003 --> 02:09:54.172]  We had this brilliant idea that we were going to come to Pakistan and create a force of Mujahideen, equip them with stinger missiles and everything else to go after the Soviets inside Afghanistan.
[02:09:54.172 --> 02:09:55.372]  And we were successful.
[02:09:55.372 --> 02:09:57.574]  And this really just is so disgusting.
[02:09:57.674 --> 02:10:04.919]  When Vince Foster left his White House office on that July day in 1993, he told his secretary that he would be back.
[02:10:04.919 --> 02:10:09.283]  But the Deputy White House Counsel and boyhood friend of Bill Clinton never returned.
[02:10:09.283 --> 02:10:13.025]  There has been this urgency to end this.
[02:10:13.025 --> 02:10:16.788]  And, you know, historically that makes no sense.
[02:10:16.788 --> 02:10:21.512]  We all remember Bobby Kennedy was assassinated in June in California.
[02:10:21.752 --> 02:10:31.257]  Google is being accused of hiding negative stories about Hillary and her campaign by changing its algorithm to bury stories like the Clinton body count story.
[02:10:31.257 --> 02:10:33.418]  That's according to website InfoWars.
[02:10:33.418 --> 02:10:44.823]  If a Google user types in Clinton body, they get car repair shop results instead of a story that talks about a list of people tied to the Clintons who have died under mysterious circumstances over the last three decades.
[02:10:45.123 --> 02:10:50.009]  Whistleblowers go to significant efforts to get us material and often very significant risks.
[02:10:50.009 --> 02:10:53.533]  We have upcoming leaks in relation to Hillary Clinton.
[02:10:53.533 --> 02:10:58.539]  You know, the emails we published show that Hillary Clinton is receiving constant updates.
[02:10:59.594 --> 02:11:01.235]  About my personal situation.
[02:11:01.235 --> 02:11:11.703]  There's a 27-year-old that works for the DNC who was shot in the back, murdered just two weeks ago for unknown reasons as he was walking down the street in Washington.
[02:11:11.703 --> 02:11:21.049]  I don't know what happens in somebody's mind or how dark their heart must be.
[02:11:21.049 --> 02:11:26.253]  And of course he's talking about my dark heart after misrepresenting what I say.
[02:11:27.875 --> 02:11:30.376]  We're going to our guest in a moment, but let's be clear.
[02:11:30.376 --> 02:11:38.718]  There were FBI agents in the newspapers at the time and translators like Sabel Edmonds and you name it, who I had on that said the Saudis brought in 15 people.
[02:11:38.718 --> 02:11:39.518]  They were protected.
[02:11:39.518 --> 02:11:41.799]  The FBI was ordered to not go after them.
[02:11:41.799 --> 02:11:43.459]  They were allowed to go to the flight schools.
[02:11:43.459 --> 02:11:48.701]  The flight schools called in Minnesota and Arizona and Texas and Florida were told stand down.
[02:11:50.356 --> 02:11:56.977]  And then I talked about how the Congressional Report back in 2002 said there was 28 pages that showed Saudi involvement and a stand-down.
[02:11:56.977 --> 02:12:01.938]  So I said it's an inside job, bipartisanly, covering up the Saudi connection, the Karlal Group.
[02:12:01.938 --> 02:12:03.058]  I've been proven right!
[02:12:03.058 --> 02:12:06.639]  But I didn't say that the whole government blew up the towers or any of that.
[02:12:06.639 --> 02:12:08.219]  They misrepresent.
[02:12:08.219 --> 02:12:11.180]  And then they go on to say that I say nobody died at Sandy Hook.
[02:12:11.180 --> 02:12:12.420]  The children were actors.
[02:12:12.420 --> 02:12:13.800]  No, I didn't say that.
[02:12:13.800 --> 02:12:15.321]  Some people said that.
[02:12:15.321 --> 02:12:17.141]  We had debates on air between groups.
[02:12:18.021 --> 02:12:20.624]  I got criticized by the real conspiracy theorists for saying no.
[02:12:20.624 --> 02:12:26.752]  I mean, I don't think they can pull off something like that, but Anderson Cooper did say he was there, and he turns, he's on a blue screen, he disappears.
[02:12:26.752 --> 02:12:28.514]  I mean, I just said it needs to be investigated.
[02:12:29.773 --> 02:12:31.053]  And I don't trust them.
[02:12:31.053 --> 02:12:35.614]  Because they got caught hiding the decline of temperature data in ClimateGate six years ago.
[02:12:35.614 --> 02:12:39.335]  They've been caught lying about so many things.
[02:12:39.335 --> 02:12:43.256]  Gruber saying, thank God the American people are dumb and don't have attention spans.
[02:12:43.256 --> 02:12:46.177]  You know, Obama hired me to screw them.
[02:12:46.177 --> 02:12:48.898]  I mean, he's on C-SPAN saying this.
[02:12:48.898 --> 02:12:51.138]  These people are disconnected.
[02:12:51.138 --> 02:12:52.818]  And they're getting crazier and crazier.
[02:12:52.818 --> 02:12:57.420]  And what does Hillary think she's doing coming out and attacking me by name and then creating straw men?
[02:12:57.420 --> 02:12:57.860]  It's crazy.
[02:12:59.520 --> 02:13:06.902]  He's one of the leading fighters against the global carbon tax, which is the world government program the Pope now admits they want.
[02:13:06.902 --> 02:13:07.802]  It's incredible.
[02:13:07.802 --> 02:13:10.543]  ClimateDepot.com, ClimateHustle.org.
[02:13:10.543 --> 02:13:13.104]  He is the producer of the award-winning Climate Hustle.
[02:13:13.104 --> 02:13:15.264]  When he was in Paris, they wanted him arrested.
[02:13:15.264 --> 02:13:17.545]  And publisher of Climate Depot.
[02:13:17.545 --> 02:13:23.346]  Now we learn that there are a bunch of governors and legislatures meeting about arresting Mark Moreno.
[02:13:23.346 --> 02:13:27.868]  This has come out in the Associated Press for denying climate change.
[02:13:27.868 --> 02:13:28.428]  That's man-made.
[02:13:29.228 --> 02:13:43.322]  Mark Moreno currently serves as Communications Director for the Committee for a Conservative Tomorrow and Executive Editor and Chief Correspondent for the award-winning ClimateDepot.com, the number one website in the world fighting this takeover, a global warming and eco-news center founded in 2009.
[02:13:44.503 --> 02:13:49.905]  He formerly was congressional advisor to the Republicans and Senator Inhofe's top guy.
[02:13:49.905 --> 02:13:51.685]  I'm not going to go over all of it.
[02:13:51.685 --> 02:13:58.047]  Moreno released his A to Z climate reality check report at the UN COP 17 conference in South Africa.
[02:13:58.047 --> 02:14:00.048]  And it just goes on from there.
[02:14:00.048 --> 02:14:05.410]  Thank you for joining us, Mr. Moreno, with the latest developments with these fraudsters.
[02:14:06.070 --> 02:14:13.437]  Am I wrong, or does it seem like they're kind of on their heels right now, doubling down with their propaganda, even if they steal the election?
[02:14:13.437 --> 02:14:19.242]  I just have an overall view that these people, the wheels are coming off, they're falling apart.
[02:14:20.540 --> 02:14:27.503]  Well this election is very important and first of all Alex, congratulations to you to draw a tax from Hillary Clinton.
[02:14:27.503 --> 02:14:37.508]  That is a great honor that shows that they recognize your power and your influence and your history here to be named by a presidential candidate, Hillary Clinton.
[02:14:37.508 --> 02:14:42.211]  So I just want to say congratulations to you from the alt-right out here in America.
[02:14:42.211 --> 02:14:45.292]  I don't even know that term until they started.
[02:14:46.853 --> 02:14:53.399]  Well, what she means is, we're not the establishment, you know, Republicans that are in so much trouble politically.
[02:14:53.399 --> 02:14:57.423]  I think this signifies, again, the huge realignment that's happening, my friend.
[02:14:57.423 --> 02:15:04.990]  Yeah, and to answer your question, I interviewed the Weather Channel founder, John Coleman, the meteorologist who's called global warming a scam from almost the very beginning.
[02:15:05.763 --> 02:15:09.605]  And his concern, and I'm seeing this a lot, is yes, here's the deal.
[02:15:09.605 --> 02:15:14.168]  Skeptics have won every aspect of the climate debate up until now.
[02:15:14.168 --> 02:15:19.071]  And that means political opinion, the scientific battle, the political battle.
[02:15:19.071 --> 02:15:23.034]  Gallup polling shows there's no more concern about global warming now than there was in the 1980s.
[02:15:23.034 --> 02:15:23.954]  They've failed.
[02:15:25.935 --> 02:15:41.441]  And in terms of the science, we have in my film, Climate Hustle, you can actually, out on DVD this week, climatehustle.com, details the politically left scientists, French socialist scientists, scientists who endorsed Obama, and scientists who voted for Al Gore, coming out skeptical on global warming.
[02:15:41.441 --> 02:15:43.462]  So the scientific battle has been won.
[02:15:43.462 --> 02:15:48.424]  And as you mentioned, A to Z, on every metric, including hurricanes, tornadoes, floods, droughts,
