[00:00:05.091 --> 00:00:05.852]  You've got it.
[02:25:25.363 --> 02:25:27.024]  You're controlled by your heart and your mind.
[02:25:27.779 --> 02:25:28.800]  Well, and you know what it is?
[02:25:28.940 --> 02:25:32.041]  It's because we can curate the minds that they want to curate.
[02:25:32.322 --> 02:25:34.023]  It's because you're running your own brain!
[02:25:34.063 --> 02:25:35.403]  You're running your own show, ladies!
[02:25:35.824 --> 02:25:44.809]  Here's the big powerful women that are independent, everybody's looking for, and they're in any coverage of you guys other than the independent media, and despite the fake media ignoring you, you're number one.
[02:25:45.697 --> 02:25:46.137]  That's right.
[02:25:46.177 --> 02:25:47.118]  They can't stop us.
[02:25:47.218 --> 02:25:48.519]  That's the beautiful thing, Alex.
[02:25:48.559 --> 02:25:49.659]  They cannot stop us.
[02:25:49.679 --> 02:25:50.820]  They can say what they want.
[02:25:50.840 --> 02:25:51.540]  They can troll.
[02:25:51.840 --> 02:25:52.521]  They can cry.
[02:25:52.541 --> 02:25:53.221]  They can whine.
[02:25:53.261 --> 02:25:54.722]  They can insult our president.
[02:25:54.882 --> 02:25:56.083]  They can insult our veterans.
[02:25:56.103 --> 02:25:57.303]  They can insult our Texans.
[02:25:57.543 --> 02:26:00.785]  But they will not stop us and we will prevail because we're strong.
[02:26:01.205 --> 02:26:02.206]  And we're Houston strong.
[02:26:02.706 --> 02:26:03.346]  It's amazing.
[02:26:03.467 --> 02:26:05.087]  Okay, we're gonna go to breaking in this.
[02:26:05.107 --> 02:26:07.148]  I know you ladies are going on to your next interview.
[02:26:07.489 --> 02:26:08.269]  I guess you're in Dallas.
[02:26:08.289 --> 02:26:11.390]  You've gotten, you know, a day or so away from the flooding.
[02:26:12.111 --> 02:26:16.613]  But Kaia Jones of KaiaJones.com, Joy Vila on Twitter at Joy underscore Vila.
[02:26:17.033 --> 02:26:20.335]  Other parts, other tidbits you'd like to impart to people?
[02:26:22.014 --> 02:26:23.434]  Just stay strong, Texas.
[02:26:23.554 --> 02:26:28.716]  You know, I think Texas right now should be the priority of the nation to get behind and to support.
[02:26:30.056 --> 02:26:32.737]  They're the heart of America, and it needs to be supported right now.
[02:26:33.057 --> 02:26:33.837]  They need food.
[02:26:34.097 --> 02:26:34.857]  They need clothing.
[02:26:34.958 --> 02:26:35.898]  They've lost their furniture.
[02:26:35.938 --> 02:26:36.718]  They've lost their home.
[02:26:37.138 --> 02:26:41.439]  And meanwhile, you're wanting to spew rhetoric about our Commander-in-Chief.
[02:26:41.779 --> 02:26:46.741]  By the way, he is our Commander-in-Chief, and if he's not your president, then you're not a United States citizen, and you need to get out.
[02:26:47.021 --> 02:26:47.741]  That's my opinion.
[02:26:48.916 --> 02:26:49.476]  Exactly.
[02:26:49.556 --> 02:26:54.698]  And I want to say, too, is I want to remind everyone, like I do on my Paris Coast, my YouTube, you are a spiritual being.
[02:26:54.718 --> 02:26:55.859]  You're not your circumstance.
[02:26:55.879 --> 02:26:56.799]  You're not your body.
[02:26:57.039 --> 02:26:58.420]  You're not what people tell you you are.
[02:26:58.680 --> 02:26:59.900]  You can affect change.
[02:26:59.940 --> 02:27:01.301]  God has blessed you with gifts.
[02:27:01.541 --> 02:27:03.782]  If you're crying over Texas, get off your ass.
[02:27:03.882 --> 02:27:04.442]  Get out there.
[02:27:04.522 --> 02:27:04.983]  Donate.
[02:27:05.403 --> 02:27:05.683]  Help.
[02:27:05.943 --> 02:27:07.263]  You don't have to sit there and be sad.
[02:27:07.363 --> 02:27:10.185]  Turn off the news and do something about it because you can.
[02:27:10.245 --> 02:27:11.485]  You're gifted with that power.
[02:27:11.825 --> 02:27:15.847]  And I know that America can come back twice as strong, and we're doing it right now.
[02:27:16.067 --> 02:27:20.228]  Well, I tell you, the Lord works in mysterious ways, and it's just amazing.
[02:27:20.248 --> 02:27:30.172]  Candace, we're going to talk about the censorship you've gone through and all the other big stories when we come back, but what is it like for you to see every time they attack, as long as we stand back up, we just get stronger?
[02:27:30.392 --> 02:27:32.892]  We've been hearing these amazing ladies break it down.
[02:27:33.453 --> 02:27:35.873]  It's just an incredible time to be alive in history.
[02:27:35.893 --> 02:27:37.434]  What's your takeaway here?
[02:27:38.214 --> 02:27:38.674]  Absolutely.
[02:27:38.694 --> 02:27:42.597]  I don't think we're ever going to see anything like this for the rest of our lifetime.
[02:27:42.657 --> 02:27:44.979]  It is an incredible, incredible time to be an American.
[02:27:45.039 --> 02:27:52.283]  It's incredible to see us standing up and fighting the vicious media and the lies, and it's collapsing from underneath them.
[02:27:52.404 --> 02:27:53.024]  And guess what?
[02:27:53.084 --> 02:27:56.987]  I think they absolutely know that their days are numbered.
[02:27:57.047 --> 02:27:59.248]  You don't think Micah and Joe know that their days are numbered.
[02:27:59.308 --> 02:28:01.690]  No one's buying the poison that they're selling, you know?
[02:28:02.470 --> 02:28:03.611]  And it's embarrassing.
[02:28:03.631 --> 02:28:05.753]  It's embarrassing to watch them time and time again.
[02:28:05.773 --> 02:28:08.135]  I don't know how they do it with a straight face half the time.
[02:28:09.055 --> 02:28:11.817]  But I'm tremendously proud to be an American.
[02:28:12.338 --> 02:28:19.363]  And I'm tremendously proud that we are creating this ecosystem that was once underground and is kind of raising up at this time.
[02:28:19.423 --> 02:28:23.106]  And I'm unapologetically happy about all of that.
[02:28:23.206 --> 02:28:24.787]  So it's great to watch.
[02:28:25.027 --> 02:28:25.628]  Incredible.
[02:28:25.848 --> 02:28:26.628]  I mean, I mean, that's it.
[02:28:27.789 --> 02:28:39.217]  It's not that we're perfect, but we've had a poisonous group of dividers in control, involved in pure evil, their own documents admitted, and now you look at Morning Joe in that video, they look so desperate and pathetic, Joy!
[02:28:40.407 --> 02:28:40.968]  They do!
[02:28:41.368 --> 02:28:43.030]  They're crying!
[02:28:43.210 --> 02:28:44.911]  They don't even know what they're trying to say.
[02:28:44.931 --> 02:28:46.132]  They're looking at the video.
[02:28:46.172 --> 02:28:48.054]  They couldn't pull up the video.
[02:28:48.094 --> 02:28:49.456]  He's trying to describe the video.
[02:28:49.796 --> 02:28:50.917]  And they've lost the plot.
[02:28:51.037 --> 02:28:52.338]  They've completely lost the plot.
[02:28:52.358 --> 02:28:54.720]  Just like Candace said, they know they're on a sinking ship.
[02:28:55.021 --> 02:28:55.982]  They know they're dying.
[02:28:56.242 --> 02:28:57.823]  They're struggling.
[02:28:57.843 --> 02:29:01.487]  I'm sure all the advertisers are going to start pulling their money and they're going to start looking at us.
[02:29:01.667 --> 02:29:03.028]  And by the way, you're so beautiful.
[02:29:03.048 --> 02:29:04.168]  Your truth is so beautiful.
[02:29:04.729 --> 02:29:05.529]  You don't just look beautiful.
[02:29:05.549 --> 02:29:06.430]  Your truth is so beautiful.
[02:29:06.450 --> 02:29:07.290]  There's nothing sexier.
[02:29:07.630 --> 02:29:08.191]  It's real!
[02:29:08.351 --> 02:29:10.012]  We're not just selling hype like they do!
[02:29:10.272 --> 02:29:12.073]  They are on a burning, sinking ship!
[02:29:12.233 --> 02:29:12.853]  We're winning!
[02:29:13.033 --> 02:29:15.295]  If we just realize it, that's why they're so desperate!
[02:29:16.315 --> 02:29:16.716]  Oh yeah.
[02:29:16.756 --> 02:29:17.556]  That's right.
[02:29:17.676 --> 02:29:18.977]  Nobody had small deer, Alex.
[02:29:21.494 --> 02:29:21.914]  Nobody.
[02:29:22.034 --> 02:29:22.554]  That's right.
[02:29:22.855 --> 02:29:23.315]  That's right.
[02:29:23.335 --> 02:29:25.135]  They only go after us because we're the Lions.
[02:29:25.656 --> 02:29:26.136]  That's right.
[02:29:26.456 --> 02:29:26.836]  That's right.
[02:29:26.856 --> 02:29:28.817]  Well, ladies, please come back more often.
[02:29:28.857 --> 02:29:29.957]  We love you, all of you.
[02:29:30.357 --> 02:29:31.658]  Thank you, Ms.
[02:29:31.678 --> 02:29:31.938]  Jones.
[02:29:31.958 --> 02:29:32.398]  Thank you, Ms.
[02:29:32.418 --> 02:29:32.698]  Vila.
[02:29:33.258 --> 02:29:36.140]  People need to follow you guys and keep the songs at number one forever.
[02:29:36.160 --> 02:29:38.560]  And thank you for all the work you did down there in dangerous Houston.
[02:29:38.580 --> 02:29:42.522]  We're going to come back to another great patriot in the fight of the Mayan Wars against the bullies.
[02:29:42.822 --> 02:29:47.264]  Candace Owens on YouTube, Red Pill Black on Twitter, at Red Pill Black.
[02:29:47.544 --> 02:29:49.204]  I'm Alex Jones at Real Alex Jones.
[02:29:49.244 --> 02:29:49.705]  Stay with us.
[02:29:49.725 --> 02:29:50.365]  This is a war.
[02:29:52.816 --> 02:29:55.803]  We're on the march, the Empire's on the run.
[02:29:55.823 --> 02:29:59.432]  Alex Jones and the GCN Radio Network.
[02:30:03.812 --> 02:30:07.335]  It's Paul Joseph Watson and the t-shirt has finally arrived.
[02:30:07.816 --> 02:30:13.841]  Nothing triggers safe space snowflakes more than this slogan and my face.
[02:30:14.241 --> 02:30:17.044]  It is the new t-shirt from infowarsstore.com.
[02:30:17.424 --> 02:30:20.447]  Conservatism is the new counterculture.
[02:30:20.647 --> 02:30:24.090]  You've seen how much this triggers the safe space snowflakes.
[02:30:24.430 --> 02:30:24.851]  The left
[02:30:25.411 --> 02:30:35.834]  They have the complete monopoly on culture, which is why conservatism is the new counterculture.
[02:30:35.894 --> 02:30:38.294]  We are striking back in the culture war.
[02:30:38.774 --> 02:30:42.635]  This triggers snowflakes like nothing you've ever seen in your life.
[02:30:42.695 --> 02:30:44.756]  You've seen how much they absolutely hate.
[02:30:45.396 --> 02:30:50.781]  The image of my face and that particular slogan, conservatism, is the new counterculture.
[02:30:51.022 --> 02:30:57.288]  This t-shirt is not only a conversation starter, it will trigger the holy hell out of leftists.
[02:30:57.348 --> 02:30:59.049]  It will make me incredibly happy.
[02:30:59.210 --> 02:31:00.391]  It's available right now.
[02:31:00.711 --> 02:31:02.893]  Get yours at infowarsstore.com.
[02:31:03.994 --> 02:31:08.116]  Men, give your body the support it needs with InfoWars Life Prostagard.
[02:31:08.656 --> 02:31:12.537]  It's time to start assisting the body in regulating proper prostate balance.
[02:31:13.098 --> 02:31:23.702]  InfoWars Life has set out to bring you formulations that are not only the highest quality out there, but formulas that you can use on a daily basis to give your body the natural herbs and extracts that our experts recommend.
[02:31:24.322 --> 02:31:32.068]  The Prostagard formula does just that, with its mixture of plant-based nutrients and antioxidants that help give your body total support.
[02:31:32.288 --> 02:31:41.275]  It's a hand-selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium, and copper.
[02:31:41.636 --> 02:31:51.924]  Prostagard is something that the men on the InfoWars crew take every day, and from our research, it's something that men should really be adding to their daily regimen in order to keep their body going at optimal levels.
[02:31:52.404 --> 02:31:55.528]  Now's the time to start naturally supporting your body.
[02:31:55.828 --> 02:32:00.052]  Get Prostagard on your side today, exclusively at Infowarslife.com.
[02:32:00.473 --> 02:32:01.634]  That's Infowarslife.com.
[02:32:01.934 --> 02:32:07.160]  I can't hear you.
[02:32:07.360 --> 02:32:08.742]  You're a f***ing anti-American!
[02:32:09.222 --> 02:32:10.924]  I'm an anti-American?
[02:32:10.984 --> 02:32:12.206]  You stupid bastard!
[02:32:12.786 --> 02:32:14.148]  I'm a f***ing patriot!
[02:32:16.997 --> 02:32:23.521]  Now you know you're winning the information war when the other side has no response but to resort to censorship.
[02:32:27.883 --> 02:32:28.644]  Drain the swamp?
[02:32:29.064 --> 02:32:34.367]  We're gonna have to drain the privilege out of Washington first because that's what the swamp feeds on, their privilege.
[02:32:35.233 --> 02:32:39.556]  They can't stand for people to exercise their First and Second Amendments together.
[02:32:39.976 --> 02:32:40.636]  You found it.
[02:32:40.977 --> 02:32:42.698]  It's the real news.
[02:32:42.778 --> 02:32:46.300]  That's what you have to look forward to.
[02:32:46.720 --> 02:32:49.682]  He's not sorry when snowflakes can't handle the truth.
[02:32:50.243 --> 02:32:52.284]  It's your host, David Knight.
[02:32:52.524 --> 02:32:55.446]  Start your mornings every Monday through Friday, 8 a.m.
[02:32:55.526 --> 02:32:56.707]  Central, 9 a.m.
[02:32:56.887 --> 02:32:57.207]  Eastern.
[02:32:57.687 --> 02:32:58.808]  Real news of David Knight.
[02:32:58.928 --> 02:33:01.530]  You can find us on Infowars.com forward slash show.
[02:33:03.151 --> 02:33:04.332]  Infowarslive.com.
[02:33:17.382 --> 02:33:21.807]  Rallying patriots worldwide in defense of human liberty.
[02:33:22.227 --> 02:33:25.270]  You're listening to the Alex Jones Show.
