[00:00:09.617 --> 00:00:10.558]  Another time.
[02:07:23.345 --> 02:07:30.068]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[02:07:30.148 --> 02:07:37.231]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[02:07:37.332 --> 02:07:44.175]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[02:07:44.335 --> 02:07:48.701]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[02:07:48.821 --> 02:07:52.085]  Available in original or with our immune support infusion blend.
[02:07:52.225 --> 02:07:58.353]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[02:07:58.533 --> 02:08:00.216]  Available at Infowarslife.com
[02:08:13.922 --> 02:08:14.643]  Big Brother.
[02:08:15.063 --> 02:08:16.284]  Mainstream media.
[02:08:16.865 --> 02:08:17.845]  Government cover-ups.
[02:08:18.786 --> 02:08:20.188]  You want to stop tyranny?
[02:08:20.448 --> 02:08:21.669]  Well, so does he.
[02:08:22.109 --> 02:08:29.936]  Live from the InfoWars.com studios, it's Alex Jones.
[02:08:30.517 --> 02:08:37.142]  Well, Hurricane Harvey set to hit at about 7, 8 o'clock Central tonight into Texas, Category 3, 40 inches of rain.
[02:08:37.603 --> 02:08:38.443]  A true disaster.
[02:08:39.704 --> 02:08:59.440]  But the big disaster we've been witnessing the last three years plus has been CNN, MSNBC, the former White House run by Obama and his Justice Department openly saying police deserve to die because another officer in another jurisdiction might have done something wrong.
[02:09:00.080 --> 02:09:01.942]  The media would fan the flames of that.
[02:09:02.582 --> 02:09:04.224]  In most cases, it turned out to be a fraud.
[02:09:04.924 --> 02:09:07.646]  And then say, well, cops deserve to die.
[02:09:07.706 --> 02:09:08.167]  They're bad.
[02:09:09.500 --> 02:09:21.623]  We're going to give you exclusive information right now from Doug Hagman, who has broken big stories here, like the Wiener story and the texting, the sexting to minors.
[02:09:22.043 --> 02:09:33.106]  That was here first with Doug Hagman of the Hagman Report, syndicated radio broadcaster in his own right, law enforcement trainer, long-term private investigator working in New Jersey and New York.
[02:09:34.278 --> 02:09:36.601]  I've been listening to him 15 years, been interviewing him 10 years.
[02:09:36.641 --> 02:09:42.428]  He always gives us really on-spot info, and I've never gotten him to send me an emergency memo like this.
[02:09:42.989 --> 02:09:47.895]  InfoWars, Doug Hagman exclusive to InfoWars, not made public until now.
[02:09:49.244 --> 02:09:50.565]  Coordinating with law enforcement.
[02:09:51.085 --> 02:09:53.006]  Confirming with the intel.
[02:09:53.526 --> 02:09:57.948]  Not just the public statements and CNN and MSNBC saying attack Trump supporters.
[02:09:57.968 --> 02:09:58.849]  They're all Nazis.
[02:09:59.249 --> 02:10:00.650]  All Trump supporters are Nazis.
[02:10:00.730 --> 02:10:01.830]  All gun owners are Nazis.
[02:10:02.491 --> 02:10:03.611]  Telling the ACLU.
[02:10:04.472 --> 02:10:07.493]  Tweeting a photo of a white baby with an American flag is racist.
[02:10:08.013 --> 02:10:09.294]  ACLU apologizing.
[02:10:09.634 --> 02:10:10.915]  Saying the eclipse is racist.
[02:10:11.315 --> 02:10:18.619]  This is mass race war programming that Soros doubled the money after Trump won to Black Lives Matter, Antifa and others.
[02:10:19.986 --> 02:10:22.968]  And so we've got where they're planning the attacks, what's happening.
[02:10:23.548 --> 02:10:32.454]  They are openly saying this on the news, but law enforcement is tracking federal and state and has confirmed they're planning to target civilian members of the pro-Trump communities.
[02:10:32.914 --> 02:10:34.715]  That's why I was being attacked so hard in Seattle.
[02:10:35.015 --> 02:10:35.936]  The message is going out.
[02:10:36.236 --> 02:10:37.957]  Attack, kill, do what you can.
[02:10:38.658 --> 02:10:43.040]  Opposing groups, specifically free speech groups, ban free speech, attack all protests.
[02:10:43.380 --> 02:10:48.444]  Christian groups want to march, had marches set up months ago, say they're racist, go out, attack them.
[02:10:49.600 --> 02:10:52.083]  This sounds crazy, we just joined this, it's mainstream news.
[02:10:52.383 --> 02:10:56.147]  Bring 10,000 dogs, have them all crap on the field where the Christians are coming.
[02:10:56.467 --> 02:10:59.511]  No Christians, no whites, no conservatives, no libertarians.
[02:10:59.911 --> 02:11:00.692]  That's how it works.
[02:11:01.192 --> 02:11:04.276]  Describe it, all opposition is alt-right, then say it's Nazi.
[02:11:05.578 --> 02:11:17.944]  So this is directly memos from law enforcement, and there's a lot more I haven't gotten into this yet, but this is very, very serious all over the United States, and they're preparing a violent revolution.
[02:11:18.304 --> 02:11:21.106]  As they said a month ago, they're getting ready in the next two months to overthrow Trump.
[02:11:21.586 --> 02:11:23.046]  Soros wanted the summer of rage.
[02:11:23.087 --> 02:11:23.627]  That came out.
[02:11:24.394 --> 02:11:32.077]  And you're gonna see CNN like it's normal, like when they back the Arab Spring overthrowing our ally in Egypt, saying they're blowing up churches, they're burning, they're killing tens of thousands.
[02:11:32.337 --> 02:11:33.037]  This is good.
[02:11:33.377 --> 02:11:34.418]  The Christians deserve it.
[02:11:34.718 --> 02:11:39.979]  You'll see Anderson Cooper right there saying, you know, Ron Paul's been killed, Matt Drudge has been killed, the President's been killed.
[02:11:40.000 --> 02:11:40.620]  This is loving.
[02:11:40.880 --> 02:11:41.480]  This is liberal.
[02:11:41.560 --> 02:11:42.881]  Kill, kill, kill.
[02:11:43.181 --> 02:11:43.861]  That's why they've got...
[02:11:44.341 --> 02:11:47.763]  Flower shops and coffee shops in the news saying, are you a racist?
[02:11:48.083 --> 02:11:49.504]  Do you pledge allegiance against Trump?
[02:11:49.864 --> 02:11:53.646]  They're identifying getting their people ready as little secret agents for this.
[02:11:53.686 --> 02:11:56.388]  So you want to see the globalist communist takeover.
[02:11:56.728 --> 02:11:57.328]  They're ready.
[02:11:57.588 --> 02:11:58.329]  They're planning it.
[02:11:58.929 --> 02:12:01.651]  And that's why they've been trying to intimidate law enforcement to get on board.
[02:12:01.671 --> 02:12:03.672]  So I'm going to give the floor because he's a.
[02:12:04.451 --> 02:12:07.396]  Polite and humble guy, and he'll wait for me to talk and I'll run over him.
[02:12:07.716 --> 02:12:13.645]  Doug Hagman to go through this intelligence memo, a lot of which I've got from my own sources, and the enemy's out in the open.
[02:12:13.986 --> 02:12:14.707]  This is big.
[02:12:14.747 --> 02:12:16.129]  He's got the timetable for us.
[02:12:16.550 --> 02:12:17.792]  Thank you so much, Doug Hagman.
[02:12:18.948 --> 02:12:29.077]  Alex, thanks so much for having me, and I really appreciate the war effort, what you're doing, and the changes that you're causing in this country.
[02:12:29.117 --> 02:12:30.758]  You're actually doing a lot for the cause.
[02:12:32.079 --> 02:12:35.202]  I just, as of 4.10 a.m.
[02:12:35.302 --> 02:12:47.192]  my time this morning, I heard from an investigator, one of my investigators actually, we've got, and this is, I have not really made this announcement official to this point,
[02:12:47.992 --> 02:12:59.035]  But over the past several months, actually since the election, we have gathered, I've managed to gather a handful of accredited licensed investigators all across the United States.
[02:13:01.255 --> 02:13:14.538]  Not many, but enough to make an impact, a difference, and to investigate and infiltrate various groups such as Indivisible, Antifa, and all of the... And you heard it there, so you were going to be going to Project Veritas Model?
[02:13:15.779 --> 02:13:16.880]  Exactly, exactly.
[02:13:17.440 --> 02:13:27.003]  Now, one of the things that I heard from this morning, one of the investigators I heard from this morning attended a meeting last night in San Francisco.
[02:13:28.423 --> 02:13:31.684]  That's all I'm prepared to say in terms of location.
[02:13:31.704 --> 02:13:33.705]  You don't want to give up too much to identify him.
[02:13:34.045 --> 02:13:34.786]  Right, right.
[02:13:35.386 --> 02:13:39.009]  And this meeting, I'll just summarize it by saying this.
[02:13:39.029 --> 02:13:51.720]  The left, hard left, the progressive left, the communist left, the people that are organizing these marches, these riots, more appropriately, they are preparing for war.
[02:13:52.381 --> 02:13:53.662]  Civil war in this country.
[02:13:54.022 --> 02:14:00.948]  Their targets are civilians who openly support Donald Trump or for capitalism or free enterprise.
[02:14:01.729 --> 02:14:04.633]  Civilians who openly support free speech.
[02:14:05.373 --> 02:14:10.754]  Conservative Christians and conservatives and Christians separately and collectively.
[02:14:11.314 --> 02:14:21.216]  And of course they have a special division or a special aspect of this where they are being taught how to confront law enforcement personnel.
[02:14:21.796 --> 02:14:27.677]  So there's a three-tiered operational system taking place right now.
[02:14:28.297 --> 02:14:32.678]  Training groups right now that are in progress all across the United States.
[02:14:33.238 --> 02:14:42.524]  They're being funded by, under the umbrella of the Obama Organizing for Action and the Soros, the Woods Fund.
[02:14:43.225 --> 02:14:57.835]  I'm saying this now, these are my words, as best I can tell, the non-profits, the larger NGOs that operate under the umbrella of either OFA, Organizing for Action, or the Soros group of NGOs.
[02:14:58.335 --> 02:15:02.498]  And they're funding these training sessions all across the United States.
[02:15:03.078 --> 02:15:03.798]  Yeah.
[02:15:18.046 --> 02:15:20.128]  We're working in tandem with one another.
[02:15:20.648 --> 02:15:42.807]  We have groups, and we're able to verify this, we have groups such as Indivisible, Antifa, Black Lives Matter, By Any Means Necessary, and a few new ones that have sprung up, including one that just sprung up here four days ago actually, the Revolutionary Abolitionist Movement, which is, they just opened a Philadelphia chapter,
[02:15:45.856 --> 02:15:49.901]  All that are connected to this resist narrative.
[02:15:53.082 --> 02:15:54.783]  Resist fascism narrative.
[02:15:55.423 --> 02:16:03.064]  And this is all cloaked under the guise, under the pretext of we're going to fight for freedom in this country.
[02:16:03.084 --> 02:16:08.626]  We're going to fight the tyranny, the fascism that the Trump administration is bringing into America.
[02:16:08.686 --> 02:16:12.667]  We're going to bring back the Obama model and system of governance.
[02:16:13.227 --> 02:16:18.008]  And we're also going to use both academia as well as, and this is important,
[02:16:18.488 --> 02:16:24.371]  Obama holdovers within our government, still there, including and especially within the Department of Justice.
[02:16:25.711 --> 02:16:37.637]  That's a two-pronged approach to, number one, be notified of any type of advanced police action, and second of all, to circumvent prosecution, or to assist in circumventing prosecution.
[02:16:37.797 --> 02:16:42.219]  And to stand down, like in Charlottesville, when they attack Christian groups or anybody else.
[02:16:43.333 --> 02:16:43.834]  Exactly.
[02:16:44.175 --> 02:16:51.372]  So, the report I got this morning, early this morning, from the investigator in the West Coast said this.
[02:16:52.756 --> 02:17:07.807]  Basically, you won't believe the group in San Francisco, in the San Francisco area, was not in San Francisco, but in that area, men basically that looked nothing like he had ever suspected.
[02:17:07.847 --> 02:17:11.950]  I mean, people dressed in, nicely dressed, in dress jeans and khakis.
[02:17:12.030 --> 02:17:14.992]  Yeah, we're not just fighting the little dirty meth heads now.
[02:17:15.312 --> 02:17:17.534]  They freaked out enough people now and had enough
[02:17:18.354 --> 02:17:23.457]  Public figures with authority on mainstream news and Congress say this that they're in a war.
[02:17:23.777 --> 02:17:24.458]  We're gonna fight.
[02:17:24.518 --> 02:17:27.479]  We've got Maxine Waters saying it's a war.
[02:17:27.519 --> 02:17:29.760]  I'm coming for you, and she's out of that area.
[02:17:29.841 --> 02:17:35.043]  I'm coming for you Trump, and you've got former CIA deputy director saying we're going to kill Trump soon.
[02:17:35.344 --> 02:17:39.546]  So a lot of these are gonna end up being intelligence operatives as you just said from Deep State.
[02:17:39.586 --> 02:17:41.407]  They are preparing their move.
[02:17:41.447 --> 02:17:42.708]  This is it ladies and gentlemen.
[02:17:43.628 --> 02:17:47.290]  Yeah, and you've been ahead of the curve on this, and I have to give you a lot of credit for that.
