[00:00:00.289 --> 00:00:01.812]  I don't think so.
[02:25:50.534 --> 02:25:51.895]  41 times.
[02:25:51.895 --> 02:25:56.236]  So he said conservatively that's 200 to 250,000, but if you multiply that 16,000 times 41, you come up with 650,000 deaths.
[02:26:02.114 --> 02:26:03.375]  Deaths in the United States.
[02:26:03.375 --> 02:26:09.341]  We are right now getting close to the number of deaths who supposedly died from COVID.
[02:26:09.341 --> 02:26:11.063]  And these are just massively suppressed.
[02:26:11.063 --> 02:26:21.193]  And just to give you an example of this, to validate this, there was a local ABC News affiliate who put on social media a request for people to submit
[02:26:22.949 --> 02:26:27.472]  Reports of those who are unvaccinated and died from COVID, right?
[02:26:27.472 --> 02:26:30.073]  Well, it totally backfired.
[02:26:30.073 --> 02:26:40.579]  100% backfired because they had over 250,000 people comment with deaths and injury reports from the vaccine.
[02:26:41.661 --> 02:26:42.502]  Or the jab.
[02:26:42.502 --> 02:26:45.763]  I mean, it's not a vaccine, so I'm sorry for confusing the two.
[02:26:45.763 --> 02:26:46.204]  No, that's right.
[02:26:46.204 --> 02:26:49.966]  In fact, it was over 300,000, and I think they finally took it down.
[02:26:49.966 --> 02:26:54.428]  The station said, tell us your stories of loved ones that got sick or died that didn't take the shot.
[02:26:54.428 --> 02:26:57.130]  And instead, it was 99% the other way.
[02:26:57.130 --> 02:26:58.751]  Just incredible.
[02:26:58.751 --> 02:27:01.652]  Yeah, I'm just shocked that they let it go up so long.
[02:27:01.652 --> 02:27:04.214]  I mean, it's just, I cannot believe they let it continue.
[02:27:04.833 --> 02:27:06.574]  Yeah, it was 300,000.
[02:27:06.574 --> 02:27:07.936]  I didn't have the most current stats.
[02:27:07.936 --> 02:27:09.677]  How dare you not know?
[02:27:09.677 --> 02:27:11.578]  By the time I saw it, it was over 300,000.
[02:27:11.578 --> 02:27:13.440]  That's just crazy.
[02:27:13.440 --> 02:27:16.362]  Yeah, it is.
[02:27:16.362 --> 02:27:20.906]  Obviously not everyone saw that link, so that was just a small fraction of the people truly injured.
[02:27:20.906 --> 02:27:28.152]  So you can easily understand that we could be looking at more than half a million people dead from the jab already, and we don't even know it.
[02:27:29.835 --> 02:27:35.179]  And they bastardize, they totally distort the definition of who is vaccinated.
[02:27:35.179 --> 02:27:37.701]  So the CDC recently changed that whole definition.
[02:27:37.701 --> 02:27:45.706]  So you cannot be classified as fully vaccinated until two weeks after your last jab, right?
[02:27:45.706 --> 02:27:48.708]  The second jab, if there's a two dose regimen.
[02:27:48.708 --> 02:27:53.571]  So 80% of the injuries and deaths occur in the first two weeks.
[02:27:53.571 --> 02:27:57.394]  So they're totally manipulating the statistics and hiding them.
[02:27:57.394 --> 02:27:58.975]  It's an intentional fraud.
[02:28:00.034 --> 02:28:04.056]  To mask the true amount of death and disability.
[02:28:04.056 --> 02:28:07.937]  So that is important information that everyone needs to understand.
[02:28:07.937 --> 02:28:19.061]  In the next segment, I want to go into some of the practical things that I'm sure other people have gone over, but I just want to highlight some useful strategies that people can use to build themselves up and what can you do to safeguard yourself.
[02:28:19.061 --> 02:28:26.824]  This is all not doom and gloom, but this is a serious threat and we need to be in that 80 million people who haven't gotten the jab yet.
[02:28:26.824 --> 02:28:28.545]  We need to be in that group because that group is
[02:28:29.445 --> 02:28:38.207]  It's Everly Dimension because of unconstitutional executive orders, you know, mandating companies with more than 100 people to get the jab.
[02:28:38.207 --> 02:28:39.247]  Right, Dr. Mercola.
[02:28:39.247 --> 02:28:52.911]  We're going to have to stand together because if the corporate dictatorship is able worldwide to force us to take these shots, then we won't be the control group or the other group to show that the vaccine was indeed not a vaccine and a poison bioweapon.
[02:28:52.911 --> 02:28:54.191]  We'll be right back with Dr. Joseph Mercola.
[02:28:57.352 --> 02:29:05.779]  If you're concerned about the power grid and want to generate your own supply of off-grid electricity, this will be the most important message you'll hear this year.
[02:29:05.779 --> 02:29:06.800]  Here's why.
[02:29:06.800 --> 02:29:10.724]  We now have a small number of solar generators back in stock.
[02:29:10.724 --> 02:29:15.848]  These emergency backup systems provide life-saving backup power when you need it most.
[02:29:15.848 --> 02:29:24.276]  And unlike gas generators, solar generators run quietly, emit no dangerous fumes, and produce an endless supply of free electricity from the sun.
[02:29:24.816 --> 02:29:32.832]  Whether it's wildfires, dangerous weather, power grid issues, or just getting off the grid, you'll never have to suffer through painful power outages again.
[02:29:33.527 --> 02:29:39.609]  Even better, all this week, radio listeners get over $700 in free off-the-grid bonuses too!
[02:29:39.609 --> 02:29:43.451]  Go to MySolarBackup.com to learn more and check availability.
[02:29:43.451 --> 02:29:45.452]  That's MySolarBackup.com.
[02:29:45.452 --> 02:29:53.855]  Look for the free report, Crisis Cooling, how to make absolutely sure your meat, milk, and medicines stay safe and cool in any power outage.
[02:29:53.855 --> 02:29:56.016]  Yours free at MySolarBackup.com.
[02:29:58.410 --> 02:30:06.656]  People ask me all the time, Alex, the last three months or so, you've had explosive energy on top of your already very intense level of energy.
[02:30:06.656 --> 02:30:07.737]  What's happening?
[02:30:07.737 --> 02:30:09.578]  Well, it's the things that are happening in the world right now.
[02:30:09.578 --> 02:30:10.458]  That's got my blood up.
[02:30:10.458 --> 02:30:16.362]  But also, I've gotten back in the groove of religiously taking three products every single day.
[02:30:16.362 --> 02:30:18.084]  DNA Force Plus is back in stock.
[02:30:19.167 --> 02:30:25.015]  Also, X2, Deep Earth Crystal Iodine, that's essential for your immune system, your whole body.
[02:30:25.015 --> 02:30:35.768]  And of course, at nighttime, Down and Out Sleep Aid, that makes me have deeper, cleaner, restful sleep, that again, boosts my immune system, and is good for every cell in my body, and great for the spirit.
[02:30:36.329 --> 02:30:38.691]  All three of these products are in stock right now.
[02:30:38.691 --> 02:30:45.557]  They are 40% off in the case of DNA Force Plus, and 50% off for one week only on Survival Shield X2.
[02:30:45.557 --> 02:30:51.162]  And yes, until supplies last, we have down and out, 50% off at InfoWareStore.com.
[02:30:51.162 --> 02:30:52.784]  This is the Trifecta.
[02:30:52.784 --> 02:30:56.247]  I suggest you check it out and experience what this does for your body today.
[02:30:59.019 --> 02:31:12.431]  If you're ruthless megacorporations who've taken over almost every government on earth and who are trying to destroy the middle class and any form of upward mobility, you've got to divide and conquer the public so they don't know they're being targeted.
[02:31:12.431 --> 02:31:20.359]  And that's why the Fortune 100 have wrapped themselves in the name of LBGT and African American rights and all the rest of it all over the world.
[02:31:20.959 --> 02:31:32.500]  That's now their corporate face while they run slave camps in Africa and in Communist China and many other areas while they undermine our basic liberties here and spy on us through the big tech that the central banks and others own.
[02:31:33.422 --> 02:31:55.808]  So this is a criminal takeover, and when you look at the new superclass, it's the politicians, it's the corporate media, it's the police, it's the bureaucrats, it's members of Congress and their staff and their families, it's the White House, hell, it's postal workers who were all exempt from the poison shots, but not the general public and everybody else through corporate rule.
[02:31:55.808 --> 02:31:57.749]  So this is the true discrimination that's going on.
[02:31:58.732 --> 02:32:04.135]  Could you imagine a year ago walking into a bank with your face covered?
[02:32:04.135 --> 02:32:06.196]  Could you imagine even going into the grocery store?
[02:32:06.196 --> 02:32:07.397]  Do you think they would let you in?
[02:32:07.397 --> 02:32:12.540]  Do you think they would be following you in the aisles to make sure that you weren't going to be shoplifting?
[02:32:12.540 --> 02:32:20.844]  Could you imagine going up to a gas station and going inside the little mini mart to pay for your gas with a bandana on?
[02:32:20.844 --> 02:32:22.465]  How far do you think that would get you?
[02:32:22.465 --> 02:32:27.048]  Could you imagine as a teacher showing up to school with a shield that looks like a space
[02:32:27.828 --> 02:32:28.749]  Alien?
[02:32:28.749 --> 02:32:35.853]  Those things are offensive to us because it interferes with normal human interaction.
[02:32:35.853 --> 02:32:39.536]  The globalists are running a psychological war for operational humanity.
[02:32:39.536 --> 02:32:42.318]  Only waking up to the Great Reset and its tyranny will save us.
[02:32:43.078 --> 02:32:45.379]  And the mask is the sign of slavery.
[02:32:45.379 --> 02:32:51.361]  We must inform the public that it's a fraud, and that it's dangerous, and that it causes major medical issues, and it's dehumanizing.
[02:32:51.361 --> 02:32:52.942]  And the film COVIDland does that.
[02:32:52.942 --> 02:33:01.365]  Secure your copy now at covidland.com and get a free copy of Endgame with your purchase.
[02:33:01.365 --> 02:33:04.486]  You're listening to the Alex Jones Show.
[02:33:20.566 --> 02:33:27.595]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:33:27.595 --> 02:33:36.706]  So we got the guy that the Rockefellers and Bill Gates and the whole eugenics big poison pharma combine that's been trying to take over American medicine for 130 years, 140 years.
[02:33:40.771 --> 02:33:42.313]  Is their number one enemy.
[02:33:42.313 --> 02:33:47.237]  You've got the guy they hate the most when it comes to this and you see their whole takeover is this.
[02:33:47.237 --> 02:33:48.779]  The world ID, the control system.
[02:33:48.779 --> 02:33:55.245]  So I want you to get into where you see this going and practical things and positive things.
[02:33:55.245 --> 02:33:57.947]  But why do they really hate you the most?
[02:33:59.653 --> 02:34:00.574]  Then expand on that.
[02:34:15.476 --> 02:34:21.019]  Why they're doing it and what their motivations are and how Bill Gates had the halo removed from him recently.
[02:34:21.019 --> 02:34:25.282]  And I guess it's been moved over to the CEO of Pfizer.
[02:34:25.282 --> 02:34:29.624]  And just show the 35,000 foot view here, Dr. McCullough, and then get back into whatever you want to cover.
[02:34:29.624 --> 02:34:36.128]  But I want your view on this about their overall agenda and how it's going for them and how you think we stop them.
[02:34:37.469 --> 02:35:04.655]  Well, I don't claim to have insights as to their motivations, any special insights, and it's just mere speculation, but I suspect that they're targeting me, that they're putting so much focus on me and discrediting me and taking me out of the, potentially taking me out, is that I've been, for the reasons you just cited, I've been around for a long time, I was an early adopter, I was on the internet before Google was, and as a result I've developed a pretty large following and I'm credible and I don't really have any
[02:35:05.327 --> 02:35:08.848]  Black strikes against me, except the ones that they create themselves with their own laws.
[02:35:08.848 --> 02:35:12.350]  I mean, it's just the excuse they took to get us off of Google.
[02:35:12.350 --> 02:35:14.130]  We had no strikes against us.
[02:35:14.130 --> 02:35:15.351]  No violations.
[02:35:15.351 --> 02:35:18.552]  We never put up any videos about COVID.
