[00:00:12.174 --> 00:00:13.055]  We're live.
[02:26:47.854 --> 02:26:57.340]  And that means the politicians are going to get it, they're going to be able to build monuments and stadiums to themselves, name it, and they're going to be able to ensure their re-election, and meanwhile they're going to keep economic growth down.
[02:26:57.420 --> 02:26:57.680]  Why?
[02:26:58.541 --> 02:26:58.741]  I think.
[02:27:15.692 --> 02:27:32.366]  But they'll be independent and we won't control them, so we recommend we block it, let their population balloon, and then exploit those populations to basically create a new colonialism where we use that slave labor to leverage the West and lower standards here, thus controlling the entire population of the world.
[02:27:32.666 --> 02:27:33.887]  And hence, the New World Order.
[02:27:34.844 --> 02:27:45.613]  And that's essentially what they're achieving, because by paying these corrupt governments, and you know, some of them aren't even corrupt, they're just the typical self-interested politician.
[02:27:45.993 --> 02:27:51.657]  You can try to govern and bring in all this development, or you can take loads of cash, come your way, to not develop.
[02:27:51.677 --> 02:27:52.818]  What are they going to choose?
[02:27:52.999 --> 02:27:57.242]  And then they also pick the scientists that go to the UN, and then they say these are the world's top scientists.
[02:27:57.562 --> 02:27:58.523]  It's an entire scheme.
[02:27:58.583 --> 02:27:59.404]  And there's one more step.
[02:27:59.884 --> 02:28:15.393]  Then the IMF and World Bank, with our tax money, on record, it's all been released in leaks and things, 2002, they dictate where the dictators can spend it, and it's always with little sweetheart deals with the very same multinationals, and then they build windmilled farms and things.
[02:28:15.453 --> 02:28:16.694]  I mean, this is amazing.
[02:28:17.779 --> 02:28:22.220]  Well, here's the new development here that's just happened in the past week, Alex.
[02:28:22.680 --> 02:28:31.882]  NPR, National Public Radio, has come out with this new, has a climate philosopher, I believe from John Hopkins University, a man named Patrick Ryder, I believe is his name.
[02:28:31.962 --> 02:28:37.123]  He's come out now and he wants to have a carbon tax for children.
[02:28:37.463 --> 02:28:41.484]  And he wants government policy now to discourage childbearing in the name of climate.
[02:28:41.784 --> 02:28:43.324]  He's going around telling everyone this.
[02:28:43.884 --> 02:28:47.285]  And the Sierra Club has come on record now as saying it is
[02:28:47.925 --> 02:28:53.488]  Having children should be a punishable crime unless you apply to the government for essentially a permit.
[02:28:53.688 --> 02:28:56.730]  So what this is, is they are implementing a one-child policy.
[02:28:56.750 --> 02:28:59.992]  They are now selling a one-child policy for the US.
[02:29:00.152 --> 02:29:02.253]  As China is abandoning their one-child policy.
[02:29:02.293 --> 02:29:09.697]  And by the way, one of the global warming scientists has praised China's one-child policy and actually done a calculation about how much
[02:29:12.778 --> 02:29:13.438]  Let's go further.
[02:29:13.618 --> 02:29:23.000]  I have repeatedly, I have three children, repeatedly, if I go to Trendy Whole Foods or whatever, had women, it's always women come over and say, you shouldn't have three kids, it's bad for the earth.
[02:29:23.380 --> 02:29:27.761]  And I say to them, oh, I'm sorry, you've decided to not have kids, or can't, or no men want you.
[02:29:27.781 --> 02:29:28.901]  I mean, I'm sorry, they get really mad.
[02:29:28.921 --> 02:29:30.901]  I mean, it's a death cult, brother.
[02:29:31.142 --> 02:29:32.942]  These people are out of their minds.
[02:29:33.888 --> 02:29:36.809]  Yeah, and they're saying we need to protect children by not having them.
[02:29:36.829 --> 02:29:40.471]  Well, that's like saying, I want to protect my house from fire by not building it.
[02:29:40.991 --> 02:29:43.212]  And this is, it's an anti-human agenda.
[02:29:43.312 --> 02:29:47.134]  Patrick Moore, one of the co-founders... Let's talk about those numbers when we come back, because they're well known.
[02:29:47.554 --> 02:29:51.515]  If we don't have 2.1 children, global collapse is what we're going towards.
[02:29:52.176 --> 02:29:54.437]  And we have to stabilize world population.
[02:29:54.477 --> 02:29:56.537]  That means clean industrialization.
[02:29:56.738 --> 02:29:59.879]  But that then proliferates freedom to everybody, and the new order didn't want it.
[02:30:00.782 --> 02:30:02.363]  The Empire's on the run.
[02:30:02.383 --> 02:30:03.243]  New films out.
[02:30:03.323 --> 02:30:03.884]  Alex Jones.
[02:30:03.924 --> 02:30:04.604]  ClimateHustle.org.
[02:30:04.624 --> 02:30:05.965]  The GCN Radio Network.
[02:30:05.985 --> 02:30:07.526]  Get your DVD today.
[02:30:09.987 --> 02:30:19.052]  If you can't see the irony in having a gun ban enforced by men with guns, well then you fail to understand why the Second Amendment was written in the first place.
[02:30:19.112 --> 02:30:21.954]  Throughout history, only slaves are disarmed.
[02:30:22.074 --> 02:30:25.816]  A well-regulated militia being necessary to the security of a free state.
[02:30:25.956 --> 02:30:27.056]  The right of the people.
[02:30:27.076 --> 02:30:28.277]  The right of the people.
[02:30:28.357 --> 02:30:29.257]  The right of the people.
[02:30:29.357 --> 02:30:31.778]  To keep and bear arms shall not be infringed.
[02:30:31.838 --> 02:30:40.742]  For all of you actors out there who go to your red carpet events, surrounded by full battle rattle SWAT teams, while you accept your award for your latest violent movie.
[02:30:41.062 --> 02:30:52.366]  For all you politicians who spend your 9-5 days scheming up ways to take away my Second Amendment rights, meanwhile you have first responders on site there to protect you, I say this, come and take it.
[02:30:52.546 --> 02:30:54.927]  I have a strict gun control policy.
[02:30:55.487 --> 02:30:58.088]  If there's a gun around, I want to control it.
[02:30:58.728 --> 02:30:59.409]  Clint Eastwood.
[02:30:59.649 --> 02:31:00.169]  Go ahead.
[02:31:01.209 --> 02:31:02.130]  Make my day.
[02:31:02.270 --> 02:31:07.592]  Dads demand guns because it's me that's got to get up and go check out that noise at 2am.
[02:31:10.089 --> 02:31:11.449]  Clean, pure drinking water.
[02:31:11.730 --> 02:31:13.010]  You can't survive without it.
[02:31:13.210 --> 02:31:14.110]  But where do you get it?
[02:31:14.410 --> 02:31:20.192]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[02:31:20.412 --> 02:31:26.134]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[02:31:26.314 --> 02:31:43.182]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[02:31:43.562 --> 02:31:45.704]  Filter capacity up to 5,000 gallons.
[02:31:46.064 --> 02:31:47.265]  Stainless steel construction.
[02:31:47.525 --> 02:31:48.306]  Easy assembly.
[02:31:48.566 --> 02:31:49.206]  Low maintenance.
[02:31:49.486 --> 02:31:51.308]  Replacement filters are simple to install.
[02:31:51.588 --> 02:31:58.713]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off the retail price and get free shipping.
[02:31:58.853 --> 02:32:03.857]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[02:32:04.057 --> 02:32:06.619]  Go to InfowarsStore.com or call 888-253-3139.
[02:32:09.861 --> 02:32:14.383]  Bill Clinton rape accuser Juanita Broderick has said that she now fears for her life.
[02:32:14.944 --> 02:32:17.905]  But what does Juanita Broderick have to be concerned about?
[02:32:17.925 --> 02:32:20.466]  It's not like there's a body count behind the Clintons.
[02:32:20.706 --> 02:32:23.548]  No one has ever turned up dead after dealing with the Clintons.
[02:32:23.708 --> 02:32:25.929]  Paula Grober, Jerry Parks, Barry Seal.
[02:32:26.329 --> 02:32:31.832]  Never ever has anyone died after calling out the Clintons for scandalous behavior, James McDougal.
[02:32:32.072 --> 02:32:38.436]  There haven't been women in the past turn up dead who were accusing Bill Clinton of sexual misconduct, Mary Mahoney.
[02:32:38.696 --> 02:32:41.998]  It's just a coincidence all the suicides that have followed the Clintons.
[02:32:42.098 --> 02:32:49.223]  Vince Foster, Ed Willey, James Bunch, James Winston, Kathy Ferguson, Gandhi Baugh, Suzanne Coleman, Danny Caspillaro.
[02:32:49.403 --> 02:32:54.866]  There haven't been any strange deaths that can be tied to the Clintons that have happened lately.
[02:32:55.106 --> 02:32:56.307]  Seth Rich, John Ash.
[02:32:56.507 --> 02:33:05.671]  So, since there's no evidence that the Clintons might have a hit team out to silence people who are a threat to their political empire, I think Juanita Broderick's fears are unfounded.
[02:33:05.991 --> 02:33:06.391]  NOT!
[02:33:06.672 --> 02:33:08.953]  This is Owen Schroer from InfoWars.com.
[02:33:37.646 --> 02:33:45.331]  We now take you live to the Central Texas Commencement in the heart of the resistance.
[02:33:45.351 --> 02:33:48.834]  We now take you live to Alex Jones.
[02:33:49.434 --> 02:33:57.460]  Hillary Clinton, as I've said, is emblematic of the rotting, corrupt, disconnected Washington system that's Republican and Democrat.
[02:33:57.960 --> 02:34:04.525]  The entire Republican and Democratic Party establishment, what's left of the Republicans, is trying to organize against Trump, the American people,
[02:34:05.501 --> 02:34:09.063]  Spewing incredible race baiting out of the clear blue sky.
[02:34:09.604 --> 02:34:14.506]  Teaching that white people are inherently bad at the middle schools and high schools and elementaries.
[02:34:15.447 --> 02:34:18.529]  Colleges everywhere saying men can be on the women's teams.
[02:34:19.449 --> 02:34:21.971]  So it'll just all be weirdo men that want to go beat the women.
[02:34:22.031 --> 02:34:25.133]  I mean, you know, it's like, I'm on a women's football team!
[02:34:25.253 --> 02:34:27.895]  I'm on a... It's like some 400 pound, you know, guy.
[02:34:30.615 --> 02:34:33.216]  They're using insanity to control people, but it's true.
[02:34:33.296 --> 02:34:36.217]  These parasites are mentally ill themselves.
[02:34:36.237 --> 02:34:40.218]  They had a big Canadian study a few years ago, British study as well, that found the same numbers.
[02:34:40.858 --> 02:34:50.621]  If you're a liberal, a self-described liberal, modern liberal, you're six times more likely to steal, many more times likely to commit crimes, and you don't give to charity.
[02:34:50.941 --> 02:34:56.323]  In some cases, ten times less often than people that self-identify as conservatives or libertarians.
[02:34:57.162 --> 02:34:58.102]  You're a bunch of posers.
[02:34:59.023 --> 02:35:19.332]  And I look at Hillary, this facade, like a shaking in the wind, old barn, and here comes a tornado, and she's freaking out with fundraiser letters saying, shut down the alt-media, alt-conservative has no right to exist, and her moron followers, there's articles out today, don't even know what it means.
[02:35:19.973 --> 02:35:24.175]  So as bad as the news is that we're winning politically, but they just move forward because they're in control,
[02:35:25.342 --> 02:35:28.043]  I mean, there is light at the end of the tunnel because they're so disconnected.
[02:35:28.403 --> 02:35:33.765]  I mean, what did Hillary think was going to happen when she comes out and attacks all of us by name?
[02:35:33.785 --> 02:35:34.785]  They've been ignoring us forever.
[02:35:34.805 --> 02:35:36.146]  We're growing faster than ever.
[02:35:36.506 --> 02:35:37.426]  So what if you ignore us?
[02:35:38.006 --> 02:35:39.707]  They still think they're in control.
[02:35:39.727 --> 02:35:42.268]  I mean, I know they're in control of the actual levers of the government.
[02:35:43.103 --> 02:35:44.064]  But not much more.
[02:35:44.084 --> 02:35:46.065]  I mean, nationalism's growing, the Brexit.
