[00:00:14.094 --> 00:00:16.677]  You're listening to the Alex Jones Show.
[02:27:37.737 --> 02:27:39.879]  I see the fraud, but I can't do anything about it, he said.
[02:27:40.620 --> 02:27:53.609]  Then they went, I think it was to Virginia, and they talked to somebody, a couple of people, and they got them on mic talking about how it was okay if they wanted to just rip up voter registrations of people if they're registering Republican.
[02:27:53.729 --> 02:27:56.311]  Yeah, that's right, just rip up the registration and don't turn it in.
[02:27:56.331 --> 02:27:57.852]  Yeah, that's okay, you can do that.
[02:27:57.912 --> 02:27:59.393]  So, Project Veritas got that.
[02:27:59.433 --> 02:28:00.674]  Now, the newest thing that they got
[02:28:01.414 --> 02:28:01.995]  We're good to go.
[02:28:23.496 --> 02:28:28.138]  Okay, trying to get gun control enacted by executive order.
[02:28:28.518 --> 02:28:34.281]  He says, if there's still Republican control in Congress, and if Hillary is elected, is there anything she can do, asks the person.
[02:28:34.701 --> 02:28:37.242]  And Feingold says, well, there's executive orders.
[02:28:37.863 --> 02:28:39.603]  See, it doesn't matter what the Constitution says.
[02:28:40.004 --> 02:28:41.484]  It doesn't matter what the laws say.
[02:28:41.844 --> 02:28:45.166]  It also doesn't matter, one of the things that Hillary has talked about,
[02:28:46.169 --> 02:28:50.992]  Is that she's not only going to, by executive order, do background checks and other things like that.
[02:28:51.012 --> 02:29:00.739]  I understand that's going to be the no-fly list applied to making it a no-buy list, but also to sue gun manufacturers.
[02:29:00.759 --> 02:29:07.204]  This is something that is dear to the heart of the authoritarians in the Democrat Party, even though
[02:29:08.163 --> 02:29:12.366]  It is a violation of the purpose of lawsuits.
[02:29:12.426 --> 02:29:14.387]  These people have done absolutely nothing wrong.
[02:29:14.607 --> 02:29:15.408]  They've made guns.
[02:29:15.468 --> 02:29:21.051]  Guns can be used to protect people, they can be used to defend people, or they can be used to commit crimes.
[02:29:21.412 --> 02:29:24.394]  And you can say that of anything that is manufactured.
[02:29:25.094 --> 02:29:26.214]  The Second Amendment protects it.
[02:29:26.574 --> 02:29:31.436]  And then, as the Democrats said, we're going to shut them down with continual lawsuits.
[02:29:32.076 --> 02:29:38.898]  Congress enacted a law and said, no, you're not going to be able to sue them unless they did something that was negligent.
[02:29:39.318 --> 02:29:40.879]  Unless they did something that was criminal.
[02:29:40.959 --> 02:29:45.180]  That is a basic principle of our law, of our legal system.
[02:29:45.660 --> 02:29:52.042]  And yet, you see, throughout the Democrat campaign, Hillary demanding that that happen, and now she's saying she's going to do it by executive order.
[02:29:52.342 --> 02:29:55.143]  You show that, you get your Twitter account shut down.
[02:29:55.243 --> 02:29:55.603]  Stay back.
[02:29:55.823 --> 02:29:56.204]  Stay with us.
[02:29:56.224 --> 02:29:56.904]  We'll be right back.
[02:29:56.924 --> 02:29:59.705]  We're going to talk about how the RNC spent zero dollars to help Trump.
[02:29:59.745 --> 02:30:00.605]  We're on the march.
[02:30:01.105 --> 02:30:02.706]  The empire's on the run.
[02:30:03.646 --> 02:30:06.327]  Alex Jones and the GCN Radio Network.
[02:30:10.940 --> 02:30:15.324]  We have the new product at Infowarsandlife.com, BioTrue Selenium.
[02:30:15.424 --> 02:30:26.356]  We've had so many requests over the years for selenium and just recently we were able to source a certified organic bioavailable selenium from mustard seed extract.
[02:30:26.516 --> 02:30:31.457]  When you take selenium in the body, it actually benefits the detoxification systems in your body.
[02:30:31.577 --> 02:30:34.078]  It helps balance the thyroid gland.
[02:30:34.138 --> 02:30:35.638]  It helps detoxify.
[02:30:35.858 --> 02:30:38.679]  Selenium is another one of those absolute must-haves.
[02:30:38.739 --> 02:30:43.480]  The highest concentration of selenium is in the thyroid gland, but it's actually used all over the body.
[02:30:43.500 --> 02:30:47.641]  As a matter of fact, there's 25 genes in the body that are directly
[02:30:48.061 --> 02:30:49.682]  ...dependent upon selenium.
[02:30:49.722 --> 02:30:55.085]  So it really is a all-around nutrient that everybody really needs.
[02:30:55.185 --> 02:30:56.626]  I'm taking it now, every day.
[02:30:56.806 --> 02:30:57.566]  This is so key.
[02:30:57.807 --> 02:31:02.109]  BioTrue Selenium is the product, the best selenium that we could bring you.
[02:31:02.129 --> 02:31:04.210]  We believe it's the best out there at a very, very low price.
[02:31:04.350 --> 02:31:07.812]  Exclusively available at InfowarsLive.com or by calling toll-free 888-253-3139.
[02:31:11.034 --> 02:31:12.055]  Brain Force is here.
[02:31:12.575 --> 02:31:14.857]  Ladies and gentlemen, I've been on this the last few months.
[02:31:15.117 --> 02:31:22.944]  You've probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[02:31:23.720 --> 02:31:27.302]  One of the worst things with most energy products is it's not sustainable, right?
[02:31:27.322 --> 02:31:29.664]  You're gonna crash and gonna feel really bad afterwards.
[02:31:30.024 --> 02:31:33.526]  This has a bunch of different antioxidants and compounds and polyphenols.
[02:31:33.586 --> 02:31:36.728]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[02:31:37.228 --> 02:31:42.011]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[02:31:42.571 --> 02:31:44.392]  For example, the L-theanine inside of it.
[02:31:44.752 --> 02:31:49.135]  That is activated by the different compounds in the yerba mate that we put inside of it as well.
[02:31:49.335 --> 02:31:51.397]  This just increases the compounds you already have.
[02:31:51.957 --> 02:31:53.438]  This is what you're actually designed to run on.
[02:31:53.579 --> 02:31:53.819]  Exactly.
[02:31:53.839 --> 02:31:57.662]  It's kind of like a car will run on one form of junky gas, but it runs really good on what it's designed for.
[02:31:58.142 --> 02:32:06.149]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[02:32:11.008 --> 02:32:15.875]  Russia has ordered all of its officials to fly home, including any relatives living abroad.
[02:32:16.055 --> 02:32:20.120]  This news comes as tension mounts over the prospect of pending global war.
[02:32:20.140 --> 02:32:25.327]  A failure to heed the instruction could put promotion chances at risk, according to local reports from Moscow.
[02:32:25.828 --> 02:32:28.570]  This news comes amid worsening relations between Russia and the U.S.
[02:32:28.670 --> 02:32:29.390]  over Syria.
[02:32:29.530 --> 02:32:34.734]  Politicians and high-ranking figures are said to have received a direct warning from Russian President Vladimir Putin.
[02:32:34.854 --> 02:32:40.698]  This news comes as Putin has cancelled a planned visit to France amid conflict over Moscow's role in the Syrian theater.
[02:32:40.878 --> 02:32:46.642]  Just days after this news emerged, the Kremlin has moved nuclear-capable missiles near the Polish border.
[02:32:46.842 --> 02:32:53.827]  Russian political analyst Stanislav Bilkowski said this is all part of a package of measures to prepare elites to some big war.
[02:32:54.147 --> 02:32:56.008]  Relations between Russia and the U.S.
[02:32:56.188 --> 02:32:59.829]  are at their lowest since the Cold War and continue to deteriorate.
[02:33:00.029 --> 02:33:07.251]  Even former Soviet leader Mikhail Gorbachev has warned the world is in a dangerous point due to rising tensions between Russia and the U.S.
[02:33:07.491 --> 02:33:09.552]  I'm Margaret Hal reporting for InfoWars.com
[02:33:22.022 --> 02:33:25.845]  You are listening to an InfoWars.com Frontline Report.
[02:33:26.365 --> 02:33:27.827]  It's Alex Jones.
[02:33:27.927 --> 02:33:36.113]  Welcome back to the Alex Jones Show.
[02:33:36.233 --> 02:33:36.954]  I'm David Knight.
[02:33:37.574 --> 02:33:40.497]  You know, there was an amazing article that I saw on Politico.
[02:33:41.858 --> 02:33:44.340]  This headline just stunned me.
[02:33:44.980 --> 02:33:46.722]  The Republican National Committee.
[02:33:47.322 --> 02:33:49.043]  TV ad spending for Donald Trump.
[02:33:50.169 --> 02:33:51.290]  Zero dollars.
[02:33:51.830 --> 02:33:53.612]  Not a single cent.
[02:33:54.753 --> 02:33:56.434]  You want to talk about somebody being an outsider?
[02:33:56.454 --> 02:34:04.940]  You want to talk about somebody that is hated by the establishment of both mainstream parties that have manipulated this system for so long?
[02:34:05.460 --> 02:34:12.546]  The phony GOP rhinos run by Paul Ryan himself, promising that they're going to shut down Obamacare.
[02:34:12.566 --> 02:34:14.327]  They never were going to shut down Obamacare.
[02:34:14.347 --> 02:34:17.730]  Look, going back four years ago to the election, Mitt Romney,
[02:34:18.777 --> 02:34:23.520]  You were going to get Obamacare whether it was Obama or whether it was Romneycare.
[02:34:23.600 --> 02:34:30.363]  I mean, Romney had exactly the same system that he had put together with the Democrats, with Ted Kennedy, as Governor of Massachusetts.
[02:34:30.883 --> 02:34:33.445]  They were going to turn over our insurance.
[02:34:34.165 --> 02:34:34.665]  We're good to go.
[02:34:56.576 --> 02:34:58.298]  The true phoniness of this.
[02:34:58.378 --> 02:35:03.942]  This shows you how Donald Trump is the outsider that both the Republicans and the Democrats want to take down.
[02:35:03.962 --> 02:35:14.992]  And we saw this Friday with that release of that tape coming from one of the Bush family members putting that out to save Hillary's bacon when all of these WikiLeaks documents started coming out.
[02:35:15.392 --> 02:35:16.933]  But take a look at this from Politico.
[02:35:16.973 --> 02:35:21.637]  They point out the Republican National Committee insists that it's doing everything in its power to elect Donald Trump.
[02:35:21.657 --> 02:35:24.460]  And you know we keep having every time they put out their dirt
[02:35:25.080 --> 02:35:29.523]  On Hillary Clinton, the Republicans and the Democrats dump dirt on Donald Trump.
[02:35:29.783 --> 02:35:35.026]  Whenever they do that, you've always got all these Republicans going, well that's it, now I can't support Donald Trump.
[02:35:35.046 --> 02:35:36.987]  You never supported Donald Trump.
[02:35:38.108 --> 02:35:42.651]  Lindsey Graham, Paul Ryan, Mitch McConnell, you guys never supported him.
[02:35:43.391 --> 02:35:46.993]  You want, you got the same agenda as the Democrats.
[02:35:47.514 --> 02:35:54.158]  Anyway, but as Trump gets clobbered, they say, on the TV airwaves by his well-funded Democrat rival, the RNC has been conspicuously absent.
[02:35:55.194 --> 02:36:06.263]  A political analysis of campaign finance records reveals that the committee has not spent anything, anything, on commercials boosting Trump since he emerged as the party's likely nominee.
[02:36:06.283 --> 02:36:07.304]  Okay?
[02:36:07.704 --> 02:36:11.006]  So much for all this hand-wringing from these Republicans.
[02:36:11.267 --> 02:36:13.989]  Oh, gee, I really wanted to, but now I can't support him anymore, right?
[02:36:14.469 --> 02:36:19.610]  In 2008-2012, the RNC spent tens of millions of dollars on so-called independent expenditures.
[02:36:20.230 --> 02:36:25.792]  Principally TV ads, but also direct mail and phone banks supporting its nominees or attacking their Democrat rivals.
[02:36:26.112 --> 02:36:27.592]  Here's an example, okay?
[02:36:27.772 --> 02:36:39.115]  And this is a former RNC political director, says the Democrats have an unprecedented lopsided advertising advantage in this race like we have never seen before and it is having serious and negative effects.
[02:36:39.915 --> 02:36:44.058]  And he goes on to say it is a terrible mistake whether you believe that Trump can win or not.
[02:36:44.538 --> 02:36:51.203]  He says it's a terrible mistake for the RNC to set this out to spend zero dollars, zero dollars for Donald Trump.
[02:36:51.803 --> 02:36:58.448]  He says it's a terrible mistake not to have 50 million dollars of advertising from the Republican Party exposing Hillary Clinton and keeping her numbers down.
[02:36:59.338 --> 02:37:05.039]  Now, what did they do in 2008 with John McCain running against Obama?
