[00:00:19.698 --> 00:00:20.479]  Another time.
[02:19:23.121 --> 02:19:25.664]  It's also on DrudgeReport.com, the right-hand side, red-linked.
[02:19:25.684 --> 02:19:27.206]  In fact, let me just show folks right now.
[02:19:28.226 --> 02:19:36.114]  You can go there and you can see on the right-hand side where it's red-linked, flashback Bill Clinton talking like Trump on immigration.
[02:19:36.534 --> 02:19:45.784]  And show that to them and say, do you understand that Mexico puts you in jail for six months to a year of forced labor and beats you up if you're caught illegally there?
[02:19:47.791 --> 02:19:48.572]  I mean, it's incredible.
[02:19:49.493 --> 02:19:55.317]  They make Southwest Airlines flying into Cancun land the exact minute they say or they'll turn the flight back.
[02:19:56.118 --> 02:20:00.041]  They tell them, the only place in the world, when the flights can take off from the U.S.
[02:20:01.403 --> 02:20:03.965]  I mean, if you're not there 30 minutes before, they don't let you on the plane in Mexico.
[02:20:04.005 --> 02:20:05.486]  They are the most arbitrary.
[02:20:05.666 --> 02:20:08.569]  But they're like, you gotta have all our people and pay for everything or you're a racist.
[02:20:08.849 --> 02:20:09.790]  It's mind control.
[02:20:11.294 --> 02:20:14.615]  There is an attack on the human institution of family.
[02:20:15.355 --> 02:20:18.977]  And if you want to take down the nuclear family, you attack males.
[02:20:19.837 --> 02:20:23.638]  Males are the defender of the human tribe.
[02:20:24.218 --> 02:20:28.940]  When men fall, the rest of humanity can be completely enslaved.
[02:20:29.720 --> 02:20:33.402]  The attack on the family is in movies, sitcoms, dramas.
[02:20:33.682 --> 02:20:35.203]  This isn't to empower women.
[02:20:35.703 --> 02:20:37.204]  This is to wreck civilization.
[02:20:37.444 --> 02:20:43.147]  For too long, we have been allowing the globalist controllers to launch a full-scale chemical war on our masculinity.
[02:20:43.347 --> 02:20:44.447]  You've seen the headlines.
[02:20:44.467 --> 02:20:50.070]  The estrogen mimickers and the gender-bending compounds and the food and water supply are changing the way our bodies work.
[02:20:50.210 --> 02:20:53.992]  And men are the number one target of this program.
[02:20:54.232 --> 02:21:00.395]  With the estrogen mimickers in the plastics, in the printer paper, and in thousands of other items, it's on record.
[02:21:00.715 --> 02:21:07.119]  Our testosterone level, many times by the time we hit 40, is 80% lower than it should be or more.
[02:21:07.319 --> 02:21:14.863]  Our sperm counts, depending on which western country you look at, are 80 to almost 96% reduced.
[02:21:15.423 --> 02:21:18.525]  Fertility is plummeting through the floor.
[02:21:19.125 --> 02:21:22.727]  Now, it's impossible, even if you're a health nut, to avoid all of this.
[02:21:23.507 --> 02:21:30.050]  But for myself personally, what I've experienced with the products at Infowarslife.com has been simply amazing.
[02:21:30.930 --> 02:21:34.212]  Supermail Vitality has changed my life in the last three years.
[02:21:34.532 --> 02:21:40.715]  That's why we wanted to develop something that works in conjunction with Supermail to take it to the next level.
[02:21:41.195 --> 02:21:42.696]  It's only been out for about six months.
[02:21:43.536 --> 02:21:52.340]  It sold out so quickly in its first run, and now it is back after months of not being available, Anthroplex.
[02:21:53.121 --> 02:21:59.224]  The reason we sell out when other big vitamin and mineral and nutraceutical makers don't,
[02:21:59.964 --> 02:22:06.008]  Is because we only source the purest, cleanest, high-quality, organic products.
[02:22:06.068 --> 02:22:15.894]  And it's really hard when you've got a formulation that's got a bunch of really great ingredients in it to get them and to always have them be perfectly clean and to be able to pass some of the highest standards in the world.
[02:22:16.195 --> 02:22:27.042]  When you go to Infowarslife.com, you can see that for yourself and find out why Anthroplex, taken by itself or in conjunction with Super Male Vitality, is such a game changer.
[02:22:27.362 --> 02:22:28.603]  This is the next level.
[02:22:29.563 --> 02:22:33.524]  And I'm so proud that we were able to bring a product like this to you.
[02:22:34.184 --> 02:22:36.805]  This is how men were supposed to feel.
[02:22:37.125 --> 02:22:41.526]  Quite frankly, I remember what it felt like to be 18 or 19 or 20.
[02:22:42.067 --> 02:22:46.628]  To be crazed, to be aggressive, to feel just exhilaration.
[02:22:47.528 --> 02:22:56.913]  And it's the super male vitality in the AnthroPlex with exercise and a better diet that have taken me back to where I was and quite frankly beyond.
[02:22:56.933 --> 02:22:57.974]  It's amazing.
[02:22:58.214 --> 02:23:02.056]  And AnthroPlex is now back in stock at InfoWarsLife.com.
[02:23:02.396 --> 02:23:07.899]  Men, do yourself a favor and get a model of AnthroPlex today and see what I'm talking about.
[02:23:08.420 --> 02:23:16.144]  All of our products at InfoWarsLife.com are recognized as safe and they are made in FDA certified labs.
[02:23:16.644 --> 02:23:22.628]  The media tries to demonize supplements because, quite frankly, Mother Nature's got a lot to offer that Big Pharma doesn't.
[02:23:23.229 --> 02:23:27.812]  But there are some bad companies out there and there are some substances that Mother Nature produces that aren't good for you.
[02:23:28.512 --> 02:23:36.898]  That's why everything we put in these products is recognized as safe and produced at the highest level, highest quality FDA certified labs.
[02:23:37.358 --> 02:23:45.547]  Talk to your physician or healthcare provider before you take Anthroplex or any of the products at InfoWarsLife.com like X2.
[02:23:46.048 --> 02:23:48.130]  Because this stuff's real.
[02:23:48.511 --> 02:23:51.754]  Just one of the ingredients in Anthroplex is horny goat weed.
[02:23:52.295 --> 02:23:52.896]  I think so.
[02:24:17.370 --> 02:24:27.217]  Humanity is going to rediscover the basics, and the establishment media is in a claim, because they've tried to suppress it, but now you've learned about it, that they discovered it.
[02:24:27.377 --> 02:24:36.403]  I obsess, over the last 20 years on air, about turning your television off, putting your phones away, and getting out in nature, getting out in the forest.
[02:24:38.211 --> 02:24:39.211]  How essential that is.
[02:24:39.231 --> 02:24:45.674]  And that's why the feds are trying to shut down all the forests and the lands and trying to tell people not to be in them and harassing people at national parks.
[02:24:45.734 --> 02:24:46.475]  Incredibly rude.
[02:24:46.495 --> 02:24:48.276]  Incredibly hateful in most areas now.
[02:24:49.016 --> 02:24:57.019]  And then even city parks, other areas, because they want you inside the house bombarded by radiation and television and their message is their false reality.
[02:24:58.440 --> 02:24:59.400]  They admit this is the plan.
[02:24:59.821 --> 02:25:04.783]  That's why they arrest parents all over the country when their 11 or 12 year olds are playing in the backyard or across the street at the park.
[02:25:06.638 --> 02:25:11.941]  Washington Post, though, will now tell you about it because they're probably going to be a little surprised for this, but the world is round.
[02:25:12.401 --> 02:25:15.942]  Forest bathing is latest fitness trend to hit U.S.
[02:25:16.263 --> 02:25:18.003]  where yoga was 30 years ago.
[02:25:19.044 --> 02:25:20.965]  Oh my gosh, the trendies gave it a name.
[02:25:21.045 --> 02:25:21.745]  They invented it.
[02:25:22.185 --> 02:25:25.567]  Doctors 200 years ago said, get out, get sunlight, take a walk in the woods.
[02:25:27.508 --> 02:25:29.089]  They call it forest bathing.
[02:25:30.829 --> 02:25:33.731]  Maybe the Washington Post will tell us about breathing and give it a name like
[02:25:34.761 --> 02:25:37.442]  Bringing in the air, loving the atmosphere.
[02:25:39.643 --> 02:25:43.085]  Over thousands of years of human history, we have effectively become an indoor species.
[02:25:43.305 --> 02:25:43.725]  No, we haven't.
[02:25:44.105 --> 02:25:44.965]  That's only the last 50 years.
[02:25:45.306 --> 02:25:53.789]  Particularly for those of us trapped in the cubicle life, often the only times we regularly step foot outside is for our daily work commute or to run errands.
[02:25:54.910 --> 02:25:59.612]  Yeah, I live in a neighborhood by a big greenbelt and stuff, and I'm telling you, no one is on it.
[02:26:00.312 --> 02:26:00.712]  No one.
[02:26:02.293 --> 02:26:02.673]  No one.
[02:26:06.593 --> 02:26:09.474]  I had some lady ask me once, aren't you afraid you'll get mugged?
[02:26:09.534 --> 02:26:10.474]  There's no one around there.
[02:26:10.614 --> 02:26:11.475]  It's safe.
[02:26:12.795 --> 02:26:15.056]  It's just that people have been in total mental ill fear.
[02:26:16.997 --> 02:26:18.157]  But again, that they panic.
[02:26:19.658 --> 02:26:23.759]  Oh my gosh, we're the ones by a creek!
[02:26:23.779 --> 02:26:25.880]  In 2001, a survey sponsored by the U.S.
[02:26:25.920 --> 02:26:31.842]  Environmental Protection Agency found that on average, Americans spend 87% of their time indoors and 6% in an enclosed vehicle.
[02:26:32.870 --> 02:26:38.961]  However, a number of scientific studies emphasize, we've been talking about lately, that reveal the great outdoors promotes human health.
[02:26:40.143 --> 02:26:41.185]  Oh, what?
[02:26:42.009 --> 02:26:45.472]  Spending time in natural environments has been linked to lower stress levels?
[02:26:46.193 --> 02:26:46.593]  What?
[02:26:47.134 --> 02:26:54.860]  Improved working memory and feeling more alive, among other positive attributes, like having windows that even look out on trees helps.
[02:26:55.641 --> 02:27:00.766]  In an effort to combat, of course, Cass Sunstein, the White House science czar, wanted laws passed.
[02:27:01.226 --> 02:27:05.390]  He wrote white papers saying, ban people that say you need 30 minutes of sunlight a week.
[02:27:05.710 --> 02:27:07.291]  He wants you arrested.
[02:27:07.992 --> 02:27:09.493]  He doesn't want you to have that son.
[02:27:09.713 --> 02:27:10.974]  No, no, no.
[02:27:11.514 --> 02:27:13.695]  Brain damage sets in, depression.
[02:27:14.256 --> 02:27:17.658]  But Cass, you look at a photo of Cass Sunstein like a hyper-predator, man.
[02:27:18.198 --> 02:27:21.440]  People say that's crazy to want to control reality and say the son is evil.
[02:27:22.580 --> 02:27:24.462]  But if he can conquer the son, he's conquered Earth.
[02:27:26.062 --> 02:27:29.064]  See, it's about you outrageously following his edict.
[02:27:29.484 --> 02:27:31.446]  Just like Karl Rove said, he controls reality.
[02:27:31.806 --> 02:27:33.387]  Can we put up Cass Sunstein on screen, please?
[02:27:34.747 --> 02:27:35.348]  A true wolf.
[02:27:36.974 --> 02:27:49.800]  In an effort to combat our indoor epidemic and reap these health benefits, a growing number of Americans have become followers of a Japanese practice called Shinri-yuku, coined by the Japanese Ministry of Agriculture, Forests and Fisheries in 1982.
[02:27:50.120 --> 02:27:54.502]  The word literally means, and translates to, taking in the forest atmosphere.
[02:27:56.063 --> 02:27:57.064]  Or forest bathing.
[02:27:57.964 --> 02:27:59.565]  Cass Sunstein will probably say it hurts you.
[02:28:00.005 --> 02:28:03.427]  And refers to the process of soaking up the sights, smells, and sounds.
[02:28:04.227 --> 02:28:05.588]  Oh man, I can't wait to get in the forest.
[02:28:06.545 --> 02:28:08.847]  I go for nighttime walks on the moon, too.
[02:28:11.310 --> 02:28:19.779]  And refers to the process of soaking up the sights, smells, and sounds of natural setting to promote psychological and physiological health.
[02:28:21.100 --> 02:28:28.648]  What you gotta do is, you gotta be up safe, you know, treks and stuff, but you oughta climb hills and mountains at night when the stars are out.
[02:28:30.137 --> 02:28:43.833]  And you know, go out to State Park, National Park, it's nighttime, and then nighttime, go up a big hill, you know, a safe route up a mountain, get up there on the top, and it's just, you're up there, and there's a wisp of clouds, and the moon, and the stars, and it's just like, whoa.
[02:28:43.853 --> 02:28:45.715]  It's better than any drug, folks.
[02:28:46.616 --> 02:28:48.377]  It's all waiting for you right now.
[02:28:49.018 --> 02:28:51.680]  So is getting enough vitamin C. So is getting enough sunshine.
[02:28:51.980 --> 02:28:54.121]  So is getting proper organic vitamin B12.
[02:28:54.782 --> 02:28:56.083]  So is getting D3.
[02:28:56.783 --> 02:28:58.184]  So is getting your vitamins and minerals.
[02:28:58.264 --> 02:29:00.346]  And it's all waiting, just like the forest.
[02:29:01.146 --> 02:29:03.968]  The vitamin-mineral fusion, absolutely essential to absorb it all.
[02:29:04.509 --> 02:29:07.071]  The secret 12, methylcobalamin, the best out there.
[02:29:07.371 --> 02:29:10.133]  The vitamin D3, winter sun.
[02:29:10.893 --> 02:29:14.036]  The iodine, the pure, truly atomic.
[02:29:15.057 --> 02:29:16.058]  Original iodine.
[02:29:16.959 --> 02:29:19.941]  Doesn't have the same effect when it's all bound and tied to other garbage, is what the chemists tell me.
[02:29:19.961 --> 02:29:21.723]  And all I know is other stuff didn't do this.
[02:29:21.783 --> 02:29:22.263]  It's amazing.
[02:29:22.524 --> 02:29:24.025]  And you fund the broadcast while you do it.
[02:29:24.365 --> 02:29:25.646]  Infowarslife.com.
