[00:00:11.132 --> 00:00:17.154]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[02:22:41.605 --> 02:22:43.887]  But I think they're not going to get away with it with the American people.
[02:22:43.947 --> 02:22:49.471]  I think this means, and I would love to see it, got my fingers crossed, the demolition of the Republican Party.
[02:22:49.551 --> 02:22:53.033]  I come out of the Republican Party before going straight.
[02:22:53.614 --> 02:22:54.855]  And I'd love to see them go down.
[02:22:54.895 --> 02:22:56.736]  They really are a rotten organization.
[02:22:56.776 --> 02:22:58.698]  Yes, there are good people who are Republicans.
[02:22:59.218 --> 02:23:14.143]  But the establishment of the party in the states, in the National Party, in the Senate, in the Congress, in the various bureaucracies, these are evil people, these are awful people, and to see their little game taken away, how sweet it would be.
[02:23:15.004 --> 02:23:16.084]  Lew Rockwell's our guest.
[02:23:16.844 --> 02:23:26.108]  Separately, I want to get back into the campaign and back into other big issues that are on your radar, but the economy, the big bubble, the big event that you've talked about so long,
[02:23:27.188 --> 02:23:30.132]  The Federal Reserve saying we're gonna, you know, just go back to zero interest rates.
[02:23:30.152 --> 02:23:31.153]  The IMF, the World Bank.
[02:23:32.274 --> 02:23:33.636]  Trump's talking about the big bubble.
[02:23:33.756 --> 02:23:34.777]  China's imploding.
[02:23:35.678 --> 02:23:38.081]  You really are, first and foremost, an economic expert.
[02:23:38.101 --> 02:23:41.526]  What are the other experts at the Mises Institute saying about what's happening?
[02:23:42.381 --> 02:23:50.845]  Well, first of all, another thing they've attacked Trump for is saying there is a bubble, and he thinks it's a very dangerous bubble, and he fears that it's going to pop.
[02:23:51.466 --> 02:23:52.626]  And, of course, he's exactly right.
[02:23:52.666 --> 02:24:04.972]  There is a huge bubble that's been pumped up by the Fed in order to reward Wall Street, in order to make stocks go up, in order to make Goldman Sachs and JP Morgan and all the rest of these firms even richer than they are.
[02:24:05.893 --> 02:24:08.374]  So that's been the deliberate policy.
[02:24:08.814 --> 02:24:11.156]  Now, of course, we're going to have negative interest rates.
[02:24:12.156 --> 02:24:19.564]  Zero interest rates, it's already unnatural and unbelievably economically destructive to have the Fed holding interest rates near zero.
[02:24:20.045 --> 02:24:25.631]  But of course they're going to bring them below zero at the same time they want to outlaw cash.
[02:24:26.111 --> 02:24:30.295]  Because one of the problems for them with zero interest rates or even negative interest rates
[02:24:31.195 --> 02:24:35.897]  People think then, why should I, heck, should I keep my money in the bank when they're charging me a fee?
[02:24:36.217 --> 02:24:39.318]  Much better to take it out and either keep it just in cash or buy gold.
[02:24:39.978 --> 02:24:43.520]  So in order to prevent that from happening, they want to outlaw cash.
[02:24:43.580 --> 02:24:52.944]  They do not want you to be able to, you can transfer your money from bank A to bank B, of course they're okay with that, but you're not going to be allowed to take your money out in the form of cash.
[02:24:53.264 --> 02:24:54.184]  This is what they like.
[02:24:54.484 --> 02:24:58.846]  So they're talking about what politically correct person is going to be on which dollar bill,
[02:24:59.366 --> 02:25:00.728]  Which 20 or the 10 or whatever.
[02:25:00.748 --> 02:25:03.471]  Of course, I must say, I think they're all pretty awful.
[02:25:03.891 --> 02:25:06.053]  If you get on one of the U.S.
[02:25:06.133 --> 02:25:07.835]  notes, you're pretty awful.
[02:25:07.855 --> 02:25:12.060]  The late Bert Blumberg used to hark back to the days when U.S.
[02:25:12.140 --> 02:25:18.827]  coins and notes had no politicians on them, but had Lady Liberty or American Indian or Buffalo or things like that.
[02:25:19.287 --> 02:25:29.889]  And he said that, you know, things have taken a bad step when they start to put politicians on the money, although he said the actual worst step, when you really need to watch out, is when they put living politicians on the money.
[02:25:30.009 --> 02:25:30.949]  And that's not happening.
[02:25:31.289 --> 02:25:34.590]  Not quite there, but is there going to be an Obama $10 bill at some point?
[02:25:34.930 --> 02:25:36.070]  I don't think we can rule it out.
[02:25:37.070 --> 02:25:39.191]  These people are so arrogant, so crazy.
[02:25:39.211 --> 02:25:42.451]  We'll be right back to Caesar, and that's what scares me.
[02:25:42.691 --> 02:25:46.712]  They have all these advanced weapons, they're totally arrogant, everything they're doing now
[02:25:47.372 --> 02:25:49.815]  Basically falls on its face, but they don't care.
[02:25:50.255 --> 02:25:51.216]  They just move forward.
[02:25:51.296 --> 02:25:56.822]  Speaking of that, how big a deal is it to see all the big newspapers talking about U.S.
[02:25:56.863 --> 02:25:59.085]  government stood down on 9-11, U.S.
[02:25:59.105 --> 02:26:00.487]  government covered up for Saudis?
[02:26:01.187 --> 02:26:03.890]  That has got to really scare the power structure.
[02:26:04.631 --> 02:26:05.973]  Well, I think it's great.
[02:26:06.373 --> 02:26:11.520]  Of course, those 28... First of all, the whole 9-11 report is, shall I put this, highly flawed.
[02:26:12.140 --> 02:26:16.446]  As Ron Paul and you've said, we need an honest investigation of those events.
[02:26:18.424 --> 02:26:20.326]  You know, of course it all should be published.
[02:26:20.927 --> 02:26:24.611]  And the Saudis are a very corrupt and rotten regime.
[02:26:25.232 --> 02:26:28.015]  They are allowed to get away with all kinds of things that nobody else is.
[02:26:28.435 --> 02:26:32.440]  Because, I don't want to shock anybody, they pay off American politicians.
[02:26:32.841 --> 02:26:38.167]  There's huge money involved if you go over there and kiss their hand, hold their hand like the George H. Bush
[02:26:38.767 --> 02:26:39.709]  George H.W.
[02:26:39.749 --> 02:26:41.391]  Bush and George W. Bush used to do.
[02:26:41.411 --> 02:26:45.516]  Obama saluting and bowing to them and so forth.
[02:26:45.876 --> 02:26:47.699]  He's getting the big bucks in return.
[02:26:47.739 --> 02:26:48.780]  Maybe when he's in office.
[02:26:49.080 --> 02:26:50.462]  Maybe it's when he's out of office.
[02:26:50.943 --> 02:26:53.266]  But they have a lot of money to hand around Washington.
[02:26:53.546 --> 02:26:55.088]  Got a lot of people on the payroll.
[02:26:55.528 --> 02:26:56.910]  So if this actually happens...
[02:26:57.731 --> 02:27:01.714]  No, I think it's a great thing, and I hope it will encourage more interest in this.
[02:27:02.294 --> 02:27:18.386]  I was thrilled to see that, you know, Wayne Madsen is questioning whether Rafael Cruz, Ted Cruz's father, might have had some very shady connections back in the days of the anti-Cuban exiles involved with the CIA and the Kennedy assassination.
[02:27:18.766 --> 02:27:23.430]  So maybe Cruz's ties to the regime go much deeper than any of us have thought.
[02:27:23.530 --> 02:27:26.492]  I mean, we've always known, as Roger Stone points out, he's a Bush Republican.
[02:27:26.872 --> 02:27:27.313]  We're good to go.
[02:27:42.109 --> 02:27:44.091]  And that maybe is what's going to bring it down.
[02:27:44.131 --> 02:27:51.556]  Not only what Trump and other people are doing to make the American people feel, we don't have to put up with this.
[02:27:51.596 --> 02:27:55.439]  We're actually not, it's not written in stone, but we have to take it.
[02:27:55.539 --> 02:27:56.579]  We don't have to take it.
[02:27:56.940 --> 02:27:58.240]  So that's very, very important.
[02:27:58.741 --> 02:28:09.969]  But also the negative interest rates, the banks getting shakier and shakier, the dollar getting shakier, the whole world empire of finance getting shakier.
[02:28:10.933 --> 02:28:17.757]  This is this, you know, there's real trouble ahead on that, on that, on that, and of course they've continued to build the police state here at home.
[02:28:17.777 --> 02:28:21.079]  I mean, these are really a very bad bunch of people.
[02:28:21.719 --> 02:28:21.859]  U.S.
[02:28:21.879 --> 02:28:26.722]  government, the biggest, richest, most powerful government in the history of the world by many magnitudes.
[02:28:27.202 --> 02:28:28.423]  Forget Stalin or whatever.
[02:28:29.503 --> 02:28:32.045]  Stalin didn't try to tell you the size of your toilet tank.
[02:28:32.685 --> 02:28:34.767]  So we, you have, the U.S.
[02:28:34.867 --> 02:28:37.449]  is a soft... Or not to use the word mother or father.
[02:28:37.489 --> 02:28:42.713]  In public schools across the country, on the literature, when you enroll your kids, don't use mother or father, that's offensive.
[02:28:43.134 --> 02:28:44.915]  Well that would be bigoted, Alex, you know that.
[02:28:45.516 --> 02:28:53.062]  So no, these people are, you know, just unbelievable at the whole SJW business, which is like the official
[02:28:53.806 --> 02:28:58.968]  The official part of the regime, again, not saying mother and father might hurt somebody's feelings.
[02:28:59.428 --> 02:29:00.729]  Can't say male or female.
[02:29:01.349 --> 02:29:03.230]  You can't say his or hers.
[02:29:03.250 --> 02:29:04.810]  I mean, yes.
[02:29:05.630 --> 02:29:08.732]  I do think there's huge opposition to it, even though it's suppressed.
[02:29:09.252 --> 02:29:11.172]  I think Trump is calling on this opposition.
[02:29:11.192 --> 02:29:13.273]  He's helping stir it up, rise it up.
[02:29:13.913 --> 02:29:17.835]  You know, people get courage when somebody is, when they see somebody else speaking out.
[02:29:18.315 --> 02:29:20.216]  They know what he's saying is true.
[02:29:21.096 --> 02:29:22.078]  This was true for Ron Paul.
[02:29:22.098 --> 02:29:22.538]  That's right.
[02:29:22.618 --> 02:29:23.640]  He's a bellwether.
[02:29:24.200 --> 02:29:26.303]  He's a bellwether on populism rising.
[02:29:26.343 --> 02:29:31.991]  I want to ask you what you would do in the economy, what a Von Mies Institute view is on that.
[02:29:32.011 --> 02:29:33.032]  I want to go to some phone calls.
[02:29:33.372 --> 02:29:35.015]  I want to talk about political correctness as well.
[02:29:35.435 --> 02:29:36.436]  Not just here but in Europe.
[02:29:36.476 --> 02:29:37.858]  This true totalitarianism.
[02:29:38.854 --> 02:29:42.457]  Where they're wanting to arrest filmmakers, or people that criticize radical Islam.
[02:29:42.757 --> 02:29:43.958]  I mean, it's happening in Europe.
[02:29:44.178 --> 02:29:45.119]  They're trying to bring it here.
[02:29:45.179 --> 02:29:46.320]  Lou Rockwell's our guest.
[02:29:46.380 --> 02:29:47.400]  LouRockwell.com.
[02:29:47.881 --> 02:29:48.601]  I'm Alex Jones.
[02:29:48.621 --> 02:29:49.642]  InfoWars.com.
[02:29:49.682 --> 02:29:51.183]  We're going to cover a bunch of news with him.
[02:29:51.623 --> 02:29:53.385]  Straight ahead and take your phone calls.
[02:29:53.745 --> 02:29:56.307]  And then, Paul Watson hosts the 4th Hour from London, England.
[02:29:57.708 --> 02:29:58.609]  We're on the march.
[02:29:59.109 --> 02:30:00.710]  The Empire's on the run.
[02:30:01.631 --> 02:30:04.313]  Alex Jones and the GCN Radio Network.
[02:30:08.567 --> 02:30:11.870]  The globalist social engineers are not just targeting us with propaganda.
[02:30:12.030 --> 02:30:14.292]  They are manipulating our genetics.
[02:30:14.472 --> 02:30:22.859]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[02:30:23.099 --> 02:30:26.442]  The key is to be aware of this attack and to fight back against it.
[02:30:26.602 --> 02:30:36.931]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate, non-GMO, organic, super male vitality formula.
[02:30:36.991 --> 02:30:39.554]  I've always believed in nutrition and herbs.
[02:30:54.894 --> 02:31:01.058]  Super Mel Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[02:31:01.378 --> 02:31:08.322]  Visit InfoWarsLife.com today to secure your Super Mel Vitality and other powerful products from InfoWars Life.
[02:31:08.602 --> 02:31:09.983]  Clean, pure drinking water.
[02:31:10.263 --> 02:31:11.544]  You can't survive without it.
