[00:00:03.507 --> 00:00:04.347]  We're live.
[01:27:27.285 --> 01:27:30.627]  You know, you lose a lot of respect for the things you didn't know.
[01:27:30.687 --> 01:27:32.288]  I was just ignorant to a lot of the things that happened.
[01:27:32.308 --> 01:27:34.009]  I was about to say, you say it's embarrassing for you.
[01:27:34.249 --> 01:27:34.709]  Uh-uh, brother.
[01:27:35.029 --> 01:27:37.131]  Everybody's learning about how corrupt this government is.
[01:27:37.171 --> 01:27:38.872]  The ATF, the FBI, all of them.
[01:27:39.172 --> 01:27:40.933]  They're the ones that are losing all respect.
[01:27:41.353 --> 01:27:42.073]  They're the ones.
[01:27:42.514 --> 01:27:43.134]  They're the ones.
[01:27:43.174 --> 01:27:44.355]  Everybody's learning about this.
[01:27:45.978 --> 01:27:46.779]  And that's what I've done.
[01:27:46.799 --> 01:27:48.560]  I mean, that's why I wrote the book and everything else.
[01:27:48.640 --> 01:27:50.742]  And I've done a lot of college appearances locally.
[01:27:50.802 --> 01:27:52.043]  Obviously, I can't fly anywhere.
[01:27:52.764 --> 01:27:55.426]  And I've done my best to kind of awaken people.
[01:27:55.446 --> 01:27:57.027]  A lot of people are shocked by it, you know.
[01:27:57.087 --> 01:28:01.551]  And I hope it does wake everybody up so that maybe we can actually do something about it.
[01:28:01.731 --> 01:28:04.413]  Well, we've got to beat this now before it goes to everything.
[01:28:04.433 --> 01:28:06.955]  Because I learned so much 10 years ago watching C-SPAN.
[01:28:07.936 --> 01:28:10.037]  Tom Ridge didn't even have the Cabinet position yet.
[01:28:10.057 --> 01:28:11.439]  It hadn't been voted by Congress.
[01:28:12.239 --> 01:28:15.121]  But Homeland Security was set up, and I watched two hours.
[01:28:15.582 --> 01:28:17.103]  They had a big square of tables.
[01:28:17.323 --> 01:28:19.244]  We've got to dig this up on C-SPAN archives.
[01:28:19.845 --> 01:28:24.448]  And they had all these corporate CEOs there, and it was the plan for no fly list, no gun buy list.
[01:28:24.828 --> 01:28:26.910]  You're going to have to have TSA approval to have a job.
[01:28:26.970 --> 01:28:28.451]  Now that's coming into many areas.
[01:28:30.011 --> 01:28:33.233]  And it was like, I was like, my God, I've seen all this in Nazi Germany.
[01:28:33.953 --> 01:28:35.253]  This was the Soviet Russia.
[01:28:35.293 --> 01:28:36.114]  This was East Germany.
[01:28:36.154 --> 01:28:38.615]  This is every authoritarian state.
[01:28:39.235 --> 01:28:41.636]  Internal checkpoints, passports to have jobs.
[01:28:41.936 --> 01:28:44.677]  Now the IRS trying to pass a law where no judge, no jury.
[01:28:45.157 --> 01:28:47.458]  If you haven't paid what they say, you can't leave the country.
[01:28:47.798 --> 01:28:48.978]  They revoke your passport.
[01:28:49.319 --> 01:28:52.180]  I mean, my God, this is just hard core.
[01:28:52.900 --> 01:28:55.361]  And I've learned about all these people on death row and stuff.
[01:28:56.617 --> 01:29:01.644]  Where it turns out the prosecutors know they're innocent and even know who killed the people.
[01:29:02.305 --> 01:29:07.712]  And it's even like dads with no criminal records and it comes out that they like sending innocent people to prison.
[01:29:08.153 --> 01:29:10.916]  I mean it's like demons infest government.
[01:29:10.936 --> 01:29:11.978]  I don't know what to say about it.
[01:29:12.662 --> 01:29:13.402]  I'm going through it.
[01:29:13.662 --> 01:29:16.683]  It's been bad for me and it's taken a big toll on my family.
[01:29:17.203 --> 01:29:22.565]  We drove to Disney World last February with a newborn and three children, 1300 miles.
[01:29:23.445 --> 01:29:24.825]  It takes time off your vacations.
[01:29:24.845 --> 01:29:30.747]  It takes us three days to get there, three days to get back, instead of just getting on a plane for two hours and having a good vacation.
[01:29:30.807 --> 01:29:31.607]  It's very stressful.
[01:29:32.287 --> 01:29:37.791]  You know, it's just a major problem for me that there really doesn't seem to be an easy way out of this whole thing.
[01:29:37.851 --> 01:29:41.354]  And even with the court case, you know, it's been two years and nothing has happened.
[01:29:41.894 --> 01:29:48.880]  And, you know, I listened to the case on Friday because they let you listen to it through the 9th District and I was really shocked because the federal judges
[01:29:49.901 --> 01:29:54.566]  They didn't seem to know too much about the no-fly list and how it works, and it just doesn't make sense.
[01:29:54.606 --> 01:29:58.431]  How are they passing all these things then, and how is it legal to have these lists, you know?
[01:29:58.491 --> 01:30:02.696]  And they don't really know too much about it, and I was just shocked by some of the things I heard during the hearing.
[01:30:02.716 --> 01:30:04.498]  Well, let me expand on that.
[01:30:05.319 --> 01:30:06.641]  Because this is very important.
[01:30:06.841 --> 01:30:11.408]  You know, in criminology, when you're dealing with criminals, sometimes they haven't lost their soul completely.
[01:30:11.448 --> 01:30:13.291]  It's all about the power trip, the peer pressure.
[01:30:13.932 --> 01:30:20.081]  But when somebody's kidnapped a child or done something, the parents will go on air and say, this is my name, you know.
[01:30:20.882 --> 01:30:22.143]  Little Jenny has a brother.
[01:30:22.223 --> 01:30:23.084]  He's very sad.
[01:30:23.104 --> 01:30:25.706]  You know, her grandmother, grandparents love her.
[01:30:25.806 --> 01:30:26.706]  Please bring her back.
[01:30:27.027 --> 01:30:27.867]  Please let her go.
[01:30:28.228 --> 01:30:29.008]  She's a human.
[01:30:29.429 --> 01:30:30.529]  Would you like to look at the camera?
[01:30:30.549 --> 01:30:31.890]  Because the FBI will watch this.
[01:30:32.391 --> 01:30:35.493]  I mean, would you like to explain to them you're a human, what they've done to you?
[01:30:35.513 --> 01:30:37.875]  I mean, some of them will actually enjoy it.
[01:30:37.955 --> 01:30:41.398]  But for others out there who may not want to lose their souls completely,
[01:30:43.479 --> 01:30:46.022]  Because they all know they did 9-11 so they could take over.
[01:30:46.362 --> 01:30:48.444]  Why don't you talk to them right now?
[01:30:48.824 --> 01:30:51.867]  This is the same FBI that found two passports in the rubble that day that survived.
[01:30:51.887 --> 01:30:52.668]  Anybody believes that?
[01:30:53.028 --> 01:30:54.650]  Not just that they would survive, but they'd be found.
[01:30:55.831 --> 01:30:56.451]  Look at them.
[01:30:57.192 --> 01:31:00.876]  The head guy they used to whitewash all that they just set up, the big FBI guy, by the way.
[01:31:01.096 --> 01:31:02.657]  They just put some child porn on his computer.
[01:31:02.677 --> 01:31:03.238]  That's how they work.
[01:31:03.698 --> 01:31:04.919]  So they're pretty darn evil.
[01:31:06.721 --> 01:31:14.024]  A level that you're dealing with them, but to other FBI who haven't totally turned themselves over to evil, go ahead and speak to them.
[01:31:14.064 --> 01:31:15.045]  What would you like to say to them?
[01:31:15.685 --> 01:31:20.787]  Well, just like I said at the last parts of my book, basically do the right thing.
[01:31:20.987 --> 01:31:23.008]  You know, you should have some type of conscience.
[01:31:23.068 --> 01:31:27.310]  Know that one day you're going to be judged before God, and you're going to have to answer for these things.
[01:31:27.330 --> 01:31:31.512]  You know, no matter what your religion is, most religions believe in a God, and you know,
[01:31:32.452 --> 01:31:37.035]  What do you think he's going to say to you when you tell him that you oppressed somebody like you did to me?
[01:31:37.615 --> 01:31:38.336]  Do the right thing.
[01:31:38.796 --> 01:31:45.560]  If you can do the right thing and change the way things work, you're going to make the country the way it should have been in the first place anyways.
[01:31:45.580 --> 01:31:46.761]  That's what I would tell him.
[01:31:46.801 --> 01:31:47.802]  Just do the right thing.
[01:31:48.522 --> 01:31:49.122]  Come forward.
[01:31:49.182 --> 01:31:50.763]  Get rid of these stupid watch lists.
[01:31:50.823 --> 01:31:51.804]  They make no sense.
[01:31:51.844 --> 01:31:53.105]  They cost billions of dollars.
[01:31:54.386 --> 01:31:56.107]  Hopefully we can have this country back one day.
[01:31:58.171 --> 01:31:59.912]  Abe, you're not thinking like they are.
[01:31:59.972 --> 01:32:01.272]  It makes perfect sense.
[01:32:01.832 --> 01:32:03.633]  The drug war, they say, doesn't make sense.
[01:32:04.013 --> 01:32:05.814]  Triple the heroin, triple the cocaine.
[01:32:06.194 --> 01:32:11.896]  Prison population from half a million in 1976 to now 7.2 million in 2012.
[01:32:12.756 --> 01:32:14.917]  Giant banks laundering hundreds of billions a year.
[01:32:15.557 --> 01:32:16.517]  Corrupting the police.
[01:32:16.637 --> 01:32:17.337]  They took over.
[01:32:17.778 --> 01:32:19.078]  The British took over China.
[01:32:19.098 --> 01:32:20.999]  Because China had opium illegal.
[01:32:21.039 --> 01:32:23.239]  And the British, over 50 years, used it to take over.
[01:32:23.519 --> 01:32:25.020]  Because they could control organized crime.
[01:32:25.660 --> 01:32:36.022]  It makes perfect sense that they're God and can put whoever they want on a no-fly list and then tell you to commit crimes against people, against their rights, or your life doesn't come back.
[01:32:36.662 --> 01:32:38.763]  It makes perfect sense, Abe.
[01:32:39.323 --> 01:32:40.563]  It's working well.
[01:32:40.883 --> 01:32:42.023]  They're taking over.
[01:32:42.043 --> 01:32:44.044]  9-11 worked well for them.
[01:32:44.844 --> 01:32:48.925]  I mean, you say you're waking up, but to the victims out there, you've got to fully wake up.
[01:32:49.545 --> 01:32:50.326]  You see what I'm saying?
[01:32:51.386 --> 01:32:51.947]  I understand.
[01:32:51.987 --> 01:32:55.189]  You know, it's incredible that this is happening.
[01:32:55.209 --> 01:33:01.993]  And the worst part about it is the longer I've been on this, the more stories I'm hearing very similar to mine.
[01:33:02.013 --> 01:33:08.117]  I mean, even my case has 14 other plaintiffs, several of them veterans, almost all of us offered informant positions.
[01:33:08.197 --> 01:33:15.802]  So you have to think that they put you on this list, you know, specifically as leverage to make you do what they want you to do.
[01:33:17.026 --> 01:33:17.387]  I don't
[01:33:31.886 --> 01:33:32.406]  We're good to go.
[01:33:53.228 --> 01:33:53.968]  No, I haven't.
[01:33:54.048 --> 01:34:00.752]  I mean, you know, obviously anything moving forward that I say to them, you know, might not be in my best interest.
[01:34:00.792 --> 01:34:05.754]  My lawyers have even told me, you know, just not, you know, if they ever call me or anything, you know, put the calls to them.
[01:34:05.834 --> 01:34:08.175]  But yeah, it's been infuriating for me.
[01:34:09.676 --> 01:34:11.317]  You know, it's difficult.
[01:34:11.337 --> 01:34:14.599]  You know, it's just constantly sitting over my head these last few years.
[01:34:14.659 --> 01:34:15.559]  It doesn't go away.
[01:34:16.100 --> 01:34:20.702]  And I feel sorry for anybody who maybe isn't as strong as I have been through this whole process.
[01:34:21.042 --> 01:34:22.443]  You know, because it could definitely take a toll.
[01:34:22.503 --> 01:34:25.865]  It's depressing, you know, and it makes you angry all at the same time.
[01:34:26.085 --> 01:34:27.026]  It's just unbelievable.
[01:34:28.288 --> 01:34:29.630]  Well, they go to people's lawyers.
[01:34:29.650 --> 01:34:30.631]  Have you seen those cases?
[01:34:30.691 --> 01:34:33.335]  And say, spy on your client and set him up.
[01:34:33.375 --> 01:34:34.476]  But that's totally illegal.
[01:34:34.537 --> 01:34:35.558]  I mean, in so many ways.
[01:34:35.618 --> 01:34:36.700]  Constitution, you name it.
[01:34:37.020 --> 01:34:38.141]  Or we're not going to let you fly.
[01:34:38.442 --> 01:34:40.385]  These are prestigious people and they can't fly.
[01:34:41.049 --> 01:35:03.619]  Well I had the opportunity actually yesterday because I was on another talk show in LA and they had the former DHS director under the Bush administration on the show with me and you know he started talking about how our Constitution allows secret things to happen and this and that which I totally disagreed with him on but I did have the opportunity to tell him that he acts like a Nazi Gestapo which he didn't like
[01:35:04.119 --> 01:35:11.422]  But, you know, that's been as close as I've been able to come to somebody who used to be in power that actually had some type of effect.
[01:35:11.462 --> 01:35:15.143]  But like you said, they don't think that these lists are illegal in any way.
[01:35:15.163 --> 01:35:20.045]  They have all these crazy justifications how, you know, the secrets are allowed to happen.
[01:35:20.085 --> 01:35:21.145]  We don't need to know anything.
[01:35:21.225 --> 01:35:22.666]  Only they have the right to know anything.
[01:35:22.726 --> 01:35:25.047]  And, you know, that part really frustrated me.
[01:35:25.387 --> 01:35:32.672]  You can't extrajudicially tell somebody that the government comes and seizes transportation and says you can't fly.
[01:35:32.952 --> 01:35:36.034]  But they do it with planes because people think of that as like magic and special.
