[00:00:00.009 --> 00:00:02.050]  Broadcasting Network.
[02:05:16.450 --> 02:05:26.517]  Our most popular silver-based products are the 32-ounce NanoSilver solutions, our 2-ounce NanoSilver nasal applicators, as well as our all-natural silver soaps.
[02:05:27.397 --> 02:05:29.359]  Just released is our 100% natural silver gel.
[02:05:31.520 --> 02:05:37.722]  Our new silver gel is not based on synthetic gelling agents which quickly evaporate and leave the silver at the surface.
[02:05:38.462 --> 02:05:48.885]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[02:05:49.706 --> 02:05:57.288]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[02:05:58.462 --> 02:06:01.443]  That's www.silverlungs.com.
[02:06:02.544 --> 02:06:08.006]  Sodium fluoride in the body reduces and increases cancers.
[02:06:08.326 --> 02:06:15.390]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[02:06:15.690 --> 02:06:18.131]  We're battling the globalist on so many fronts.
[02:06:18.411 --> 02:06:24.474]  Health is an area where we can all take control of our lives and it all starts with that basic building block of water.
[02:06:25.134 --> 02:06:27.896]  It is time to purify our family's water.
[02:06:28.176 --> 02:06:35.039]  The ProPure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[02:06:35.059 --> 02:06:40.122]  Infowarstore.com already has the lowest prices on ProPure water filtration.
[02:06:40.342 --> 02:06:46.046]  But until December 10th, we are going to offer 15% off the already lowest price.
[02:06:46.386 --> 02:06:48.448]  I know what I'm giving my family this Christmas.
[02:06:48.708 --> 02:06:49.268]  ProPure.
[02:06:49.429 --> 02:06:55.413]  Go to mfallwarstore.com and get 15% off the already lowest price out there with the code WATER15.
[02:06:55.433 --> 02:06:57.754]  WATER15 and you get 15% off at mfallwarstore.com.
[02:07:01.877 --> 02:07:04.660]  Have you ever wanted to generate your own supply of electrical power?
[02:07:04.940 --> 02:07:06.622]  Even save money on your electric bill?
[02:07:06.922 --> 02:07:10.245]  If so, this could be one of the most important messages you will ever hear.
[02:07:10.546 --> 02:07:12.628]  Solar power generators are now available.
[02:07:12.748 --> 02:07:16.191]  These emergency backup systems provide life-saving electrical power.
[02:07:16.391 --> 02:07:22.217]  Unlike gas generators, a solar generator runs quietly, emits no fumes, and produces electricity from the sun.
[02:07:22.478 --> 02:07:25.861]  It's like having an electrical power plant running quietly in your own home.
[02:07:26.161 --> 02:07:30.765]  Run sump pumps, shortwave radios, computers, and even keep your food from spoiling.
[02:07:30.905 --> 02:07:36.629]  Whether it's hurricanes, ice storms, brownouts or blackouts, you'll never suffer through painful power outages again.
[02:07:36.889 --> 02:07:37.950]  And here's the best news.
[02:07:38.170 --> 02:07:41.133]  A remarkable fall truckload sale is going on right now.
[02:07:41.333 --> 02:07:45.136]  It gets you $1,700 in bonuses when you buy a solar generator.
[02:07:45.256 --> 02:07:47.858]  To find out why these solar generators are the best generators,
[02:07:48.078 --> 02:07:50.903]  And get $1,700 in bonuses for doing so.
[02:07:51.083 --> 02:07:52.966]  Go to falltruckloadsale.com.
[02:07:53.086 --> 02:07:54.969]  That's falltruckloadsale.com.
[02:07:55.169 --> 02:07:57.232]  Generate your own supply of electricity.
[02:07:57.353 --> 02:07:59.296]  Go to falltruckloadsale.com.
[02:07:59.416 --> 02:08:01.219]  That's falltruckloadsale.com.
[02:08:04.640 --> 02:08:13.366]  I have sworn upon the altar of God eternal hostility against every form of tyranny over the mind of man.
[02:08:14.146 --> 02:08:15.187]  Thomas Jefferson.
[02:08:15.727 --> 02:08:19.389]  It's Alex Jones on the GCN Radio Network.
[02:08:22.813 --> 02:08:37.972]  Well, Fox Sports columnist that we've covered in the first hour has come out and said you are a member of the KKK if you're in the NRA or a gun owner and has called for the ban of firearms for the American people.
[02:08:38.633 --> 02:08:48.901]  Bob Costas, as you know, then went and quoted him and said he, quote, agreed with everything that he had said and then read it word for word off of a teleprompter.
[02:08:49.442 --> 02:08:56.988]  All of that news is up at InfoWars.com and PrisonPlanet.com with the video and the audio of all of it.
[02:08:58.429 --> 02:09:04.614]  And the establishment thinks you're so dumb that the Republicans have come out with
[02:09:07.138 --> 02:09:22.506]  960 billion in tax increases on the middle class, 600 billion in deduction of the deductions, and the Obamacare 3.8% tax on investments.
[02:09:23.826 --> 02:09:26.047]  Investments, and that means your 401K.
[02:09:28.249 --> 02:09:28.769]  Unbelievable.
[02:09:29.534 --> 02:09:31.094]  And that's being called conservative.
[02:09:31.114 --> 02:09:31.955]  That's the compromise.
[02:09:32.255 --> 02:09:38.996]  Obama wants dictatorial power to have Congress just sign away the power of the purse to him, when he's already operating like that on so many fronts.
[02:09:39.016 --> 02:09:40.577]  They're all just complete fronts.
[02:09:41.037 --> 02:09:46.598]  And here is Max Keiser with his big front page in the mighty London Independent.
[02:09:46.998 --> 02:09:49.019]  Max Keiser, Barack Obama is clueless.
[02:09:49.299 --> 02:09:52.280]  Mitt Romney will bankrupt the country.
[02:09:53.263 --> 02:09:55.806]  And that's exactly what he actually said back in November.
[02:09:57.208 --> 02:09:59.350]  And he wants to talk some about this article.
[02:09:59.410 --> 02:10:03.736]  But he obviously predicted that Obama would be the winner.
[02:10:03.776 --> 02:10:07.040]  But I mean, to say that Obama is clueless, I mean, we know Max.
[02:10:07.580 --> 02:10:10.283]  Max doesn't really believe that.
[02:10:10.323 --> 02:10:11.565]  And that's Robert Chambers.
[02:10:13.740 --> 02:10:15.421]  Or calmers, saying that.
[02:10:15.441 --> 02:10:26.407]  So we're going to get a former, well now retired, stockbroker, top stockbroker, inventor of the Hollywood Stock Exchange, virtual trading specialist, he used a lot of stock markets in the world today, really needs no introduction here.
[02:10:27.128 --> 02:10:28.709]  But so much is going on.
[02:10:29.309 --> 02:10:39.155]  Here's an interesting one, McClatchy Newspapers, I just can't get over this, headline, Al-Qaeda link group Syrian rebels once denied, now key to anti-Assad victories.
[02:10:40.015 --> 02:10:47.763]  When they admit our government's giving surface-to-air missiles to Al-Qaeda, that they're the groups making people suicide bomb, or they kill their families.
[02:10:47.803 --> 02:10:49.805]  And this is the height of morality now.
[02:10:50.305 --> 02:10:52.367]  But I've got to get my rights up or Al-Qaeda will kill me.
[02:10:52.928 --> 02:10:53.829]  And here's some of the other news.
[02:10:53.869 --> 02:10:57.572]  TSA seeks permission to conduct safety assessments on highways.
[02:10:57.612 --> 02:11:01.976]  TSA is creating and maintaining a watch list of Americans who violate its policies.
[02:11:02.457 --> 02:11:02.917]  Breaking!
[02:11:04.198 --> 02:11:07.921]  The whole Trayvon Martin situation now with the bloodied photos.
[02:11:07.961 --> 02:11:09.622]  Why did the media cover that up and the government?
[02:11:09.642 --> 02:11:11.664]  Because they want to get racial division in this country.
[02:11:12.745 --> 02:11:14.186]  That is just some of what we've got.
[02:11:14.286 --> 02:11:21.671]  And then dealing with the financial fiscal cliff that Max Keiser has been talking about.
[02:11:21.811 --> 02:11:28.777]  Earlier I read the headlines out of England, I'm looking for that article right now, where the Bank of England had said this is like
[02:11:29.517 --> 02:11:30.617]  A world war.
[02:11:31.138 --> 02:11:35.039]  It is so bad and basically said there's no way to pay things off.
[02:11:35.639 --> 02:11:36.059]  Here it is.
[02:11:36.079 --> 02:11:36.639]  I actually found it.
[02:11:36.659 --> 02:11:39.240]  We can document cam shot this for TV viewers.
[02:11:40.521 --> 02:11:42.481]  This is as bad as a world war.
[02:11:42.861 --> 02:11:51.064]  Bank of England bosses grim view of financial crisis, which has left a debt that will be paid by our grandchildren.
[02:11:51.344 --> 02:11:52.505]  It's not meant to be paid.
[02:11:52.545 --> 02:11:53.285]  It's mega banks
[02:11:54.125 --> 02:12:05.954]  Putting out derivatives that we then back up with the fellow reserve, Europe's doing the same thing, 40 billion a month paid directly to the private shareholders of the fellow reserve, JPMorgan Chase, Goldman Sachs and others.
[02:12:06.354 --> 02:12:12.839]  And now we're hearing the head of JPMorgan Chase, who ran disgusting ads during football,
[02:12:14.491 --> 02:12:23.319]  On Thanksgiving, literally saying, JPMorgan Chase brought you Thanksgiving, and free markets when they're one of the biggest recipients of corporate welfare.
[02:12:23.659 --> 02:12:30.205]  You can see their plan, global banker occupation, you can see it all now, totally naked in our face.
[02:12:31.745 --> 02:12:33.986]  And we have now entered the La La Land.
[02:12:35.766 --> 02:12:38.887]  Max Keiser, where on earth are we going?
[02:12:38.927 --> 02:12:48.889]  Break down the points I've made because you've said that you believe by April, that's now only three or four months away, that it's going to be clear that we're in a full bore collapse.
[02:12:49.789 --> 02:12:52.290]  What is your overall take since you were on a month ago?
[02:12:53.303 --> 02:12:56.665]  Oh yeah, five months away to April.
[02:12:57.486 --> 02:13:05.191]  Holding to my prediction, Alex Jones, that you will have a catastrophic event.
[02:13:05.811 --> 02:13:08.213]  And the question was, what would be the trigger?
[02:13:08.393 --> 02:13:24.088]  You know, on this show, your show, we talk about the potential trigger points, and one that I mentioned a couple of months ago, which is now on the radar of a lot of people, is in Japan, because Japan has the worst debt situation in the world, and they're bringing in a new government.
[02:13:24.628 --> 02:13:24.708]  Yes.
[02:13:47.622 --> 02:13:48.382]  Thank you very much.
[02:14:02.290 --> 02:14:03.790]  They've introduced negative interest rates.
[02:14:04.211 --> 02:14:09.592]  This is something I predicted on your show and a couple of others I predicted a year ago or so.
[02:14:10.352 --> 02:14:16.514]  And so if you keep your money in a Swiss bank, they charge you to keep your money in a Swiss bank.
[02:14:16.574 --> 02:14:18.255]  It's a negative interest rate.
[02:14:18.895 --> 02:14:19.335]  Thank you.
[02:14:39.042 --> 02:14:51.432]  And right now, there are six countries in Europe that charge negative interest rates, with Switzerland charging a negative up to a half a percentage point to a point on two-year paper, and there's five other countries that offer negative interest rates.
[02:14:51.452 --> 02:15:00.760]  So, this idea of putting your money someplace where it's going to be safe, well, these countries have figured this out, and they're charging you to keep your money in the bank.
[02:15:00.840 --> 02:15:07.946]  So, not only do you have inflation to deal with, but you have the fact that the banks are now openly confiscating your money
[02:15:08.366 --> 02:15:10.148]  Using negative interest rates.
[02:15:10.729 --> 02:15:16.396]  This, of course, will come to the United States soon enough and so it'll come to the UK as well.
[02:15:17.257 --> 02:15:23.164]  So here's another big story from Just Breaking, which is part of what we talked about on your show before.
[02:15:23.624 --> 02:15:40.388]  You know, Corrections Corps of America, the company that is the biggest private prison operator in America, the company that just did a deal with 48 states in America saying that we'll take your prison business from you and we'll run your prisons if you guarantee 98% occupancy.
[02:15:40.528 --> 02:15:42.189]  That is to say, you put people in prison.
[02:15:42.689 --> 02:15:48.010]  Well, it just came out that Corrections Corps of America is using gangs to run their prisons.
[02:15:48.951 --> 02:15:56.036]  So this is like a gang Ponzi scheme, where the gangs run the prisons to go out to go and put more gangs in prison to run the prison.
[02:15:56.116 --> 02:16:08.985]  And then they rotate them out back on the street to be protected by the police, the certain groups to run the drugs, to launder it back through the megabanks publicly who've been caught and don't get in trouble, who then own the subsidiary private prisons.
[02:16:09.045 --> 02:16:11.907]  So it's an absolute full-spectrum dominance program.
[02:16:12.529 --> 02:16:27.926]  And you can buy stock in Craxton's Corp of America and, you know, the elites that Lindsay Williams talks about, I mean, they buy stock in Craxton's Corp of America, so they, it's like buying stock on a plantation from Antebellum South if you wanted to buy, or buying stock in Auschwitz!
