[00:00:00.089 --> 00:00:00.649]  Network.
[02:33:30.754 --> 02:33:34.696]  He'll be here in just a few minutes, and we will introduce him.
[02:33:34.716 --> 02:33:39.919]  He needs no introduction, but we'll bring him in and let him announce what he's going to announce.
[02:33:40.019 --> 02:33:41.460]  Let's summarize things in the meantime.
[02:33:41.520 --> 02:33:42.261]  Here's what's going on.
[02:33:42.941 --> 02:33:46.024]  This is a summary of everything that's happened so far today on this broadcast.
[02:33:47.085 --> 02:33:55.112]  We've got the Facebook censorship of all political speech that is pro-gun or pro-Second Amendment.
[02:33:56.175 --> 02:34:04.122]  We've got Facebook shutting down multiple accounts, including 9-11 truthers, pro-gun rights websites.
[02:34:04.142 --> 02:34:06.023]  They shut us down yesterday.
[02:34:06.083 --> 02:34:07.644]  We were able to get reactivated.
[02:34:08.025 --> 02:34:09.946]  They shut InfoWars accounts down.
[02:34:09.966 --> 02:34:12.468]  I think some of them have been reactivated since then.
[02:34:13.209 --> 02:34:18.493]  But everybody's been warned that if you post anything else that Facebook considers to be
[02:34:19.611 --> 02:34:19.972]  I don't know.
[02:34:20.793 --> 02:34:21.374]  Offensive?
[02:34:23.497 --> 02:34:24.578]  Liberty-minded, maybe?
[02:34:24.598 --> 02:34:28.724]  I guess if you post a quote from George Washington, you're gonna get kicked off their site now.
[02:34:29.886 --> 02:34:30.747]  So there's that story.
[02:34:31.926 --> 02:34:38.293]  There is more censorship coming, I believe, across probably search engines and other social networks, so watch for that.
[02:34:38.813 --> 02:34:50.986]  Then we've got the story that we really uncovered here today, which is, why is there no video footage of the Sandy Hook shooter, Adam Lanza,
[02:34:52.262 --> 02:34:55.243]  Carting a Bushmaster rifle around the school there.
[02:34:56.083 --> 02:35:00.685]  And we found another news report, an NBC News report, that says he left his rifle in his car.
[02:35:01.605 --> 02:35:08.028]  And it increasingly appears that that rifle was probably not involved in this shooting at all, or at least based on current information.
[02:35:09.082 --> 02:35:10.604]  So why have they not released that video?
[02:35:11.264 --> 02:35:23.177]  If he was carrying a rifle shooting children in the school, they would have loved to show that video on the air to drive home the point that, oh, it's the guns, it's the guns, it's the guns, that would be part of their gun control mantra.
[02:35:23.197 --> 02:35:24.018]  So I'm shocked.
[02:35:24.459 --> 02:35:26.101]  I'm shocked that we're not seeing that footage yet.
[02:35:26.181 --> 02:35:28.683]  It must mean there's something in the footage that they don't want us to see.
[02:35:29.424 --> 02:35:32.726]  And if he was carrying a rifle, why did they let him into the school in the first place?
[02:35:32.766 --> 02:35:35.488]  Because they have security cameras and they have locked doors.
[02:35:35.848 --> 02:35:39.511]  Why did they let a 20-year-old kid with a rifle into the school?
[02:35:40.812 --> 02:35:43.894]  Then we've got the issue of Senator Feinstein.
[02:35:47.045 --> 02:35:49.207]  Sorry, I just looked at her face for a second there.
[02:35:49.887 --> 02:35:51.128]  I've got to recover from that one.
[02:35:51.168 --> 02:35:52.789]  Give me some superfoods, people.
[02:35:53.930 --> 02:36:11.160]  I'm going to cover that up and just talk about her instead, but she's pushing this gun control agenda that is calling for an Adolf Hitler-style gun registration, which of course is always followed by gun confiscation, and now there's a new petition up on Infowars.com by Paul Joseph Watson.
[02:36:11.380 --> 02:36:12.401]  Well, his story covers it.
[02:36:12.961 --> 02:36:16.544]  The petition calls for Dianne Feinstein to be tried for treason.
[02:36:17.185 --> 02:36:32.899]  And we encourage you to go to InfoWars.com right now, check out that petition, sign it, and help raise alarm over people in the Senate who are trying to destroy our Bill of Rights and essentially gut our nation's freedoms and take your freedoms with it.
[02:36:33.843 --> 02:36:44.750]  We've got this report of the wrong man being arrested and dragged into a psychiatric hospital and put on schizophrenia drugs just because he resembled an escaped psychiatric patient.
[02:36:45.391 --> 02:36:54.017]  That has come out now so you could just be walking down the street and if you look like a psychiatric patient you can be arrested and forcibly drugged against your will.
[02:36:54.617 --> 02:36:58.258]  We've got the other story of Adam Lanza's body being exploited.
[02:36:58.318 --> 02:37:04.580]  The DNA harvested from his body so that they can create a genetic profile of what they call the evil gene.
[02:37:04.940 --> 02:37:05.320]  Yes!
[02:37:06.220 --> 02:37:09.181]  Now you're going to be profiled to see if you have the evil gene.
[02:37:09.761 --> 02:37:13.022]  And what another wonderful liberal excuse to abort babies.
[02:37:13.502 --> 02:37:17.863]  They can do the evil gene test before the child is even born.
[02:37:18.443 --> 02:37:22.526]  And then, if the baby has the evil gene, they can justify another abortion.
[02:37:22.806 --> 02:37:25.507]  But hey, why even put a time limit on it?
[02:37:25.928 --> 02:37:30.871]  You can abort a baby after it's born, according to the liberals, even up to three years old!
[02:37:31.091 --> 02:37:33.833]  You can have a genetic test of, let's say, your two-year-old child.
[02:37:34.793 --> 02:37:41.755]  And if that test comes back positive that that child has the evil gene, you can do a post-birth abortion, according to the liberals.
[02:37:42.315 --> 02:37:44.376]  Yeah, a post-birth abortion.
[02:37:44.696 --> 02:37:53.719]  I know we used to call that murdering babies, but today it's just a post-birth abortion because everything's a word game now, including the word assault rifle.
[02:37:53.799 --> 02:37:54.720]  There's another word game.
[02:37:55.320 --> 02:37:58.621]  Even if this Bushmaster was involved in the shooting, which I'm now doubting,
[02:37:59.381 --> 02:38:00.782]  It certainly was not an assault rifle.
[02:38:00.802 --> 02:38:02.142]  It didn't have full auto function.
[02:38:02.162 --> 02:38:03.663]  It wasn't an assault rifle.
[02:38:03.683 --> 02:38:04.864]  It was a semi-auto rifle.
[02:38:05.684 --> 02:38:16.510]  Nevertheless, that's a summary of where we are right now today, all leading up to this moment where Alex Jones joins us right here in the studio with his big announcement, and here he is.
[02:38:17.350 --> 02:38:19.271]  Mike, it is great to be here with you.
[02:38:19.311 --> 02:38:28.735]  First off, when you started the broadcast earlier today, you were talking about the petition to go into federal court and begin the charges of treason against Dianne Feinstein.
[02:38:29.396 --> 02:38:35.839]  Our country was born out of British citizens when the government tried to come and confiscate their legally owned firearms.
[02:38:37.296 --> 02:38:37.536]  I think
[02:38:56.192 --> 02:38:59.255]  Psychopathic, authoritarian, overtly evil person.
[02:38:59.295 --> 02:38:59.795]  Absolutely.
[02:39:00.316 --> 02:39:08.303]  The biggest problem I hear from so-called conservative talk radio is it's how the liberals are dumb and the liberals are stupid and how they don't know what they're doing.
[02:39:08.623 --> 02:39:10.124]  They all have bodyguards.
[02:39:10.144 --> 02:39:11.225]  They're all into guns.
[02:39:11.245 --> 02:39:11.405]  Yep.
[02:39:11.786 --> 02:39:23.056]  You know, Bloomberg owns his own helicopters and, you know, sits there in lobbies, you know, for more and more armaments and weapons for his detail.
[02:39:24.349 --> 02:39:30.877]  They are in control because they have a lust for power and they've gotten rid of all of our basic liberties.
[02:39:31.337 --> 02:39:33.120]  They're trying to get rid of the First Amendment right now.
[02:39:33.140 --> 02:39:34.902]  You talk about what Facebook's doing with the Purge.
[02:39:35.482 --> 02:39:36.884]  You talk about cyber security.
[02:39:37.184 --> 02:39:40.608]  You talk about now how they say they're going to genetically profile people that are aggressive.
[02:39:41.229 --> 02:39:48.432]  And not let you get government health care to have your child, even if you have your own money, if you don't agree to your embryo being government approved.
[02:39:48.473 --> 02:39:53.215]  Well, hey, they're getting the DNA from Lanza's dead body to profile for the evil gene.
[02:39:53.375 --> 02:39:54.435]  No, no, exactly.
[02:39:55.136 --> 02:39:58.797]  This is all about we're all guilty, we're all bad, we're all criminals.
[02:39:59.098 --> 02:40:09.803]  Gun owners are murderers, gun owners are racists, gun owners are Ku Klux Klan, while the establishment itself are raving authoritarian trash.
[02:40:09.883 --> 02:40:10.203]  And so
[02:40:11.863 --> 02:40:20.174]  It is not extreme to call her a treasonous, treacherous, larcenous witch when she's trying to steal the most bedrock of liberties.
[02:40:20.295 --> 02:40:27.805]  If you can't be armed, and because you lose your rights because somebody else does something bad, you're not living in a free society.
[02:40:28.946 --> 02:40:52.768]  Last Sunday on the show, last Sunday on the broadcast, a caller called in from Arkansas and said you should have a petition for gun-free zones around politicians where they don't have bodyguards with submachine guns and with semi-automatic handguns or full-auto or whatever they fetishize.
[02:40:54.417 --> 02:41:07.391]  Whenever I was at Bilderberg in 2008, when Hillary and Obama drove in, in the Secret Service motor cave, about eight different big black SUVs, Suburbans,
[02:41:08.582 --> 02:41:18.730]  They lifted up with MP5 Heckler H&K 9mm and the Secret Service, it's on video, lifted it up and pointed it at us.
[02:41:19.271 --> 02:41:20.311]  We're standing there.
[02:41:20.692 --> 02:41:22.433]  We're citizens with bullhorns.
[02:41:22.833 --> 02:41:23.734]  They don't like that.
[02:41:24.154 --> 02:41:25.876]  They were saying, hey, we're Mao Zedong.
[02:41:26.436 --> 02:41:29.559]  Our power goes out of a barrel of a gun like it was going to scare us.
[02:41:29.639 --> 02:41:33.642]  And we had Marines who they had as the protective detail for the State Department.
[02:41:34.639 --> 02:41:45.531]  They had Marines out there on the grounds, and occasionally when they didn't think a camera was aiming, they would put a rifle up and aim it at us to intimidate us.
[02:41:45.611 --> 02:41:55.982]  So this is a criminal government class that's taken our money, built its giant military industrial complex infrastructure that Eisenhower warned us about, who is now
[02:41:56.662 --> 02:41:57.942]  Openly telling us.
[02:41:58.002 --> 02:41:59.603]  And 1.6 billion rounds of ammo.
[02:41:59.623 --> 02:42:01.783]  Yeah, let's do a document cam for viewers of that.
[02:42:01.803 --> 02:42:04.064]  The document cam shots right over there by the mouse.
[02:42:04.084 --> 02:42:06.864]  Hold it right there and then give a shot for viewers out there of that.
[02:42:06.904 --> 02:42:08.585]  That's the standard area right there to show it.
[02:42:08.705 --> 02:42:09.885]  But yeah, the government's... There you go.
[02:42:09.925 --> 02:42:10.745]  Guns are bad.
[02:42:11.045 --> 02:42:19.787]  He's sitting on top of 1.6 billion rounds, tens of millions of guns, armored vehicles, tanks, all of it.
[02:42:19.807 --> 02:42:21.528]  But he's pointing down at the American gun owner.
[02:42:22.526 --> 02:42:23.466]  Saying guns are bad.
[02:42:23.526 --> 02:42:24.987]  He's bombing people.
[02:42:25.067 --> 02:42:26.087]  Tripling what Bush did.
[02:42:26.107 --> 02:42:26.888]  The numbers are now out.
[02:42:26.968 --> 02:42:27.848]  Tripling drones.
[02:42:27.888 --> 02:42:31.370]  Saying it's okay to kill 200 innocent people to get one bad guy.
[02:42:31.750 --> 02:42:33.350]  Blowing children's faces off.
[02:42:33.490 --> 02:42:34.271]  Arms and legs off.
[02:42:34.531 --> 02:42:36.132]  But then fake crying.
[02:42:37.392 --> 02:42:38.192]  Fake crying.
[02:42:38.272 --> 02:42:39.413]  So here's the big announcement.
[02:42:41.087 --> 02:42:46.570]  Last Sunday, the caller called in, and I just got so busy over the week, I didn't put it out.
[02:42:46.710 --> 02:42:53.414]  But another one was put out about gun-free zones around politicians, saying they can't have guns and people can't have guns.
[02:42:53.434 --> 02:42:56.156]  And somebody else did it because we didn't do it, and that's great.
[02:42:56.176 --> 02:43:01.439]  It's got about 6,000 signatures, and Adan Salazar wrote an article about it that just went up at Infowars.com.
[02:43:01.679 --> 02:43:03.380]  But above that, RedLinked,
[02:43:03.900 --> 02:43:10.804]  Is the Curt Nemo article and the petition I wrote this morning with Curt and posted just an hour ago to WhiteHouse.gov.
[02:43:10.844 --> 02:43:13.146]  People say, well, White House is going to ignore what you do.
[02:43:13.566 --> 02:43:14.067]  Doesn't matter.
[02:43:14.107 --> 02:43:16.068]  The media, the public sees it.
[02:43:16.348 --> 02:43:21.851]  See, they use small petitions to call for banning guns a week after saying, look, the people want it.
[02:43:22.052 --> 02:43:22.952]  I'm going to take your guns.
[02:43:23.212 --> 02:43:25.314]  The idea of a democracy versus a republic.
[02:43:26.249 --> 02:43:30.974]  So we're going in there even if they ignore our petitions and using it as a focal point.
[02:43:31.014 --> 02:43:31.615]  So there it is.
[02:43:31.675 --> 02:43:36.821]  Petition calls for gun-free zones at White House and federal buildings.
