[00:00:00.009 --> 00:00:00.094]  Yeah.
[02:10:15.928 --> 02:10:18.390]  I'm very proud of the fact that this was produced right here in Texas.
[02:10:18.751 --> 02:10:25.296]  Nullification, the rightful remedy, with Stuart Rhodes, Deborah Medina, and so many others in it.
[02:10:25.336 --> 02:10:29.480]  Tom Woods, very professionally done, available at infowarestore.com.
[02:10:29.980 --> 02:10:31.682]  And, of course, you know I've had my big call.
[02:10:31.702 --> 02:10:34.925]  But I'll get into that in a moment as we introduce him here.
[02:10:35.345 --> 02:10:37.987]  But this, I print a little over 100,000.
[02:10:40.610 --> 02:10:42.451]  of Infowars Magazine.
[02:10:42.471 --> 02:10:45.172]  This is the fourth issue, the December issue.
[02:10:45.912 --> 02:10:55.816]  And we put around 70,000 of these on the street in Austin and now some in San Antonio at over 1,500 locations up and down the I-35 corridor and other areas.
[02:10:57.077 --> 02:10:58.377]  And that's a lot of them.
[02:10:58.537 --> 02:11:05.420]  It's 60 pages, color glossy, and the information is off the charts.
[02:11:05.460 --> 02:11:06.821]  We sell these at cost.
[02:11:07.697 --> 02:11:15.820]  Because this is an outreach system, and on the cover it shows Obama sitting on top of an American flag, and it says, this man wants your guns.
[02:11:15.980 --> 02:11:17.780]  And it gets into just so many subjects.
[02:11:18.220 --> 02:11:19.841]  And boy, you can tell, I've had four issues.
[02:11:19.881 --> 02:11:22.982]  The first issue sold out in two days.
[02:11:24.176 --> 02:11:29.000]  The ones that we held back, the $40,000 or so, because I put out $60,000 on the street then, and held back $40,000.
[02:11:29.100 --> 02:11:33.063]  It sold out in two days, less than two days.
[02:11:33.083 --> 02:11:37.586]  $30-something thousand, we held back some for subscriptions, obviously.
[02:11:38.667 --> 02:11:45.392]  This one sold out in less than a day, and so we hadn't trucked, because he just came in
[02:11:46.648 --> 02:11:49.429]  Wednesday night, they came in on the truck from the big printer.
[02:11:49.710 --> 02:11:50.810]  We get these printed in Ohio.
[02:11:50.850 --> 02:11:53.011]  It's the best paper and the best deal we could find, so we truck it in.
[02:11:54.031 --> 02:12:01.955]  And the magazines came in, and we were going to put $70,000 on the street.
[02:12:01.975 --> 02:12:05.457]  We're putting $60,000 on the street because these things sold out.
[02:12:06.037 --> 02:12:11.239]  So I just pulled back $10,000 more that we won't be putting on the street so you can get them.
[02:12:11.580 --> 02:12:13.500]  People are buying them in bulk in groups of 10 up to 100.
[02:12:15.000 --> 02:12:26.173]  Because it covers the attack on the Second Amendment, it covers states' rights, it has Ron Paul's entire, entire farewell address exposing the globalists that's so powerful, the text of that with a full-colored poster in there.
[02:12:27.762 --> 02:12:33.046]  And that's the issue is, wow, the first issue sold out because it was all about economic collapse by design.
[02:12:33.406 --> 02:12:34.587]  The other two didn't sell out.
[02:12:35.288 --> 02:12:36.449]  We still have some of those left.
[02:12:36.829 --> 02:12:37.950]  And this one sold out even quicker.
[02:12:37.970 --> 02:12:40.752]  So it kind of gives you a gauge of what people are concerned about.
[02:12:41.472 --> 02:12:42.653]  But this man wants your guns.
[02:12:42.673 --> 02:12:45.135]  This is a great way to wake people up, give a gift subscription.
[02:12:45.555 --> 02:12:48.157]  When the ones in bulk in 10 packs up to 100 sell out,
[02:12:50.219 --> 02:12:53.181]  We're holding back like 4,000 for new subscriptions.
[02:12:53.701 --> 02:12:56.943]  We just mailed out everybody's subscription the last two days for the December issue.
[02:12:57.263 --> 02:13:05.747]  So the only way you'll be able to get it is if you get a yearly subscription if you don't order it in bulk right now at infowarestore.com or call 888-253-3139.
[02:13:06.268 --> 02:13:17.094]  It's basically a short color book with incredible graphics and the whole Ron Paul speech that you can give to people with short attention spans with cartoons and graphics to wake them up.
[02:13:18.007 --> 02:13:23.089]  This is a weapon, and I've now decided every issue of the magazine will also get an InfoWars bumper sticker.
[02:13:23.690 --> 02:13:26.191]  Can't afford to do the Citizen Rolebooks because we'd lose too much money.
[02:13:26.631 --> 02:13:28.252]  I'm also going to do something at cost.
[02:13:28.352 --> 02:13:36.856]  I'm ordering 100,000 bumper stickers, and we're going to mail them, shipping included, free to whoever wants them, in groups of 500.
[02:13:36.916 --> 02:13:38.677]  That'll get the word out.
[02:13:43.264 --> 02:13:43.824]  Sad issue.
[02:13:43.844 --> 02:13:44.845]  Okay, I'm done ranting.
[02:13:44.865 --> 02:13:48.026]  I just haven't plugged anything yet in two hours and ten minutes of radio.
[02:13:48.066 --> 02:13:50.347]  So, going into the third hour here, I'm plugging some stuff.
[02:13:50.667 --> 02:13:53.048]  We've also got ProPure water filters, 15% off.
[02:13:53.088 --> 02:13:53.869]  Running that until December 15.
[02:13:54.629 --> 02:13:55.830]  The gravity-fed filters I use.
[02:13:55.870 --> 02:13:56.930]  Nobody's got a deal like that.
[02:13:57.310 --> 02:13:58.551]  Infowarstore.com.
[02:13:58.991 --> 02:14:04.053]  We're not like the government that takes your money and then uses it against you in propaganda, forcibly with taxes.
[02:14:04.293 --> 02:14:06.734]  We're like, hey, we got great books, videos, things we like.
[02:14:07.154 --> 02:14:08.895]  And with the ProPure, we do make money off that.
[02:14:08.935 --> 02:14:10.356]  That's the kind of stuff that funds us.
[02:14:11.016 --> 02:14:13.957]  And then we also, again, sell nullification, the rightful remedy.
[02:14:14.017 --> 02:14:18.158]  Okay, enough of me ranting and raving here today.
[02:14:20.258 --> 02:14:28.961]  Jason Rink is one of the filmmakers who helped make the documentary film Nullification, and you know I called two weeks ago and it made international headlines.
[02:14:30.129 --> 02:14:49.007]  I called two weeks ago for the states to secede, but not to secede to create a new confederacy or something else, to secede from the new world order occupied federal government where the foreign banks brag to shareholders they've conquered us and say, there's no way we're going to take the whole economy, we're only going to grow, we're going to take everything they got, 1021.
[02:14:50.729 --> 02:14:52.690]  Show Goldman Sachs, JPMorgan Bragg about that.
[02:14:53.250 --> 02:15:05.056]  We, I'm saying, go to the state legislatures, whatever you want, also fight in Congress at that level, from every level, to restore the republic by the states pointing out the federal government's now out of control and illegitimate.
[02:15:05.116 --> 02:15:18.083]  When the TSA tells the Congress they're not under their oversight, when Congress is told three separate hearings by the Joint Chiefs and the Chairman that NATO commands our military now and that we don't have to go to Congress, that's an illegitimate federal government right there.
[02:15:18.763 --> 02:15:29.948]  And so that's my basic idea that Lou Rockwell's agreed with, Edwin Vieira, Ron Paul, one of Ron Paul's chief advisors, as well as Bruce Fine, constitutional lawyer.
[02:15:30.809 --> 02:15:32.109]  So we now need to get this rolling.
[02:15:32.149 --> 02:15:33.190]  It's not my idea.
[02:15:33.290 --> 02:15:36.391]  I'm simply going, hey, this says make whatever government we want.
[02:15:36.571 --> 02:15:37.752]  Well, we make America back!
[02:15:38.112 --> 02:15:41.774]  When we re-upload the Bill of Rights, Constitution, Declaration of Independence, and we have the states do it.
[02:15:42.134 --> 02:15:46.097]  And just the focus of that in the media will bring the globalists to their knees.
[02:15:46.177 --> 02:15:50.279]  And nullification shows the different remedies as well along those lines.
[02:15:50.319 --> 02:16:00.485]  So joining us here in studio is Jason Rink and Tom Woods, libertarian best-selling author, also advisor to Ron Paul, joins us and we're very, very excited.
[02:16:00.545 --> 02:16:02.786]  TomWoods.com is the site there.
[02:16:02.866 --> 02:16:05.648]  Nullification available at InfoWarsTore.com.
[02:16:05.868 --> 02:16:06.808]  Again, Evil Free Market.
[02:16:07.429 --> 02:16:08.389]  Evil Free Association.
[02:16:08.409 --> 02:16:09.210]  Oh, it's so dirty.
[02:16:10.170 --> 02:16:13.252]  But taking your money at gunpoint and using it against you, that's loving and moral.
[02:16:13.572 --> 02:16:14.712]  JasonRink.com.
[02:16:15.092 --> 02:16:22.456]  Jason Rink, we've only got like three or four minutes before we go to break, and we're with you guys for the rest of the hour, but what do you think of what I've said?
[02:16:22.836 --> 02:16:25.177]  What do you think of the state of the republic and where it's going?
[02:16:25.718 --> 02:16:28.019]  Have the choices between tyranny and liberty ever been clearer?
[02:16:28.039 --> 02:16:31.360]  Then we're going to go to break and come back and give Tom Woods the floor for that segment.
[02:16:31.640 --> 02:16:32.681]  Jason, good to have you here with us.
[02:16:32.981 --> 02:16:34.002]  Oh, glad to be here.
[02:16:34.062 --> 02:16:47.531]  And, you know, all we're really saying is this radical idea that maybe the founding fathers didn't fight a revolution, write a constitution, enumerate certain powers, and then hand that document over to the federal government and say, OK, now go limit yourself.
[02:16:47.891 --> 02:16:55.196]  The states no longer have any say into whether or not the federal government has expanded past those enumerated powers.
[02:16:55.276 --> 02:17:02.541]  And, you know, the Tenth Amendment was put in the Constitution for a reason, which said you can go this far and no further.
[02:17:03.161 --> 02:17:27.672]  And so I think the notion that this is a radical idea, that the states can stand up and be this check on federal power, even when the Supreme Court decides and says, oh, Obamacare is constitutional, even when the Supreme Court says states can't pass medical marijuana laws in opposition to, you know, federal unconstitutional war on drugs, you know,
[02:17:28.172 --> 02:17:37.136]  This is what's happening, and we're really seeing a watershed happening across the country, you know, with these secession talks and people really saying, look, what do we do?
[02:17:37.616 --> 02:17:41.638]  We don't have any way to petition our federal government anymore.
[02:17:41.678 --> 02:17:45.280]  We've got to look to the states and to the people to preserve liberty.
[02:17:46.431 --> 02:17:46.871]  That's it.
[02:17:47.192 --> 02:17:48.272]  Or why even have states?
[02:17:48.392 --> 02:17:49.673]  Why even have families?
[02:17:49.893 --> 02:17:51.954]  I mean, the government is not God.
[02:17:53.295 --> 02:17:58.018]  Tom Woods, we're going to break here in a moment, but for a few minutes here, lay out your view.
[02:17:58.038 --> 02:17:58.919]  I haven't asked you yet.
[02:17:59.479 --> 02:18:05.023]  If you saw the reports I put out that gained so much traction, Ron Paul's responded saying there's nothing more
[02:18:05.583 --> 02:18:07.163]  You know, America annends the session.
[02:18:07.203 --> 02:18:15.166]  What's your take on my basic cry that we need to get serious about this just to start the real negotiation with the foreign banks that have hijacked the country?
[02:18:15.186 --> 02:18:17.046]  Because they've fully taken over Washington.
[02:18:17.066 --> 02:18:20.227]  We need to use the states as the check they were designed to be right now.
[02:18:21.187 --> 02:18:24.548]  Well, I agree with your point that what's the point of having states if they don't do anything?
[02:18:25.008 --> 02:18:29.690]  They're not meant to exist for the administrative convenience of the central government.
[02:18:29.890 --> 02:18:31.510]  The states created the central government.
[02:18:32.230 --> 02:18:37.253]  Now, I don't know if I necessarily want to run through the same steps that got us where we are now.
