[00:00:00.009 --> 00:00:02.591]  Alex Jones Broadcasting Network.
[02:04:59.718 --> 02:05:00.099]  Thank you.
[02:05:04.013 --> 02:05:09.861]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[02:05:10.774 --> 02:05:16.658]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[02:05:17.518 --> 02:05:27.605]  Our most popular silver-based products are the 32-ounce Nano Silver Solutions, our 2-ounce Nano Silver Nasal Applicators, as well as our all-natural silver soaps.
[02:05:28.485 --> 02:05:31.787]  Just released is our 100% natural silver gel.
[02:05:32.628 --> 02:05:38.812]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[02:05:39.532 --> 02:05:49.983]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[02:05:50.804 --> 02:05:58.512]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[02:05:59.573 --> 02:06:02.496]  That's www.silverlungs.com
[02:06:04.423 --> 02:06:09.265]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[02:06:10.006 --> 02:06:12.787]  The most devastating economic condition since the Great Depression.
[02:06:13.247 --> 02:06:15.589]  America's worst drought in agricultural history.
[02:06:16.049 --> 02:06:18.610]  And now the economic results of the presidential election.
[02:06:19.070 --> 02:06:22.072]  This perfect storm is a huge threat to everyone's food supply.
[02:06:22.572 --> 02:06:27.197]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[02:06:27.778 --> 02:06:29.920]  It's time to get your own supply from eFoodsDirect.
[02:06:30.460 --> 02:06:33.524]  I know I won't be standing in a bread line trading my freedom for food.
[02:06:34.124 --> 02:06:37.868]  I'm taking control of my future, and you're nuts if you don't do the same.
[02:06:37.888 --> 02:06:41.512]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[02:06:41.772 --> 02:06:45.156]  And you can start with a holiday gift pack that's normally $80, now under $50.
[02:06:46.197 --> 02:06:48.419]  Remember, I can warn you, but I can't feed you.
[02:06:48.439 --> 02:06:53.664]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[02:06:54.185 --> 02:06:57.268]  Would you rather prepare six months too early or one day too late?
[02:06:57.288 --> 02:06:58.890]  409-5633 or efoodsdirect.com forward slash Alex.
[02:07:03.081 --> 02:07:04.924]  This man wants your guns.
[02:07:05.084 --> 02:07:10.431]  That is the cover of the 60-page, glossy magazine, jam-packed with information.
[02:07:10.511 --> 02:07:13.495]  The December issue of InfoWars Magazine.
[02:07:13.615 --> 02:07:20.805]  InfoWars Magazine gives you a powerful tool to reach out to friends and family and neighbors and people in your community with the message of liberty.
[02:07:20.885 --> 02:07:24.069]  Give a gift subscription to your local police department.
[02:07:24.129 --> 02:07:27.493]  Give a gift subscription to your local state house, to your pastor.
[02:07:27.614 --> 02:07:29.055]  This is the perfect tool.
[02:07:29.155 --> 02:07:35.824]  Twelve of these delivered to the door of the institutions, groups, and individuals that you want to influence and wake up.
[02:07:36.064 --> 02:07:53.300]  Sign up for the free digital e-version at InfoWars.com forward slash newsletter and we send it out the week after the physical magazine goes out or go to InfoWarsStore.com today and sign up for a subscription, give it as a gift subscription or buy them in bulk with Ron Paul, The Attack on the Second Amendment, The Police State, The GMO Takeover.
[02:07:53.380 --> 02:07:58.624]  It's all there and all available at InfoWarsStore.com or by calling 888-253-3139.
[02:07:59.665 --> 02:08:02.408]  Get your subscription or buy the magazines in bulk today.
[02:08:08.853 --> 02:08:13.377]  The answer to 1984 is 1776.
[02:08:14.378 --> 02:08:17.080]  You're listening to the Alex Jones Show.
[02:08:19.522 --> 02:08:28.889]  I was just reading the London Guardian about innocent terror suspects being tortured for long periods of time and then raped.
[02:08:29.690 --> 02:08:32.632]  You see, the people that like to work at black sites
[02:08:33.567 --> 02:08:35.148]  Nothing to do with black people, folks.
[02:08:35.328 --> 02:08:54.917]  That means secret ghost sites, secret torture facilities at horse stables in Romania, and underground facilities in London, and facilities in Texas, and facilities inside Camp X-Ray in Guantanamo Bay.
[02:08:55.837 --> 02:08:57.458]  They like to hurt people.
[02:08:58.879 --> 02:09:01.460]  That's how you end up getting a job as a torturer.
[02:09:03.539 --> 02:09:08.762]  And as part of the pay for the torturers, they get to hurt and kill little kids.
[02:09:10.883 --> 02:09:13.805]  Guys, I'm sure you printed it off, but I couldn't find it in my stack.
[02:09:13.825 --> 02:09:15.106]  We printed that Leningradian article.
[02:09:15.126 --> 02:09:19.128]  We got linked it in fullwars.com, the one about sexual torture of the people.
[02:09:20.829 --> 02:09:24.671]  The stuff they admit they do at these camps, I can't even say on air.
[02:09:24.711 --> 02:09:25.571]  It involves blood.
[02:09:26.792 --> 02:09:27.833]  It involves Satanism.
[02:09:29.088 --> 02:09:36.633]  And when they got caught flying in prostitutes to do rituals at Camp X-Ray, this is like eight years ago this came out.
[02:09:37.494 --> 02:09:42.117]  When they got caught, it came out, some people at the camp told Congress about it and didn't like it.
[02:09:42.537 --> 02:09:47.280]  They said, well it freaks out the Muslims when we bring the prostitutes in and do this.
[02:09:48.941 --> 02:09:52.284]  No, the truth is you like to get them and have satanic rituals.
[02:09:54.325 --> 02:09:55.386]  Truth is you're devil worshippers.
[02:09:57.659 --> 02:10:01.320]  You see, this is all their cover to do this type of stuff.
[02:10:01.340 --> 02:10:05.061]  So, I was just looking at that article up at Infowars.com.
[02:10:05.081 --> 02:10:06.781]  I could see it up there on screen when we came in from break.
[02:10:07.381 --> 02:10:08.802]  And I was reading it earlier this morning.
[02:10:08.862 --> 02:10:10.142]  I mean, it's just unbelievable.
[02:10:11.622 --> 02:10:16.964]  And every camp where we get news, they're torturing people's wives and kids in front of them.
[02:10:17.124 --> 02:10:23.145]  And then you see Jack Bauer on shows like 24 where they torture somebody's kid and it stops the nuke going off in LA.
[02:10:23.565 --> 02:10:26.826]  And all these sickos sit there watching this snuff film porn.
[02:10:27.884 --> 02:10:39.358]  All these wimps and all these nobodies that Homeland Security had this, a few years ago, had this big, you know, ending of 24 party and Chertoff was there admitting that 24 made them look good.
[02:10:39.478 --> 02:10:41.221]  And I mean, all they are is a bunch of sickos.
[02:10:43.991 --> 02:10:45.113]  And it comes out everywhere.
[02:10:45.673 --> 02:10:47.095]  Who's the Democratic Congressman?
[02:10:47.616 --> 02:10:48.697]  It was in the Associated Press.
[02:10:48.758 --> 02:10:49.839]  It came out after the show yesterday.
[02:10:49.859 --> 02:10:50.580]  It was up on Drudge.
[02:10:51.441 --> 02:10:53.624]  You guys, re-pull that from yesterday's stack for me.
[02:10:54.585 --> 02:10:57.610]  Who had the illegal alien working for him, who was a convicted sex offender?
[02:10:59.889 --> 02:11:00.469]  Well, of course!
[02:11:00.509 --> 02:11:02.270]  I mean, what do you think's going on up there?
[02:11:02.490 --> 02:11:05.051]  They're chasing their 14-year-old pages around.
[02:11:05.071 --> 02:11:08.112]  They've got illegal alien sex offenders working for them.
[02:11:08.472 --> 02:11:10.072]  It's a... Folks, I've been to D.C.
[02:11:10.252 --> 02:11:16.674]  many times, and anywhere near the elite areas, there's young men and women, prostitutes getting in limos.
[02:11:17.174 --> 02:11:19.355]  And you'll have Saudi Arabian, you know, security.
[02:11:19.395 --> 02:11:20.575]  We had this happen to our reporters.
[02:11:20.596 --> 02:11:23.036]  A woman goes, you turn your camera off now!
[02:11:23.556 --> 02:11:26.257]  And then if you don't, Secret Service runs over to back them up.
[02:11:26.277 --> 02:11:28.198]  I mean, this isn't a free country, okay?
[02:11:30.762 --> 02:11:33.324]  We have got to re-energize it.
[02:11:34.624 --> 02:11:38.567]  Senator Menendez, in turn, arrested an illegal immigrant and a registered sex offender.
[02:11:40.528 --> 02:11:42.089]  I mean, just look at that, Senator.
[02:11:43.970 --> 02:11:45.391]  They all look just like that guy.
[02:11:45.671 --> 02:11:46.672]  Every single one of them.
[02:11:47.252 --> 02:11:48.913]  Black, white, Hispanic, doesn't matter.
[02:11:49.233 --> 02:11:56.958]  Little pudgy, little, little, little... Just a bunch of... Oh, it makes me sick!
[02:11:57.098 --> 02:11:58.499]  It's just, it's unbelievable.
[02:11:59.554 --> 02:12:01.095]  How disgusting this country has become.
[02:12:01.195 --> 02:12:06.618]  I love America, but it's kind of like if you eat some bad food and you know it's food poisoning, you need to get it out of you.
[02:12:06.638 --> 02:12:14.023]  A few times I've had food poisoning, something tasted kind of weird, like shrimp or something, and I'm like, nah, it's alright, I'm just gonna eat it and I get sick.
[02:12:14.403 --> 02:12:17.505]  Now if something tastes weird when I'm eating it, I get my napkin and I spit it out.
[02:12:18.465 --> 02:12:22.908]  And that's the thing, folks, we've got to admit how much trouble we're in.
[02:12:28.740 --> 02:12:32.103]  Alright, I said I'd go to your calls, we're gonna go to them, then all this other news I've got here.
[02:12:32.123 --> 02:12:34.184]  This just totally freaks me out.
[02:12:36.786 --> 02:12:39.868]  That... I'm a mark.
[02:12:40.429 --> 02:12:44.032]  I'm an American citizen and I'm seen as the joke to the globalists.
[02:12:44.112 --> 02:12:47.734]  I'm known for being compliant, I'm known for rolling over and putting up with anything.
[02:12:48.035 --> 02:12:51.597]  Not me individually, but as an American, I'm seen as dinner by government.
[02:12:52.818 --> 02:12:53.419]  And, uh...
[02:12:54.830 --> 02:12:56.351]  Government wants you to fear it.
[02:12:56.811 --> 02:12:58.092]  Government struts around.
[02:12:58.112 --> 02:12:59.152]  They're authorities.
[02:12:59.533 --> 02:13:00.333]  They're officials.
[02:13:00.353 --> 02:13:01.113]  They're not servants.
[02:13:03.835 --> 02:13:07.637]  Does that mean everybody in government is a bad person?
[02:13:08.177 --> 02:13:08.397]  No.
[02:13:09.918 --> 02:13:12.940]  But the system is predatory now.
[02:13:14.718 --> 02:13:21.563]  And anyone who's historically intellectual and really knows what's going on understands the government's illegitimate.
[02:13:21.584 --> 02:13:22.584]  You heard Dr. Blaylock.
[02:13:22.604 --> 02:13:24.646]  He is an esteemed, best-selling author, researcher.
[02:13:24.946 --> 02:13:26.227]  I'd have him on 10, 12 years ago.
[02:13:26.247 --> 02:13:27.128]  He didn't sound like that.
[02:13:28.769 --> 02:13:30.671]  Now he's saying the government's illegitimate.
[02:13:31.732 --> 02:13:32.532]  We're in deep trouble.
[02:13:32.893 --> 02:13:34.374]  They're going to put us in re-education camps.
[02:13:37.608 --> 02:13:38.609]  Folks, we've studied history.
[02:13:38.909 --> 02:13:39.930]  They're bragging about it.
[02:13:40.450 --> 02:13:44.533]  I mean, 15 years ago, I'd be at an event fighting through some farmer having their land taken.
[02:13:45.594 --> 02:13:46.855]  Mike Hanson saw stuff like this.
[02:13:46.895 --> 02:13:47.615]  My camera guy with me.
[02:13:47.635 --> 02:13:48.256]  People walk over.
[02:13:48.276 --> 02:13:51.958]  When your camera's off, they go, listen, when we take over, we're going to put you in a can and work you to death.
[02:13:51.978 --> 02:13:52.539]  We're going to kill you.
[02:13:53.179 --> 02:13:55.140]  The first time it happened, I thought, man, that's a weirdo.
[02:13:56.602 --> 02:14:05.328]  Every time I'm at a smart growth conference or I'm at an event and liberals, because they're not liberals, come over, they tell me they're going to kill me.
