[00:00:05.350 --> 00:00:05.592]  I don't know.
[02:31:57.461 --> 02:32:04.885]  In the early 1900s, certain companies were off-gassing highly toxic fluoride gases into the atmosphere.
[02:32:04.885 --> 02:32:07.687]  The surrounding communities began to get sick.
[02:32:07.687 --> 02:32:16.052]  Laws were enacted to compel these corporations to install scrubbers to convert these gases into fluorosilicic acid.
[02:32:16.052 --> 02:32:18.473]  Still highly toxic, but containable.
[02:32:18.473 --> 02:32:21.475]  Now these companies had a stockpile of this poison.
[02:32:21.795 --> 02:32:24.356]  And there was no affordable way to dispose of it.
[02:32:24.356 --> 02:32:32.761]  Lucky for them, one of their major stockholders was also the Secretary of the Treasury, who was responsible for the Public Health Service at the time.
[02:32:32.761 --> 02:32:34.622]  And by 1950, the U.S.
[02:32:34.622 --> 02:32:41.225]  government began buying this toxic, untreated industrial waste product and dumping it into our drinking water.
[02:32:41.685 --> 02:32:46.869]  Reputable studies show that it's causing various cancers and other disease.
[02:32:46.869 --> 02:32:53.014]  With the Alexa Pure Pro, you can have clean drinking water and a remedy to this madness.
[02:32:53.014 --> 02:32:59.059]  Available now at InfoWareStore.com.
[02:32:59.059 --> 02:33:04.944]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[02:33:16.238 --> 02:33:23.644]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[02:33:23.644 --> 02:33:24.966]  Rallying patriots.
[02:33:24.966 --> 02:33:31.331]  Rallying patriots worldwide.
[02:33:31.331 --> 02:33:39.558]  You're listening to the Alex Jones Show.
[02:33:39.558 --> 02:33:42.721]  Stand up and be counted for what you're about to receive.
[02:33:43.991 --> 02:33:46.112]  We are the dealers.
[02:33:46.112 --> 02:33:48.794]  Give you everything you need.
[02:33:48.794 --> 02:33:55.238]  Hang on to the good times.
[02:33:55.238 --> 02:33:58.059]  You know, I intend to come in here this week.
[02:33:58.059 --> 02:34:00.421]  Tomorrow's Thursday and it's Friday.
[02:34:00.421 --> 02:34:01.742]  And open the phones up for the whole show.
[02:34:01.742 --> 02:34:02.902]  I'm also going to do a Saturday show.
[02:34:02.902 --> 02:34:04.863]  I'm bringing that back like I promised.
[02:34:04.863 --> 02:34:06.604]  I'm going to do some weeknight shows.
[02:34:06.604 --> 02:34:07.305]  I'm going to do it all.
[02:34:10.123 --> 02:34:11.284]  And I've done an okay job today.
[02:34:11.284 --> 02:34:15.425]  I probably covered six stacks of news.
[02:34:15.425 --> 02:34:21.208]  But I did not properly cover these stacks of news and I've been a bad person.
[02:34:21.208 --> 02:34:28.651]  And you know one of these I mentioned in the first hour is really a good stack of news.
[02:34:28.651 --> 02:34:39.296]  But even though I want to talk, I think Tucker Carlson's monologue last night about why they indicted Trump and why they're out to get Trump is so powerful.
[02:34:42.816 --> 02:34:47.897]  I think I'm going to air that right now, from the start.
[02:34:47.897 --> 02:34:53.519]  We'll skip this break coming up, like I do all the time now, because we're not in Kansas anymore.
[02:34:53.519 --> 02:34:56.600]  Air raid sirens at the front of the show are enough to get your attention.
[02:34:56.600 --> 02:35:02.221]  You know, I started playing air raid sirens three years ago at the start of the show every day.
[02:35:02.221 --> 02:35:06.022]  Then on air 20-something years before I did that, and I said, this means real air raid sirens.
[02:35:06.022 --> 02:35:07.882]  This means real war.
[02:35:07.882 --> 02:35:09.483]  And now you hear the air raid sirens all the time.
[02:35:12.742 --> 02:35:16.585]  Now they're firing him up in Australia and Canada, getting you ready for it.
[02:35:16.585 --> 02:35:18.666]  Because it's that archetype of incoming.
[02:35:18.666 --> 02:35:19.767]  It's here.
[02:35:19.767 --> 02:35:23.269]  Things are different now.
[02:35:23.269 --> 02:35:24.971]  Why did they indict Trump?
[02:35:24.971 --> 02:35:32.796]  At the end of this piece, Trump really exemplifies why they hate him.
[02:35:32.796 --> 02:35:34.858]  And Tucker's able to lay that out.
[02:35:34.858 --> 02:35:39.581]  So here's that report back-to-back, and I've got some final news I'm gonna add.
[02:35:39.581 --> 02:35:41.683]  But Tucker, on his third episode, they're trying to censor.
[02:35:41.683 --> 02:35:41.983]  Here it is.
[02:35:43.561 --> 02:35:45.322]  Hey, it's Tucker Carlson.
[02:35:45.322 --> 02:35:48.923]  The Biden administration arrested Donald Trump this afternoon.
[02:35:48.923 --> 02:35:55.226]  They had him arraigned and fingerprinted in a Miami courthouse, like the accused felon he now technically is.
[02:35:55.226 --> 02:36:01.788]  These were the first steps in a process that is designed to put Donald Trump behind bars for the rest of his life.
[02:36:01.788 --> 02:36:04.349]  Cable News carried every moment of it live.
[02:36:04.349 --> 02:36:07.531]  It's unprecedented, they told us, with what looked like shock.
[02:36:08.561 --> 02:36:09.902]  But they weren't shocked.
[02:36:09.902 --> 02:36:11.483]  They knew this was coming.
[02:36:11.483 --> 02:36:13.845]  Everyone who's paid attention knew it was.
[02:36:13.845 --> 02:36:16.668]  What just happened was always going to happen.
[02:36:16.668 --> 02:36:20.831]  It's been inevitable since February 16, 2016.
[02:36:20.831 --> 02:36:29.338]  That's the day Donald Trump made a blood enemy of the largest and most powerful organization in human history, which would be the federal government.
[02:36:30.066 --> 02:36:37.634]  Despite what you may remember, it wasn't anything that Trump had said about immigration or trade with China or rapists from Mexico.
[02:36:37.634 --> 02:36:40.177]  Those are the stories that dominated the headlines that year.
[02:36:40.177 --> 02:36:41.799]  Trump's a racist, they screamed.
[02:36:41.799 --> 02:36:42.319]  Stop him!
[02:36:43.376 --> 02:36:45.698]  But inside Washington, that was just noise.
[02:36:45.698 --> 02:36:46.739]  None of it really rated.
[02:36:46.739 --> 02:36:50.662]  Identity politics doesn't mean much to permanent Washington.
[02:36:50.662 --> 02:36:54.945]  What matters, then and now, is foreign policy.
[02:36:54.945 --> 02:36:58.387]  The invasions and occupations and proxy wars.
[02:36:58.387 --> 02:37:03.311]  The decisions that determine which global populations will thrive and which will die.
[02:37:03.311 --> 02:37:06.454]  The policies that come with trillion-dollar price tags.
[02:37:06.454 --> 02:37:10.116]  The ones that, over time, have made the counties around D.C.
[02:37:10.116 --> 02:37:11.758]  the richest suburbs in the world.
[02:37:12.600 --> 02:37:14.641]  In Washington, that's what actually matters.
[02:37:14.641 --> 02:37:16.702]  And it's obvious when you look carefully.
[02:37:16.702 --> 02:37:23.785]  When there's a debate about anything else, for example, the debt ceiling, both sides take their assigned positions and they start yelling.
[02:37:23.785 --> 02:37:37.551]  But when Congress decides to start a war, no matter how foolish or counterproductive or obviously disconnected from America's core interests that war may be, when that happens, the leaders of both parties automatically jump behind it like circus clowns.
[02:37:38.231 --> 02:37:41.112]  And then they stay there, sometimes for decades.
[02:37:41.112 --> 02:37:51.435]  They defend that war relentlessly, against all evidence, until somebody finally rings the all-clear bell, and they can begin to admit that actually, maybe it wasn't such a great idea.
[02:37:51.435 --> 02:37:53.936]  We meant well, but it just didn't work out.
[02:37:53.936 --> 02:37:57.677]  The good news is, we've learned a lot of important lessons.
[02:37:57.677 --> 02:38:05.040]  In the end, they usually do say something like that, but only after emotions have cooled and the damning details have begun to fade from collective memory.
[02:38:05.956 --> 02:38:13.262]  It's an apology that's not actually an apology, much less repentance, and it's yours too late to matter in any case.
[02:38:13.262 --> 02:38:15.083]  But until then, that's all you're getting.
[02:38:15.083 --> 02:38:17.585]  Until then, no dissent is allowed.
[02:38:17.585 --> 02:38:19.947]  That's the first rule of Washington.
[02:38:19.947 --> 02:38:22.729]  But somehow Trump didn't bother to follow it.
[02:38:22.729 --> 02:38:25.752]  He is from out of town, so maybe he didn't know it was a rule.
[02:38:25.752 --> 02:38:26.753]  Maybe he just didn't care.
[02:38:27.663 --> 02:38:36.068]  Either way, seven and a half years later, we can point to the precise moment that Permanent Washington decided to send Donald Trump to prison.
[02:38:36.068 --> 02:38:36.828]  Here it is.
[02:38:36.828 --> 02:38:39.950]  It's from the Republican candidates debate in Greenville, South Carolina.
[02:38:40.612 --> 02:38:42.553]  We should have never been in Iraq.
[02:38:42.553 --> 02:38:44.674]  We have destabilized the Middle East.
[02:38:44.674 --> 02:38:45.274]  They lied.
[02:38:45.274 --> 02:38:48.016]  They said there were weapons of mass destruction.
[02:38:48.016 --> 02:38:48.836]  There were none.
[02:38:48.836 --> 02:38:50.317]  And they knew there were none.
[02:38:50.317 --> 02:38:54.619]  There were no weapons of mass destruction.
[02:38:54.619 --> 02:38:57.600]  We should never have been in Iraq, Trump said.
[02:38:57.600 --> 02:38:59.401]  We destabilized the Middle East.
[02:38:59.401 --> 02:39:03.924]  Now, by the time Trump said that, a lot of Republican primary voters were starting to reach the same conclusion.
[02:39:03.924 --> 02:39:04.524]  How could they not?
[02:39:05.373 --> 02:39:09.956]  But it was the next line that doomed Trump to today's arrest.
[02:39:09.956 --> 02:39:11.637]  They lied, he said.
[02:39:11.637 --> 02:39:13.858]  There were no weapons of mass destruction.
[02:39:13.858 --> 02:39:15.559]  And they knew there were none.
[02:39:16.755 --> 02:39:18.876]  Now, when he said that, a few in the crowd booed.
[02:39:18.876 --> 02:39:20.857]  Most just sat there in silence, stunned.
[02:39:20.857 --> 02:39:21.898]  Can he say that?
[02:39:21.898 --> 02:39:23.378]  Well, he said it anyway.
[02:39:23.378 --> 02:39:25.860]  And by saying that, he sealed his fate.
[02:39:25.860 --> 02:39:34.044]  That was the one thing you were not allowed to say, because it implicated too many people on both sides, which on this topic is really just one side.
[02:39:34.044 --> 02:39:36.965]  Hillary Clinton was guilty of it, but so was Paul Ryan.
[02:39:36.965 --> 02:39:38.326]  All of them were guilty.
[02:39:38.326 --> 02:39:40.887]  They all knew they all lied.
[02:39:40.887 --> 02:39:43.969]  And to a person, they hated Donald Trump for exposing them.
[02:39:45.149 --> 02:39:54.199]  After that, it was pretty clear that even if he did get elected president, Trump was going to have a very hard time controlling the federal government he was supposed to be in charge of.
[02:39:54.199 --> 02:40:00.085]  Most Repermanent Washington decided that thwarting Trump was the single most important mission in their lives.
[02:40:00.874 --> 02:40:01.815]  Everything depended on it.
[02:40:01.815 --> 02:40:04.037]  Many of them said so publicly.
[02:40:04.037 --> 02:40:06.238]  But others didn't say so publicly.
[02:40:06.238 --> 02:40:08.680]  In fact, the stealthier ones took another path.
[02:40:08.680 --> 02:40:11.403]  They ran toward Trump, not away from him.
[02:40:11.403 --> 02:40:13.104]  They sucked up to him.
[02:40:13.104 --> 02:40:18.909]  They ingratiated themselves with the man they intuitively understood was susceptible to flattery, which Trump is.
[02:40:18.909 --> 02:40:22.432]  And they did this in order to subvert his new administration from the inside.
[02:40:23.268 --> 02:40:26.410]  There were a number of these, and you could spot them immediately.
[02:40:26.410 --> 02:40:28.150]  They were flatterers.
[02:40:28.150 --> 02:40:34.234]  Invariably, the ones who flattered Trump the most hated him the most and disagreed the most strongly with his views.
[02:40:34.234 --> 02:40:37.895]  You saw them in the hallways of the White House and at press conferences.
[02:40:37.895 --> 02:40:44.779]  They were there slobbering over their boss with elaborate self-abasement, as if they were addressing a monarch or a god.
[02:40:44.779 --> 02:40:46.260]  It was a scene from the Ottoman court.
[02:40:46.260 --> 02:40:48.421]  It was filthy and decadent, and it was false.
[02:40:49.355 --> 02:40:54.299]  Mike Pence, Nikki Haley, Mike Pompeo, Lindsey Graham in the Congress.
[02:40:54.299 --> 02:40:59.104]  They all called Trump a visionary genius up until the moment he lost power.
