[00:00:00.000 --> 00:00:27.719]  [MUSIC PLAYING]
[02:07:21.516 --> 02:07:26.519]  And if you're sitting in a room with Bill Gates, you can get an instinctual need to, like, you know, fight or flight, basically.
[02:07:26.839 --> 02:07:30.001]  So, that, I think, is proof we're more than our bodies, you know?
[02:07:30.021 --> 02:07:31.141]  I agree.
[02:07:31.161 --> 02:07:31.562]  Elaborate.
[02:07:32.162 --> 02:07:47.437]   Yeah, I just feel like, you know, For a long time, I never said I was an atheist, but I definitely didn't really care about the concept of God, but with the way the world has gone the past two years, I find myself gravitating more towards it, you know?
[02:07:47.457 --> 02:07:54.484]  Not necessarily in a religious sense, maybe I should, I don't know, but just in an overall spiritual sense.
[02:07:55.024 --> 02:07:58.788]  Well, the system is religious, but there's a real spiritual sense that's happening.
[02:07:59.417 --> 02:08:04.546]  Right, I mean all the political stuff we've been talking about this whole episode is all religion in many ways.
[02:08:05.267 --> 02:08:07.672]  How do you see the corporate system?
[02:08:08.812 --> 02:08:11.173]  Hitching its wagon to the transgender movement and all this.
[02:08:11.553 --> 02:08:12.953]  How do you see that unfolding?
[02:08:12.993 --> 02:08:18.914]  Because we have Greg Abbott signs law banning trans athletes from college sports amid Denton protests.
[02:08:18.954 --> 02:08:22.775]  Protestors oppose Texas Governor Abbott's signing of Save Women's Sports Act.
[02:08:23.776 --> 02:08:24.796]  And it just goes on and on.
[02:08:24.816 --> 02:08:28.937]  Rhonda Sanders attempts to erase trans people from Florida schools is now underway.
[02:08:29.837 --> 02:08:31.197]  Governor, it just goes on and on.
[02:08:31.217 --> 02:08:33.938]  I mean, so many... Where do you see this fight going?
[02:08:34.966 --> 02:08:40.309]  I think that it's going to continue, obviously, to be a state-by-state thing, and different states are going to have different laws.
[02:08:40.370 --> 02:08:49.155]  I mean, those are examples, of course, of right-wing states pushing back, but you look at the blue states, and California is a sanctuary state for trans kids.
[02:08:49.175 --> 02:08:56.080]  You can take your kid and get a sex change in California, whereas you can't in Florida, which is insane.
[02:08:56.160 --> 02:09:02.204]  I mean, I believe in state rights, but the idea that the state has the right to abuse children, I don't think that falls under a state right.
[02:09:03.135 --> 02:09:04.535]  So it's pretty terrifying.
[02:09:04.755 --> 02:09:07.436]  I mean, there is that case, you probably, you've heard of this case.
[02:09:07.716 --> 02:09:10.877]  There was like the dad who lost custody of his child.
[02:09:10.917 --> 02:09:11.297]  Texas.
[02:09:11.597 --> 02:09:12.517]  Yeah, that was here.
[02:09:12.537 --> 02:09:16.698]  I mean, look at Washington State, where they're gonna take kids and not tell the parents where they are.
[02:09:18.038 --> 02:09:23.939]  Right, but then anyone who thinks that that's not connected to communism, I mean, that's basic 101, that's the state feeling like they have ownership over your child.
[02:09:23.959 --> 02:09:26.720]  You belong to the state, you don't belong to your family, you don't belong to your parents.
[02:09:27.320 --> 02:09:30.501]  So, yeah, the whole world is trending in that direction.
[02:09:31.562 --> 02:09:36.224]  So I'm not saying I'm super alpha male masculine, but I think I am masculine.
[02:09:36.584 --> 02:09:48.269]  When I was three, four, five years old, my earliest memories were like war and fighting and, and, and, and, and like weapon systems and guns without even, even people, my parents weren't trying to get me to be like that.
[02:09:48.770 --> 02:09:49.210]  I was like.
[02:09:50.541 --> 02:09:52.763]  Super aggressive in politics, history.
[02:09:52.843 --> 02:09:55.785]  I was attracted to geopolitical systems.
[02:09:55.885 --> 02:10:00.069]  I was totally like on fire with masculine energy.
[02:10:02.131 --> 02:10:03.372]  What was it like for you when you were little?
[02:10:03.392 --> 02:10:04.833]  You were like, what were you attracted to?
[02:10:04.853 --> 02:10:08.135]  You said you were this proclivity towards a feminine very early.
[02:10:08.155 --> 02:10:08.636]  What was it like?
[02:10:09.440 --> 02:10:15.864]  Yeah, you know, I definitely had, like, the world wanting to suppress it a bit.
[02:10:15.884 --> 02:10:17.645]  You know, my dad didn't want, like, a kid like that.
[02:10:17.985 --> 02:10:20.466]  He wasn't abusive towards me because of it, but, you know... What were you doing, though?
[02:10:20.486 --> 02:10:23.788]  You were like... Oh, yeah, I would steal my cousin's Barbies.
[02:10:23.968 --> 02:10:28.831]  I would, you know, watch shows that were, you know, marketed towards young girls.
[02:10:29.511 --> 02:10:34.294]  You know, all that stuff, you know, all the sort of typical 101, but the deeper part of that is...
[02:10:35.074 --> 02:10:40.197]  Like, these libs will use things like that as a reason to trans a kid.
[02:10:40.778 --> 02:10:43.299]  Because, but at the end of the day, there are gay boys that like the color pink.
[02:10:43.780 --> 02:10:44.020]  You know?
[02:10:44.160 --> 02:10:47.682]  There are, you know, gay men who like those shows or do feminine things.
[02:10:47.742 --> 02:10:50.284]  So, it is deeper than that, you know?
[02:10:50.444 --> 02:10:56.356]   And so, I think that that goes into your argument that there clearly is, like, something chemical and there's levels to it. So maybe it
[02:10:56.356 --> 02:10:57.146]  just made you gay.
[02:10:57.146 --> 02:11:00.826]   Maybe it made you all the way trans. You know, there's clearly
[02:11:00.826 --> 02:11:04.145]  levels to it. And the studies show that in other animals.
[02:11:04.145 --> 02:11:05.426]   It's not like this is an opinion.
[02:11:05.426 --> 02:11:11.826]   Right, and I believe that because a lot of people like, we'll talk about like as an example,
[02:11:11.826 --> 02:11:14.985]   gay men. Like they'll be like, "Oh, why do they walk like that? Why do they talk like that?"
[02:11:14.985 --> 02:11:17.506]  Clearly if they're all doing it, it's not like a choice.
[02:11:17.593 --> 02:11:18.974]  Like they have those natural tendencies.
[02:11:18.994 --> 02:11:19.754]  So that's chemical.
[02:11:19.834 --> 02:11:23.656]  You know, your body instructs, your brain instructs how to walk.
[02:11:23.716 --> 02:11:26.698]  So men walk a certain way, women walk a certain way.
[02:11:27.098 --> 02:11:29.900]  And the brain kind of instructs that because we're also built differently.
[02:11:29.980 --> 02:11:33.001]  So wider hips on women, more shoulders on men.
[02:11:33.081 --> 02:11:34.202]  And so that's how you walk.
[02:11:34.522 --> 02:11:36.043]  Men walk with their shoulders, women walk with their hips.
[02:11:36.083 --> 02:11:40.505]  So if you see a population of males walking with their hips, you can assume it's probably something chemical.
[02:11:41.506 --> 02:11:42.647]  And we know it is.
[02:11:42.847 --> 02:11:43.047]  Right.
[02:11:44.985 --> 02:11:46.967]  You asked a question we first got on over an hour ago.
[02:11:47.127 --> 02:11:48.728]  Why is the government pushing it then?
[02:11:49.448 --> 02:11:51.370]  Because I think they don't want the human system.
[02:11:51.390 --> 02:11:59.956]  We're not mad at anybody that's going against that, or who are quote, been affected by this, but there is an agenda to end the nuclear family.
[02:12:01.306 --> 02:12:02.006]  Oh for sure!
[02:12:02.066 --> 02:12:02.546]  And you know what?
[02:12:02.626 --> 02:12:05.868]  It's so crazy because that's something I was aware of even like as a really young kid.
[02:12:05.948 --> 02:12:10.309]  I would watch TV shows and I remember actually picking up on the fact that fathers were devalued.
[02:12:10.369 --> 02:12:13.910]  Like as a kid I'd be like, why is every dad in every show a clown?
[02:12:14.330 --> 02:12:20.872]  Why is every dad in every show like, you know, fat and gross and like, you know, the butt of the joke and then, you know, the woman can do no wrong.
[02:12:21.152 --> 02:12:22.493]  I picked up on that very young.
[02:12:22.513 --> 02:12:25.254]  I was like, okay, there's clearly a characterization happening here.
[02:12:25.815 --> 02:12:27.234]  males, right?
[02:12:27.234 --> 02:12:31.255]  So, just the attack on the family in general is really sad.
[02:12:31.255 --> 02:12:34.455]   And you see it with the trans kids because they literally tell them to
[02:12:34.455 --> 02:12:37.635]   separate from their parents if their parents aren't fully on board.
[02:12:37.635 --> 02:12:39.174]  And that's emotional blackness.
[02:12:39.174 --> 02:12:41.455]  What's the term they use, disconnection?
[02:12:41.455 --> 02:12:45.374]  Yeah, no contact or whatever, they tell them no contact.
[02:12:45.374 --> 02:12:51.055]   Have you seen that one crazy mother, that guy, Jeffrey Marsh on TikTok?
[02:12:51.055 --> 02:12:51.694]  Yeah, really creepy.
[02:12:51.694 --> 02:12:54.174]  He literally tells kids, your parents are wrong.
[02:12:54.174 --> 02:12:57.815]  It's like, who are you to tell anyone that?
[02:12:57.815 --> 02:12:59.574]  And it's really up to parents to stop this.
[02:12:59.574 --> 02:13:03.655]   You're plugging your child into a crystal ball that has these people on
[02:13:03.655 --> 02:13:05.335]  the other side of it.
[02:13:05.335 --> 02:13:09.934]   Well, I'm not a parent so far, be it for me to judge, but I will judge.
[02:13:09.934 --> 02:13:13.494]   Actually, I can't believe how many people are okay with their kids having
[02:13:13.494 --> 02:13:14.214]  smartphones.
[02:13:14.798 --> 02:13:20.402]  With, you know, unfiltered access to social media, Twitter, you know, X, Instagram.
[02:13:21.043 --> 02:13:26.547]  I mean, the amount of crazy stuff I scroll past that I probably even subconsciously filter out because I'm just so desensitized to it.
[02:13:26.847 --> 02:13:30.529]  These kids are seeing it for the first time and it's probably traumatizing them in many ways.
[02:13:30.630 --> 02:13:32.491]  What do you think of Elon Musk?
[02:13:34.893 --> 02:13:39.316]  I don't know him, but I think that he shouldn't have changed the name to X.
[02:13:40.579 --> 02:13:44.579]  Because Twitter, there's a cultural reference.
[02:13:44.579 --> 02:13:45.939]  People talk about tweeting and Twitter.
[02:13:45.939 --> 02:13:48.659]   It's a cultural thing more than it is even a social media thing.
[02:13:48.659 --> 02:13:50.098]  So what do you say for X?
[02:13:50.098 --> 02:13:51.858]  I still don't know how to say I'm posting something on X.
[02:13:51.858 --> 02:13:52.819]  Just say post.
[02:13:52.819 --> 02:13:55.779]  It took away how easy it is to talk about Twitter.
[02:13:55.779 --> 02:13:58.819]  But then again, I'm- No, do you think it's for real?
[02:13:58.819 --> 02:14:04.339]  For real, I feel like it could be a phase.
[02:14:04.583 --> 02:14:10.264]  I feel like many of the people that kind of start making more sense, it's almost a phase, and they kind of go in and out of it.
[02:14:10.684 --> 02:14:24.748]  Because to me, if you're not that way from start, like if you don't see the world kind of for what it is, I understand people wake up all the time, but like, I've always had sort of an instinctual, you know, intuition about what's evil and what isn't, and I've always been pretty much right, you know?
[02:14:24.888 --> 02:14:30.729]  So if you don't have that for all the years that he was in Hollywood... A leopard can't change his spots.
[02:14:32.000 --> 02:14:32.941]  Right, right.
[02:14:32.961 --> 02:14:36.103]  I mean, I guess I kind of did in some ways, but yeah, 100%.
[02:14:36.503 --> 02:14:39.725]  You know, so I don't ever trust necessarily the people who jump ship.
[02:14:39.785 --> 02:14:40.945]  I mean, look at Kanye.
[02:14:40.985 --> 02:14:44.788]  Everyone was hailing him, and then he had like a, you know, crazy episode.
[02:14:44.828 --> 02:14:47.009]  Now everyone kind of just is acting like it didn't happen, you know?
[02:14:47.329 --> 02:14:51.132]  These celebrities like to jump out, but at the end of the day, it's almost always a phase.
[02:14:51.192 --> 02:14:52.993]  And I guess he's more than a celebrity, but still.
[02:14:53.593 --> 02:14:59.737]  When you're gone later, we'll be on for another 20 minutes or so, think about what you wanted to say and say it now.
[02:15:02.668 --> 02:15:03.769]  Okay.
[02:15:04.169 --> 02:15:11.833]  You know, in my mind, before I came here, I was thinking, the main thing I would like to impart on people is individualism.
[02:15:12.313 --> 02:15:23.079]  You know, I believe in individualism, not collectivism, and that's how I've lived my life, that's why I'm here, and that's why I can be myself, be a transsexual, but not be part of the trans community, not be part of a movement.
[02:15:23.139 --> 02:15:29.663]  I think that everything sort of derails when people start seeing themselves through a collective and using we as a pronoun.
[02:15:30.043 --> 02:15:30.363]  Right?
[02:15:30.463 --> 02:15:31.524]  We should not be a pronoun.
[02:15:31.544 --> 02:15:33.665]  You shouldn't ever be talking for, from, or within a group.
[02:15:33.685 --> 02:15:34.525]  Speak for yourself.
[02:15:35.125 --> 02:15:46.130]  And also understand that there's nothing political about trans other than the fact that liberals have made it political like they do with every group.
[02:15:46.450 --> 02:15:47.710]  Just like they make black political.
[02:15:47.730 --> 02:15:48.751]  They make gay political.
[02:15:48.791 --> 02:15:50.871]  They make straight white men political.
[02:15:51.192 --> 02:15:58.022]   Who we are isn't inherently part of some Like political football or tribe like that.
[02:15:58.062 --> 02:16:03.046]  Who we are should be like closer to our true selves, which is so much more than all of that.
