[00:00:00.000 --> 00:00:27.359]  [MUSIC PLAYING]
[01:50:25.835 --> 01:50:33.220]  So when I say Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, I'm not trying to be obnoxious.
[01:50:33.660 --> 01:50:37.242]  I want you to write it down and put it on your refrigerator door.
[01:50:37.262 --> 01:50:39.043]  That's how we say it in Texas.
[01:50:40.933 --> 01:50:41.993]  Your refrigerator door.
[01:50:43.794 --> 01:50:45.714]  Because they say you're not going to eat meat anymore.
[01:50:46.894 --> 01:50:47.854]  It's all over the news.
[01:50:49.835 --> 01:50:50.175]  Everywhere.
[01:50:51.215 --> 01:50:53.176]  That suddenly all these people can't eat meat.
[01:50:54.296 --> 01:50:55.836]  I talked about this a few weeks ago.
[01:50:56.296 --> 01:51:01.197]  The crew was like, oh my mom, my dad, my brother, my sister, my cousin can't eat meat anymore, can't eat beef anymore.
[01:51:01.217 --> 01:51:02.817]  They get violently allergic.
[01:51:03.078 --> 01:51:05.198]  Mouth swells up, eyes swell up like a bee stung.
[01:51:06.676 --> 01:51:11.720]  And then when I talked about it yesterday and filed our first big report on it with documents, I told you it was coming.
[01:51:12.440 --> 01:51:13.581]  Flooded on Twitter.
[01:51:14.222 --> 01:51:14.982]  Millions of views.
[01:51:15.442 --> 01:51:16.863]  Flooded it in full force with emails.
[01:51:17.264 --> 01:51:18.024]  Flooded with calls.
[01:51:18.505 --> 01:51:20.086]  Going by the crew.
[01:51:20.466 --> 01:51:21.227]  Not just that.
[01:51:21.807 --> 01:51:24.949]  I mean, we have six people in the control room.
[01:51:25.149 --> 01:51:25.610]  Six people.
[01:51:26.430 --> 01:51:29.312]  Three of them have family members can't eat meat after they took the Pfizer shot.
[01:51:29.773 --> 01:51:30.113]  Or Moderna.
[01:51:30.871 --> 01:51:39.538]  Which, when we have studies showing you take that, it triggers the alpha-gal in you, that a bunch of vaccines have the alpha-gal triggering protein crystal in it.
[01:51:40.179 --> 01:51:42.441]  But we're not going to just tell you that, like, oh, what are you, a scientist?
[01:51:42.481 --> 01:51:44.102]  No, I just read the scientist reports.
[01:51:45.704 --> 01:51:46.484]  This is what's going on.
[01:51:46.524 --> 01:51:48.466]  And they tell you all over the news, everywhere.
[01:51:48.886 --> 01:51:52.930]  About a month ago, Scott and Thomas, two of the great producers, came in.
[01:51:52.950 --> 01:51:55.132]  They said, hey, they're saying this tick does it.
[01:51:55.987 --> 01:52:06.097]  But the tic is even in areas of the country, it's only like half the country, to the south, to Texas, it's up in the east coast, but it's not in like half the country.
[01:52:06.457 --> 01:52:08.239]  They're getting AlphaGal.
[01:52:08.620 --> 01:52:09.701]  They're getting where they can.
[01:52:09.861 --> 01:52:10.942]  They've been bit by a tic.
[01:52:11.883 --> 01:52:16.427]  Like they said, oh LeBron James just had a heart attack and everybody's having problems from COVID.
[01:52:17.233 --> 01:52:19.015]  You know, the shot protected them.
[01:52:19.035 --> 01:52:20.096]  They don't have proof it's COVID.
[01:52:20.116 --> 01:52:21.537]  They say, well, we think it's COVID.
[01:52:21.577 --> 01:52:22.939]  It's not because you took a shot.
[01:52:23.339 --> 01:52:28.064]  Those statistics show those that took the shot, you know, are having myocarditis and all the other problems.
[01:52:29.546 --> 01:52:29.726]  So.
[01:52:30.666 --> 01:52:33.327]  This is a big deal, so we're here to give you tomorrow's news today.
[01:52:33.627 --> 01:52:34.528]  This has already begun.
[01:52:35.288 --> 01:52:38.569]  We put out a big report yesterday, and enlisters didn't seem to get it.
[01:52:39.189 --> 01:52:46.552]  There's studies saying the COVID shot triggers the protein in you, but a bunch of so-called vaccines they've been given actually cause it.
[01:52:47.113 --> 01:52:55.918]   So there's no debate that a bunch of people, according to the CDC and the FDA's own websites we're going to put on screen for you, Say it again.
[01:52:56.619 --> 01:53:03.525]  They admit, kind of like in October of 2000, before any shots were given, they said it'll cause myocarditis, strokes, heart attacks, blood clots, blah, blah, blah.
[01:53:03.985 --> 01:53:04.505]  Infertility.
[01:53:05.987 --> 01:53:06.447]  They know.
[01:53:06.867 --> 01:53:07.468]  It's the same thing.
[01:53:07.488 --> 01:53:09.129]  So they're telling you, a tick's doing this.
[01:53:09.149 --> 01:53:10.711]  People are like, well, I didn't bathe in the woods.
[01:53:11.111 --> 01:53:11.932]  I haven't been to the park.
[01:53:11.992 --> 01:53:13.513]  Why the hell can I not eat beef now?
[01:53:13.913 --> 01:53:14.754]  Oh, I took a shot.
[01:53:16.445 --> 01:53:19.230]  So when they say you will eat the bugs, folks, you will eat the cockroach milk.
[01:53:19.611 --> 01:53:21.915]  For babies now, it's cockroach protein.
[01:53:21.935 --> 01:53:23.418]  This is all a sick joke on us.
[01:53:24.160 --> 01:53:27.025]  They're giving you this cow protein.
[01:53:28.442 --> 01:53:34.085]  This crystal, this bad cow protein, so that then you get violently sick, that's how they're doing it.
[01:53:34.526 --> 01:53:42.270]  Just like glyphosate was because they were spraying it on the wheat, not just to kill the baby plants growing up with corn or soybean, but on the wheat to stop fungus.
[01:53:42.550 --> 01:53:48.353]  You're now ingesting wheat sprayed with this, and they go, oh, suddenly no one can eat wheat.
[01:53:48.434 --> 01:53:49.454]  No folks, you can eat wheat.
[01:53:49.834 --> 01:53:50.895]  You can't eat Roundup.
[01:53:52.645 --> 01:53:54.506]  Remember the famous Roundup executive wouldn't drink it?
[01:53:54.526 --> 01:53:55.326]  He said, I'll drink it.
[01:53:55.346 --> 01:53:55.846]  It's good for you.
[01:53:55.866 --> 01:53:56.267]  I'll drink it.
[01:53:56.287 --> 01:53:56.987]  Well, I'm not crazy.
[01:53:57.707 --> 01:53:58.608]  Cue that clip up.
[01:53:58.668 --> 01:54:02.429]  Roundup lobbyists won't refuse to drink Roundup.
[01:54:02.449 --> 01:54:06.551]  Well, we'll play that because we don't just... We've only played that clip probably 500 times in the last 20 years.
[01:54:07.131 --> 01:54:11.233]  We won't tell you about something unless we show it to you.
[01:54:11.533 --> 01:54:13.654]  We're going to show you the dockets, but here's the big takeaway.
[01:54:15.876 --> 01:54:16.897]  We have the studies.
[01:54:16.977 --> 01:54:18.458]  We have it, but humans don't work that way.
[01:54:18.758 --> 01:54:19.599]  We'll show you studies.
[01:54:19.619 --> 01:54:24.342]  We'll show you CDC, FDA, PubMed, British Medical Journal.
[01:54:24.362 --> 01:54:25.443]  We're going to show you all that.
[01:54:25.743 --> 01:54:26.864]  You can look it up, read it for yourself.
[01:54:27.425 --> 01:54:29.146]  But you know what you really go off of.
[01:54:30.207 --> 01:54:31.868]  Did you get food poisoning at that restaurant?
[01:54:32.108 --> 01:54:32.969]  Was a movie good?
[01:54:33.389 --> 01:54:36.011]  You go off word of mouth, which is the best intel.
[01:54:36.952 --> 01:54:38.052]  They say it's the worst intel.
[01:54:38.453 --> 01:54:39.333]  It's the best intel.
[01:54:40.454 --> 01:54:43.316]  So, like, hey, did that drug work?
[01:54:43.336 --> 01:54:43.917]  Yeah, it worked great.
[01:54:44.177 --> 01:54:44.717]  Did it not work?
[01:54:44.777 --> 01:54:45.278]  It made me sick.
[01:54:46.903 --> 01:54:49.488]  So, we have been flooded and inundated.
[01:54:49.528 --> 01:54:52.775]  It's when I get back tomorrow in studio, I'm driving back as soon as we end the show here.
[01:54:55.039 --> 01:54:58.947]  With people, including the crew, who may be on the show tomorrow if they're willing to do it.
[01:54:59.561 --> 01:55:03.561]   in the control room, because they're all private, I get that, that their own family members
[01:55:03.561 --> 01:55:08.161]   and they themselves, some of them, have taken the shot, cannot eat beef, which is their
[01:55:08.161 --> 01:55:09.161]  main target first.
[01:55:09.161 --> 01:55:11.161]  So you're like, "Oh, I'm not going to quit eating beef."
[01:55:11.161 --> 01:55:12.161]  Oh, really?
[01:55:12.161 --> 01:55:13.161]  You're not going to quit eating beef?
[01:55:13.161 --> 01:55:14.161]  We'll show you.
[01:55:14.161 --> 01:55:18.841]  We already got half the people not to eat flour or wheat.
[01:55:18.841 --> 01:55:20.400]  So this is a big deal, folks.
[01:55:20.888 --> 01:55:21.788]  This is a big deal.
[01:55:21.828 --> 01:55:22.909]  This is the next big thing.
[01:55:23.189 --> 01:55:27.092]  So please don't let me, once it gets super bad, go, God, he was right.
[01:55:27.112 --> 01:55:27.812]  They're now admitting this.
[01:55:28.173 --> 01:55:30.394]  Let's stop it now, together.
[01:55:30.414 --> 01:55:32.616]  Because we're all watching each other's backs here.
[01:55:33.557 --> 01:55:35.938]  So Rob Dew is here to break this down.
[01:55:35.958 --> 01:55:36.819]  I've got a whole folder.
[01:55:37.788 --> 01:55:41.112]  Dealing with it like, oh my gosh, everybody's allergic to meat now, to beef.
[01:55:41.533 --> 01:55:42.394]  It's because of the tick.
[01:55:42.554 --> 01:55:43.175]  Yeah, yeah.
[01:55:43.215 --> 01:55:45.918]  People in Canada can't eat beef now, and the tick isn't there.
[01:55:46.279 --> 01:55:48.181]  People in Germany can't eat it, the tick's not there.
[01:55:48.421 --> 01:55:50.163]  People in Australia can't eat it, the tick's not there.
[01:55:50.464 --> 01:55:53.668]  The tick is the cover, like, oh, Brody James had a heart attack!
[01:55:54.355 --> 01:55:57.416]  Cause uh, cause he took, cause he got COVID!
[01:55:57.516 --> 01:55:59.056]  No, it's the shot.
[01:55:59.557 --> 01:56:02.678]  So you got a bunch of text messages, a bunch of tweets, a bunch of emails.
[01:56:03.138 --> 01:56:04.778]  Rob Dew on top of this.
[01:56:04.818 --> 01:56:11.300]  First breakdown, the details of it, what the syndrome is, and then get into the, just the huge response we've gotten.
[01:56:11.700 --> 01:56:15.582]  We're going to open the phones up tomorrow for folks to say, hey, maybe you took the shot and it's great.
[01:56:16.302 --> 01:56:17.622]  But I've got a sneaking suspicion.
[01:56:17.642 --> 01:56:23.364]  We're going to open the phones up, it's going to be nothing but callers that can't eat beef now because they took the shot.
[01:56:24.440 --> 01:56:29.063]  Well, Alpha-Gal Syndrome, thanks Alex, is from the Mayo Clinic, it's a type of food allergy.
[01:56:29.503 --> 01:56:36.707]  And so, this Alpha-Gal is a protein, and they're putting it in, you can look this up, this is a Mayo Clinic document, talks about Alpha-Gal.
[01:56:37.268 --> 01:56:41.290]  Then we showed yesterday, a CDC document, products that may contain Alpha-Gal.
[01:56:42.003 --> 01:56:43.243]  Which you guys have that one.
[01:56:43.724 --> 01:56:46.225]  You know what, I'll show it to this little camera over here so people can see it.
[01:56:46.345 --> 01:56:48.325]  They believe it's a CDC document right there.
[01:56:48.345 --> 01:56:49.146]  We can pull it up too.
[01:56:49.326 --> 01:56:49.806]  Right there.
[01:56:50.486 --> 01:56:58.429]  And if you go to the end of this, it has a link to another CDC PDF, but it tells you non-food products that may contain alpha-gal.
[01:56:58.469 --> 01:57:02.770]  You have gelatin, glycerin, magnesium stearate, and bovine extract.
[01:57:02.810 --> 01:57:07.312]  Bovine extract is basically when they liquefy a baby cow and use that as the medium.
[01:57:07.352 --> 01:57:09.853]  And by the way, you sent this to the network, we're going to skip this break.
[01:57:10.613 --> 01:57:12.435]  It's in the video we posted yesterday.
[01:57:12.455 --> 01:57:13.076]  In the video, yes.
[01:57:13.556 --> 01:57:14.938]  So we'll put it all on screen.
[01:57:14.958 --> 01:57:15.358]  Keep going.
[01:57:15.458 --> 01:57:15.759]  All that.
[01:57:16.239 --> 01:57:32.956]  And so when I cross-referenced, and there's a link that takes you to a list of vaccines, and I just cross-referenced those items in the vaccines and just did a search, and you can see there's about 15 different vaccines that contain these products in one form or another.
[01:57:34.701 --> 01:57:36.900]   This is what-- - That they admit caused the allergy.
[01:57:36.900 --> 01:57:38.240]  That will cause the allergy.
[01:57:38.240 --> 01:57:42.100]   And there's studies, you could just do studies, look up alpha-gal, and here's the interesting thing.
[01:57:42.100 --> 01:57:46.780]   They sometimes use the alpha symbol, which it looks like an A, but it's got a weird side on it,
[01:57:46.780 --> 01:57:49.581]  but it's A-gal, and it's the same thing.
[01:57:49.581 --> 01:57:52.180]  So some people say alpha-gal, some people say A-gal.
[01:57:52.180 --> 01:57:55.140]  So when you're using your searches, notice that.
[01:57:55.140 --> 01:57:59.940]   Sometimes you won't find, you have to almost copy the A-gal and put it into a search engine,
[01:57:59.940 --> 01:58:02.100]  then you'll find even more things about it.
