[00:00:00.000 --> 00:00:07.599]  [outro music]
[02:09:12.470 --> 02:09:33.159]   He was my rabbi and he had this dog and he didn't like his wife's dog and we were eating steak and he cut the heart out of the steak and He called the dog over, he gave it to the dog, and he said, he said, every dog, he said, is the reincarnation of a bad rabbi.
[02:09:33.739 --> 02:09:35.581]  And he said, I know who that dog is.
[02:09:35.881 --> 02:09:39.724]  That dog used to be a rabbi that turned me in.
[02:09:40.405 --> 02:09:45.710]  And when I give him the heart of the stake, it kills him because I'm so kind.
[02:09:48.397 --> 02:09:54.738]  And he said, we all have only one enemy and none of it is each other.
[02:09:55.859 --> 02:09:59.500]  We only have one enemy and that is the one below.
[02:10:00.620 --> 02:10:07.281]  The evil one, the trickster, the snake, that guy.
[02:10:08.021 --> 02:10:09.882]  That's the only enemy we have.
[02:10:10.022 --> 02:10:20.258]   And if we would harness all that hate that we've used on each other, If we would take it away from each other and harness it on evil...
[02:10:22.096 --> 02:10:25.357]  We could destroy evil in the blink of an eye.
[02:10:25.897 --> 02:10:38.901]  All that hate we have for the abusers who put us in jail when we were innocent, who've harmed our children, who've tortured us, who've stolen from us, who've killed our family.
[02:10:39.281 --> 02:10:46.123]  All of that hate that we feel and are supposed to, you know, drink ourselves to death or drug ourselves to death.
[02:10:46.663 --> 02:10:50.786]  To deny that we have because we're so loving which is all BS.
[02:10:51.407 --> 02:11:16.080]   If we would focus that on hating evil and what is done to the children of this world by those people who enslave and murder them every day by the thousands and in vampiric satanic acts actually extract And drink their blood as they all like.
[02:11:16.941 --> 02:11:25.452]  Talk about right in front of our faces, but we don't hear it because we think it's a fantasy, but it's not a fantasy.
[02:11:27.020 --> 02:11:33.962]  If we would hate that evil with all the hate we have in us, it would go away and we could stop it.
[02:11:34.342 --> 02:11:37.683]  And that's what we're here to do is to stop that.
[02:11:38.264 --> 02:11:55.009]  And I want you all to like just know that we have the power to stop everything horrible on this planet if we just hate it enough and love God and each other enough to figure that out.
[02:11:55.822 --> 02:11:56.943]  And I pray we do.
[02:11:57.203 --> 02:11:59.185]  That reminds me of the Alexander Solzhenitsyn quote.
[02:11:59.205 --> 02:12:00.426]  Maybe the crew can print it for me.
[02:12:01.007 --> 02:12:02.108]  Oh, how we burned in the camps.
[02:12:02.288 --> 02:12:03.269]  Print it off for me and bring it to me.
[02:12:03.289 --> 02:12:10.236]  It's a full quote, but he said, if we just would have cared enough and done something early on, we could have stopped it.
[02:12:10.316 --> 02:12:14.640]  And for somebody that, you know, your grandmother, I'm a father, I've got four children.
[02:12:15.521 --> 02:12:17.182]  I love my children so much.
[02:12:17.322 --> 02:12:19.024]  And I love my five and a half year old daughter.
[02:12:19.044 --> 02:12:20.746]  I hope we can have more, but we probably can't.
[02:12:21.639 --> 02:12:23.460]  So much, I would die for her immediately.
[02:12:23.640 --> 02:12:24.520]  I can see God in her.
[02:12:24.540 --> 02:12:26.241]  I can see the innocence, the purity, the goodness.
[02:12:26.641 --> 02:12:31.502]  I think about almost guilty, like I have this child in this evil world, but that's God creating us as well.
[02:12:31.562 --> 02:12:33.003]  God gives us examples of what God did.
[02:12:33.443 --> 02:12:34.243]  You have free will.
[02:12:34.323 --> 02:12:35.224]  God made my daughter.
[02:12:35.284 --> 02:12:38.465]  God made my son, made my other daughters, who I love so much.
[02:12:39.165 --> 02:12:47.628]  And it makes you then put skin in the game and say, because I love my family so much, because I love so much, I need to recognize evil.
[02:12:47.688 --> 02:12:50.769]  I need to reject it and say no to it and absolutely defeat it.
[02:12:51.825 --> 02:12:53.107]  That's what we're here for.
[02:12:53.667 --> 02:12:58.851]  And by doing that, we will create heaven on earth, as we were put here to do.
[02:12:58.891 --> 02:13:00.132]  That's what we were put here for.
[02:13:00.152 --> 02:13:03.455]  Because we're individuals, but we're also a collective in our will.
[02:13:03.815 --> 02:13:06.918]  So nobody's going to be commanded by government, nobody's going to be monitored.
[02:13:07.419 --> 02:13:10.041]  We will just recognize evil and won't allow it to happen.
[02:13:10.601 --> 02:13:21.768]  That's right, and I wanted to say that the real reason Satan was invented is because in the upper court of God, guess who the prosecuting attorney turns out to be, Alex?
[02:13:22.368 --> 02:13:22.548]  Who?
[02:13:23.009 --> 02:13:23.429]  Satan.
[02:13:25.083 --> 02:13:27.104]  He goes to God and says, I think these are bad.
[02:13:27.164 --> 02:13:28.304]  See, let me go after them.
[02:13:28.584 --> 02:13:33.485]  That's why he wants us to do sins and create wicked dominions because he can only operate where he's got that going on.
[02:13:33.785 --> 02:13:40.547]  And then he brings us before the court of heaven and says, here were their sins and here's what I got them to do.
[02:13:40.907 --> 02:13:43.648]  So in effect, you don't get away with nothing.
[02:13:43.668 --> 02:13:47.149]  That's what's crazy is Satan is described as the prosecutor.
[02:13:47.449 --> 02:13:48.969]  That's right, he is the prosecutor.
[02:13:49.010 --> 02:13:49.510]  He's the accuser.
[02:13:49.850 --> 02:13:53.111]  He's the accuser and the prosecutor in the upper court.
[02:13:53.191 --> 02:14:00.973]  So, what that message says is, you also will be judged for what you allow and for what you're blind to.
[02:14:01.033 --> 02:14:03.834]  You also will be judged for what you allowed.
[02:14:04.394 --> 02:14:05.755]  I want people to know that.
[02:14:06.135 --> 02:14:09.956]  Because what you turned your blind eye to, you're going to be judged for that too.
[02:14:10.783 --> 02:14:29.134]  Well, Tucker Carlson said this Friday, where are the big Christian churches, we're going to play the clip in a moment, where are the Christian churches when in the US, Canada, Europe, everywhere, they are arresting preachers that peacefully protest abortion clinics and peacefully protest drag queen pedophile time, and they are arresting them.
[02:14:29.594 --> 02:14:31.515]  Where is Joel Osteen?
[02:14:32.096 --> 02:14:33.517]  Where are they?
[02:14:34.037 --> 02:14:37.439]  Even if you're not a Christian, we should support their free speech.
[02:14:39.781 --> 02:14:43.182]  Well, I think that is what Jesus said, ain't it?
[02:14:43.723 --> 02:14:45.543]  To the Pharisees, He said, you're not really doing anything.
[02:14:45.764 --> 02:14:47.664]  Yeah, I think that's what He said.
[02:14:47.684 --> 02:14:48.245]  And they got mad.
[02:14:48.265 --> 02:14:50.225]  They said, why are you hanging around with tax collectors and prophets?
[02:14:50.245 --> 02:14:51.606]  He said, that's where the people need help.
[02:14:52.586 --> 02:14:55.708]  You're too high and mighty to even meet with these people.
[02:14:56.568 --> 02:15:06.412]  And He also took people up to a mountain and He said, hey, I'm going to feed 2,000 people with, you know, just a little bit of fish and a little bit of wine.
[02:15:06.572 --> 02:15:07.453]  Remember that one?
[02:15:08.113 --> 02:15:08.293]  Yes.
[02:15:09.491 --> 02:15:10.291]  And what did he say?
[02:15:10.311 --> 02:15:16.072]  He was teaching people about metaphysics and common will.
[02:15:17.172 --> 02:15:29.935]  The will of the people united can change everything, including, I know this will get me in trouble, but I believe it, including matter itself.
[02:15:31.195 --> 02:15:50.424]   Well they know in quantum mechanics, For 100 years, 120, 150 years of Max Planck, but now they've got the big spectrometers and things, and they know that just a human observing something, when the microscopes are observing, they can't catch it.
[02:15:50.444 --> 02:15:53.647]  As soon as you turn it off, the particle slips across the time-space barrier.
[02:15:54.147 --> 02:15:55.588]  It can't be seen.
[02:15:55.688 --> 02:15:56.709]  It's not allowed to be seen.
[02:15:57.309 --> 02:15:58.250]  That's power.
[02:15:58.530 --> 02:16:05.955]  And the scientists who weren't even religious or spiritual, they go, whoa, something else is in control, because they're seeing it for themselves.
[02:16:06.263 --> 02:16:08.525]  Yeah, because consciousness affects matter.
[02:16:09.586 --> 02:16:11.067]  It absolutely does.
[02:16:11.487 --> 02:16:20.795]  So that's why I was thinking if we all put our heads together and like the will of the people united equals the work of God.
[02:16:21.155 --> 02:16:28.702]  And that's what the system fears is the will to wake up, the will to build a better world, the will to say we can have all the resources we need, which we've got.
[02:16:29.162 --> 02:16:32.641]   They've already photographed Trillions of galaxies now?
[02:16:33.462 --> 02:16:36.964]  With hundreds of millions of stars and planets per galaxy?
[02:16:37.024 --> 02:16:39.987]  I mean, folks, there's not... We're at an embryonic level.
[02:16:40.027 --> 02:16:46.051]  We're about to do something big, and there's a force that knows that, that is the tester, that is allowed, because that's free will.
[02:16:47.052 --> 02:16:52.756]  Doesn't mean God likes it, but God has to give us free will, and that's kind of the boot camp, and some make it through boot camp, some don't.
[02:16:53.437 --> 02:16:58.040]  Yeah, because after free will, you know, after free will there's something else.
[02:16:58.301 --> 02:16:59.942]  That's called invention.
[02:17:02.873 --> 02:17:03.273]  Exactly.
[02:17:03.293 --> 02:17:04.014]  Innovation.
[02:17:04.094 --> 02:17:05.635]  Creativity.
[02:17:05.776 --> 02:17:07.037]  True creativity.
[02:17:07.277 --> 02:17:07.537]  God.
[02:17:07.557 --> 02:17:08.918]  We're made in the image of the Creator.
[02:17:09.258 --> 02:17:09.459]  Yeah.
[02:17:09.539 --> 02:17:10.179]  We create.
[02:17:10.219 --> 02:17:10.960]  And look what we've done.
[02:17:11.200 --> 02:17:14.203]  We envisioned spaceships on the moon 150 years ago.
[02:17:14.243 --> 02:17:14.623]  They're there.
[02:17:15.424 --> 02:17:19.887]  Max Planck envisioned 160, 130 years ago atomic bombs in his mind.
[02:17:19.967 --> 02:17:20.468]  It was real.
[02:17:21.208 --> 02:17:22.109]  That's power.
[02:17:23.450 --> 02:17:33.677]   Our power is We could fix every single problem on earth if we just see it.
[02:17:33.937 --> 02:17:40.939]  When was the last time anybody, I always ask people, can you see, can you envision a perfect society?
[02:17:41.079 --> 02:17:42.340]  And nobody ever can.
[02:17:42.360 --> 02:17:47.942]  Because they haven't even thought to do, it hasn't even occurred to them to think to do it.
[02:17:48.302 --> 02:17:51.003]  But of course it can't exist until we see it.
[02:17:51.503 --> 02:17:55.265]  It can't exist until we see it and talk about it, think about it.
[02:17:55.885 --> 02:17:58.246]  You know, even think about it.
[02:17:58.406 --> 02:18:02.468]  And the purpose of society is interfacing with God, with competition and ideas and openness.
[02:18:02.888 --> 02:18:09.851]  And the most intelligent and powerful become the leaders, but they scoop up those of the lowest and empower them, and it just makes it all so much stronger.
[02:18:10.236 --> 02:18:25.509]  Yeah, because that's why I moved to Hawaii, because I had in my mind this vision of a perfect society where everybody ate, everybody grew stuff in common, food, because food is what's going to be scarce next.
[02:18:25.929 --> 02:18:27.130]  That's the next trick.
[02:18:27.150 --> 02:18:30.113]  Well, Thomas Jefferson said, farmers are the basis of any civilization.
[02:18:30.733 --> 02:18:34.875]  And I farm in Hawaii, organic farming, and we fought with Monsanto.
[02:18:35.935 --> 02:18:44.378]  That's why I ended up running for president, because in 2012, I helped to chase Monsanto's ass off the big island of Hawaii.
[02:18:44.959 --> 02:18:45.859]  And they were gone.
[02:18:45.879 --> 02:18:45.959]  Kona?
[02:18:46.899 --> 02:18:47.960]  No, not... Yeah, Kona.
[02:18:48.280 --> 02:18:48.440]  Yeah.
[02:18:48.520 --> 02:18:48.960]  Great job.
[02:18:49.200 --> 02:18:49.380]  Yeah.
[02:18:49.941 --> 02:18:52.241]  And, you know, for organic farming.
[02:18:52.261 --> 02:18:55.963]  People who don't know that I'm in a helicopter, that is a big, giant farm.
[02:18:59.164 --> 02:18:59.464]  Yeah.
[02:18:59.925 --> 02:19:05.049]  And I grow pineapples, citrus, and I got like two thousand mac nut trees.
[02:19:05.229 --> 02:19:11.173]  And I'm glad to talk about this, too, because the macadamia nut is a gift of God.
[02:19:11.214 --> 02:19:15.077]  And I believe that might have been what manna was in the desert.
[02:19:15.897 --> 02:19:16.798]  I have it in my mind.
[02:19:16.838 --> 02:19:27.792]   It could have been because it was like That nut is the perfect protein that it has the exact amount of fats and protein to nourish the brain.
[02:19:28.533 --> 02:19:35.482]  And I have it all over the ground in Hawaii because it costs too much to shell it twice.
[02:19:35.981 --> 02:19:38.981]  And then, you know, that's why they're so expensive.
