[00:00:00.000 --> 00:00:02.960]  [BEEPING]
[02:36:56.763 --> 02:37:07.731]  While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[02:37:08.230 --> 02:37:11.730]  Visit Infowars.com/show today.
[02:37:11.730 --> 02:37:15.190]  [MUSIC PLAYING]
[02:37:15.190 --> 02:37:32.470]  Infowars, the most banned network in the world.
[02:37:32.013 --> 02:37:35.275]  This has been an important two plus hour broadcast.
[02:37:36.916 --> 02:37:38.177]  And it's only here because of you.
[02:37:38.277 --> 02:37:39.758]  So I humbly appreciate you.
[02:37:39.918 --> 02:37:42.179]  I say that you should support the transmission.
[02:37:42.219 --> 02:37:47.822]  Go to DefendJones.com if you want to donate directly to me for legal and professional fees so I can stay on air.
[02:37:48.723 --> 02:37:49.503]  Free speeches.
[02:37:52.685 --> 02:37:54.106]  Got about 5% gas.
[02:37:56.479 --> 02:37:56.999]  Which is high.
[02:37:57.039 --> 02:37:58.900]  That's the highest we've been in the black in a few years.
[02:37:58.980 --> 02:38:01.160]  So, we're about 5% above the red.
[02:38:01.440 --> 02:38:04.161]  M4 is somewhat halfway, barely stabilized.
[02:38:04.841 --> 02:38:06.361]  I have no money to pay my legal fees.
[02:38:06.401 --> 02:38:07.682]  The judge said I had to pay half of them.
[02:38:07.702 --> 02:38:08.302]  I don't have any money.
[02:38:08.542 --> 02:38:09.242]  They lied to the senator.
[02:38:09.262 --> 02:38:13.303]  The judge said he's about to reverse that, or it looks like he is, but he signaled that.
[02:38:13.743 --> 02:38:15.984]  But, you want me to fight somebody?
[02:38:16.004 --> 02:38:18.405]  I mean, I'm taking on the Democratic Party, the whole New World Order.
[02:38:18.785 --> 02:38:21.185]  Trump's already spent $67 million this year on lawyers.
[02:38:21.685 --> 02:38:23.966]  I've been, in the last year, a million dollars in the hole.
[02:38:25.083 --> 02:38:28.851]  I want to thank all of you that went to DefendJones.com and made donations.
[02:38:29.232 --> 02:38:32.077]  Whether it's a dollar or a thousand dollars, you know who you are.
[02:38:32.117 --> 02:38:32.879]  You're in the fight.
[02:38:32.939 --> 02:38:35.484]  You've made the decision to take action.
[02:38:36.459 --> 02:38:42.786]  So defendjones.com, but separately, Body's Ultimate Turmeric Formula for your joints, your bones, your brain, your immune system.
[02:38:43.066 --> 02:38:44.348]  Strongest humanoid out there.
[02:38:44.368 --> 02:38:45.369]  Strongest turmeric out there.
[02:38:45.709 --> 02:38:47.231]  It's back in stock, 25% off.
[02:38:47.671 --> 02:38:49.874]  SuperFill Vitality is the same as the Male Vitality.
[02:38:49.934 --> 02:38:50.614]  It's just sold out.
[02:38:50.935 --> 02:38:52.456]  It's about to sell out, too.
[02:38:52.476 --> 02:38:52.617]  60% off.
[02:38:53.057 --> 02:38:55.620]  All the great essential oil, fluoride-free toothpaste are there.
[02:38:56.060 --> 02:39:01.802]   The turmeric, the A tooth whitening and of course the actual charcoal toothpaste are there.
[02:39:02.223 --> 02:39:03.444]  Infowarsstore.com.
[02:39:03.764 --> 02:39:08.648]  They have great 3,000 mg CBD, the best highest quality you're going to find, lowest price.
[02:39:08.668 --> 02:39:10.029]  1,000 mg topical salve.
[02:39:10.649 --> 02:39:13.171]  It's all there and they're great products you need to fund the operation.
[02:39:13.492 --> 02:39:14.933]  That funds free speech and the crew.
[02:39:16.593 --> 02:39:21.800]  I have to come here and ask for your help because the court has still not approved my salary.
[02:39:21.900 --> 02:39:24.063]  I've not been paid what I'm supposed to be.
[02:39:24.103 --> 02:39:25.164]  I can't pay my legal bills.
[02:39:25.625 --> 02:39:27.127]  And so I am in your hands.
[02:39:27.447 --> 02:39:29.470]  You're making the decision whether to keep us on air or not.
[02:39:30.606 --> 02:39:34.589]  We have amazing products at InfoWareStore.com, and you are literally changing history.
[02:39:34.629 --> 02:39:36.571]  The globalists are so angry.
[02:39:36.991 --> 02:39:37.692]  These aren't just words.
[02:39:37.732 --> 02:39:38.092]  Listen to me.
[02:39:38.493 --> 02:39:40.354]  They're so angry we're still on air.
[02:39:40.975 --> 02:39:46.660]  They're so upset that they haven't silenced us, because they haven't broken your will.
[02:39:46.720 --> 02:39:48.001]  They haven't gotten you to give up.
[02:39:48.521 --> 02:39:49.882]  So spread the word, please.
[02:39:50.543 --> 02:39:51.163]  Share the article.
[02:39:51.183 --> 02:39:51.684]  Share the video.
[02:39:51.704 --> 02:39:52.144]  Share the clips.
[02:39:52.164 --> 02:39:52.605]  You're doing it.
[02:39:52.685 --> 02:39:53.045]  I see it.
[02:39:53.445 --> 02:39:54.006]  Intensify it.
[02:39:54.741 --> 02:39:55.562]  Call and talk radio.
[02:39:55.582 --> 02:39:56.042]  Plug the show.
[02:39:56.062 --> 02:39:56.663]  Whatever you got to do.
[02:39:56.963 --> 02:39:57.784]  It's having a big effect.
[02:39:58.605 --> 02:40:00.187]  Info Wars and Alex Jones was right.
[02:40:00.207 --> 02:40:02.529]  And I'm very humble about this because I'm not perfect.
[02:40:02.549 --> 02:40:05.913]  But it's a rallying point that people are saying, you want to destroy this guy?
[02:40:06.153 --> 02:40:06.814]  We got his back.
[02:40:07.134 --> 02:40:09.257]  Thank you for myself, the crew, and my family.
[02:40:10.418 --> 02:40:14.419]  But please get products to keep InfoWars on air, plus get great products that empower your life.
[02:40:14.759 --> 02:40:15.599]  InfoWars.com.
[02:40:16.439 --> 02:40:18.920]  If you want to support me, go to defendjones.com.
[02:40:19.640 --> 02:40:25.082]  And I also get part of the money from the new Steven Crowder shows we've started at jonescrowder.com.
[02:40:25.102 --> 02:40:27.042]  You get a free month there, jonescrowder.com.
[02:40:27.582 --> 02:40:28.602]  That's another way to support me.
[02:40:29.002 --> 02:40:29.643]  So two ways.
[02:40:29.743 --> 02:40:30.663]  Jonescrowder.com.
[02:40:31.499 --> 02:40:35.281]  Get a free month and get all Steven Crowder's subscription shows and all those other shows.
[02:40:35.341 --> 02:40:37.022]  And there's a bunch of free shows, too.
[02:40:37.062 --> 02:40:39.403]  But go to JonesCrowder.com there.
[02:40:39.743 --> 02:40:41.404]  That's one way to support JonesCrowder.com.
[02:40:41.704 --> 02:40:45.006]  JonesCrowder.com and DefendJones.com.
[02:40:45.326 --> 02:40:45.847]  Thank you.
[02:40:46.427 --> 02:40:47.388]  You are my champions.
[02:40:47.448 --> 02:40:48.208]  You're the reason I'm here.
[02:40:48.588 --> 02:40:49.289]  Thank you to the crew.
[02:40:49.309 --> 02:40:50.389]  Thank you to everybody else.
[02:40:50.789 --> 02:40:53.011]  I'll see you back tomorrow, Lord willing.
[02:40:54.231 --> 02:40:54.651]  4 p.m.
[02:40:54.711 --> 02:40:59.873]  Central, Marjorie Taylor Greene in studio, the ADL Deep Dive and more.
[02:40:59.893 --> 02:41:00.694]  4 p.m.
[02:41:00.734 --> 02:41:01.614]  Central, 5 p.m.
[02:41:01.674 --> 02:41:01.954]  Eastern.
[02:41:02.033 --> 02:41:04.033]  God bless and good luck.
[02:41:04.033 --> 02:41:30.033]  [Music]
[02:41:30.033 --> 02:41:35.033]  On March 20th, 2003, the United States invaded Iraq.
[02:41:35.840 --> 02:41:40.501]  Exactly one year before the invasion, Alex Jones predicted it.
[02:41:41.101 --> 02:41:43.822]  So now everybody's going, wow, it really was the Iraqis.
[02:41:43.842 --> 02:41:45.722]  That's just because they're getting ready to invade Iraq.
[02:41:46.762 --> 02:41:47.743]  What a beautiful setup.
[02:41:48.143 --> 02:41:54.244]  While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[02:41:54.744 --> 02:41:59.205]  Visit InfoWars.com forward slash show and share the link today.
[02:42:02.731 --> 02:42:04.092]  I didn't realize this was back this week.
[02:42:04.112 --> 02:42:05.033]  I thought it was next week.
[02:42:05.053 --> 02:42:07.715]  I come in this morning, it's back in the warehouse, ready to roll.
[02:42:09.476 --> 02:42:10.777]  Bonnie's Ultimate Turmeric Formula.
[02:42:11.718 --> 02:42:13.960]  And the first thing I did was pop one of these bad boys.
[02:42:15.561 --> 02:42:16.422]  Overhead shot, please.
[02:42:17.443 --> 02:42:20.165]  Look how full this bottle is.
[02:42:21.606 --> 02:42:22.867]  Right to the top, folks.
[02:42:24.568 --> 02:42:27.311]  Right to the top with these 95% curcuminoids.
[02:42:30.402 --> 02:42:34.044]  Again, most turmeric formulas are 5%, some are maybe 10.
[02:42:34.605 --> 02:42:36.045]  The other strongest brands are 75%.
[02:42:36.606 --> 02:42:37.766]  This is 95%.
[02:42:41.228 --> 02:42:42.169]  Super constant.
[02:42:42.189 --> 02:42:45.131]  So like taking one pill is like taking 10 of the average pill.
[02:42:46.061 --> 02:42:46.702]  It's that powerful.
[02:42:47.523 --> 02:42:47.883]  Or more!
[02:42:48.684 --> 02:42:50.887]  So they're available at InfoWarsTore.com.
[02:42:52.229 --> 02:42:54.251]  Body's Ultimate Turmeric Formula.
[02:42:54.792 --> 02:42:55.954]  Hold out for almost 8 months.
[02:42:56.034 --> 02:42:59.838]  Back in stock at InfoWarsTore.com or 888-253-3139.
[02:43:03.908 --> 02:43:08.211]  The InfoWars Live Silver Bullet Colloidal Silver has finally returned.
[02:43:08.432 --> 02:43:16.438]  To celebrate this powerful product's long-awaited homecoming, we're slashing ten dollars off the asking price, passing the savings on to you.
[02:43:16.818 --> 02:43:28.728]  Silver Bullet is the answer to Alex's extensive search for a powerful colloidal silver product that utilizes high quality processes and has applications for both preparedness and regular use.
[02:43:29.048 --> 02:43:33.693]  Concentrated to 30 parts per million in a pure base of deionized water.
[02:43:34.014 --> 02:43:40.000]  This survival silver is the perfect fit for you and your family's routine and emergency supply.
[02:43:40.281 --> 02:43:45.827]  Belloydol Silver is an amazing natural product that can assist your body's many healing processes.
[02:43:46.127 --> 02:43:54.172]  Do a deep dive, research the possibilities of colloidal silver yourself, and don't miss out on this limited time offer of $10 off.
[02:43:54.352 --> 02:43:58.194]  Try InfoWars Life Silver Bullet Colloidal Silver today.
[02:43:58.414 --> 02:44:02.757]  Available right now at InfoWarsStore.com.
[02:44:04.018 --> 02:44:04.778]  What can I do?
[02:44:06.899 --> 02:44:07.800]  Okay, yes.
[02:44:08.820 --> 02:44:09.521]  We're bored.
[02:44:10.041 --> 02:44:11.222]  We're all bored now.
[02:44:11.829 --> 02:44:24.033]  But has it ever occurred to you, Wally, that the process that creates this boredom that we see in the world now may very well be a self-perpetuating, unconscious form of brainwashing created by a world totalitarian government based on money?
[02:44:24.453 --> 02:44:26.854]  And that all of this is much more dangerous than one thinks?
[02:44:27.234 --> 02:44:34.577]  And it's not just a question of individual survival, Wally, but that somebody who's bored is asleep, and somebody who's asleep will not say no?
[02:44:35.916 --> 02:44:37.057]  See, I keep meeting these people.
[02:44:37.077 --> 02:44:40.458]  I mean, uh, just a few days ago, I met this man whom I greatly admire.
[02:44:40.478 --> 02:44:48.442]  He's a Swedish physicist, Gustav Bjornstrand, and he told me that he no longer watches television, he doesn't read newspapers, and he doesn't read magazines.
[02:44:48.843 --> 02:44:59.408]  He's completely cut them out of his life, because he really does feel that we're living in some kind of Orwellian nightmare now, and that everything that you hear now contributes to turning you into a robot.
[02:45:00.894 --> 02:45:06.501]  When I was at Fyndhorn, I met this extraordinary English tree expert who had devoted his life to saving trees.
[02:45:06.521 --> 02:45:09.365]  He just got back from Washington, lobbying to save the Redwoods.
[02:45:09.886 --> 02:45:10.747]  He's 84 years old.
[02:45:10.787 --> 02:45:13.731]  He always travels with a backpack because he never knows where he's going to be tomorrow.
[02:45:14.873 --> 02:45:17.335]  When I met him at Findhorn, he said to me, where are you from?
[02:45:17.395 --> 02:45:18.216]  And I said, New York.
[02:45:18.256 --> 02:45:20.218]  He said, ah, New York, yes, that's a very interesting place.
[02:45:20.458 --> 02:45:24.002]  Do you know a lot of New Yorkers who keep talking about the fact that they want to leave but never do?
[02:45:24.162 --> 02:45:24.882]  And I said, oh, yes.
[02:45:24.902 --> 02:45:26.844]  And he said, why do you think they don't leave?
[02:45:27.225 --> 02:45:28.586]  I gave him different banal theories.
[02:45:28.666 --> 02:45:30.828]  He said, oh, I don't think it's that way at all.
[02:45:31.268 --> 02:45:41.958]   He said, I think that New York is the new model for the new concentration camp, where the camp has been built by the inmates themselves, and the inmates are the guards, and they have this pride in this thing they've built.
[02:45:42.218 --> 02:45:56.150]  They've built their own prison, and so they exist in a state of schizophrenia, where they are both guards and prisoners, and as a result, they no longer have, having been lobotomized, the capacity to leave the prison they've made, or to even see it as a prison.
[02:45:57.591 --> 02:46:02.052]  And then he went into his pocket and he took out a seed for a tree and he said, this is a pine tree.
[02:46:02.472 --> 02:46:05.993]  He put it in my hand and he said, escape before it's too late.
[02:46:07.454 --> 02:46:14.035]  See, actually, for two or three years now, Chiquita and I have had this very unpleasant feeling that we really should get out.
[02:46:14.555 --> 02:46:17.176]  That we really should feel like Jews in Germany in the late 30s.
[02:46:17.756 --> 02:46:18.456]  Get out of here!
[02:46:19.256 --> 02:46:25.778]  Of course, the problem is where to go, because it seems quite obvious that the whole world is going in the same direction.
[02:46:28.559 --> 02:46:36.023]  See, I think it's quite possible that the 1960s represented the last burst of the human being before he was extinguished.
[02:46:36.744 --> 02:46:39.425]  And that this is the beginning of the rest of the future now.
[02:46:39.465 --> 02:46:45.209]  That from now on, there'll simply be all these robots walking around, feeling nothing, thinking nothing.
