[00:00:00.000 --> 00:00:03.359]  [BEEPING]
[02:23:01.459 --> 02:23:07.899]   not the future dreams, but dreams with the watchers, the angels, and they take me around
[02:23:07.899 --> 02:23:11.659]   and show me the universe, show me destroyed cultures, show me just fantastical things
[02:23:11.659 --> 02:23:15.539]   no one's ever seen in a movie, ever read in a book, but they say, "You can't show people this,
[02:23:15.539 --> 02:23:18.419]   "you can't talk about this, "you can't give the specifics of this."
[02:23:18.419 --> 02:23:26.779]   And it's just unimaginably awesome and incredible and just energy fields, energy planets,
[02:23:26.779 --> 02:23:28.559]  just anything you can imagine.
[02:23:28.559 --> 02:23:34.059]   And then they go, "And don't worry about death, "you are eternal, worry about where your energy resonates,
[02:23:34.059 --> 02:23:35.379]  "have a taste of this."
[02:23:35.379 --> 02:23:40.638]   And it is total completion, beyond ecstasy, absolute no time.
[02:23:40.770 --> 02:23:42.151]  You're like, I never want to leave here.
[02:23:42.451 --> 02:23:43.912]  This is so satisfying.
[02:23:43.932 --> 02:23:55.799]  And then God says, yes, and now you will oversee with me all the lower levels that are growing up towards us in our garden, and you will be able to see the endless beauty and competition and freedom.
[02:23:56.279 --> 02:23:59.802]  But the one thing you may say is a sin, God says, and it's not.
[02:23:59.862 --> 02:24:14.468]   God says, I've done this, but the one thing I feel a little guilty about, this is God's only guilt, This omnipresent, all-powerful thing is that I want to experience the universe through other sentient beings that have the seed of the universe in them, as Gandhi talked about.
[02:24:14.788 --> 02:24:22.011]  You are the potential little g god, and I want to not be alone, and I want to experience free will.
[02:24:22.051 --> 02:24:31.654]   But because we give people free will, and other creatures free will, Then they have a potential to be destructive and try to build their own universes and break away from us, and it basically never works.
[02:24:31.994 --> 02:24:36.595]  Look at these billions of other failures that I thought they might make something better.
[02:24:36.915 --> 02:24:37.716]  They never did.
[02:24:37.736 --> 02:24:40.637]  And then God says, the only thing I don't know is where I came from.
[02:24:40.657 --> 02:24:41.877]  I am just here.
[02:24:42.577 --> 02:24:45.118]  And so help me discover where we came from.
[02:24:45.858 --> 02:25:02.007]  And also understand we've created this multi-layer system so that even though creatures fail and fall into lower dimensions and fall into these other realms, they actually do, in endless infinities, have a chance to basically percolate back up and be given redemption.
[02:25:02.407 --> 02:25:05.609]  And I'll be attacked by classical Christians for that, but that's what I've been shown by God.
[02:25:05.629 --> 02:25:08.791]  And I don't want to go back down and come back up.
[02:25:08.891 --> 02:25:11.993]  I want to go up, and I want to stay up, and I want to go all the way to the top.
[02:25:12.253 --> 02:25:14.034]  I want to merge with God at the 12th dimension.
[02:25:14.294 --> 02:25:17.216]  But I've got to be sanctified, purified, and ready for that.
[02:25:17.236 --> 02:25:21.739]  And the 3rd dimension is the main launch base to all the other levels.
[02:25:23.584 --> 02:25:28.228]  We can't make this great, fantastic, controversial, crazy content without our partners.
[02:25:28.268 --> 02:25:38.337]  That's why we've once again, with pride in our crazy hearts, teamed up with, yep, it's Sticker Mule, to create this, get me in here, limited edition sticker pack.
[02:25:38.498 --> 02:25:46.244]  There are six stunning designs that are only available in this pack, and they're all made with Sticker Mule's, I'm gonna say this and I mean it, magic touch.
[02:25:46.525 --> 02:25:48.847]  Sticker Mule has 10,000 of these packs, that's right, 10,000.
[02:25:50.668 --> 02:25:53.611]  1,000 ready to deliver to your address absolutely free.
[02:25:53.831 --> 02:25:54.752]  Have you had yours yet?
[02:25:54.952 --> 02:25:58.775]  If not, just go to stickermule.com forward slash Russell and fill out the form.
[02:25:58.795 --> 02:26:00.756]  Then you've got these stickers and that's that.
[02:26:00.836 --> 02:26:04.439]  They'll be yours then and no one, no one ever can take them away from you.
[02:26:04.639 --> 02:26:05.220]  Stickermule.
[02:26:05.420 --> 02:26:06.881]  Stickermule.com forward slash Russell.
[02:26:06.941 --> 02:26:07.601]  Fill in the form.
[02:26:07.782 --> 02:26:10.704]  Now let's get back into our content because this world ain't gonna change itself.
[02:26:12.259 --> 02:26:15.880]  Alex, it's very profound and beautiful to listen to you.
[02:26:15.900 --> 02:26:20.122]  I'm trying to track my numerous questions, even ones I've already asked.
[02:26:20.182 --> 02:26:33.807]   And as I listen to you, I see that what you intuitively, organically, and indeed after 30 years of broadcasting, professionally do, is you're able to trust yourself and communicate on a good Many levels.
[02:26:34.127 --> 02:26:49.953]  When you describe that Lucifinarianism, the idea that a small portion of the energy of the divine can be reappropriated and purposed towards lower consciousness, a low frequency agenda, I'm very sympathetic to this.
[02:26:50.373 --> 02:27:08.901]   Also when I think, when we are Presented as we seem to be currently, with a kind of omnicrisis, with a kind of creeping sense of foreboding, which on our show we continually talk about a subtle agenda which is demonstrable through looking at financial activity and military
[02:27:09.261 --> 02:27:22.357]  Military activity and the activity of unelected three-letter acronym organisations to create centralised authority and as you have said so eloquently to dumb down the consciousness of ordinary people.
[02:27:22.697 --> 02:27:33.909]   When I look at the scale and the scope of the problem that we are facing It seems plain that what's going to be required is a kind of spiritual energisation.
[02:27:34.270 --> 02:27:50.869]   But whether you consider yourself to be a person on the radical left, say, should we use the terms of our time, believing in compassion, progressivism, Or if you're a cultural conservative person believing individual freedom and traditional Christian or Islamic values or Judaic values.
[02:27:51.550 --> 02:28:27.711]   It seems that in order to move beyond the level that we're at now, just in terms of the framing of our current set of crises, And in order to inspire change and indeed to galvanize people, even if you look at it only in terms of what's demonstrably true, sets of interests that were observable during the pandemic period that benefited from being able to regulate a population, encourage and in some cases mandate a population to take experimental medications, censor and shut down conversation and communication including the delegitimization of demonstrably
[02:28:28.451 --> 02:28:29.733]  Credible scientists.
[02:28:30.153 --> 02:28:34.538]  It's clear that what we need as a population is a sort of almost a new resource.
[02:28:34.779 --> 02:28:51.396]   So when you describe layers of consciousness and what sound to me like shamanic experiences of different levels of reality, which are You know, these kind of visions are in the Old Testament, they're in the Quran, they're in even the writings of Steiner, Rudolf Steiner.
[02:28:51.656 --> 02:28:58.362]  These are kind of ideas, and you know, they're in sort of Aztec cults and Mayan cults and Egyptian mythology.
[02:28:58.502 --> 02:29:01.705]  It's an omnipresent archetype and vision.
[02:29:03.194 --> 02:29:03.915]  Oh, hello!
[02:29:04.315 --> 02:29:09.339]  Fenton of the Communist Chinese Dragon here with an important public service announcement.
[02:29:09.839 --> 02:29:23.269]  Live in your poop and needles, and human sex trafficking, and open borders, and buy slave goods from China, and do what the Justice Department say, and put all the good Americans in prison, and stay asleep.
[02:29:23.789 --> 02:29:29.454]  Your master, Xi Jinping, has arrived, and our puppet Biden bowed down to him.
[02:29:30.154 --> 02:29:36.320]  Governor Newsom has also visited and bowed down to our leader, who is also your master.
[02:29:36.780 --> 02:29:44.087]  The shithole city of San Francisco, like all the other communist cities we control, has been flooded with fentanyl.
[02:29:44.587 --> 02:29:48.010]  But when the dear leader arrives, they clean the streets for him.
[02:29:50.342 --> 02:29:51.943]  Hello, poop people!
[02:29:52.003 --> 02:29:52.543]  Ha ha ha!
[02:29:52.883 --> 02:29:54.523]  That's what your master, G.G.
[02:29:54.563 --> 02:29:55.144]  Pink, calls you.
[02:29:55.404 --> 02:29:58.425]  But he does not look at the poop and needles that you live in.
[02:29:58.525 --> 02:29:59.045]  No!
[02:29:59.405 --> 02:30:01.766]  All the homeless taken away with your great leader there.
[02:30:02.186 --> 02:30:07.508]  And our puppet, Nassim Newsom, tell you, oh, we're always cleaning for G.G.
[02:30:07.568 --> 02:30:08.808]  Pink, Nassim, yeah!
[02:30:09.429 --> 02:30:14.050]  I know folks say, oh, they're just cleaning up this place because all those fancy leaders are coming into town.
[02:30:14.770 --> 02:30:15.931]  Um, that's true.
[02:30:17.287 --> 02:30:18.107]  Because it's true.
[02:30:18.528 --> 02:30:20.969]  That's how we rub the poop in.
[02:30:21.369 --> 02:30:24.431]  Enjoy your shiho cities.
[02:30:24.911 --> 02:30:26.132]  You are done.
[02:30:28.393 --> 02:30:30.354]  We own Hollywood.
[02:30:30.854 --> 02:30:32.495]  We own TikTok.
[02:30:32.916 --> 02:30:35.097]  We owe almost everything.
[02:30:35.137 --> 02:30:36.958]  Now we buy up your farmland.
[02:30:38.311 --> 02:30:40.773]  You eat sabayas while we eat the steak.
[02:30:41.874 --> 02:30:47.019]  The last group to take out is any leadership that is resisting us, like Donald Trump.
[02:30:47.079 --> 02:30:48.440]  He will soon be in prison.
[02:30:48.940 --> 02:30:53.484]  And then, of course, we must silence any populace that resists us.
[02:30:53.865 --> 02:30:55.686]  And that is our next move.
[02:30:56.907 --> 02:30:58.828]  Good FBI.
[02:30:59.269 --> 02:31:01.350]  Good Justice Department.
[02:31:01.810 --> 02:31:03.611]  Good Merrick Garland.
[02:31:04.112 --> 02:31:05.472]  Good Jack Smith.
[02:31:05.993 --> 02:31:07.614]  Put Trump in jail.
[02:31:08.034 --> 02:31:10.395]  Put political dissidents in jail.
[02:31:10.816 --> 02:31:12.156]  Silence free speech.
[02:31:12.597 --> 02:31:13.857]  Censor everyone.
[02:31:14.138 --> 02:31:18.160]  Also, we're very focused on the data we're collecting from surveillance efforts.
[02:31:18.540 --> 02:31:21.102]  What's being said on social media platforms.
[02:31:21.702 --> 02:31:25.646]  Every person on social media should be verified by their name.
[02:31:26.407 --> 02:31:38.418]  We have launched an effort to be able to counter some of the negativity and reach out to people when we see hate speech being spoken about on online platforms.
[02:31:39.019 --> 02:31:46.064]   They need to verify every single person on their Outlet, because, and I want it by name.
[02:31:46.644 --> 02:31:49.526]  My slaves, repeat after me.
[02:31:49.546 --> 02:31:52.407]  I am going to stay asleep.
[02:31:53.247 --> 02:31:54.928]  I am going to do nothing.
[02:31:55.569 --> 02:32:00.291]  I am going to be politically correct and have your son's genitals removed.
[02:32:00.891 --> 02:32:10.996]  Also, do not support independent media like InfoWars.com and do not get The Great Awakening, the book, at InfoWarsStore.com.
[02:32:11.356 --> 02:32:12.396]  Stay asleep.
[02:32:12.496 --> 02:32:13.537]  Do not get booked.
[02:32:13.877 --> 02:32:14.798]  No, no, no.
[02:32:15.519 --> 02:32:18.421]  I am giving you your order, slave Americans.
[02:32:19.002 --> 02:32:27.289]  Do not go to Infowarsstore.com and do not get the best selling book, The Great Awakening, by the evil top criminal, Alex Jones.
