[00:00:00.723 --> 00:00:01.603]  Well, so does he.
[02:05:28.553 --> 02:05:31.696]  For 10 years, these folks have been helping home sellers and buyers.
[02:05:32.136 --> 02:05:34.057]  Visit their link at InfoWars.com.
[02:05:34.477 --> 02:05:34.898]  Look for Max.
[02:05:35.438 --> 02:05:39.540]  The Orange Home Gain Gorilla to help you with any real estate needs you might have.
[02:05:39.861 --> 02:05:40.901]  You'll love this site.
[02:05:41.101 --> 02:05:42.502]  It's HomeGain.com.
[02:05:42.983 --> 02:05:45.544]  H-O-M-E-G-A-I-N.com.
[02:05:45.864 --> 02:05:46.625]  Check them out today.
[02:05:49.289 --> 02:05:52.593]  Alex told you the government announced recently that the recession is over.
[02:05:52.873 --> 02:05:53.954]  It ended on June of 2009.
[02:05:54.174 --> 02:05:58.359]  The millions of Americans unable to find work might not agree.
[02:05:58.579 --> 02:06:04.225]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seem to be getting worse.
[02:06:04.506 --> 02:06:06.508]  Gold and silver haven't heard the news either.
[02:06:06.668 --> 02:06:09.351]  They've begun their long-expected journey to the moon.
[02:06:09.691 --> 02:06:15.995]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoods Direct.
[02:06:16.175 --> 02:06:17.996]  They both make fabulous investments.
[02:06:18.396 --> 02:06:23.479]  Food is our greatest dependency, and we know it will be more precious than any financial resource.
[02:06:23.740 --> 02:06:28.723]  You and your family need food to survive a crisis, and you can't eat paper, stocks, or metals.
[02:06:29.023 --> 02:06:34.186]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long-term.
[02:06:34.366 --> 02:06:37.348]  This will freeze the cost of your food while you can still afford it.
[02:06:37.568 --> 02:06:41.930]  Visit efoodsdirect.com on the internet or call 800-409-5633.
[02:06:42.831 --> 02:06:47.893]  That's efoodsdirect.com or 800-409-5633.
[02:06:49.114 --> 02:06:54.577]  When you're out on the road, the last place you want to be is on the road.
[02:06:55.758 --> 02:07:00.500]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[02:07:00.901 --> 02:07:02.381]  There's a place down in Tennessee
[02:07:04.960 --> 02:07:07.683]  Well, they make blue diamond gusset jeans.
[02:07:09.626 --> 02:07:13.030]  They sew pride in every stitch.
[02:07:13.691 --> 02:07:15.813]  Guarantee you'll love the way they fit.
[02:07:27.788 --> 02:07:29.649]  We turn jeans inside out.
[02:07:29.909 --> 02:07:31.410]  Diamond Gusset Jeans.
[02:07:31.710 --> 02:07:34.271]  Made in the USA with unparalleled quality.
[02:07:34.591 --> 02:07:40.834]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection, so you can ride all day with confidence.
[02:07:41.214 --> 02:07:43.415]  Order yours at gusset.com.
[02:07:43.915 --> 02:07:45.336]  Diamond Gusset Jeans.
[02:07:45.496 --> 02:07:45.956]  Got it.
[02:07:46.276 --> 02:07:47.157]  Others don't.
[02:07:54.315 --> 02:07:58.497]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:07:59.158 --> 02:07:59.958]  You want answers?
[02:08:00.738 --> 02:08:01.619]  Well, so does he.
[02:08:02.279 --> 02:08:05.901]  He's Alex Jones on the GCN Radio Network.
[02:08:06.462 --> 02:08:10.524]  And now, live from Austin, Texas, Alex Jones.
[02:08:13.669 --> 02:08:16.212]  We have Dr. Paul Conant in studio with us.
[02:08:16.232 --> 02:08:18.314]  You might even go into overdrive a little.
[02:08:18.514 --> 02:08:20.096]  No, we did that yesterday.
[02:08:20.276 --> 02:08:21.878]  But it's great to have him in person.
[02:08:21.898 --> 02:08:24.061]  We're going to be talking to him in just a moment.
[02:08:25.302 --> 02:08:28.486]  You've noticed if you're a PrisonPlanet.tv member,
[02:08:29.287 --> 02:08:32.149]  For radio listeners, it's 15 cents a day, $5.95 a month.
[02:08:32.209 --> 02:08:34.831]  It funds most of our bandwidth and a lot of our operation.
[02:08:35.331 --> 02:08:45.418]  You get all my films, my book, Paul Watson's book, expanded extras from the films, behind the scenes, the live video streams of the radio show, archived, a higher quality podcast, commercial free.
[02:08:46.259 --> 02:08:55.105]  But we're also taking the hundreds of interviews, hundreds and hundreds, I've done over 40 plus with my guys flying around the country, that have never before been seen.
[02:08:55.996 --> 02:08:58.237]  And we're posting them on PrisonPlanet.TV.
[02:08:58.657 --> 02:09:09.082]  Posted a never-before-seen Willie Nelson, Jesse Ventura interview this week, Dr. Russell Blaylock, brain surgeon about the chemicals in the food and water, the bisphenol, the rest of it.
[02:09:09.122 --> 02:09:10.202]  That's going up in a few days.
[02:09:10.963 --> 02:09:18.386]  But we've got a never-before-seen Rand Paul interview that just went live a few minutes ago at GCNLive.com.
[02:09:18.666 --> 02:09:22.308]  There's an article about it and links over to PrisonPlanet.TV and PrisonPlanet.TV.
[02:09:24.460 --> 02:09:33.224]  And it's Rand Paul, ThoughtCrimeUSA, never-before-seen interview, new Kentucky Senator, warns of Obama administration exploiting crisis to ram through a big government agenda.
[02:09:33.624 --> 02:09:40.047]  And I'll just tell you, the media was running ads, nationally and locally, about how dare him come on extremist Alex Jones Show.
[02:09:40.488 --> 02:09:44.330]  And I had the interview, we done here in Austin, and I said, you know, I'm going to wait until he wins.
[02:09:44.810 --> 02:09:47.871]  I'm not going to ask him to come on anymore, he's scheduled this week or next week, we're not sure.
[02:09:48.391 --> 02:09:51.253]  He'll be a Senator for six years, it won't be an issue, I'm going to get him on.
[02:09:51.713 --> 02:09:53.494]  I'm going to air this interview later.
[02:09:53.715 --> 02:09:56.997]  Well, now it's at PrisonPlanet.tv.
[02:09:57.537 --> 02:10:03.242]  There's never before seen an interview, new Kentucky Senator, Warren's Obama administration exploiting crisis to ram through a big government agenda.
[02:10:03.762 --> 02:10:07.065]  Powerful interview up there at PrisonPlanet.tv, takes about a minute to sign up.
[02:10:07.665 --> 02:10:11.228]  And you get a trial monthly membership and then download it, burn it to disk, give it to everyone you know.
[02:10:11.769 --> 02:10:16.173]  Also another big story up at GCNLive.com and PrisonPlanet.com by Steve Watson.
[02:10:16.493 --> 02:10:18.575]  World awakens to criminal banking cartel.
[02:10:19.136 --> 02:10:27.484]  A key article, international destruction, the intentional destruction of the dollar creates massive backlash among those not on board globalist bandwagon.
[02:10:28.743 --> 02:10:31.445]  Also, TSA rejects airport molestation complaints.
[02:10:31.865 --> 02:10:33.266]  That's at GCNLive.com.
[02:10:33.627 --> 02:10:37.089]  Gold sets new record as QE2 devaluates fiat currencies.
[02:10:37.429 --> 02:10:39.631]  Also at GCNLive.com by Kurt Nemo.
[02:10:40.051 --> 02:10:43.434]  Another story here, drone surveillance program targeting Americans.
[02:10:43.814 --> 02:10:47.476]  That's at GCNLive.com right now.
[02:10:50.253 --> 02:10:54.057]  I want to be clear as we introduce our guest today here in studio.
[02:10:54.737 --> 02:11:00.963]  Back in 2000, they testified before Congress, other scientists and environmental researchers, toxicologists.
[02:11:01.264 --> 02:11:02.445]  I've interviewed some of those folks.
[02:11:03.045 --> 02:11:07.550]  The vast majority, I think it was over 90% of their toxicologists at the EPA.
[02:11:09.211 --> 02:11:15.353]  Also, the FDA had scientists send letters, the vast majority said sodium fluoride's deadly poison increases cancer.
[02:11:15.793 --> 02:11:20.935]  So it's not like there's just a few medical doctors or scientists or toxicologists saying this.
[02:11:21.475 --> 02:11:22.776]  This is the vast bulk.
[02:11:22.836 --> 02:11:31.499]  And Dr. Conin, who's always up on the latest info, he can correct all my numbers and go over it, but he has the new book out, The Case Against Fluoride, a new
[02:11:32.819 --> 02:11:39.942]  Look at the scientific evidence, how hazardous waste ended up in our drinking water, and the bad science and powerful politics that kept it there.
[02:11:40.402 --> 02:11:52.526]  Paul Conant, Ph.D., James Beck, M.D., medical doctor and Ph.D., and others that wrote this book, and it's got a nice bibliography for you to check out all the facts.
[02:11:52.987 --> 02:11:58.849]  This is the real science, and we're going to discuss this, because even if you filter your water, you're bathing in it.
[02:11:59.329 --> 02:12:04.255]  Or it's being sprayed now as a pesticide on the foods, on the crops, and then it bioaccumulates.
[02:12:04.735 --> 02:12:07.979]  But instead of Alex Jones talking about this, we go to Dr. Paul Conant.
[02:12:08.640 --> 02:12:17.550]  He is the director of the Fluoride Action Network, FAN, fluoridealert.org, and the executive director of its parent body, the American Environmental Health Studies Project.
[02:12:17.990 --> 02:12:24.431]  He has spoken and given more than 2,000 presentations in 49 states and 52 countries on the issue of waste management.
[02:12:24.771 --> 02:12:32.673]  He holds a bachelor's degree from the University of Cambridge and a PhD in chemistry at Dartmouth College and is a retired professor of environmental chemistry and toxicology at St.
[02:12:32.693 --> 02:12:33.473]  Lawrence University.
[02:12:33.853 --> 02:12:34.974]  He lives in Canton, New York.
[02:12:35.394 --> 02:12:36.774]  Again, fluoridealert.org.
[02:12:37.034 --> 02:12:39.314]  Congratulations on your book and your tireless efforts, sir.
[02:12:39.715 --> 02:12:41.315]  Thank you, Alex, very much indeed.
[02:12:41.855 --> 02:12:42.896]  So, you've got the floor.
[02:12:42.956 --> 02:12:45.136]  Tell us about your awakening, the basic science.
[02:12:45.977 --> 02:12:49.598]  You know, go over the fact that most of the, even government scientists are saying, get this out.
[02:12:49.858 --> 02:13:00.703]  They've approached the government, but still these interests lobby millions of dollars, even in small towns, to get it in the food, get it in the water, to give the kids the fluoride pills, the toothpaste.
[02:13:01.143 --> 02:13:02.584]  I mean, they are just pushing this.
[02:13:03.144 --> 02:13:03.684]  Absolutely.
[02:13:04.025 --> 02:13:18.792]  Well, if people go to our webpage, they'll find over 3,000 professionals, dentists, doctors, nurses, all kinds of professionals involved in health, environment and so on, have signed a statement calling for an end to fluoridation worldwide.
[02:13:19.372 --> 02:13:32.764]  So, I've been researching this for 14 years, and I didn't want the issue because 14 years ago I was very busy teaching chemistry and working on the waste management that you just talked about, and that was taking up most of my weekends and holidays.
[02:13:33.124 --> 02:13:38.269]  But my wife put down this bunch of papers on my desk and said, dear, would you read these?
[02:13:38.669 --> 02:13:39.410]  I said, what is it?
[02:13:39.710 --> 02:13:40.831]  She said, fluoridation.
[02:13:41.131 --> 02:13:43.073]  I said, take that away, these people are crazy.
[02:13:43.453 --> 02:13:44.514]  Yeah, Dr. Strangelove.
[02:13:44.554 --> 02:13:45.514]  Yeah, absolutely.
[02:13:45.794 --> 02:13:48.376]  And that's what most people have been brainwashed to believing.
[02:13:48.696 --> 02:13:55.879]  And it's one technique to keep the average person, the journalist, the scientist, the doctor, the dentist, away from the literature.
[02:13:56.279 --> 02:14:03.643]  Because if someone with an open mind reads the literature, they will be appalled, as I was that afternoon, 14 years ago.
[02:14:04.123 --> 02:14:12.828]  And I remember saying to my wife as we were walking to the village council to discuss this, they were deciding whether to continue it or not, I said, this is going to be easy.
[02:14:13.368 --> 02:14:14.308]  This is going to be easy.
[02:14:14.348 --> 02:14:18.670]  When people hear what I read this afternoon, there's no way they're going to continue that.
[02:14:19.130 --> 02:14:40.639]  However, it took us seven and a half years to get fluoride out of our little village of Canton, New York, because all the dentists came in with their white coats on and the doctors and so on, and people were saying... And the AMA and the major organizations, they are all on record paid off by the chemical industry.
[02:14:40.859 --> 02:14:41.419]  Absolutely.
[02:14:41.519 --> 02:14:48.002]  And in fact, the key moment in the history of this, Alex, was in 1950, when the US Public Health Service endorsed fluoridation.
[02:14:48.482 --> 02:14:50.002]  No trial had been completed.
[02:14:50.262 --> 02:14:52.703]  Practically no health studies had been published.
[02:14:52.843 --> 02:14:54.804]  And yet they endorsed it for the whole country.
[02:14:55.124 --> 02:15:08.709]  And within a few, one or two years, all these professional organizations, the ADA, the AMA, the APHA, and so on and so on, they all rode over like a string of dominoes.
[02:15:09.389 --> 02:15:11.950]  Uh, again, with no science on the table.
[02:15:11.990 --> 02:15:13.371]  So it wasn't scientific in 1950.
[02:15:14.552 --> 02:15:19.614]  And when people read our book, The Case Against Fluoride, they'll find it's not scientific today.
[02:15:20.174 --> 02:15:23.936]  They're behaving just like industry, polluting industry.
[02:15:24.156 --> 02:15:27.158]  The first thing is deny, deny, deny.
[02:15:27.458 --> 02:15:37.691]  I'm not an environmental expert, I'm not a PhD in environmental chemistry and toxicology doctor, but I can read the mainline studies.
[02:15:37.731 --> 02:15:41.816]  And one of the most studied things, going back to even the 20s, was sodium fluoride.
[02:15:42.197 --> 02:15:44.520]  And I've read the studies, University of Texas from the 30s about
[02:15:45.621 --> 02:15:46.722]  Increases cancer.
[02:15:46.802 --> 02:15:48.103]  Causes IQ reduction.
[02:15:48.143 --> 02:15:49.243]  We've given it to rats.
[02:15:49.623 --> 02:15:50.784]  Causes infertility.
[02:15:51.324 --> 02:15:56.527]  And there are literally, from China, England, the U.S., Canada, thousands of studies.
