[00:00:00.117 --> 00:00:00.537]  Network.
[01:48:28.413 --> 01:48:41.321]  There's so many few people that are doing all the work, but the good news is, Marilyn, more people are starting to join the ranks, are starting to do more than just talk, and it's women like you and men out there like you that are saving this country.
[01:48:41.361 --> 01:48:42.982]  We'd be in a lot worse position now.
[01:48:43.343 --> 01:48:50.047]  Well, this past Monday night we had three members of the Libertarian Party before our city council to speak
[01:48:51.151 --> 01:49:06.547]  In opposition to the city's attempt to place in our city code a clause that said if you have a major casualty loss on your property, they can withhold from your insurance company 25% of your claim payment.
[01:49:07.661 --> 01:49:09.242]  So, that's our battle at the moment.
[01:49:09.262 --> 01:49:11.544]  There's just all sorts of highway robbery going on.
[01:49:11.584 --> 01:49:15.447]  Well, we're on there for five years in independence, going into KC.
[01:49:15.948 --> 01:49:17.429]  Great folks listening.
[01:49:17.469 --> 01:49:24.474]  Unfortunately, today the first hour of your program was not broadcast on our local station, but I was able to pick it up on shortwave.
[01:49:24.794 --> 01:49:25.335]  Yeah, I know.
[01:49:25.355 --> 01:49:31.640]  KCXL, some days carries three, some days two, some days one, but they've been carrying us for five years and we love them.
[01:49:31.760 --> 01:49:33.361]  Well, encourage your listeners.
[01:49:34.281 --> 01:49:36.843]  To take a great interest in their local government.
[01:49:36.883 --> 01:49:40.024]  That's where we average folks have a chance of making a change.
[01:49:40.504 --> 01:49:49.268]  And no matter what the Supreme Court says, that they are allowed to do, we can apply political pressure to stop them from doing it at the local level.
[01:49:49.728 --> 01:49:50.269]  Good job.
[01:49:50.329 --> 01:49:51.209]  Good to hear from you.
[01:49:51.609 --> 01:49:54.871]  We'll be right back with a lot of other calls in a ton of news.
[01:49:56.632 --> 01:49:59.513]  What really happened September 11th and who stands to gain?
[01:50:00.223 --> 01:50:01.524]  Alex Jones here, America.
[01:50:01.724 --> 01:50:07.469]  We answer these vital questions and much, much more in my newest and most explosive documentary yet, 9-1-1, The Road to Tyranny.
[01:50:07.729 --> 01:50:12.993]  In two hours and 24 minutes, we point a searing light of truth on the history of problem-reaction-solution.
[01:50:13.293 --> 01:50:17.457]  Brace yourselves, as the New World Order program for world domination is blown wide open.
[01:50:17.617 --> 01:50:21.400]  A nightmarish post-September 11th world, where the military and the police are merged.
[01:50:21.660 --> 01:50:26.284]  Witnesses populations beg for national ID cards, and yes, even implantable microchips.
[01:50:26.404 --> 01:50:29.126]  Troops on the streets, foreign NATO aircraft in the skies.
[01:50:29.426 --> 01:50:32.608]  Psychotic UN Population Control Plans and much, much more.
[01:50:32.668 --> 01:50:34.549]  This is one film you cannot afford to miss.
[01:50:34.989 --> 01:50:37.070]  Order 9-1-1 The Road to Terry today.
[01:50:37.150 --> 01:50:39.752]  Call toll free 1-888-253-3139.
[01:50:39.892 --> 01:50:42.773]  That's 1-888-253-3139.
[01:50:43.033 --> 01:50:48.677]  Or order online at Infowars.com or Infowars.net.
[01:50:48.797 --> 01:50:50.798]  You see Big Brother's afraid of this documentary.
[01:50:51.018 --> 01:50:52.559]  Order today and spread the word.
[01:50:52.719 --> 01:50:54.800]  America's future depends on the truth getting out.
[01:50:55.848 --> 01:51:01.074]  Nuclear reactors provide economical energy, but would you be prepared during an accident?
[01:51:01.214 --> 01:51:09.304]  During nuclear disasters, great amounts of radioactive iodine are released into the atmosphere, which are then readily absorbed into the body.
[01:51:09.564 --> 01:51:16.612]  Medical course potassium iodate gives you virtually complete protection from the most feared consequence of a nuclear accident.
[01:51:16.792 --> 01:51:18.073]  Radioactive Poisoning.
[01:51:18.153 --> 01:51:24.037]  Potassium Iodate can protect against radioactive poisoning by filling the thyroid with good iodine.
[01:51:24.237 --> 01:51:29.321]  This shields the thyroid and prevents it from absorbing the harmful radioactive iodine.
[01:51:29.441 --> 01:51:38.307]  Potassium Iodate is better than the iodide form because it is not as likely to cause upset stomachs in children, the elderly, the sick and pets.
[01:51:38.567 --> 01:51:41.870]  Order the official Potassium Iodate for only $24 and save $5.
[01:51:44.131 --> 01:51:46.513]  Call now and get free shipping!
[01:51:56.758 --> 01:51:58.379]  You've heard it over and over again.
[01:51:58.599 --> 01:52:01.080]  It's not if a catastrophic event will occur, but when.
[01:52:01.420 --> 01:52:05.081]  When are all of our resources, the things we take for granted, going to be pulled out from under us?
[01:52:05.381 --> 01:52:10.223]  When this happens, we're going to have to take care of ourselves and our loved ones with the only resources we already have.
[01:52:10.564 --> 01:52:11.264]  Don't wait for when.
[01:52:11.504 --> 01:52:12.624]  It's important to act now.
[01:52:12.904 --> 01:52:16.586]  And Ready Reserve Foods has everything you need as your survival supply headquarters.
[01:52:16.826 --> 01:52:21.630]  Call 877-817-9829 and start preparing today for you and your family.
[01:52:21.890 --> 01:52:29.316]  Ready Reserve Foods has a one-year meal program that can feed an entire family of four for 365 days for as little as 59 cents per meal.
[01:52:29.476 --> 01:52:31.798]  Joyce cooked up a meal for the office and it tasted delicious.
[01:52:32.098 --> 01:52:39.263]  Ready Reserve Foods has everything for survival, from kits to shortwave radios, storage containers to non-hybrid garden seeds, and so much more.
[01:52:39.424 --> 01:52:41.305]  Literally everything you need for survival.
[01:52:41.665 --> 01:52:42.346]  Don't wait for when.
[01:52:42.667 --> 01:52:43.107]  Act now.
[01:52:43.408 --> 01:52:44.489]  Call for your free catalog.
[01:52:44.549 --> 01:52:45.030]  Call free.
[01:52:45.050 --> 01:52:45.130]  877-817-9829.
[01:52:45.150 --> 01:52:45.450]  That's 877-817-9829.
[01:52:45.470 --> 01:52:47.513]  It's better to be a year too early than a day too late.
[01:52:58.698 --> 01:52:59.158]  Don't worry.
[01:52:59.679 --> 01:53:01.220]  This show is documented.
[01:53:01.700 --> 01:53:04.442]  Alex Jones on the GCN Radio Network.
[01:53:04.882 --> 01:53:08.445]  I fell into a burning ring of fire.
[01:53:08.825 --> 01:53:13.008]  I went down, down, down, and the flames went higher.
[01:53:13.448 --> 01:53:17.651]  And it burns, burns, burns, the ring of fire.
[01:53:18.651 --> 01:53:20.032]  The ring of fire.
[01:53:20.172 --> 01:53:20.713]  Welcome back.
[01:53:21.313 --> 01:53:21.953]  And it's burning.
[01:53:21.993 --> 01:53:24.795]  We are now accelerating, blasting towards the third hour.
[01:53:24.815 --> 01:53:25.636]  The ring of fire.
[01:53:26.622 --> 01:53:29.543]  Late last night I walked into a hamburger joint.
[01:53:30.424 --> 01:53:31.204]  They eat something.
[01:53:32.184 --> 01:53:32.724]  Restaurant.
[01:53:32.825 --> 01:53:40.688]  And there was in the magazine rack at MIT, a big technology university's monthly magazine.
[01:53:41.728 --> 01:53:44.029]  And it was about the revolution in military affairs.
[01:53:45.613 --> 01:53:53.699]  And last year the Pentagon came out and said the cameras and microphone systems in America were designed by the Pentagon.
[01:53:53.839 --> 01:53:57.061]  It is a control grid to dominate a population.
[01:53:58.522 --> 01:54:00.303]  And they get into this in this article.
[01:54:00.363 --> 01:54:04.106]  And I asked the waitress, I said, can I have this?
[01:54:04.126 --> 01:54:05.046]  She goes, let me go ask.
[01:54:05.106 --> 01:54:06.027]  And the owner comes out.
[01:54:06.067 --> 01:54:06.607]  He was a fan.
[01:54:06.647 --> 01:54:09.169]  He goes, oh, hey, Mr. Jones, yes, you can have my magazine.
[01:54:10.524 --> 01:54:11.925]  So, that's actually out in the car.
[01:54:11.965 --> 01:54:12.665]  I forgot to bring it in.
[01:54:12.685 --> 01:54:16.506]  During a break, I'm going to go out and get it and bring it in the studio and cover some of that.
[01:54:16.566 --> 01:54:18.687]  I mean, it's just right out in the open, folks.
[01:54:18.707 --> 01:54:23.969]  They're going to put that same system in Iraq with the cameras and microphones and this total control grid.
[01:54:23.989 --> 01:54:27.190]  And they admit that in the future, it's about controlling populations.
[01:54:27.230 --> 01:54:28.250]  That's the new freedom.
[01:54:30.011 --> 01:54:31.872]  So, we'll be getting into that.
[01:54:32.372 --> 01:54:38.254]  I really want to get into all these American corporations being bought or about to be bought by Communist China and the torture and all of it.
[01:54:40.636 --> 01:54:43.757]  But let's get some more of the callers out of the way that have been holding so patiently.
[01:54:43.817 --> 01:54:46.177]  A lot of callers from Canada and Texas today for some reason.
[01:54:47.038 --> 01:54:53.639]  Eric in Texas, then Ian in Ontario, George in Texas, and others in Ontario, Canada as well.
[01:54:54.439 --> 01:54:56.480]  Go ahead, you're on the air, Eric.
[01:54:57.080 --> 01:54:58.120]  How you doing, Hollywood Jones?
[01:54:58.460 --> 01:54:58.700]  Good!
[01:54:59.340 --> 01:55:01.181]  This is Eric, Prison Planet contributor.
[01:55:01.741 --> 01:55:04.182]  Have you ever seen a commercial by World Vision?
[01:55:05.982 --> 01:55:07.802]  I've never seen one, but I just want to mention it.
[01:55:07.822 --> 01:55:09.843]  Yeah, I've heard their commercials on the radio.
[01:55:10.978 --> 01:55:21.848]  On Fox News, there was just a flash and I have DVR and I saw a rainbow and some words and I put it back and it was a subliminal less than a second and it said World Vision on it.
[01:55:22.468 --> 01:55:34.158]  But about this new American communism and the stealing of private property, I just think they're pushing to this thing where it's going to be a conflict so what I believe we really have to do is what you've been saying is
[01:55:34.724 --> 01:55:40.466]  We need a triple, quadruple effort to wake up the minds of the people, because when that happens, it's not going to be because we want it.
[01:55:40.766 --> 01:55:47.828]  They're pushing it on us, but the more people we have knowing what this country is supposed to be about, the more people are going to stand up.
[01:55:47.868 --> 01:55:57.952]  Yeah, they don't teach property rights in public schools, so then the next generations, and even these generations to a great extent don't know, but this is so flagrant that people are going to wake up.
[01:55:58.012 --> 01:56:01.353]  And for those that don't know, World Vision is basically a CIA front.
[01:56:02.802 --> 01:56:12.229]  Connected to the Bushes and others that carry out clandestine operations under the guise of aid workers all over Africa, Central America, South America, and Asia.
[01:56:13.029 --> 01:56:15.451]  And yeah, I've heard World Vision ads.
[01:56:16.151 --> 01:56:18.753]  I've heard a World Vision ad on that other Patriot Network.
[01:56:18.773 --> 01:56:24.177]  It blew me away when I heard it a few months ago, and then I didn't hear it anymore, so that was interesting.
[01:56:25.278 --> 01:56:30.261]  People just need to remember, the central tenet of communism, the abolition of private property,
[01:56:30.757 --> 01:56:37.363]  And polling private property is a central tenet of capitalism, which we don't have capitalism here anymore.
[01:56:37.463 --> 01:56:38.964]  It is corporatism, fascism now.
[01:56:38.984 --> 01:56:40.065]  Yeah, it's not free market.
[01:56:40.125 --> 01:56:43.529]  It's a group of gangsters get control of the government and start stealing.
[01:56:43.549 --> 01:56:44.189]  Thanks for the call.
[01:56:44.950 --> 01:56:46.651]  And then they love it when we call for socialism.
[01:56:46.671 --> 01:56:48.793]  You know, the liberals go, oh, socialism will counter them.
[01:56:49.053 --> 01:56:49.994]  No, that's what they want.
[01:56:50.054 --> 01:56:53.958]  They actually fund that to consolidate our wealth so they can suck it out of us.
[01:56:54.891 --> 01:56:56.452]  Really, really good points, my friend.
[01:56:57.732 --> 01:57:02.874]  We don't have time to go to Ian right now, or George, or all the others, but we'll get you in the next hour.
[01:57:02.894 --> 01:57:08.336]  In fact, right when we start the next hour, then in the next segment after that, I'm going to go right into news.
[01:57:08.396 --> 01:57:09.396]  And boy, there is a lot of it.
[01:57:11.777 --> 01:57:16.498]  So prepare yourselves for an ultra-massive news blitz as we go into the third hour.
[01:57:17.279 --> 01:57:24.101]  And please visit the websites, get the materials, get the news articles on the sites, get them out to people, wake folks up.
[01:57:24.978 --> 01:57:27.079]  About 90% of the stuff on the sites is free.
[01:57:27.479 --> 01:57:30.301]  About 10% of course are videos and books and other things.
[01:57:30.501 --> 01:57:32.542]  And that's how you support us, so be sure and support us as well.
[01:57:32.742 --> 01:57:33.362]  We'll be right back.
[01:57:35.783 --> 01:57:39.705]  If you would like a copy of this show, come to GCNlive.com and reserve it today.
[01:57:40.026 --> 01:57:40.826]  Or call toll free 877-376-45.
[01:57:40.846 --> 01:57:41.206]  Big Brother.
[01:57:53.547 --> 01:57:54.587]  Mainstream media.
